"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.0729458,0.07835
2017,1,1,0.0769667,0.07835
2017,1,1,0.083775,0.07835
2018,1,1,0.0784542,0.07835
2018,1,1,0.0836667,0.07835
2018,1,2,0.0753792,0.0784542
2017,1,2,0.083425,0.0784542
2016,1,2,0.0784417,0.0784542
2016,1,3,0.0783625,0.0786
2017,1,3,0.0828208,0.0786
2018,1,3,0.0748917,0.0786
2018,2,1,0.0746792,0.078575
2017,2,1,0.0823958,0.078575
2016,2,1,0.0781792,0.078575
2016,2,2,0.0779333,0.0784792
2017,2,2,0.0818792,0.0784792
2018,2,2,0.0745292,0.0784792
2018,2,3,0.0744625,0.0782875
2017,2,3,0.0813583,0.0782875
2016,2,3,0.0775875,0.0782875
2016,3,1,0.0766667,0.0778
2017,3,1,0.0802917,0.0778
2018,3,1,0.0744917,0.0778
2018,3,2,0.0746417,0.0775292
2017,3,2,0.0797833,0.0775292
2016,3,2,0.0762083,0.0775292
2016,3,3,0.0758875,0.0772625
2017,3,3,0.0792917,0.0772625
2018,3,3,0.0747542,0.0772625
2018,4,1,0.0748125,0.0769958
2017,4,1,0.0788583,0.0769958
2016,4,1,0.0757083,0.0769958
2016,4,2,0.075875,0.0763833
2017,4,2,0.0780417,0.0763833
2018,4,2,0.0745833,0.0763833
2018,4,3,0.0742292,0.0760208
2017,4,3,0.0775958,0.0760208
2016,4,3,0.0761333,0.0760208
2016,5,1,0.076375,0.0756208
2017,5,1,0.0771708,0.0756208
2018,5,1,0.0737667,0.0756208
2018,5,2,0.0732333,0.075175
2017,5,2,0.076725,0.075175
2016,5,2,0.07655,0.075175
2016,5,3,0.0763667,0.0741958
2017,5,3,0.0758458,0.0741958
2018,5,3,0.07205,0.0741958
2018,6,1,0.0718542,0.0736958
2017,6,1,0.0753875,0.0736958
2016,6,1,0.0760333,0.0736958
2016,6,2,0.0756583,0.0732292
2017,6,2,0.0749,0.0732292
2018,6,2,0.071525,0.0732292
2018,6,3,0.0712625,0.072775
2017,6,3,0.0744125,0.072775
2016,6,3,0.0752833,0.072775
2016,7,1,0.0748958,0.0726917
2017,7,1,0.0735333,0.0726917
2018,7,1,0.071125,0.0726917
2018,7,2,0.0712875,0.0725875
2017,7,2,0.07325,0.0725875
2016,7,2,0.0750208,0.0725875
2016,7,3,0.0753292,0.0726375
2017,7,3,0.07315,0.0726375
2018,7,3,0.0712917,0.0726375
2018,8,1,0.0723875,0.0731792
2017,8,1,0.0733167,0.0731792
2016,8,1,0.0766083,0.0731792
2016,8,2,0.0774875,0.0736583
2017,8,2,0.073475,0.0736583
2018,8,2,0.073,0.0736583
2018,8,3,0.0736583,0.0742333
2017,8,3,0.0736833,0.0742333
2016,8,3,0.0784542,0.0742333
2016,9,1,0.0795,0.0748417
2017,9,1,0.0739583,0.0748417
2018,9,1,0.0742958,0.0748417
2018,9,2,0.0755125,0.0760042
2017,9,2,0.0746792,0.0760042
2016,9,2,0.0814625,0.0760042
2016,9,3,0.0823125,0.0764875
2017,9,3,0.0750708,0.0764875
2018,9,3,0.0760875,0.0764875
2018,10,1,0.0763583,0.0769208
2017,10,1,0.0754,0.0769208
2016,10,1,0.0830958,0.0769208
2016,10,2,0.0837917,0.0772625
2017,10,2,0.0755917,0.0772625
2018,10,2,0.0765958,0.0772625
2018,10,3,0.0764042,0.0777583
2017,10,3,0.07575,0.0777583
2016,10,3,0.0848542,0.0777583
2016,11,1,0.085175,0.0779083
2017,11,1,0.0757417,0.0779083
2018,11,1,0.0762333,0.0779083
2018,11,2,0.0761833,0.0779958
2017,11,2,0.0757125,0.0779958
2016,11,2,0.0853625,0.0779958
2016,11,3,0.0852625,0.0780792
2017,11,3,0.0756417,0.0780792
2018,11,3,0.0758917,0.0780792
2018,12,1,0.0756417,0.0781083
2017,12,1,0.0756292,0.0781083
2016,12,1,0.0849667,0.0781083
2016,12,2,0.0846208,0.0781458
2017,12,2,0.075625,0.0781458
2018,12,2,0.0757792,0.0781458
2018,12,3,0.0759,0.0781958
2017,12,3,0.0756375,0.0781958
2016,12,3,0.0842667,0.0781958