AdminStrata,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Yobe,Yobe,Yobe
Indicator,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm)
2018-02-09,100.0159565723348,66.15191522865038,0.017200000000000003,100.0,88.6008159899387,0.0,100.0,95.43616055604127,0.0
2018-02-10,100.01950247729809,68.22198797898582,0.018500000000000003,100.0,89.5493380416373,0.0,100.0,95.87109532789361,0.0
2018-02-11,100.02555874310917,70.27538250180679,0.027700000000000002,100.0,90.46110104176516,0.0,100.0,96.283346462803,0.0
2018-02-12,100.03412536976802,72.31209879711332,0.0369,100.0,91.33610499032228,0.0,100.0,96.67291396076946,0.0
2018-02-13,100.04520235727468,74.3321368649054,0.0461,100.0,92.17434988730867,0.0,100.0,97.03979782179297,0.0
2018-02-14,100.0587897056291,76.33549670518302,0.0553,100.0,92.97583573272429,0.0,100.0,97.38399804587354,0.0
2018-02-15,100.07488741483131,78.32217831794617,0.0645,100.0,93.74056252656918,0.0,100.0,97.70551463301119,0.0
2018-02-16,100.0934954848813,80.29218170319488,0.0737,100.0,94.46853026884331,0.0,100.0,98.00434758320588,0.0
2018-02-17,100.11461391577907,82.24550686092914,0.0829,100.0,95.15973895954671,0.0,100.0,98.28049689645765,0.0
2018-02-18,100.13824270752464,84.18215379114893,0.0921,100.0,95.81418859867937,0.0,100.0,98.53396257276647,0.0
2018-02-19,100.16438186011798,86.1021224938543,0.1013,100.0,96.43187918624128,0.0,100.0,98.76474461213235,0.0
2018-02-20,100.19303137355912,88.00541296904518,0.1105,100.0,97.01281072223246,0.0,100.0,98.97284301455528,0.0
2018-02-21,100.24945331576535,89.79100717147746,0.1931,100.0,97.54164485969466,0.0,100.0,99.16190792561795,0.0
2018-02-22,100.33364768673667,91.45890510115116,0.2757,100.0,98.01838159862788,0.0,100.0,99.33193934532036,0.0
2018-02-23,100.44561448647309,93.00910675806625,0.3583,100.0,98.44302093903215,0.0,100.0,99.48293727366251,0.0
2018-02-24,100.58535371497462,94.44161214222274,0.4409,100.0,98.81556288090745,0.0,100.0,99.61490171064439,0.0
2018-02-25,100.75286537224122,95.75642125362063,0.5235000000000001,100.0,99.13600742425379,0.0,100.0,99.72783265626599,0.0
2018-02-26,100.94814945827292,96.95353409225991,0.6061000000000001,100.0,99.40435456907116,0.0,100.0,99.82173011052733,0.0
2018-02-27,101.17120597306973,98.0329506581406,0.6887000000000001,100.0,99.62060431535957,0.0,100.0,99.89659407342839,0.0
2018-02-28,101.42203491663163,98.99467095126269,0.7713000000000001,100.0,99.78475666311901,0.0,100.0,99.95242454496919,0.0
2018-03-01,101.6799290728318,99.81809468499209,0.9044000000000001,100.0,99.8968116123495,0.0,100.0,99.98922152514973,0.0
2018-03-02,101.94488844167023,100.5032218593288,1.0375,100.0,99.95676916305099,0.0,100.0,100.00698501397,0.0
2018-03-03,102.21691302314693,101.05005247427283,1.1706,100.0,99.96462931522355,0.0,100.0,100.00571501143,0.0
2018-03-04,102.49564822676558,101.5762117400882,1.3029,100.0,99.97170345217883,0.0,100.0,100.004572009144,0.0
2018-03-05,102.78109405252614,102.08169965677492,1.4351999999999998,100.0,99.97799157391687,0.0,100.0,100.003556007112,0.0
2018-03-06,103.07325050042864,102.56651622433296,1.5674999999999997,100.0,99.98349368043765,0.0,100.0,100.00266700533399,0.0
2018-03-07,103.37211757047308,103.03066144276234,1.6997999999999995,100.0,99.98820977174118,0.0,100.0,100.00190500381,0.0
2018-03-08,103.67769526265946,103.47413531206305,1.8320999999999994,100.0,99.99213984782745,0.0,100.0,100.00127000254,0.0
2018-03-09,103.98998357698777,103.8969378322351,1.9643999999999993,100.0,99.99528390869646,0.0,100.0,100.000762001524,0.0
2018-03-10,104.308982513458,104.29906900327849,2.0966999999999993,100.0,99.99764195434823,0.0,100.0,100.00038100076199,0.0
2018-03-11,104.60842404418229,104.65607881906917,2.2186999999999992,100.0,99.99921398478274,0.0001,100.0,100.000127000254,0.0
2018-03-12,104.88830816916058,104.96796727960712,2.340699999999999,100.0,100.0,0.0002,100.0,100.0,0.0
2018-03-13,105.14863488839289,105.23473438489236,2.462699999999999,100.0,100.0,0.00030000000000000003,100.0,100.0,0.0
2018-03-14,105.3872484315278,105.48169450390715,2.576799999999999,100.0,100.0,0.0004,100.0,100.0,0.0
2018-03-15,105.60414879856526,105.7088476366515,2.690899999999999,100.0,100.0,0.0005,100.0,100.0,0.0
2018-03-16,105.7993359895053,105.9161937831254,2.8049999999999993,100.0,100.0,0.0006000000000000001,100.0,100.0,0.0
2018-03-17,105.9728100043479,106.10373294332884,2.9190999999999994,100.0,100.0,0.0007000000000000001,100.0,100.0,0.0
2018-03-18,106.12457084309307,106.27146511726184,3.0331999999999995,100.0,100.0,0.0008000000000000001,100.0,100.0,0.0
2018-03-19,106.25461850574082,106.41939030492439,3.1472999999999995,100.0,100.0,0.0009000000000000002,100.0,100.0,0.0
2018-03-20,106.36295299229114,106.54750850631648,3.2613999999999996,100.0,100.0,0.0010000000000000002,100.0,100.0,0.0
2018-03-21,106.4781821986524,106.6941895647124,3.7683999999999997,99.99885413643855,99.99885413643855,0.0206,100.00020495067129,100.00020495067129,0.0023
2018-03-22,106.6003061248246,106.85943348011216,4.2754,99.99656240931564,99.99656240931564,0.0402,100.0006148520139,100.0006148520139,0.0046
2018-03-23,106.72932477080774,107.04324025251572,4.782400000000001,99.99312481863129,99.99312481863129,0.0598,100.0012297040278,100.0012297040278,0.0069
2018-03-24,106.8399760686845,107.22036657543542,5.215500000000001,99.98854136438548,99.98854136438548,0.0794,100.002049506713,100.002049506713,0.0092
2018-03-25,106.93226001845491,107.39081244887126,5.648600000000002,99.98281204657822,99.98281204657822,0.099,100.00307426006951,100.00307426006951,0.0115
2018-03-26,107.00617662011892,107.55457787282323,6.081700000000002,99.9759368652095,99.9759368652095,0.11860000000000001,100.00430396409733,100.00430396409733,0.0138
2018-03-27,107.06172587367656,107.71166284729134,6.514800000000003,99.96791582027934,99.96791582027934,0.13820000000000002,100.00573861879644,100.00573861879644,0.0161
2018-03-28,107.09890777912784,107.86206737227559,6.947900000000003,99.95874891178772,99.95874891178772,0.15780000000000002,100.00737822416687,100.00737822416687,0.0184
2018-03-29,107.11772233647277,108.00579144777596,7.381000000000004,99.94843613973464,99.94843613973464,0.17740000000000003,100.00922278020859,100.00922278020859,0.0207
2018-03-30,107.1181695457113,108.14283507379247,7.814100000000004,99.93697750412011,99.93697750412011,0.19700000000000004,100.01127228692161,100.01127228692161,0.023
2018-03-31,107.10024940684346,108.27319825032512,8.247200000000005,99.92437300494413,99.92437300494413,0.21660000000000004,100.01352674430593,100.01352674430593,0.0253
2018-04-01,107.0053283206848,108.32604199742272,8.810200000000005,99.90402451441825,99.90402451441825,0.32870000000000005,100.0185134976071,100.0185134976071,0.0686
2018-04-02,106.8334062872353,108.30136631508529,9.373200000000006,99.87593203254248,99.87593203254248,0.4408000000000001,100.02623254682511,100.02623254682511,0.1119
2018-04-03,106.58448330649497,108.19917120331279,9.936200000000007,99.84009555931682,99.84009555931682,0.5529000000000001,100.03668389195997,100.03668389195997,0.1552
2018-04-04,106.25855937846383,108.01945666210524,10.499200000000007,99.79651509474125,99.79651509474125,0.665,100.04986753301168,100.04986753301168,0.1985
2018-04-05,105.85563450314189,107.76222269146264,11.062200000000008,99.74519063881581,99.74519063881581,0.7771,100.06578346998022,100.06578346998022,0.24180000000000001
2018-04-06,105.3757086805291,107.427469291385,11.625200000000008,99.68612219154046,99.68612219154046,0.8892,100.08443170286561,100.08443170286561,0.2851
2018-04-07,104.8187819106255,107.01519646187229,12.188200000000009,99.61930975291521,99.61930975291521,1.0013,100.10581223166785,100.10581223166785,0.3284
2018-04-08,104.18485419343106,106.52540420292456,12.75120000000001,99.54475332294007,99.54475332294007,1.1134000000000002,100.12992505638695,100.12992505638695,0.37170000000000003
2018-04-09,103.47392552894581,105.95809251454179,13.31420000000001,99.46245290161504,99.46245290161504,1.2255000000000003,100.15677017702288,100.15677017702288,0.41500000000000004
2018-04-10,102.68599591716972,105.31326139672396,13.87720000000001,99.37240848894011,99.37240848894011,1.3376000000000003,100.18634759357566,100.18634759357566,0.45830000000000004
2018-04-11,101.96596590186638,104.7238825902771,15.93930000000001,99.31443761790602,99.31443599103011,1.7251000000000005,100.24465552579343,100.24465552579343,0.6313
2018-04-12,101.31383548303585,104.1899560952012,18.00140000000001,99.28854028851275,99.28853540788502,2.1126000000000005,100.33169397367621,100.33169397367621,0.8043
2018-04-13,100.72960466067808,103.71148191149628,20.063500000000012,99.29471650076032,99.29470673950486,2.5001,100.44746293722399,100.44746293722399,0.9773000000000001
2018-04-14,100.21327343479307,103.28846003916232,22.125600000000013,99.33296625464872,99.33294998588963,2.8876,100.59196241643676,100.59196241643676,1.1503
2018-04-15,99.76484180538084,102.92089047819934,24.187700000000014,99.40328955017794,99.4032651470393,3.2750999999999997,100.76519241131454,100.76519241131454,1.3233000000000001
2018-04-16,99.38430977244136,102.60877322860732,26.249800000000015,99.505686387348,99.50565222295391,3.6625999999999994,100.9671529218573,100.9671529218573,1.4963000000000002
2018-04-17,99.07167733597466,102.35210829038627,28.311900000000016,99.6401567661589,99.64011121363345,4.0501,101.19784394806508,101.19784394806508,1.6693000000000002
2018-04-18,98.82694449598073,102.15089566353619,30.374000000000017,99.80670068661063,99.80664211907789,4.4376,101.45726548993787,101.45726548993787,1.8423000000000003
2018-04-19,98.65011125245958,102.00513534805708,32.43610000000002,100.00531814870318,100.00524493928727,4.8251,101.74541754747563,101.74541754747563,2.0153000000000003
2018-04-20,98.54117760541119,101.91482734394896,34.49820000000002,100.23600915243657,100.23591967426155,5.2126,102.06230012067842,102.06230012067842,2.1883000000000004
2018-04-21,98.41122579867309,101.79803424924835,36.10100000000002,100.45530444542538,100.4543539421712,5.5475,102.36119205504335,102.36135371509812,2.2815000000000003
2018-04-22,98.26025583224526,101.65475606395526,37.70380000000002,100.6632040276696,100.6605477430162,5.8824000000000005,102.64209335057045,102.64257833073476,2.3747000000000003
2018-04-23,98.08826770612772,101.4849927880697,39.306600000000024,100.85970789916924,100.85450107679654,6.217300000000001,102.9050040072597,102.90597396758832,2.4679
2018-04-24,97.89526142032047,101.28874442159166,40.909400000000026,101.04481605992429,101.03621394351224,6.552200000000001,103.1499240251111,103.15154062565882,2.5611
