AdminStrata,Adamawa,Adamawa,Borno,Borno,Yobe,Yobe
Indicator,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly
2019-01-18,0.3344290387096774,96.86802911203773,0.2677105851612903,102.86407138009041,0.23246493451612904,99.63491321528535
2019-01-19,0.3322914209677419,96.92706866645284,0.26667148225806453,102.8665213364641,0.23149834516129034,99.53353976770534
2019-01-20,0.3302080693548387,96.98587508768087,0.26565289838709677,102.86959441901222,0.23054098709677423,99.43088367826105
2019-01-21,0.328134976686217,97.04491305617789,0.2646302277126099,102.87448324726427,0.2295932249266862,99.33390670248858
2019-01-22,0.32607214296187687,97.104182571944,0.2636034702346041,102.88118782122018,0.2286550586510264,99.24260884038786
2019-01-23,0.3240195681818182,97.16368363497911,0.26257262595307923,102.88970814088003,0.22772648826979475,99.1569900919589
2019-01-24,0.3219772523460411,97.22341624528329,0.2615376948680352,102.90004420624376,0.2268075137829912,99.07705045720174
2019-01-25,0.3199451954545455,97.28338040285651,0.2604986769794721,102.91219601731142,0.22589813519061583,99.00278993611633
2019-01-26,0.3179233975073314,97.34357610769875,0.25945557228739,102.92616357408298,0.2249983524926686,98.93420852870271
2019-01-27,0.3159118585043988,97.40400335981005,0.25840838079178885,102.94194687655843,0.2241081656891496,98.87130623496085
2019-01-28,0.3139105784457478,97.4646621591904,0.25735710249266863,102.95954592473778,0.22322757478005864,98.81408305489079
2019-01-29,0.3119195573313782,97.52555250583977,0.2563017373900293,102.97896071862104,0.2223565797653959,98.76253898849248
2019-01-30,0.30993879516129025,97.58667439975818,0.25524228548387096,103.0001912582082,0.2214951806451613,98.71667403576596
2019-01-31,0.3079682919354838,97.64802784094566,0.25417874677419355,103.02323754349928,0.22064337741935489,98.67648819671119
2019-02-01,0.30607728,97.70808342161641,0.2531505493548387,103.04773716916144,0.21983830032258067,98.6455994640376
2019-02-02,0.3042657593548387,97.7668411417705,0.25215769322580645,103.07369013519471,0.21907994935483874,98.62400783774513
2019-02-03,0.30253372999999995,97.82430100140789,0.2512001783870968,103.10109644159911,0.21836832451612906,98.61171331783382
2019-02-04,0.30088119193548385,97.88046300052856,0.2502780048387097,103.12995608837461,0.21770342580645163,98.60871590430368
2019-02-05,0.29930814516129034,97.93532713913255,0.24939117258064517,103.16026907552123,0.21708525322580646,98.61501559715467
2019-02-06,0.29781458967741936,97.98889341721987,0.24853968161290324,103.19203540303894,0.21651380677419357,98.63061239638684
2019-02-07,0.296400525483871,98.04116183479046,0.24772353193548388,103.22525507092779,0.2159890864516129,98.65550630200013
2019-02-08,0.2950659525806452,98.09213239184437,0.24694272354838712,103.25992807918773,0.21551109225806453,98.6896973139946
2019-02-09,0.29381087096774194,98.14180508838159,0.2461972564516129,103.29605442781877,0.2150798241935484,98.7331854323702
2019-02-10,0.2926352806451613,98.1901799244021,0.24548713064516126,103.33363411682093,0.21469528225806453,98.78597065712698
2019-02-11,0.29147685064516127,98.2383672677267,0.24477084322580642,103.3676488048754,0.2143118577419355,98.8386882330956
2019-02-12,0.2903355809677419,98.28636711835546,0.24404839419354835,103.39809849198215,0.21392955064516134,98.89133816027608
