Split,,Split 1,Split 1,Split 10,Split 10,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7,Split 8,Split 8,Split 9,Split 9
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,,,,,,,,,,,,,,,
Yemen,1,0.9084771544090346,0.9391031659999991,1.5177761266320373,1.3151965725,1.2072121823012054,1.1734689489999992,0.7620467644004759,0.6009481445000009,0.7242092415209235,0.6180954565000006,0.2591302775654276,0.33063182099999955,1.3340483225454742,1.2456379624999978,0.7083655788221763,0.5794781920000004,0.43052624740534523,0.4162283389999997,1.215055016346822,1.1426221115000008
Yemen,2,1.6738106337840382,2.1092189869999998,2.992086284104519,2.5853265665000005,2.422666994109126,2.8423914620000006,1.8425023026876572,1.7584262735000014,1.5602099635846252,1.8865529444999993,1.8945739577212044,1.4356054900000006,2.207407824482537,2.070213969499998,1.3734533979923462,1.3386659864999986,0.8820104268346121,0.6964971100000005,2.520491050842063,2.6289874119999994
Yemen,3,4.640331916719145,5.7145587455,3.283399512333068,2.769154362000001,5.205814666007045,5.95742872,2.500790825700589,2.185602858500002,1.7357624865076375,2.8957672045000007,3.4452389917411055,2.4042512529999995,4.212224691414265,4.628614932499998,4.240441254363515,3.7607275205,2.458964361745559,2.1296391945000033,4.0665107529074715,4.254724959000004
Yemen,4,4.740018389085471,5.837640675999998,4.541330555679286,3.794114300500003,8.296844943137632,9.259777453499996,2.3736668639800005,1.7914793890000005,2.416626386400723,3.9575564470000053,5.90707988641873,3.931279353499999,5.062399000603584,5.724273364,4.569124783693978,4.410411376999999,3.416009532234586,2.8084045664999997,4.640478122399931,4.9690249514999945
Yemen,5,7.551180151141823,8.449337778500002,5.240170185873843,3.868749041500005,10.34900890721336,12.019295266499993,3.730793524224132,3.4917128715000016,3.899363047687141,6.446770440500002,10.051309345157605,6.990794234999997,4.579482771918436,4.944836452999994,5.268215578680001,5.540683260500001,5.82336233736253,5.208835106000003,6.109377489172384,5.948916800999996
Yemen,6,9.875092101782958,9.922348120499992,5.1544172793917715,3.647636932500003,12.098186159973771,13.509479477999994,6.257586997233018,6.353071220999999,5.059887332113338,7.518032835000002,13.206040892538525,9.359927528999997,5.166057536297173,5.154875397500002,6.504016436902541,7.864101670000002,8.16606314598544,7.728462284500003,6.21048459374542,5.508823806499999
Yemen,7,12.3302606005706,9.952146262499994,5.789787317444881,4.638317905500005,15.587567435484042,17.875989479499992,8.200148263011204,7.472538406000003,9.083516732589539,12.581030646999997,16.527295095788002,11.256133492499998,7.955597320824704,7.721307001000001,7.1840184172319255,8.988713450999999,7.986861105805929,7.609880252999998,6.464775790502776,6.3588114135000025
Yemen,8,17.061979800145476,12.633821336499997,7.73774567806741,6.276564902000004,16.712502499306773,19.756801192999998,8.36598252938758,6.9387831544999985,9.007331574292596,12.9623520555,18.446740275834422,11.705566735999998,10.139748991837243,9.397803937000003,9.89945473750456,12.448274191000008,9.076856726323543,9.0700447265,5.115509705688927,5.227430880000003
