AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,East,East,East,East,East,East,East,East,East,East,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,West,West,West
Food Group,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers
Commodity,Cassava (cossette) (KG),Cassava meal (gari) (KG),Cocoyam (macabo) (KG),Maize (KG),Potatoes (Irish) (KG),Potatoes (KG),"Rice (long grain, imported) (KG)",Sorghum (red) (KG),Taro (KG),Yam (KG),Cassava (KG),Cassava (fresh) (KG),Cocoyam (macabo) (KG),Maize (KG),Maize (white) (KG),Maize (yellow) (KG),Potatoes (KG),Rice (KG),"Rice (long grain, imported) (KG)",Taro (KG),Wheat flour (KG),Cassava (KG),Cassava (cossette) (KG),Cassava meal (gari) (KG),Cocoyam (macabo) (KG),Maize (KG),Potatoes (Irish) (KG),Potatoes (KG),"Rice (long grain, imported) (KG)",Taro (KG),Yam (KG),Cassava (cossette) (KG),Cassava meal (gari) (KG),Cocoyam (macabo) (KG),Maize (KG),Maize (white) (KG),Millet (KG),Potatoes (Irish) (KG),Potatoes (KG),Rice (local) (KG),"Rice (long grain, imported) (KG)",Sorghum (red) (KG),Sorghum (white) (KG),Taro (KG),Yam (KG),Cassava (KG),Cassava (fresh) (KG),Cocoyam (macabo) (KG),Maize (KG),Maize (white) (KG),Maize (yellow) (KG),Potatoes (KG),Rice (KG),"Rice (long grain, imported) (KG)",Wheat flour (KG),Cassava (cossette) (KG),Cassava meal (gari) (KG),Cocoyam (macabo) (KG),Maize (KG),Millet (KG),Potatoes (Irish) (KG),Potatoes (KG),Rice (KG),Rice (local) (KG),"Rice (long grain, imported) (KG)",Sorghum (red) (KG),Sorghum (white) (KG),Taro (KG),Yam (KG),Cassava (cossette) (KG),Cassava (fresh) (KG),Cassava meal (gari) (KG),Cocoyam (macabo) (KG),Maize (KG),Maize (white) (KG),Maize (yellow) (KG),Potatoes (Irish) (KG),Potatoes (KG),Rice (KG),Rice (local) (KG),"Rice (long grain, imported) (KG)",Taro (KG),Yam (KG),Cassava (cossette) (KG),Cassava (fresh) (KG),Cassava meal (gari) (KG),Cocoyam (macabo) (KG),Maize (KG),Maize (white) (KG),Maize (yellow) (KG),Potatoes (Irish) (KG),Potatoes (KG),Rice (local) (KG),"Rice (long grain, imported) (KG)",Taro (KG),Yam (KG),Maize (KG),Potatoes (KG),Rice (KG)
2019-03-31,,,,,,,,,,,,0.28770666666666667,0.32089833333333334,,,,,,0.6224,,0.6224,0.32801047619047624,0.26741444444444445,,,0.3319622222222222,,,,,,,,,0.2545048888888889,0.24758883333333337,,,,0.6047779365079364,,0.18786175396825397,0.23375708730158729,,,,0.2600466666666667,0.5671033333333334,,,,,,0.7054,0.5809,,,,,,,,,,,,,,,,0.108925,,,,0.2812458333333333,0.301225,,,,0.46474799999999994,0.7662803333333333,,,,,,,,0.4149555555555555,0.4610611111111111,,,,0.71372,,,,,
2019-04-30,,,,,,,,,,,,0.24344666666666667,0.3430283333333333,,,,,,0.6500666666666667,,0.6224,,0.26741444444444445,,,,,,,,,,,,0.27847977777777777,0.27303916666666667,,,,0.6069074074074075,,0.20050823015873015,0.22908062698412696,,,,0.26558000000000004,0.6085983333333334,,,,,,0.7054,0.5809,,,,,,,,,,,,,,,,0.114111875,,,,0.36885,0.4149555555555555,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,,,,,,,,,,,,0.24344666666666667,0.3430283333333333,,,,,,0.6639,,0.6224,,0.24897194444444443,,,,,,,,,,,,0.2766352777777778,0.26557,,,,0.6515535185185185,,0.1833697698412698,0.23286788095238095,,,,0.28769333333333336,0.6085983333333334,,,,,,0.7054,0.6224,,,,,,,,,,,,,,,,0.093364375,,,,0.25450333333333336,0.3208966666666667,,,,0.414954,0.7435963999999999,,,,,,,,0.4149555555555555,0.5071666666666667,,,,0.7192526666666668,,,,,
2019-06-30,,,,,,,,,,,,0.24344666666666667,0.34302833333333327,,,,,,0.6362333333333333,,0.6639,,0.2766355555555555,,,,,,,,,,,,0.2362927777777778,0.2473122,,,,0.5566827777777777,,0.1515569206349206,0.20536911111111109,,,,0.28769333333333336,0.6085983333333334,,,,,,0.7054,0.6224,,,,,,,,,,,,,,,,0.093364375,,,,0.25450333333333336,0.2858544444444444,,,,0.414954,0.7435963999999999,,,,,,,,0.4149555555555555,0.4149555555555555,,,,0.7192526666666668,,,,,
2019-07-31,,,,,,,,,,,,0.28770666666666667,0.36516,,,,,,0.6362333333333333,,0.6639,,0.31352027777777774,,,,,,,,,,,,0.2766355555555556,0.26557000000000003,,,,0.54156,,0.15687543055555556,0.21727427777777775,,,,0.28769333333333336,0.62243,,,,,,0.8299,0.6224,,,,,,,,,,,,,,,,,,,,0.27663333333333334,0.3227388888888889,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,0.3934374074074074,,,0.2766355555555556,,,,,,,,0.33196,0.36516,,,,,,0.6362333333333333,,0.6639,,0.26741444444444445,,,,,,,,,,,,0.3019938888888889,0.25450466666666666,,,,0.5394388888888889,,0.18269443055555556,0.23594716666666668,,,,0.2932266666666667,0.62243,,,,,,0.7054,0.6224,,,,,,,,,,,,,,,,0.06742979166666667,,,,0.2563488888888889,0.3042977777777778,,,,0.53114,0.7701532,,,,,,,,0.44569259259259253,0.3919,,,,0.486878,,,,,
2019-09-30,,,,,,,,,,,,0.33196,0.36516,,,,,,0.6500666666666667,,0.6639,,0.2858569444444444,,,,,,,,,,,,0.24078805555555557,0.2462055,,,,0.725257361111111,,0.16690323809523808,0.23448165079365074,,,,0.27663333333333334,0.5947666666666667,,,,,,0.7054,0.6224,,,,,,,,,,,,,,,,0.05532708333333334,,,,0.20470888888888888,0.24712555555555554,,,,0.5422053333333333,0.7767923999999999,,,,,,,,0.4456925925925926,0.3919,,,,0.4868780000000001,,,,,
2019-10-31,,,,,,,,,,,,0.28770666666666667,0.3430283333333333,,,,,,0.6500666666666667,,0.6639,,0.32274138888888887,,,,,,,,,,,,0.2328347222222222,0.22407483333333336,,,,0.7096390277777777,,0.1414792380952381,0.22242822222222222,,,,0.26558000000000004,0.5947666666666667,,,,,,0.7054,0.6224,,,,,,,,,,,,,,,,0.06051395833333333,,,,0.18073444444444442,0.20471111111111112,,,,0.601682,0.7834320000000001,,,,,,,,0.4149555555555555,0.43800833333333333,,,0.663926,0.6639253333333333,,,,,
