AdminStrata,Boucle-Du-Mouhoun,Cascades,Centre,Centre-Est,Centre-Nord,Centre-Ouest,Centre-Sud,Est,Hauts-Bassins,Nord,Plateau-Central,Sahel,Sud-Ouest
Indicator,Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm)
2014-01-31,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.038
2014-02-28,0.003,1.632,0.0,0.051000000000000004,0.0,0.001,0.006,0.005,0.14800000000000002,0.0,0.0,0.0,1.0399999999999998
2014-03-31,4.811999999999999,34.352999999999994,3.081,11.248999999999999,0.46199999999999997,10.317,11.424999999999999,3.481,19.109,0.415,2.18,0.144,37.784
2014-04-30,15.347000000000001,72.943,21.143,39.321,6.611000000000001,28.308,32.766,27.518,43.732,3.642,16.101,1.257,62.391
2014-05-31,40.923,80.924,63.408,60.831,61.694,57.628,56.258,53.4,59.632999999999996,52.16,69.53999999999999,30.090999999999994,92.18100000000001
2014-06-30,126.32,228.665,101.47,98.201,72.85900000000001,129.50300000000001,122.444,86.241,234.515,70.172,91.834,43.684,184.907
2014-07-31,162.183,112.918,174.25599999999997,138.126,130.691,170.387,145.725,153.731,142.417,167.36599999999999,149.63400000000001,116.741,122.613
2014-08-31,233.85999999999996,276.521,220.806,204.604,165.052,255.32700000000003,259.862,189.78300000000002,309.79600000000005,185.704,214.702,124.59,230.344
2014-09-30,127.975,200.004,188.511,193.187,148.821,196.245,203.38400000000001,186.94299999999998,202.69,118.988,183.04500000000002,109.61800000000001,208.015
2014-10-31,36.447,92.27,27.723999999999997,30.733999999999998,21.673000000000002,34.501,27.896,18.039,64.151,33.562999999999995,22.619999999999997,16.340000000000003,90.81200000000001
2014-11-30,1.0379999999999998,22.96,0.265,1.161,0.188,1.2419999999999998,1.3170000000000002,1.065,9.43,0.08,0.301,0.006999999999999999,26.04
2014-12-31,0.001,1.1360000000000001,0.0,0.024999999999999998,0.0,0.0,0.018000000000000002,0.0,0.204,0.0,0.0,0.0,0.817
2015-01-31,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0
2015-02-28,0.11800000000000001,5.962,0.0,0.21400000000000002,0.0,0.125,0.304,0.04599999999999999,0.665,0.0,0.0,0.0,3.349
2015-03-31,4.291,13.376999999999999,4.8469999999999995,6.18,1.259,9.543,8.641,1.774,9.097,1.2720000000000002,3.266,0.094,11.827000000000002
2015-04-30,2.67,12.411,4.316,12.962,2.213,6.029,7.8309999999999995,6.707000000000001,5.708,1.17,3.91,0.643,11.693
2015-05-31,31.601,104.84599999999999,29.428,41.797,16.082,46.861,45.21,32.142,67.86099999999999,18.884999999999998,31.395,5.631,113.50200000000001
2015-06-30,83.226,90.671,105.133,82.04599999999999,92.507,104.72299999999998,107.675,86.628,100.12899999999999,96.481,99.792,65.36500000000001,77.833
2015-07-31,217.59900000000002,174.868,228.755,185.24800000000002,178.17700000000002,200.286,219.084,172.119,222.848,182.951,198.774,180.139,179.406
2015-08-31,366.985,266.795,340.428,333.356,260.822,349.566,345.574,303.26300000000003,343.615,315.939,336.152,175.27500000000003,269.54200000000003
2015-09-30,241.021,311.299,185.776,182.88099999999997,128.53500000000003,222.61100000000002,188.629,155.966,396.35,158.899,167.31799999999998,90.535,330.183
2015-10-31,51.80500000000001,141.786,29.378,47.516999999999996,24.188000000000002,45.217,44.998000000000005,33.272999999999996,96.20400000000001,28.733000000000004,27.976000000000003,10.982999999999999,114.04599999999999
2015-11-30,1.1039999999999999,8.119000000000002,0.17300000000000001,0.342,0.134,0.825,0.527,0.45600000000000007,5.482,0.046,0.183,0.006999999999999999,5.909000000000001
2015-12-31,0.001,1.141,0.0,0.147,0.0,0.083,0.499,0.0,0.12,0.0,0.0,0.0,0.9140000000000001
2016-01-31,0.0,0.952,0.0,0.0,0.0,0.0,0.0,0.001,0.045,0.0,0.0,0.0,0.09500000000000001
2016-02-29,0.012,2.202,0.0,0.087,0.0,0.027999999999999997,0.176,0.007,0.225,0.0,0.0,0.0,1.395
2016-03-31,2.3280000000000003,11.765999999999998,7.204000000000001,11.360999999999999,1.424,11.275,14.592,3.947,4.8069999999999995,1.04,4.439,0.10999999999999999,20.535000000000004
2016-04-30,17.039,68.862,25.061,29.755000000000003,10.988,26.435,33.285,16.897,49.402,10.918,21.875,2.706,48.659
2016-05-31,61.599000000000004,119.854,59.408,103.79299999999999,40.87,81.769,104.964,77.36,94.762,36.108000000000004,59.557,27.851,147.03
2016-06-30,102.828,138.611,86.041,100.548,69.175,107.26,101.195,96.146,141.393,78.80799999999999,83.357,57.96,132.28900000000002
2016-07-31,242.074,220.40500000000003,259.868,201.034,195.30200000000002,254.95600000000002,242.959,159.344,220.699,229.997,225.256,145.347,238.356
2016-08-31,239.28799999999998,236.69,309.725,270.317,266.216,294.19,309.606,273.6,293.577,283.75300000000004,317.901,155.269,220.96499999999997
2016-09-30,108.61000000000001,219.894,124.846,149.06100000000004,92.48100000000001,150.614,153.582,134.85,183.74300000000002,80.814,120.412,75.857,191.20300000000003
2016-10-31,17.174000000000003,36.772999999999996,10.133,22.464999999999996,5.772,15.072,16.33,15.129,25.665,8.218,7.297000000000001,4.178000000000001,32.155
2016-11-30,0.843,15.429,0.34700000000000003,0.436,0.184,1.017,0.8340000000000001,0.5800000000000001,6.785000000000001,0.08,0.612,0.008,10.078999999999999
2016-12-31,0.001,1.2369999999999999,0.0,0.069,0.0,0.018000000000000002,0.252,0.0,0.12400000000000001,0.0,0.0,0.0,0.85
2017-01-31,0.0,0.124,0.0,0.008,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0
2017-02-28,0.003,1.5110000000000001,0.0,0.063,0.0,0.045,0.006,0.007,0.14400000000000002,0.0,0.003,0.0,1.0550000000000002
2017-03-31,1.8630000000000002,11.001000000000001,1.194,3.281,0.321,4.149,3.8289999999999997,1.126,4.090999999999999,0.304,0.9059999999999999,0.009000000000000001,10.783999999999999
2017-04-30,21.804,55.95700000000001,15.877,26.65,5.727,25.116999999999997,26.524,14.530999999999999,41.707,5.816999999999999,11.311,1.22,71.788
2017-05-31,65.165,103.785,142.388,107.61,71.499,138.936,150.94799999999998,76.47299999999998,89.07499999999999,63.587,119.681,35.893,116.786
2017-06-30,105.178,129.431,108.623,165.05599999999998,104.665,126.012,138.84900000000002,166.579,122.73500000000001,112.82099999999998,123.28,74.733,156.795
2017-07-31,161.825,150.265,134.041,139.39000000000001,134.944,142.936,119.06299999999999,147.55,171.886,135.439,111.03099999999999,143.897,114.50200000000001
2017-08-31,219.46699999999998,183.667,212.0,193.279,186.539,222.427,213.472,211.25900000000001,206.475,226.80700000000002,193.505,162.191,171.09
2017-09-30,118.324,133.873,100.13300000000001,90.744,67.229,110.77999999999999,91.38600000000001,99.31199999999998,142.927,93.809,93.626,50.369,123.319
2017-10-31,15.379,39.545,28.664,42.01400000000001,20.453,29.014999999999997,42.556000000000004,34.521,25.532,18.081,33.028,5.109,33.245999999999995
2017-11-30,0.73,9.294,0.22399999999999998,0.904,0.204,1.0210000000000001,0.73,0.8170000000000001,3.6960000000000006,0.08,0.311,0.011000000000000001,6.048
2017-12-31,0.001,1.3410000000000002,0.0,0.181,0.0,0.056999999999999995,0.46199999999999997,0.0,0.144,0.0,0.0,0.0,0.8519999999999999
2018-01-31,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0
2018-02-28,0.20099999999999998,12.036999999999999,0.428,3.125,0.0,2.05,2.847,0.658,1.38,0.0,0.335,0.0,20.094
2018-03-31,8.89,56.857,8.082,7.843,1.809,19.881,14.774,3.38,31.63,2.318,4.657,0.18,55.961999999999996
2018-04-30,7.852,56.593999999999994,8.174000000000001,15.009,2.412,13.192,15.309,8.329,26.842,1.314,5.9479999999999995,0.615,43.907
2018-05-31,44.732,77.95700000000001,71.816,102.194,42.343999999999994,79.435,100.52199999999999,71.941,67.736,35.364000000000004,64.25,26.52,83.21600000000001
2018-06-30,106.582,148.079,85.796,73.805,73.889,103.41300000000001,101.426,67.849,139.27,82.384,82.152,66.32,131.548
2018-07-31,185.3,213.96,238.10199999999998,213.163,176.766,208.516,241.055,181.904,229.03499999999997,167.334,197.453,126.15,192.85899999999998
2018-08-31,282.483,253.95399999999998,221.388,250.072,217.307,286.948,249.298,231.0,298.599,255.363,219.404,181.898,268.606
2018-09-30,174.592,288.026,155.133,157.136,120.964,168.269,167.984,139.839,271.034,155.22699999999998,154.23899999999998,115.776,271.653
2018-10-31,52.95,108.209,26.102,37.007999999999996,28.552,43.646,32.730000000000004,37.836,83.52600000000001,30.51,25.176,20.779,100.62
2018-11-30,0.819,7.954999999999999,0.163,0.549,0.19,1.074,0.761,0.535,3.45,0.08,0.256,0.008,8.157
2018-12-31,0.001,1.022,0.0,0.051000000000000004,0.0,0.0,0.078,0.0,0.085,0.0,0.0,0.0,0.7040000000000001
2019-01-31,0.0,0.07100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.036000000000000004
2019-02-28,0.002,3.2540000000000004,0.0,0.05900000000000001,0.0,0.14300000000000002,0.026000000000000002,0.008,0.228,0.0,0.0,0.0,5.051
2019-03-31,2.8369999999999997,19.111,4.776,5.687,0.984,5.862,6.133,3.37,9.44,0.998,3.553,0.033,17.046
2019-04-30,7.6979999999999995,28.424,22.041,38.627,6.474,25.360999999999997,38.393,17.292,18.237000000000002,2.396,17.525,1.028,39.712
2019-05-31,75.63600000000001,143.282,82.03999999999999,93.382,39.543,111.057,122.534,66.40100000000001,117.733,32.691,78.564,17.555,141.651
2019-06-30,88.207,108.464,79.041,132.013,72.325,94.89099999999999,115.42500000000001,116.56700000000001,99.598,79.53800000000001,86.543,57.068999999999996,127.38399999999999
