AdminStrata,Boucle-Du-Mouhoun,Cascades,Centre,Centre-Est,Centre-Nord,Centre-Ouest,Centre-Sud,Est,Hauts-Bassins,Nord,Plateau-Central,Sahel,Sud-Ouest
Indicator,Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm),Rainfall (mm)
2014-01-10,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-11,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-12,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-13,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-14,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-15,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-16,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-17,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-18,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-19,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-20,0.0,0.0027999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
2014-01-21,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-01-22,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-01-23,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-01-24,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-01-25,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-01-26,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-01-27,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-01-28,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-01-29,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-01-30,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-01-31,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038
2014-02-01,0.0,0.019899999999999998,0.0,0.0013000000000000002,0.0,0.0,0.0,0.0001,0.0021000000000000003,0.0,0.0,0.0,0.008199999999999999
2014-02-02,0.0,0.019899999999999998,0.0,0.0013000000000000002,0.0,0.0,0.0,0.0001,0.0021000000000000003,0.0,0.0,0.0,0.008199999999999999
2014-02-03,0.0,0.019899999999999998,0.0,0.0013000000000000002,0.0,0.0,0.0,0.0001,0.0021000000000000003,0.0,0.0,0.0,0.008199999999999999
2014-02-04,0.0,0.019899999999999998,0.0,0.0013000000000000002,0.0,0.0,0.0,0.0001,0.0021000000000000003,0.0,0.0,0.0,0.008199999999999999
2014-02-05,0.0,0.019899999999999998,0.0,0.0013000000000000002,0.0,0.0,0.0,0.0001,0.0021000000000000003,0.0,0.0,0.0,0.008199999999999999
2014-02-06,0.0,0.019899999999999998,0.0,0.0013000000000000002,0.0,0.0,0.0,0.0001,0.0021000000000000003,0.0,0.0,0.0,0.008199999999999999
2014-02-07,0.0,0.019899999999999998,0.0,0.0013000000000000002,0.0,0.0,0.0,0.0001,0.0021000000000000003,0.0,0.0,0.0,0.008199999999999999
2014-02-08,0.0,0.019899999999999998,0.0,0.0013000000000000002,0.0,0.0,0.0,0.0001,0.0021000000000000003,0.0,0.0,0.0,0.008199999999999999
2014-02-09,0.0,0.019899999999999998,0.0,0.0013000000000000002,0.0,0.0,0.0,0.0001,0.0021000000000000003,0.0,0.0,0.0,0.008199999999999999
2014-02-10,0.0,0.019899999999999998,0.0,0.0013000000000000002,0.0,0.0,0.0,0.0001,0.0021000000000000003,0.0,0.0,0.0,0.008199999999999999
2014-02-11,0.0001,0.0738,0.0,0.0015,0.0,0.0,0.00030000000000000003,0.0002,0.006,0.0,0.0,0.0,0.056999999999999995
2014-02-12,0.0001,0.0738,0.0,0.0015,0.0,0.0,0.00030000000000000003,0.0002,0.006,0.0,0.0,0.0,0.056999999999999995
2014-02-13,0.0001,0.0738,0.0,0.0015,0.0,0.0,0.00030000000000000003,0.0002,0.006,0.0,0.0,0.0,0.056999999999999995
2014-02-14,0.0001,0.0738,0.0,0.0015,0.0,0.0,0.00030000000000000003,0.0002,0.006,0.0,0.0,0.0,0.056999999999999995
2014-02-15,0.0001,0.0738,0.0,0.0015,0.0,0.0,0.00030000000000000003,0.0002,0.006,0.0,0.0,0.0,0.056999999999999995
2014-02-16,0.0001,0.0738,0.0,0.0015,0.0,0.0,0.00030000000000000003,0.0002,0.006,0.0,0.0,0.0,0.056999999999999995
2014-02-17,0.0001,0.0738,0.0,0.0015,0.0,0.0,0.00030000000000000003,0.0002,0.006,0.0,0.0,0.0,0.056999999999999995
2014-02-18,0.0001,0.0738,0.0,0.0015,0.0,0.0,0.00030000000000000003,0.0002,0.006,0.0,0.0,0.0,0.056999999999999995
2014-02-19,0.0001,0.0738,0.0,0.0015,0.0,0.0,0.00030000000000000003,0.0002,0.006,0.0,0.0,0.0,0.056999999999999995
2014-02-20,0.0001,0.0738,0.0,0.0015,0.0,0.0,0.00030000000000000003,0.0002,0.006,0.0,0.0,0.0,0.056999999999999995
2014-02-21,0.0002,0.06949999999999999,0.0,0.0023,0.0,0.0001,0.00030000000000000003,0.0002,0.0067,0.0,0.0,0.0,0.038799999999999994
2014-02-22,0.0002,0.06949999999999999,0.0,0.0023,0.0,0.0001,0.00030000000000000003,0.0002,0.0067,0.0,0.0,0.0,0.038799999999999994
2014-02-23,0.0002,0.06949999999999999,0.0,0.0023,0.0,0.0001,0.00030000000000000003,0.0002,0.0067,0.0,0.0,0.0,0.038799999999999994
2014-02-24,0.0002,0.06949999999999999,0.0,0.0023,0.0,0.0001,0.00030000000000000003,0.0002,0.0067,0.0,0.0,0.0,0.038799999999999994
2014-02-25,0.0002,0.06949999999999999,0.0,0.0023,0.0,0.0001,0.00030000000000000003,0.0002,0.0067,0.0,0.0,0.0,0.038799999999999994
2014-02-26,0.0002,0.06949999999999999,0.0,0.0023,0.0,0.0001,0.00030000000000000003,0.0002,0.0067,0.0,0.0,0.0,0.038799999999999994
2014-02-27,0.0002,0.06949999999999999,0.0,0.0023,0.0,0.0001,0.00030000000000000003,0.0002,0.0067,0.0,0.0,0.0,0.038799999999999994
2014-02-28,0.0002,0.06949999999999999,0.0,0.0023,0.0,0.0001,0.00030000000000000003,0.0002,0.0067,0.0,0.0,0.0,0.038799999999999994
2014-03-01,0.0253,0.1065,0.001,0.0721,0.0,0.05870000000000001,0.081,0.005,0.08249999999999999,0.0,0.0062,0.0,0.0987
2014-03-02,0.0253,0.1065,0.001,0.0721,0.0,0.05870000000000001,0.081,0.005,0.08249999999999999,0.0,0.0062,0.0,0.0987
2014-03-03,0.0253,0.1065,0.001,0.0721,0.0,0.05870000000000001,0.081,0.005,0.08249999999999999,0.0,0.0062,0.0,0.0987
2014-03-04,0.0253,0.1065,0.001,0.0721,0.0,0.05870000000000001,0.081,0.005,0.08249999999999999,0.0,0.0062,0.0,0.0987
2014-03-05,0.0253,0.1065,0.001,0.0721,0.0,0.05870000000000001,0.081,0.005,0.08249999999999999,0.0,0.0062,0.0,0.0987
2014-03-06,0.0253,0.1065,0.001,0.0721,0.0,0.05870000000000001,0.081,0.005,0.08249999999999999,0.0,0.0062,0.0,0.0987
2014-03-07,0.0253,0.1065,0.001,0.0721,0.0,0.05870000000000001,0.081,0.005,0.08249999999999999,0.0,0.0062,0.0,0.0987
2014-03-08,0.0253,0.1065,0.001,0.0721,0.0,0.05870000000000001,0.081,0.005,0.08249999999999999,0.0,0.0062,0.0,0.0987
2014-03-09,0.0253,0.1065,0.001,0.0721,0.0,0.05870000000000001,0.081,0.005,0.08249999999999999,0.0,0.0062,0.0,0.0987
2014-03-10,0.0253,0.1065,0.001,0.0721,0.0,0.05870000000000001,0.081,0.005,0.08249999999999999,0.0,0.0062,0.0,0.0987
2014-03-11,0.10369999999999999,0.5121,0.0357,0.2226,0.0033,0.1982,0.154,0.0423,0.21669999999999998,0.0121,0.0253,0.0002,0.6305
2014-03-12,0.10369999999999999,0.5121,0.0357,0.2226,0.0033,0.1982,0.154,0.0423,0.21669999999999998,0.0121,0.0253,0.0002,0.6305
2014-03-13,0.10369999999999999,0.5121,0.0357,0.2226,0.0033,0.1982,0.154,0.0423,0.21669999999999998,0.0121,0.0253,0.0002,0.6305
2014-03-14,0.10369999999999999,0.5121,0.0357,0.2226,0.0033,0.1982,0.154,0.0423,0.21669999999999998,0.0121,0.0253,0.0002,0.6305
2014-03-15,0.10369999999999999,0.5121,0.0357,0.2226,0.0033,0.1982,0.154,0.0423,0.21669999999999998,0.0121,0.0253,0.0002,0.6305
2014-03-16,0.10369999999999999,0.5121,0.0357,0.2226,0.0033,0.1982,0.154,0.0423,0.21669999999999998,0.0121,0.0253,0.0002,0.6305
2014-03-17,0.10369999999999999,0.5121,0.0357,0.2226,0.0033,0.1982,0.154,0.0423,0.21669999999999998,0.0121,0.0253,0.0002,0.6305
2014-03-18,0.10369999999999999,0.5121,0.0357,0.2226,0.0033,0.1982,0.154,0.0423,0.21669999999999998,0.0121,0.0253,0.0002,0.6305
2014-03-19,0.10369999999999999,0.5121,0.0357,0.2226,0.0033,0.1982,0.154,0.0423,0.21669999999999998,0.0121,0.0253,0.0002,0.6305
2014-03-20,0.10369999999999999,0.5121,0.0357,0.2226,0.0033,0.1982,0.154,0.0423,0.21669999999999998,0.0121,0.0253,0.0002,0.6305
2014-03-21,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-03-22,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-03-23,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-03-24,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-03-25,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-03-26,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-03-27,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-03-28,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-03-29,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-03-30,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-03-31,0.35219999999999996,2.8167,0.2714,0.8301999999999999,0.0429,0.7747999999999999,0.9075,0.3008,1.6117000000000001,0.0294,0.1865,0.014199999999999999,3.0492
2014-04-01,0.3557,2.4972,0.3245,0.8958,0.1234,0.7221,0.7104,0.489,1.1418,0.057600000000000005,0.2412,0.019,1.9675999999999998
2014-04-02,0.3557,2.4972,0.3245,0.8958,0.1234,0.7221,0.7104,0.489,1.1418,0.057600000000000005,0.2412,0.019,1.9675999999999998
2014-04-03,0.3557,2.4972,0.3245,0.8958,0.1234,0.7221,0.7104,0.489,1.1418,0.057600000000000005,0.2412,0.019,1.9675999999999998
2014-04-04,0.3557,2.4972,0.3245,0.8958,0.1234,0.7221,0.7104,0.489,1.1418,0.057600000000000005,0.2412,0.019,1.9675999999999998
2014-04-05,0.3557,2.4972,0.3245,0.8958,0.1234,0.7221,0.7104,0.489,1.1418,0.057600000000000005,0.2412,0.019,1.9675999999999998
2014-04-06,0.3557,2.4972,0.3245,0.8958,0.1234,0.7221,0.7104,0.489,1.1418,0.057600000000000005,0.2412,0.019,1.9675999999999998
2014-04-07,0.3557,2.4972,0.3245,0.8958,0.1234,0.7221,0.7104,0.489,1.1418,0.057600000000000005,0.2412,0.019,1.9675999999999998
2014-04-08,0.3557,2.4972,0.3245,0.8958,0.1234,0.7221,0.7104,0.489,1.1418,0.057600000000000005,0.2412,0.019,1.9675999999999998
2014-04-09,0.3557,2.4972,0.3245,0.8958,0.1234,0.7221,0.7104,0.489,1.1418,0.057600000000000005,0.2412,0.019,1.9675999999999998
2014-04-10,0.3557,2.4972,0.3245,0.8958,0.1234,0.7221,0.7104,0.489,1.1418,0.057600000000000005,0.2412,0.019,1.9675999999999998
2014-04-11,0.24380000000000002,1.1517000000000002,0.3939,0.6233,0.1386,0.5689,0.7022999999999999,0.6181,0.8939,0.0267,0.32839999999999997,0.0369,1.1638
2014-04-12,0.24380000000000002,1.1517000000000002,0.3939,0.6233,0.1386,0.5689,0.7022999999999999,0.6181,0.8939,0.0267,0.32839999999999997,0.0369,1.1638
2014-04-13,0.24380000000000002,1.1517000000000002,0.3939,0.6233,0.1386,0.5689,0.7022999999999999,0.6181,0.8939,0.0267,0.32839999999999997,0.0369,1.1638
2014-04-14,0.24380000000000002,1.1517000000000002,0.3939,0.6233,0.1386,0.5689,0.7022999999999999,0.6181,0.8939,0.0267,0.32839999999999997,0.0369,1.1638
2014-04-15,0.24380000000000002,1.1517000000000002,0.3939,0.6233,0.1386,0.5689,0.7022999999999999,0.6181,0.8939,0.0267,0.32839999999999997,0.0369,1.1638
2014-04-16,0.24380000000000002,1.1517000000000002,0.3939,0.6233,0.1386,0.5689,0.7022999999999999,0.6181,0.8939,0.0267,0.32839999999999997,0.0369,1.1638
2014-04-17,0.24380000000000002,1.1517000000000002,0.3939,0.6233,0.1386,0.5689,0.7022999999999999,0.6181,0.8939,0.0267,0.32839999999999997,0.0369,1.1638
2014-04-18,0.24380000000000002,1.1517000000000002,0.3939,0.6233,0.1386,0.5689,0.7022999999999999,0.6181,0.8939,0.0267,0.32839999999999997,0.0369,1.1638
2014-04-19,0.24380000000000002,1.1517000000000002,0.3939,0.6233,0.1386,0.5689,0.7022999999999999,0.6181,0.8939,0.0267,0.32839999999999997,0.0369,1.1638
2014-04-20,0.24380000000000002,1.1517000000000002,0.3939,0.6233,0.1386,0.5689,0.7022999999999999,0.6181,0.8939,0.0267,0.32839999999999997,0.0369,1.1638
2014-04-21,0.9352,3.6454,1.3959000000000001,2.413,0.3991,1.5398,1.8639,1.6446999999999998,2.3375,0.2799,1.0405,0.0698,3.1077
2014-04-22,0.9352,3.6454,1.3959000000000001,2.413,0.3991,1.5398,1.8639,1.6446999999999998,2.3375,0.2799,1.0405,0.0698,3.1077
2014-04-23,0.9352,3.6454,1.3959000000000001,2.413,0.3991,1.5398,1.8639,1.6446999999999998,2.3375,0.2799,1.0405,0.0698,3.1077
2014-04-24,0.9352,3.6454,1.3959000000000001,2.413,0.3991,1.5398,1.8639,1.6446999999999998,2.3375,0.2799,1.0405,0.0698,3.1077
2014-04-25,0.9352,3.6454,1.3959000000000001,2.413,0.3991,1.5398,1.8639,1.6446999999999998,2.3375,0.2799,1.0405,0.0698,3.1077
2014-04-26,0.9352,3.6454,1.3959000000000001,2.413,0.3991,1.5398,1.8639,1.6446999999999998,2.3375,0.2799,1.0405,0.0698,3.1077
2014-04-27,0.9352,3.6454,1.3959000000000001,2.413,0.3991,1.5398,1.8639,1.6446999999999998,2.3375,0.2799,1.0405,0.0698,3.1077
2014-04-28,0.9352,3.6454,1.3959000000000001,2.413,0.3991,1.5398,1.8639,1.6446999999999998,2.3375,0.2799,1.0405,0.0698,3.1077
2014-04-29,0.9352,3.6454,1.3959000000000001,2.413,0.3991,1.5398,1.8639,1.6446999999999998,2.3375,0.2799,1.0405,0.0698,3.1077
2014-04-30,0.9352,3.6454,1.3959000000000001,2.413,0.3991,1.5398,1.8639,1.6446999999999998,2.3375,0.2799,1.0405,0.0698,3.1077
2014-05-01,1.5937000000000001,2.6363000000000003,2.4305999999999996,2.7631,2.8529,3.0758,3.4,2.0476,1.9714000000000003,2.4165,2.7709,1.2595999999999998,3.7340000000000004
2014-05-02,1.5937000000000001,2.6363000000000003,2.4305999999999996,2.7631,2.8529,3.0758,3.4,2.0476,1.9714000000000003,2.4165,2.7709,1.2595999999999998,3.7340000000000004
2014-05-03,1.5937000000000001,2.6363000000000003,2.4305999999999996,2.7631,2.8529,3.0758,3.4,2.0476,1.9714000000000003,2.4165,2.7709,1.2595999999999998,3.7340000000000004
2014-05-04,1.5937000000000001,2.6363000000000003,2.4305999999999996,2.7631,2.8529,3.0758,3.4,2.0476,1.9714000000000003,2.4165,2.7709,1.2595999999999998,3.7340000000000004
2014-05-05,1.5937000000000001,2.6363000000000003,2.4305999999999996,2.7631,2.8529,3.0758,3.4,2.0476,1.9714000000000003,2.4165,2.7709,1.2595999999999998,3.7340000000000004
2014-05-06,1.5937000000000001,2.6363000000000003,2.4305999999999996,2.7631,2.8529,3.0758,3.4,2.0476,1.9714000000000003,2.4165,2.7709,1.2595999999999998,3.7340000000000004
2014-05-07,1.5937000000000001,2.6363000000000003,2.4305999999999996,2.7631,2.8529,3.0758,3.4,2.0476,1.9714000000000003,2.4165,2.7709,1.2595999999999998,3.7340000000000004
2014-05-08,1.5937000000000001,2.6363000000000003,2.4305999999999996,2.7631,2.8529,3.0758,3.4,2.0476,1.9714000000000003,2.4165,2.7709,1.2595999999999998,3.7340000000000004
2014-05-09,1.5937000000000001,2.6363000000000003,2.4305999999999996,2.7631,2.8529,3.0758,3.4,2.0476,1.9714000000000003,2.4165,2.7709,1.2595999999999998,3.7340000000000004
2014-05-10,1.5937000000000001,2.6363000000000003,2.4305999999999996,2.7631,2.8529,3.0758,3.4,2.0476,1.9714000000000003,2.4165,2.7709,1.2595999999999998,3.7340000000000004
2014-05-11,1.2475,3.4413000000000005,2.6408,2.4468000000000005,1.8352999999999997,1.7785999999999997,1.4829,2.165,2.7085999999999997,1.4255999999999998,2.7007,1.004,3.4173999999999998
2014-05-12,1.2475,3.4413000000000005,2.6408,2.4468000000000005,1.8352999999999997,1.7785999999999997,1.4829,2.165,2.7085999999999997,1.4255999999999998,2.7007,1.004,3.4173999999999998
2014-05-13,1.2475,3.4413000000000005,2.6408,2.4468000000000005,1.8352999999999997,1.7785999999999997,1.4829,2.165,2.7085999999999997,1.4255999999999998,2.7007,1.004,3.4173999999999998
2014-05-14,1.2475,3.4413000000000005,2.6408,2.4468000000000005,1.8352999999999997,1.7785999999999997,1.4829,2.165,2.7085999999999997,1.4255999999999998,2.7007,1.004,3.4173999999999998
2014-05-15,1.2475,3.4413000000000005,2.6408,2.4468000000000005,1.8352999999999997,1.7785999999999997,1.4829,2.165,2.7085999999999997,1.4255999999999998,2.7007,1.004,3.4173999999999998
2014-05-16,1.2475,3.4413000000000005,2.6408,2.4468000000000005,1.8352999999999997,1.7785999999999997,1.4829,2.165,2.7085999999999997,1.4255999999999998,2.7007,1.004,3.4173999999999998
2014-05-17,1.2475,3.4413000000000005,2.6408,2.4468000000000005,1.8352999999999997,1.7785999999999997,1.4829,2.165,2.7085999999999997,1.4255999999999998,2.7007,1.004,3.4173999999999998
2014-05-18,1.2475,3.4413000000000005,2.6408,2.4468000000000005,1.8352999999999997,1.7785999999999997,1.4829,2.165,2.7085999999999997,1.4255999999999998,2.7007,1.004,3.4173999999999998
2014-05-19,1.2475,3.4413000000000005,2.6408,2.4468000000000005,1.8352999999999997,1.7785999999999997,1.4829,2.165,2.7085999999999997,1.4255999999999998,2.7007,1.004,3.4173999999999998
2014-05-20,1.2475,3.4413000000000005,2.6408,2.4468000000000005,1.8352999999999997,1.7785999999999997,1.4829,2.165,2.7085999999999997,1.4255999999999998,2.7007,1.004,3.4173999999999998
2014-05-21,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-05-22,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-05-23,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-05-24,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-05-25,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-05-26,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-05-27,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-05-28,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-05-29,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-05-30,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-05-31,1.2510999999999999,2.0148,1.2694,0.8732000000000001,1.4812,0.9084,0.7428999999999999,1.1274000000000002,1.2833,1.3739000000000001,1.4824000000000002,0.7455,2.0667
2014-06-01,5.3166,10.556700000000001,2.6204,2.9239,1.5890999999999997,4.3207,3.8106,2.3928000000000003,10.4577,1.8725999999999998,2.482,0.7542000000000001,9.3179
2014-06-02,5.3166,10.556700000000001,2.6204,2.9239,1.5890999999999997,4.3207,3.8106,2.3928000000000003,10.4577,1.8725999999999998,2.482,0.7542000000000001,9.3179
2014-06-03,5.3166,10.556700000000001,2.6204,2.9239,1.5890999999999997,4.3207,3.8106,2.3928000000000003,10.4577,1.8725999999999998,2.482,0.7542000000000001,9.3179
2014-06-04,5.3166,10.556700000000001,2.6204,2.9239,1.5890999999999997,4.3207,3.8106,2.3928000000000003,10.4577,1.8725999999999998,2.482,0.7542000000000001,9.3179
