"Year","Month","Dekad","NDVI Anomaly"
2016,1,1,101.706004111557
2016,1,1,98.9118845298742
2016,1,2,97.6402480613441
2016,1,3,97.12172635666
2016,2,1,96.9102490317594
2016,2,2,97.2311856085566
2016,2,3,97.9316942408497
2016,3,1,99.3310024434862
2016,3,2,100.582794272778
2016,3,3,101.907556833025
2016,4,1,102.345042765276
2016,4,2,100.267023162829
2016,4,3,98.2652438611002
2016,5,1,97.0234657282166
2016,5,2,97.2198737729988
2016,5,3,100.320462049525
2016,6,1,100.429194736062
2016,6,2,99.0962924766562
2016,6,3,97.9555047023611
2016,7,1,98.512944309469
2016,7,2,99.9020588644605
2016,7,3,101.468591767388
2016,8,1,103.913634092915
2016,8,2,104.452576241831
2016,8,3,104.528983108242
2016,9,1,104.42026271291
2016,9,2,103.882545112132
2016,9,3,103.202337601352
2016,10,1,102.081470385856
2016,10,2,100.717959394146
2016,10,3,99.331859931394
2016,11,1,98.888613914324
2016,11,2,97.6424432558192
2016,11,3,95.8628504300329
2016,12,1,96.2549227202537
2016,12,2,97.2906885074603
2016,12,3,98.2966742671978
2017,1,1,97.7503231907016
2017,1,2,100.879690641796
2017,1,3,102.155317763376
2017,2,1,102.278667011424
2017,2,2,102.037972392456
2017,2,3,101.656925075505
2017,3,1,100.799580030386
2017,3,2,100.190841374615
2017,3,3,99.6286013884184
2017,4,1,98.863813229572
2017,4,2,96.1005964052373
2017,4,3,94.7219359737495
2017,5,1,94.1870175327094
2017,5,2,94.7770104134598
2017,5,3,100.224815037884
2017,6,1,104.04575785527
2017,6,2,107.791658227482
2017,6,3,110.446166000805
2017,7,1,109.258858808618
2017,7,2,107.521350016249
2017,7,3,105.780149377455
2017,8,1,103.608918471292
2017,8,2,102.363272462962
2017,8,3,101.166664459583
2017,9,1,100.408089917111
2017,9,2,99.6152737475258
2017,9,3,99.2700523086102
2017,10,1,98.9958789541085
2017,10,2,98.5511358974559
2017,10,3,95.7455988597477
2017,11,1,93.5016788724821
2017,11,2,91.9562969779858
2017,11,3,92.7759471895753
2017,12,1,94.219334774348
2017,12,2,95.3177224371937
2017,12,3,95.9901284083348
2018,1,1,97.6419351847425
2018,1,1,99.9832508765214
2018,1,2,96.3068346785901
2018,1,3,96.7903516687851
2018,2,1,97.2263695078585
2018,2,2,98.4163558154859
2018,2,3,100.410735268122
2018,3,1,104.466564013927
2018,3,2,104.392946168281
2018,3,3,103.005105404616
2018,4,1,100.633488431154
2018,4,2,96.674424017568
2018,4,3,94.704681970414
2018,5,1,93.463163029594
2018,5,2,93.9500656848031
2018,5,3,98.8542195223974
2018,6,1,100.48741375251
2018,6,2,99.6259202156022
2018,6,3,98.2170249563299
2018,7,1,97.3679325562227
2018,7,2,97.8797733679692
2018,7,3,98.919942605975
2018,8,1,99.4382885647451
2018,8,2,99.9462334832121
2018,8,3,100.779289735232
2018,9,1,101.485767114089
2018,9,2,101.077279627957
2018,9,3,100.12241049336
2018,10,1,99.354522102421
2018,10,2,98.8753157388666
2018,10,3,98.7948308461692
2018,11,1,98.6482454076702
2018,11,2,98.5026073884772
2018,11,3,99.445066009129
2018,12,1,100.060653399763
2018,12,2,100.692991540308
2018,12,3,100.989888806595