"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2019,1,1,3.657,3.186
2019,1,2,3.521,3.169
2019,1,3,3.347,2.949
2019,2,1,1.615,1.25
2019,2,2,1.314,0.951
2019,2,3,1.239,0.945
2019,3,1,3.65,2.984
2019,3,2,3.44,3.474
2019,3,3,2.764,3.706
2019,4,1,2.452,2.095
2019,4,2,2.313,2.629
2019,4,3,1.625,2.158
2019,5,1,0.843,0.675
2019,5,2,1.834,0.372
2019,5,3,1.116,0.441
2019,6,1,0.635,0.156
2019,6,2,0.219,0.168
2019,6,3,0.247,0.185
2019,7,1,2.185,2.114
2019,7,2,2.598,2.849
2019,7,3,4.181,2.47
2019,8,1,1.377,2.882
2019,8,2,1.824,2.097
2019,8,3,1.754,1.869
2019,9,1,0.079,0.102
2019,9,2,0.185,0.047
2019,9,3,0.135,0.02
2019,10,1,0.107,0.021
2019,10,2,0.166,0.078
2019,10,3,0.43,0.407
2019,11,1,1.758,1.537
2019,11,2,2.4,1.769
2019,11,3,2.65,2.049
2019,12,1,2.632,2.248
2019,12,2,2.826,2.353
2019,12,3,3.5,2.816
2020,1,1,3.723,3.186
2020,1,2,3.746,3.169
2020,1,3,3.833,2.949
2020,2,1,1.809,1.25
2020,2,2,1.504,0.951
2020,2,3,1.554,0.945
2020,3,1,3.325,2.984
2020,3,2,2.963,3.474
2020,3,3,7.837,3.706
2020,4,1,1.84,2.095
2020,4,2,8.408,2.629
2020,4,3,,2.158
2020,5,1,,0.675
2020,5,2,,0.372
2020,5,3,,0.441
2020,6,1,,0.156
2020,6,2,,0.168
2020,6,3,,0.185
2020,7,1,,2.114
2020,7,2,,2.849
2020,7,3,,2.47
2020,8,1,,2.882
2020,8,2,,2.097
2020,8,3,,1.869
2020,9,1,,0.102
2020,9,2,,0.047
2020,9,3,,0.02
2020,10,1,,0.021
2020,10,2,,0.078
2020,10,3,,0.407
2020,11,1,,1.537
2020,11,2,,1.769
2020,11,3,,2.049
2020,12,1,,2.248
2020,12,2,,2.353
2020,12,3,,2.816