AdminStrata,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Socotra,Taizz
Indicator,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG
2018-07-02,31.1587,16.6195,38.3327,29.1948,20.7882,22.0857,2.8923099999999997,16.8151,17.0004,20.4467,26.9111,23.8228,28.3613,25.0367,31.7624,32.5962,54.1218,17.676,26.9177,16.7523,23.8228,26.5634
2018-07-03,32.6752,16.3706,43.2921,31.3369,20.6925,23.4772,2.91383,19.8334,17.2082,21.689,28.0716,23.6999,28.8054,27.1024,32.0495,33.3333,56.7227,17.1346,25.7835,18.2575,23.6999,29.124000000000002
2018-07-04,33.4156,15.0892,45.1282,33.1352,21.8251,24.864,2.9504099999999998,19.6143,18.0708,25.6111,28.9676,23.1032,30.9937,29.8441,33.1063,36.8837,56.3063,17.4545,25.436,19.0831,23.1032,29.428
2018-07-05,33.5315,15.7665,43.9593,34.5543,21.4817,27.815,2.24791,19.5586,19.022000000000002,27.9225,30.5548,21.5964,32.9059,29.0254,32.9388,36.8976,56.231,17.8463,27.4218,20.3495,21.5964,30.456
2018-07-06,33.9519,16.8701,44.5165,33.8786,21.0767,28.6882,2.26978,17.6081,19.8176,28.7122,32.524,20.1291,32.5982,30.6928,33.8379,36.6696,57.3248,18.4631,26.5472,21.1075,20.1291,31.0125
2018-07-07,34.4705,14.9744,44.4045,36.8842,20.999000000000002,31.1895,2.26978,20.2056,20.2504,30.5425,33.7459,20.7683,32.6457,31.9806,33.9207,37.7921,60.0794,19.4522,28.3048,21.4763,20.7683,30.090999999999998
2018-07-08,33.7235,15.5127,45.5867,39.0114,21.2528,33.8336,2.4055,20.4556,19.9574,32.8599,34.188,20.2814,31.6146,32.7391,33.9706,38.6383,59.9613,20.4946,28.1734,22.3341,20.2814,30.1719
2018-07-09,34.4458,16.2782,48.068000000000005,39.4572,23.1388,33.9535,2.36167,23.0588,21.9141,32.9437,35.0619,20.4411,30.713,33.5513,33.3821,39.7844,57.9776,20.4946,28.3048,21.0018,20.4411,31.4611
2018-07-10,34.5468,16.6477,49.0605,40.1039,22.8382,35.346,4.29894,23.0588,20.4352,33.5861,35.124,20.3609,30.3309,32.7604,33.7528,39.7844,57.9776,20.3498,28.1673,21.6806,20.3609,32.1671
2018-07-11,34.9869,16.7747,47.8885,40.2309,23.0377,35.2265,4.4459599999999995,23.4103,20.4876,33.7104,36.0573,20.6034,31.2437,32.0733,34.0116,40.8964,57.3941,20.5019,28.3668,21.6806,20.6034,31.783
2018-07-12,34.4151,17.8088,48.1387,41.1996,23.4746,35.37,4.53911,24.1786,21.1872,33.6075,36.0573,20.3609,31.307,32.3469,34.1062,40.8964,53.3688,20.7232,29.8745,22.2992,20.3609,31.7469
2018-07-13,35.4072,17.8919,48.4461,42.5023,23.6553,35.9186,4.6034,25.7262,20.5786,34.5828,36.9295,20.3609,31.4024,33.7288,35.1581,40.8964,54.9615,19.9671,30.537,23.2659,20.3609,31.0721
2018-07-14,37.7457,15.6801,48.6178,41.7493,23.9219,36.168,4.70333,24.2491,21.1493,35.4463,38.1122,20.4572,30.0425,33.7288,35.7798,41.9116,55.1141,20.7171,30.5048,23.4012,20.4572,31.2607
