"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.3317594,0.2438719
2016,1,1,0.207878,0.2438719
2017,1,1,0.3737819,0.2438719
2018,1,1,0.2234288,0.2438719
2018,1,1,0.1993982,0.2438719
2018,1,2,0.2337848,0.2532132
2017,1,2,0.2039844,0.2532132
2016,1,2,0.2328889,0.2532132
2016,1,3,0.2420054,0.2725524
2017,1,3,0.2165515,0.2725524
2018,1,3,0.2603692,0.2725524
2018,2,1,0.2785828,0.2839828
2017,2,1,0.2210576,0.2839828
2016,2,1,0.2441474,0.2839828
2016,2,2,0.2508698,0.2967732
2017,2,2,0.226783,0.2967732
2018,2,2,0.3009186,0.2967732
2018,2,3,0.3243136,0.3105934
2017,2,3,0.2366404,0.3105934
2016,2,3,0.2643526,0.3105934
2016,3,1,0.300197,0.3383533
2017,3,1,0.2709903,0.3383533
2018,3,1,0.3504512,0.3383533
2018,3,2,0.3497066,0.3489576
2017,3,2,0.2934479,0.3489576
2016,3,2,0.3105871,0.3489576
2016,3,3,0.3165844,0.355003
2017,3,3,0.3158923,0.355003
2018,3,3,0.3416225,0.355003
2018,4,1,0.3264175,0.3553612
2017,4,1,0.3334376,0.3553612
2016,4,1,0.3183247,0.3553612
2016,4,2,0.3031533,0.3362685
2017,4,2,0.3390229,0.3362685
2018,4,2,0.2908057,0.3362685
2018,4,3,0.2726728,0.3172419
2017,4,3,0.3206773,0.3172419
2016,4,3,0.2864998,0.3172419
2016,5,1,0.2665984,0.293768
2017,5,1,0.2941358,0.293768
2018,5,1,0.2505107,0.293768
2018,5,2,0.2279254,0.2679893
2017,5,2,0.2638361,0.2679893
2016,5,2,0.2436388,0.2679893
2016,5,3,0.2019608,0.2205556
2017,5,3,0.2128626,0.2205556
2018,5,3,0.1954653,0.2205556
2018,6,1,0.1863839,0.2028961
2017,6,1,0.195415,0.2028961
2016,6,1,0.1876156,0.2028961
2016,6,2,0.1772363,0.1902671
2017,6,2,0.1844757,0.1902671
2018,6,2,0.181149,0.1902671
2018,6,3,0.1773302,0.1819415
2017,6,3,0.1784705,0.1819415
2016,6,3,0.1702488,0.1819415
2016,7,1,0.16402,0.1747649
2017,7,1,0.1695202,0.1747649
2018,7,1,0.1708705,0.1747649
2018,7,2,0.1689342,0.1735472
2017,7,2,0.1669261,0.1735472
2016,7,2,0.1633869,0.1735472
2016,7,3,0.1629479,0.1732188
2017,7,3,0.1657914,0.1732188
2018,7,3,0.1676689,0.1732188
2018,8,1,0.1673125,0.174139
2017,8,1,0.1659061,0.174139
2016,8,1,0.1624438,0.174139
2016,8,2,0.1624229,0.1747569
2017,8,2,0.1665678,0.1747569
2018,8,2,0.1673222,0.1747569
2018,8,3,0.1672333,0.1751823
2017,8,3,0.166629,0.1751823
2016,8,3,0.1620705,0.1751823
2016,9,1,0.1621812,0.1752998
2017,9,1,0.1666318,0.1752998
2018,9,1,0.1673347,0.1752998
2018,9,2,0.1670333,0.1752166
2017,9,2,0.1649098,0.1752166
2016,9,2,0.1630971,0.1752166
2016,9,3,0.1628705,0.1755444
2017,9,3,0.1636166,0.1755444
2018,9,3,0.1661712,0.1755444
2018,10,1,0.1647592,0.1764676
2017,10,1,0.1633939,0.1764676
2016,10,1,0.1628254,0.1764676
2016,10,2,0.1616122,0.1777453
2017,10,2,0.1644692,0.1777453
2018,10,2,0.163332,0.1777453
2018,10,3,0.1677406,0.1813222
2017,10,3,0.1670828,0.1813222
2016,10,3,0.1661,0.1813222
2016,11,1,0.1732156,0.1841753
2017,11,1,0.168595,0.1841753
2018,11,1,0.1796109,0.1841753
2018,11,2,0.2021281,0.187783
2017,11,2,0.1712052,0.187783
2016,11,2,0.178698,0.187783
2016,11,3,0.1769651,0.1987728
2017,11,3,0.182871,0.1987728
2018,11,3,0.275619,0.1987728
2018,12,1,0.3166581,0.2066587
2017,12,1,0.1933891,0.2066587
2016,12,1,0.1782202,0.2066587
2016,12,2,0.1828429,0.2155469
2017,12,2,0.2050367,0.2155469
2018,12,2,0.3537857,0.2155469
2018,12,3,0.3850678,0.2249116
2017,12,3,0.2153959,0.2249116
2016,12,3,0.1892612,0.2249116