AdminStrata,Adamawa Central,Adamawa North,Adamawa South,Borno Central,Borno North,Borno South,Yobe East,Yobe North,Yobe South
2019-06-06,30.246675772678923,29.95783953817409,14.181967043827772,32.25867158784231,24.317023277074963,38.43508513863853,33.60957910609656,23.569013365844746,29.806480924088643
2019-06-07,30.0900328440786,29.47818189551233,13.974629365448003,32.76668881093237,24.850556237251343,37.91736690143449,33.698687769662456,23.38620753764876,29.55331404890235
2019-06-08,29.912341960412167,28.956267317349123,13.78373893260339,33.42134286888314,25.43948609798667,37.43225999557607,33.77269341128859,23.277371807322186,29.423896335328415
2019-06-09,29.713338836733826,28.396211182133023,13.608497196786281,34.13146062668142,25.976401849564013,36.92293600143076,33.80548735385323,23.236630474922315,29.375385658261475
2019-06-10,29.49275918809775,27.80212886831257,13.448105609489016,34.805868949314046,26.353892482266488,36.332566499366074,33.77096092023463,23.258107840506447,29.35180220940972
2019-06-11,29.25033872955813,27.178135754336317,13.301765622203934,35.353394701767826,26.46454698637717,35.60432306974949,33.643005433311046,23.335928204131875,29.293881759684762
2019-06-12,28.985813176169138,26.528347218652804,13.168678686423373,35.6828647490296,26.20095435217914,34.6813772929485,33.39551221596072,23.464215865855902,29.142360079998163
2019-06-13,28.699392996083024,25.85687863971057,13.048046253639669,35.7286590038575,25.49851106043141,33.524766433677975,33.01154331814732,23.637095125735815,28.851872029999477
2019-06-14,28.393187669844245,25.167845395958174,12.939069775345173,35.527369570094955,24.463843553796625,32.16699049404234,32.51084369817598,23.848690283828933,28.43264882429003
2019-06-15,28.069781431095283,24.465362865844163,12.840950703032217,35.1411415993567,23.246385765413358,30.658415160493366,31.922329041437308,24.093125640192525,27.90882076620909
2019-06-16,27.731758513478656,23.753546427817067,12.752890488193142,34.63212024325748,21.99557162842017,29.049406119482846,31.274915033321815,24.36452549488392,27.304518159095938
2019-06-17,27.381703150636863,23.036511460325436,12.674090582320288,34.06245065341205,20.860835075955645,27.39032905746258,30.597517359220088,24.657014147960385,26.643871306289835
2019-06-18,27.02219957621241,22.318373341817825,12.603752436905994,33.49427798143512,19.962652493987246,25.731549660884344,29.919051704522673,24.96471589947924,25.951010511130054
2019-06-19,26.6558320238478,21.603247450742778,12.541077503442606,32.989747378941466,19.30567007979806,24.123433616199936,29.268433754620123,25.281755049497768,25.250066076955875
2019-06-20,26.285184727185534,20.895249165548826,12.485267233422457,32.611003997545815,18.865576483500085,22.61634660986114,28.674579194903,25.60225589807329,24.565168307106575
2019-06-21,25.91284191986812,20.198493864684533,12.435523078337885,32.42019298886291,18.6180603552053,21.260654328319756,28.166403710761863,25.920342745263063,23.92044750492142
2019-06-22,25.541305498358625,19.517096926598434,12.39104648968124,32.461382940298655,18.53824197878822,20.095479158668287,27.764007542043103,26.23013989112442,23.335296515032145
2019-06-23,25.172748010402472,18.85517372973909,12.351038918944859,32.706336182423655,18.598968173173397,19.11497029056215,27.45222914641649,26.52577163571464,22.81015834724032
2019-06-24,24.809259666565588,18.216839652555024,12.314701817621078,33.10873848159964,18.772517391047906,18.302033614297486,27.20709153600762,26.80136227909103,22.34073855263997
2019-06-25,24.45293067741395,17.606210073494797,12.281236637202237,33.622275604188346,19.031168085098805,17.639575020170415,27.004617722942086,27.051036121310887,21.92274268232512
2019-06-26,24.105851253513542,17.027400371006948,12.249844829180674,34.200633316551546,19.34719870801319,17.11050039847709,26.820830719345505,27.268917462431503,21.551876287389803
2019-06-27,23.770111605430316,16.484525923540026,12.219727845048736,34.79749738505098,19.692887712478115,16.69771563951364,26.631753537343467,27.44913060251018,21.22384491892805
2019-06-28,23.447801943730234,15.981702109542576,12.19008713629876,35.3665535760484,20.04051355118066,16.384126633576198,26.413409189061575,27.585799841604217,20.93435412803388
2019-06-29,23.141012478979274,15.523044307463145,12.160124154423086,35.86148765590555,20.36235467680789,16.152639270960908,26.141820686625433,27.67304947977091,20.679109465801336
2019-06-30,22.851631348891154,15.111654309800171,12.1294237677989,36.24490960188191,20.63634696408488,15.988907376367454,25.799228794637795,27.707083867263492,20.45443808663496
2019-07-01,22.580738399770592,14.746579565251688,12.099104512342777,36.51512623482789,20.863055975888706,15.88957651210975,25.39274528761004,27.69242755511898,20.25915355818141
2019-07-02,22.329211405070083,14.425853936565607,12.070668340856145,36.6793685864916,21.048704697134454,15.854040174905245,24.935699692530672,27.635685144570324,20.092691051397868
2019-07-03,22.097928138242107,14.147511286489863,12.045617206140433,36.74486768862118,21.1995161127372,15.881691861471403,24.44142153638823,27.54346123685048,19.954485737241516
2019-07-04,21.887766372739144,13.909585477772366,12.025453060997059,36.71885457296475,21.321713207612014,15.971925068525689,23.923240346171237,27.422360433192406,19.84397278666954
2019-07-05,21.699603882013673,13.710110373161045,12.011677858227452,36.60856027127045,21.421518966673982,16.12413329278555,23.394485648868205,27.278987334829043,19.76058737063911
2019-07-06,21.534318439518184,13.547119835403823,12.005793550633033,36.421215815286395,21.505156374838187,16.337710030968456,22.868486971467668,27.119946542993343,19.703764660107414
2019-07-07,21.39278781870516,13.41864772724862,12.00930209101523,36.164052236760725,21.578848417019696,16.612048779791863,22.358573840958154,26.951842658918277,19.672939826031644
2019-07-08,21.275889793027076,13.322727911443362,12.02370543217547,35.844300567441564,21.6488180781336,16.946543035973225,21.878075784328168,26.78128028383677,19.667548039368963
2019-07-09,21.184502135936423,13.257394250735961,12.050505526915172,35.469191839077034,21.721939101043375,17.34058629623001,21.440322328566257,26.61486401898181,19.687024471076565
2019-07-10,21.11950262088568,13.22068060787435,12.091204328035765,35.045957083415274,21.807688260406113,17.793572057279675,21.058643000660926,26.459198465586315,19.730804292111625
2019-07-11,21.08176902132733,13.210620845606451,12.14730378833867,34.581827332204405,21.916193088827303,18.304893815839677,20.74636732760071,26.32088822488326,19.798322673431326
2019-07-12,21.072179110713858,13.22524882668018,12.220305860625317,34.08403361719256,22.057581118912452,18.873945068627474,20.51682483637413,26.206537898105598,19.88901478599285
2019-07-13,21.091610662497732,13.262598413843463,12.311712497697128,33.55980697012785,22.24197988326704,19.500119312360532,20.383345053969705,26.12275208648626,20.002315800753376
2019-07-14,21.140941450131457,13.320703469844222,12.423025652355522,33.016378422758436,22.47951691449657,20.182810043756305,20.35925750737597,26.076135391258227,20.137660888670094
2019-07-15,21.22104924706751,13.397597857430378,12.555747277401935,32.46097900683242,22.780319745206537,20.92141075953225,20.457891723581433,26.073292413654432,20.29448522070018
2019-07-16,21.332811826758356,13.491315439349858,12.711379325637784,31.900839754097934,23.154515908002427,21.715314956405837,20.69257722957463,26.12082775490783,20.47222396780081
2019-07-17,21.477106962656503,13.59989007835058,12.891423749864499,31.34319169630311,23.612232935489743,22.563916131094512,21.07664355234408,26.22534601625139,20.670312300929172
2019-07-18,21.653663747647197,13.721355637180462,13.097382502883498,30.79597189646038,24.15885592468499,23.460034322323754,21.61621535941462,26.391498939611854,20.887589397556184
2019-07-19,21.857616552346855,13.853745978587439,13.330757537496217,30.269941542639348,24.780800230248737,24.370195736851088,22.288597880456358,26.616126829691193,21.120510461207715
2019-07-20,22.082951066804654,13.995094965319423,13.593050806504067,29.77656785417392,25.459738771252564,25.254353123442044,23.0638914856757,26.89411713188519,21.364934701923374
2019-07-21,22.32365298106979,14.14343646012434,13.885764262708484,29.327318050398013,26.17734446676806,26.072459230862155,23.91219654527906,27.220357291589618,21.61672132974277
2019-07-22,22.57370798519144,14.29680432575011,14.210399858910886,28.93365935064553,26.915290235866802,26.784466807876957,24.80361342947285,27.589734754200244,21.871729554705496
2019-07-23,22.827101769218796,14.453232424944654,14.568459547912704,28.607058974250386,27.65524899762037,27.35032860325199,25.708242508463503,27.997136965112865,22.125818586851175
2019-07-24,23.077820023201046,14.6107546204559,14.961445282515356,28.358984140546482,28.37889367110035,27.729997365752777,26.596184152457408,28.43745136972324,22.374847636219407
2019-07-25,23.319848437187375,14.76740477503177,15.39085901552027,28.200902068867737,29.067897175378317,27.883425844144856,27.43753873166099,28.90556541342714,22.614675912849798
2019-07-26,23.547172701226966,14.921216751420175,15.858202699728867,28.144279978548045,29.70393242952587,27.77056678719377,28.202406616280665,29.396366541620363,22.841162626781962
2019-07-27,23.753778505369016,15.070224412369052,16.36497828794258,28.200585088921336,30.275148376650428,27.370157643596503,28.87126719600479,29.904742199698667,23.050166988055494
2019-07-28,23.933651539662705,15.212461620626316,16.91268773296283,28.381284619321498,30.79559805600278,26.736074661775888,29.46611593844945,30.42557983305783,23.23754820671001
2019-07-29,24.080777494157218,15.345962238939892,17.502832987591038,28.69784578908245,31.285810530869572,25.94097879008622,30.019327330712695,30.953766887093636,23.399165492785116
2019-07-30,24.189142058901744,15.468760130057703,18.136916004628638,29.1617358175381,31.766314864537435,25.057530976881793,30.56327585989254,31.484190807201852,23.530878056320418
2019-07-31,24.252730923945467,15.578889156727667,18.81643873687704,29.784421924022354,32.25764012029302,24.158392170516898,31.130336013087046,32.01173903877826,23.628545107355524
2019-08-01,24.26552977933758,15.674383181697708,19.542903137137685,30.577371327869127,32.78031536142296,23.31622331934582,31.75288227739423,32.53129902721863,23.688025855930036
2019-08-02,24.221524315127265,15.753276067715749,20.317811158211992,31.552051248412322,33.35486965121389,22.603685371722857,32.463289139912135,33.03775821791874,23.705179512083564
2019-08-03,24.114700221363712,15.813601677529714,21.14266475290138,32.719928904985856,34.00183205295245,22.093439276002297,33.29393108773879,33.526004056274374,23.67586528585572
2019-08-04,23.940695909659983,15.853845156533621,22.016857038575324,34.072482036682466,34.73454757894922,21.840091503809553,34.26704422117538,33.991282172591475,23.598408108427822
2019-08-05,23.701760677884646,15.874296780705915,22.93134579087549,35.52123046163019,35.537625037610404,21.82603061985455,35.36431109333566,34.430270936816775,23.480995795548065
2019-08-06,23.40179654547015,15.875698108671116,23.874979950011596,36.95770451771595,36.3884891863662,22.015590712118303,36.5572758705365,34.84000690380716,23.334281884106357
2019-08-07,23.044705531848948,15.858790699053772,24.836608456193332,38.273434542826635,37.26456478264676,22.37310586858186,37.81748271909481,35.217526628419535,23.168919910992603
2019-08-08,22.63438965645348,15.824316110478408,25.805080249630443,39.35995087484912,38.143276583882226,22.86291017722624,39.116475805327454,35.559866665510775,22.99556341309672
2019-08-09,22.174750938716194,15.773015901569568,26.769244270532617,40.14976914987668,39.002049347502776,23.44933772603248,40.42579929555134,35.86406356993779,22.824865927308604
2019-08-10,21.669691398069546,15.705631630951782,27.717949459109565,40.73934619682812,39.81830783093858,24.096722602981618,41.71699735608336,36.127153896557495,22.667480990518172
2019-08-11,21.12311305394598,15.622904857249587,28.64004475557102,41.26612414282862,40.56947679161978,24.769398896054682,42.96161415324039,36.34617420022676,22.534062139615337
2019-08-12,20.538917925777934,15.525577139087522,29.524379100126662,41.867545115003374,41.23298098697654,25.43170069323271,44.13119385333933,36.51816103580249,22.435262911489996
2019-08-13,19.921008032997868,15.41439003509011,30.35980143298623,42.65704198134817,41.80302874497992,26.05533180989897,45.20075109724876,36.64015095814158,22.37057604941077
2019-08-14,19.27328539503822,15.290085103881895,31.135160694359417,43.65201057334145,42.34096267576445,26.64147497104572,46.15918242404404,36.70918052210093,22.29485112216104
2019-08-15,18.599652031331438,15.153403904087412,31.83930582445596,44.84583746333226,42.92490896000555,27.19868262906744,46.99885484735221,36.72228628253744,22.151776904902903
2019-08-16,17.90400996130998,15.005087994331191,32.46108576348554,46.23190922366965,43.63299377837869,27.73550723635864,47.712135380800355,36.676504794308,21.885042172798435
2019-08-17,17.190261204406287,14.845878933237772,32.98934945165788,47.8036124267027,44.543343311559255,28.260501245313787,48.29139103801552,36.568872612269516,21.43833570100975
2019-08-18,16.4623077800528,14.67651827943169,33.4129458291827,49.53471382146191,45.67616001773606,28.782217108327384,48.72898883262473,36.39642629127887,20.785202896199525
2019-08-19,15.724051707681976,14.497747591537475,33.7207238362697,51.32050086370368,46.81995146515136,29.30920727779392,49.017295778255075,36.156202386192966,20.0186156910329
2019-08-20,14.979395006726259,14.310308428179672,33.901532413128606,53.03664118586588,47.736172217217174,29.850024206107882,49.14867888853359,35.845237451868705,19.2614026496756
2019-08-21,14.232239696618098,14.114942347982804,33.94422049996912,54.55880242038635,48.309759707971175,30.413220345663767,49.11550517708733,35.46056804316298,18.636392336293355
2019-08-22,13.486469135908843,13.912390909571412,33.84398716809764,55.78458709625089,48.49673393231026,31.006624396574924,48.91857936490153,35.00106334993374,18.239428550380197
2019-08-23,12.745892039625453,13.703395671570037,33.621432013207354,56.69933732863708,48.41396225794266,31.63517004983011,48.592457002394106,34.472923102043126,18.05841603274339
2019-08-24,12.0142984619138,13.488698192603206,33.30350476208805,57.31033012927047,48.2185238957794,32.30306724413694,48.180131347341124,33.88417966435436,18.054274759518496
2019-08-25,11.295478456919746,13.269040031295457,32.91715514152965,57.62484250987649,48.06749805673155,33.01452591820302,47.72459565751868,33.242865401730626,18.18792470684107
2019-08-26,10.59322207878916,13.045162746271323,32.48933287832197,57.65015148218071,48.11796395171015,33.773756010735994,47.26884319070287,32.55701267903513,18.42028585084668
2019-08-27,9.91131938166791,12.817807896155337,32.03454179231874,57.39353405790865,48.46296499385044,34.57366824660078,46.84609168668789,31.8346538611311,18.71227816767087
2019-08-28,9.25356041970186,12.587717039572043,31.517502075629185,56.862267248785805,48.93940140518429,35.361976495291614,46.45045681334046,31.083821312881703,19.024821633449225
2019-08-29,8.623735247036876,12.35563173514597,30.89048801342642,56.06362806653772,49.32013760996774,36.07509541246006,46.066278720545405,30.312547399150162,19.318836224317288
2019-08-30,8.025633917818826,12.122293541501648,30.10577389088354,55.00489352288989,49.3780380324568,36.649439653757646,45.67789755818754,29.528864484799673,19.55524191641063
2019-08-31,7.463046486193577,11.888444017263621,29.129511033190443,53.70528901220741,48.942918774689495,37.0335210156313,45.26594172691895,28.74080493469345,19.703068591956587
2019-09-01,6.9397630063069915,11.654824721056423,27.98335892560415,52.231833459413764,48.07240264983154,37.22423985770935,44.79619263046073,27.956401113694675,19.763785757549645
2019-09-02,6.459573532304939,11.422177211504584,26.70285409339849,50.66349417207204,46.881064148830646,37.23059368041552,44.230719923301145,27.183685386666564,19.746972825876053
2019-09-03,6.026268118333288,11.191243047232645,25.323533061847286,49.07923845774527,45.483477762634514,37.06157998417347,43.53159325992853,26.43069011847232,19.66220920962207
2019-09-04,5.6436368185379004,10.962763786865136,23.880932356224353,47.548189156316646,43.99421798219082,36.72619626940695,42.668945284690956,25.705447673975147,19.519074321473955
2019-09-05,5.315469687064645,10.737480989026594,22.41058850180351,46.10009123694965,42.52785929844726,36.23344003653962,41.64516060137551,25.015990418038236,19.32714757411797
2019-09-06,5.045556778059387,10.516136212341555,20.948038023858583,44.75484520112793,41.19897620235154,35.5923087859952,40.47068680362912,24.370350715524808,19.09600838024037
2019-09-07,4.837688145667995,10.299471015434554,19.52881744766339,43.53235155033508,40.12214318485135,34.811800018197395,39.155971485098654,23.776560931298047,18.83523615252742
2019-09-08,4.694293848322511,10.088129481802873,18.182543055303228,42.4430252131302,39.363263431450264,33.90247297334247,37.715925467455605,23.24070717010484,18.552875795698853
2019-09-09,4.6123639615996925,9.882365794434806,16.915150156109277,41.45933882637439,38.79355490587535,32.881133850717084,36.18331248446995,22.761090496226767,18.250834182608376
2019-09-10,4.587528565362472,9.682336661191389,15.726653816224207,40.54427945400427,38.23556426640955,31.76615058938044,34.59535949793631,22.334065713829073,17.929483678143175
2019-09-11,4.615417739473786,9.488198789933664,14.61706910179067,39.66083415995638,37.51183817133582,30.575891128391767,32.98929346964925,21.95598762707701,17.58919664719042
2019-09-12,4.691661563796569,9.300108888522665,13.586411078951334,38.77199000816735,36.44492327893712,29.32872340681026,31.40234136140336,21.62321104013583,17.230345454637316
2019-09-13,4.811890118193752,9.118223664819437,12.634694813848856,37.84073406257375,34.92216511255458,28.043015363695158,29.871730134993264,21.332090757170775,16.85330246537103
2019-09-14,4.971733482528271,8.942699826685017,11.761935372625889,36.83005338711219,33.09010465576206,26.73713493810567,28.434686752213548,21.078981582347115,16.458440044278756
2019-09-15,5.166821736663062,8.773694081980443,10.968147821425108,35.70293504571923,31.16008175719162,25.429450069101016,27.1284381748588,20.860238319830092,16.046130556247675
2019-09-16,5.392784960461055,8.611363138566759,10.253347226389161,34.422366102331495,29.34343626547529,24.13832869574042,25.990211364723624,20.672215773784945,15.61674636616497
2019-09-17,5.645253233785187,8.455863704304996,9.617548653660714,32.96778081438379,27.810928956989706,22.88116654109064,25.045617989767507,20.511268748376946,15.170659838917828
2019-09-18,5.91985663649839,8.307352487056198,9.060767169382427,31.384402213303957,26.571004319089823,21.671470464248607,24.273808542609597,20.373752047771323,14.708243339393434
2019-09-19,6.212225248463602,8.165986194681407,8.583017839696959,29.733900524018036,25.591527766875178,20.521775108318806,23.6423182220339,20.256020476133347,14.229869232478965
2019-09-20,6.517989149543753,8.031921535041658,8.184315730746972,28.077945971452106,24.840364715445286,19.444615116405718,23.11868222682446,20.154428837628263,13.735909883061616
2019-09-21,6.832778419601782,7.90531521599799,7.864675908675124,26.47820878053221,24.285380579899687,18.45252513161382,22.670435755765304,20.06533193642132,13.22673765602856
2019-09-22,7.152223138500618,7.7863239454114455,7.624113439624079,24.99635917618441,23.894440775337916,17.558039797047595,22.26511400764045,19.985084576677764,12.702724916266991
2019-09-23,7.471953386103197,7.675104431143061,7.462643389736495,23.694067383334776,23.635410716859504,16.773693755811518,21.870252181233937,19.910041562562856,12.16424402866409
2019-09-24,7.787599242272454,7.57181338105388,7.380280825155032,22.633003626909357,23.47615581956398,16.11202165101007,21.453385475329796,19.83655769824184,11.611667358107038
2019-09-25,8.094790786871323,7.476607503004936,7.3770408120223525,21.87483813183422,23.384541498550885,15.585558125747738,20.982049088712046,19.76098778787997,11.045367269483025
2019-09-26,8.3895871489039,7.38964350485727,7.451464703548316,21.466246318763055,23.333745356594843,15.20210386242254,20.434638717680215,19.679985388920226,10.466746304882907
2019-09-27,8.669763653938917,7.311078094471925,7.596199001211597,21.393924391260104,23.318193747170913,14.950523700606702,19.83299204859574,19.59139907191651,9.881327715212263
2019-09-28,8.933524676686279,7.2410679797099355,7.80241649355807,21.62957374861722,23.337625211429224,14.814948519165993,19.209807265335552,19.49337616070045,9.29566492858034
2019-09-29,9.17907459185588,7.179769868432343,8.0612899691336,22.144895790126284,23.39177829051995,14.779509196966172,18.59778255177658,19.384063979103672,8.71631137309639
2019-09-30,9.40461777415762,7.127340468500186,8.36399221648407,22.911591915079164,23.480391525593227,14.828336612873011,18.02961609179576,19.261609850957814,8.14982047686966
2019-10-01,9.608358598301397,7.083936487774505,8.701696024155346,23.90136352276772,23.6032034577992,14.94556164575228,17.536643053202408,19.124161100094504,7.602745668009404
2019-10-02,9.78850143899711,7.049714634116338,9.065574180693304,25.08591201248382,23.759952628288026,15.115315174469744,17.14474653953545,18.96986505034537,7.081640374624871
2019-10-03,9.943250670954656,7.024831615386725,9.446799474643818,26.436938783519345,23.950377578209853,15.321728077891166,16.87844663826619,18.796869025542044,6.593058024825313
2019-10-04,10.070810668883931,7.009444139446702,9.83654469455276,27.926145235166153,24.17421684871484,15.548931234882321,16.76226343686594,18.60332034951615,6.1435520467199805
2019-10-05,10.16938580749484,7.003708914157315,10.225982628966003,29.503382743477804,24.42965537284109,15.781055524308975,16.810140211093195,18.38736634609933,5.739675868418122
2019-10-06,10.237180461497273,7.007782647379598,10.60628606642942,31.03110259155463,24.708663651178636,16.002231825036887,16.993712989855215,18.147154339123208,5.38798291802899
2019-10-07,10.272399005601132,7.02182204697459,10.968627795488882,32.34990603925866,25.001658576205465,16.196591015931833,17.27404099034646,17.88083165241941,5.095026623661834
2019-10-08,10.273245814516319,7.045983820803334,11.304180604690268,33.30039434645191,25.299057040399557,16.34826397585958,17.612183429761362,17.586545609819566,4.867360413425905
2019-10-09,10.237925262952725,7.080424676726866,11.604117282579448,33.771876675856355,25.59127593623892,16.4413815836859,17.96919952529439,17.262443535155317,4.711537715430453
2019-10-10,10.164641725620251,7.125301322606227,11.859610617702293,33.84849380163386,25.86873215620153,16.460074718276545,18.306148494139975,16.90667275225828,4.634111957784729
2019-10-11,10.051599577228798,7.180770466302455,12.06183339860468,33.663094400806166,26.121842592765386,16.388474258497293,18.584089553492582,16.517380584960094,4.641636568597983
2019-10-12,9.897003192488262,7.246988815676591,12.20195841383248,33.3485271503951,26.34102413840847,16.21071108321391,18.764081920546655,16.092714357092387,4.740664975979469
2019-10-13,9.700217665195803,7.323968260877261,12.274689051614189,33.01483889680973,26.518446583966934,15.918849020094692,18.818570400798276,15.632294584034494,4.932445074221146
2019-10-14,9.465250965497635,7.411141421203446,12.288851098908811,32.68086916400828,26.65329131370953,15.536683692018041,18.765542152950136,15.141634547356578,5.197002622345843
2019-10-15,9.197271782627233,7.507796098241717,12.256800942357966,32.34265564533627,26.74649261026316,15.095943670664898,18.634369924006528,14.62772072017651,5.509057845559096
2019-10-16,8.901448805818072,7.6132200935786445,12.190894968603276,31.99623603413922,26.79898475625474,14.62835752771619,18.454426460971774,14.09753957561216,5.843330969066444
2019-10-17,8.582950724303625,7.726701208800795,12.103489564286365,31.637648023762637,26.811702034311164,14.165653834852856,18.25508451085017,13.558077586781394,6.174542218073427
2019-10-18,8.24694622731737,7.847527245494744,12.006941116048854,31.262929307552042,26.78557872705934,13.739561163755827,18.065716820646045,13.016321226802082,6.477411817785583
2019-10-19,7.898604004092782,7.974986005247055,11.91360601053237,30.868117578852953,26.72154911712618,13.38180808610604,17.915696137363696,12.479256968792097,6.726659993408449
2019-10-20,7.543092743863335,8.108365289644302,11.835840634378531,30.449250531010886,26.620547487138595,13.124123173584422,17.834395208007443,11.953871285869308,6.897006970147563
2019-10-21,7.185581135862505,8.246952900273058,11.786001374228965,30.002365857371352,26.483508119723467,12.998234997871913,17.851186779581592,11.447150651151581,6.963172973208468
2019-10-22,6.8312378693237665,8.39003663871988,11.77305299213723,29.52350125127987,26.31136529750773,13.026481148371598,17.987094188634405,10.96608153775679,6.910604369944102
2019-10-23,6.485231633480595,8.536904306571351,11.792393751804644,29.008694406081954,26.10505330311828,13.19363528537515,18.2297431298899,10.517650418802795,6.767652096297022
2019-10-24,6.152731117566465,8.686843705414036,11.836030292344455,28.453983015123132,25.86550641918201,13.4750800868964,18.558409887616047,10.108843767407473,6.573393230357183
2019-10-25,5.838905010814854,8.839142636834502,11.895969252869913,27.855404771748912,25.593658928325844,13.846198230949172,18.95237074608082,9.746648056688699,6.366904850214546
2019-10-26,5.548922002459233,8.993088902419323,11.964217272494274,27.208997369304797,25.290445113176684,14.282372395547293,19.39090198955219,9.43804975976433,6.187264033959066
2019-10-27,5.287950781733081,9.147970303755068,12.032780990330785,26.51079850113633,24.95679925636143,14.758985258704595,19.85327990229812,9.190035349752243,6.073547859680701
2019-10-28,5.061160037869872,9.303074642428307,12.0936670454927,25.756845860589006,24.59365564050699,15.2514194984349,20.318780768586578,9.009591299770307,6.064833405469415
2019-10-29,4.873718460103081,9.457689720025607,12.138882077093267,24.943177141008345,24.20194854824028,15.735057792752041,20.76668087268554,8.90370408293639,6.200197749415156
2019-10-30,4.730794737666182,9.611103338133542,12.160432724245744,24.065830035739868,23.782612262188188,16.18528281966984,21.176256498862976,8.87936017236836,6.51871796960789
2019-10-31,4.636069532158597,9.762603298338677,12.152000629599087,23.127374674761256,23.337175406900958,16.58204824270154,21.530413116322382,8.940996447549658,7.044132094771721
2019-11-01,4.587271394643521,9.911477402227588,12.113967449945106,22.15651093457885,22.86954397462213,16.92359166735803,21.826572934009388,9.082851413426008,7.738821956167361
2019-11-02,4.580640848550093,10.057013451386839,12.048389845611316,21.18847112833115,22.384218299518555,17.21272168464961,22.065787345805145,9.296613981308694,8.549830335689668
2019-11-03,4.612418417307456,10.198499247403001,11.957324476925239,20.258487569156667,21.885698715757098,17.45224688558657,22.24910774559081,9.573973062509012,9.424200015233508
2019-11-04,4.678844624344751,10.335222591862646,11.842828004214384,19.4017925701939,21.378485557504618,17.644975861179226,22.377585527247536,9.906617568338252,10.30897377669374
2019-11-05,4.776159993091118,10.466471286352343,11.706957087806275,18.653618444581365,20.86707915892799,17.793717202437875,22.45227208465649,10.286236410107701,11.151194401965217
2019-11-06,4.900605046975698,10.591533132458663,11.551768388028423,18.049197505457563,20.355979854194054,17.90127950037282,22.474218811698815,10.704518499128655,11.897904672942811
2019-11-07,5.04842030942763,10.709695931768172,11.37931856520835,17.62376206596099,19.84968797746969,17.970471345994348,22.444477102255668,11.1531527467124,12.49614737152137
2019-11-08,5.215846303876058,10.820247485867439,11.191664279673573,17.41254443923017,19.35270386292175,18.00410133031277,22.36409835020821,11.623828064170233,12.89296527959577
2019-11-09,5.39912355375012,10.922475596343041,10.990862191751605,17.437870040588127,18.86868682608353,18.004978044338394,22.234133949437602,12.108233362813438,13.05295807062535
2019-11-10,5.594492582478957,11.015668064781543,10.778968961769968,17.67043669409604,18.397932107954045,17.97591007908151,22.055635293824988,12.59805755395331,13.010952984327403
2019-11-11,5.798193913491712,11.099112692769515,10.558041250056172,18.068035325999602,17.93989393089874,17.919706025552422,21.82965377725153,13.084989548901138,12.819334151983723
2019-11-12,6.006468070217523,11.172097281893528,10.33013571693774,18.588456862544543,17.494026517283075,17.839174474761425,21.557240793598382,13.560718258968214,12.530485704876089
2019-11-13,6.215555576085533,11.23390963374015,10.097309022742188,19.189492229976555,17.059784089472483,17.73712401771883,21.239447736746705,14.01693259546583,12.19679177428629
2019-11-14,6.421696954524884,11.283837549895955,9.861617827797032,19.828932354541333,16.636620869832424,17.616363245434933,20.87732600057765,14.445321469705274,11.870636491496109
