AdminStrata,Abyan,Abyan,Abyan,Abyan,Abyan,Aden,Aden,Aden,Aden,Aden,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Jawf,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Al Mahwit,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Amran,Amran,Amran,Dhamar,Dhamar,Dhamar,Dhamar,Dhamar,Dhamar,Dhamar,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hadramaut,Hajjah,Hajjah,Hajjah,Hajjah,Hajjah,Hajjah,Hajjah,Ibb,Ibb,Ibb,Ibb,Ibb,Lahj,Lahj,Lahj,Lahj,Lahj,Marib,Marib,Marib,Marib,Marib,Raymah,Raymah,Raymah,Raymah,Raymah,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sa'ada,Sana'a,Sana'a,Sana'a,Sana'a,Sana'a,Shabwah,Shabwah,Shabwah,Shabwah,Shabwah,Taizz,Taizz,Taizz,Taizz,Taizz
2018-09-30,950.0,337.5,950.0,250.0,300.0,623.3,325.0,875.0,242.5,275.0,637.0,312.5,875.0,237.5,290.0,607.7,300.0,925.0,215.0,300.0,633.0,310.0,362.5,712.5,331.0,292.5,335.0,627.5,225.0,750.0,225.0,305.0,950.0,500.0,950.0,250.0,305.0,650.0,300.0,900.0,237.5,275.0,629.0,288.0,337.5,925.0,336.0,242.5,275.0,620.0,337.5,812.5,245.0,290.0,620.0,348.0,337.5,850.0,280.0,240.0,292.5,700.9499999999999,417.0,704.1666666666666,854.1666666666666,383.0,240.0,248.33333333333334,644.75,352.0,325.25,837.5,354.0,252.5,280.0,650.0,250.0,900.0,242.5,262.5,925.0,262.5,925.0,260.0,300.0,598.3,412.5,812.5,223.75,275.0,875.0,450.0,875.0,221.0,282.5,616.75,300.0,912.5,242.5,270.0,634.25,262.5,850.0,225.0,275.0,837.5,425.0,812.5,222.5,300.0,630.0,312.5,812.5,215.0,290.0
2018-10-31,729.0,500.0,1050.0,290.0,335.0,725.75,500.0,1212.5,280.0,300.0,738.75,387.5,1025.0,257.5,325.0,723.75,400.0,1075.0,245.0,300.0,739.0,433.0,500.0,937.5,465.0,300.0,350.0,728.75,325.0,800.0,300.0,400.0,690.25,575.0,1025.0,220.0,300.0,721.25,350.0,900.0,267.5,300.0,731.25,378.0,500.0,1000.0,393.0,300.0,400.0,718.75,562.5,862.5,270.0,332.5,727.5,397.0,500.0,1075.0,307.0,290.0,327.5,702.25,417.0,533.3333333333334,945.8333333333334,408.0,265.8333333333333,329.1666666666667,738.5,392.0,454.25,925.0,421.0,290.0,320.0,730.0,325.0,1000.0,300.0,327.5,735.0,500.0,1100.0,262.5,300.0,721.25,500.0,1025.0,272.5,325.0,705.0,725.0,1087.5,253.5,315.0,728.75,400.0,1000.0,300.0,342.5,733.75,312.5,900.0,250.0,300.0,715.25,500.0,850.0,230.0,312.5,738.75,500.0,1000.0,300.0,340.0
2018-11-30,605.0,400.0,975.0,255.0,287.5,589.0,375.0,1050.0,272.5,305.0,587.0,375.0,1025.0,257.5,282.5,598.0,375.0,975.0,250.0,300.0,605.25,433.0,475.0,721.875,475.0,287.5,317.5,600.0,250.0,800.0,300.0,400.0,587.5,500.0,1025.0,220.0,300.0,596.25,350.0,925.0,260.0,300.0,597.75,348.0,450.0,1000.0,363.0,262.5,335.0,590.75,400.0,937.5,250.0,320.0,642.75,488.0,350.0,950.0,280.0,280.0,300.0,576.4166666666666,433.0,520.8333333333334,962.5,433.0,280.8333333333333,335.8333333333333,604.0,379.0,398.0,975.0,388.0,284.0,311.5,601.75,300.0,1025.0,255.0,320.0,585.0,300.0,950.0,240.0,300.0,574.75,350.0,1025.0,265.0,300.0,581.25,425.0,1050.0,257.5,330.0,590.0,400.0,1000.0,300.0,337.5,592.25,300.0,912.5,265.0,290.0,588.25,425.0,928.75,285.0,352.5,620.75,525.0,1000.0,260.0,317.5
2018-12-31,505.0,325.0,812.5,232.5,267.5,497.0,287.5,775.0,250.0,265.0,501.5,400.0,806.25,250.0,270.0,508.25,375.0,800.0,250.0,300.0,503.5,383.0,400.0,700.0,412.0,252.5,272.5,502.5,262.5,800.0,300.0,400.0,493.0,462.5,850.0,240.0,250.0,497.75,300.0,837.5,227.5,252.5,501.75,323.0,350.0,800.0,343.0,232.5,250.0,493.5,387.5,850.0,215.0,262.5,498.5,,300.0,787.5,249.0,227.5,245.0,486.0833333333333,433.0,508.3333333333333,887.5,433.0,256.6666666666667,266.6666666666667,502.75,342.0,310.5,900.0,333.0,249.0,269.0,504.25,250.0,1000.0,282.5,312.5,495.0,275.0,850.0,260.0,300.0,497.5,325.0,950.0,265.0,300.0,495.25,387.5,800.0,220.0,250.0,493.0,400.0,1000.0,250.0,300.0,502.0,300.0,831.25,250.0,287.5,496.75,387.5,912.5,237.5,280.0,518.25,400.0,812.5,205.0,237.5
2019-01-31,536.0,325.0,822.5,225.0,260.0,530.75,400.0,825.0,250.0,280.0,533.0,425.0,812.5,250.0,270.0,534.0,400.0,881.25,225.0,270.0,532.75,343.0,400.0,675.0,377.0,260.0,260.0,535.75,262.5,800.0,300.0,400.0,532.0,450.0,850.0,280.0,212.5,537.5,312.5,850.0,220.0,250.0,533.25,354.0,350.0,825.0,373.0,250.0,257.5,526.75,425.0,850.0,212.5,257.5,532.75,600.0,300.0,800.0,278.0,245.0,245.0,532.75,433.0,650.0,856.25,433.0,275.8333333333333,270.8333333333333,537.25,350.0,331.5,900.0,338.0,249.0,274.0,531.0,287.5,937.5,277.5,295.0,531.75,250.0,850.0,290.0,262.5,531.75,300.0,800.0,292.5,300.0,521.5,350.0,850.0,242.5,272.5,528.75,625.0,900.0,250.0,300.0,534.0,337.5,850.0,250.0,300.0,533.0,425.0,900.0,250.0,300.0,543.25,500.0,850.0,220.0,260.0
2019-02-28,590.0,312.5,800.0,235.0,272.5,575.75,337.5,850.0,250.0,300.0,578.5,400.0,875.0,250.0,287.5,578.75,400.0,950.0,317.5,300.0,578.75,328.0,400.0,650.0,362.0,260.0,250.0,579.0,275.0,800.0,300.0,400.0,582.0,462.5,850.0,280.0,200.0,583.25,387.5,912.5,225.0,250.0,578.25,393.0,350.0,837.5,391.0,252.5,267.5,576.5,437.5,875.0,265.0,305.0,580.0,488.0,337.5,800.0,285.0,250.0,250.0,578.0,433.0,545.8333333333334,852.0833333333334,458.0,283.3333333333333,290.0,583.75,396.0,308.25,900.0,371.0,252.0,281.5,577.5,275.0,1012.5,300.0,345.0,579.0,275.0,912.5,300.0,270.0,577.75,400.0,825.0,300.0,300.0,561.0,387.5,900.0,250.0,280.0,579.25,437.5,800.0,250.0,287.5,579.25,337.5,900.0,250.0,262.5,580.5,350.0,900.0,250.0,300.0,586.75,450.0,925.0,235.0,280.0
2019-03-31,581.75,287.5,825.0,250.0,277.5,575.0,350.0,887.5,260.0,290.0,571.75,387.5,912.5,250.0,272.5,576.0,400.0,950.0,320.0,300.0,572.5,328.0,300.0,650.0,359.0,257.5,260.0,570.75,262.5,800.0,300.0,400.0,579.5,362.5,862.5,280.0,205.0,576.0,400.0,912.5,220.0,252.5,569.25,382.0,400.0,800.0,390.0,250.0,280.0,572.75,412.5,862.5,227.5,282.5,572.75,524.0,337.5,800.0,310.0,245.0,270.0,575.1666666666666,433.0,379.1666666666667,816.6666666666666,483.0,271.6666666666667,278.3333333333333,576.25,342.0,362.75,900.0,342.0,253.5,285.0,572.0,287.5,1000.0,312.5,337.5,574.0,275.0,950.0,300.0,250.0,572.0,425.0,800.0,300.0,300.0,562.0,425.0,900.0,250.0,280.0,571.0,400.0,862.5,250.0,287.5,572.75,300.0,900.0,250.0,250.0,576.5,387.5,862.5,245.0,275.0,581.5,350.0,987.5,250.0,280.0
2019-04-30,511.25,350.0,887.5,235.0,250.0,506.0,250.0,900.0,277.5,295.0,512.75,400.0,862.5,250.0,275.0,509.0,425.0,956.25,322.5,300.0,507.5,350.0,325.0,600.0,373.0,250.0,250.0,507.0,275.0,800.0,300.0,400.0,503.75,475.0,900.0,280.0,220.0,513.5,400.0,900.0,230.0,250.0,511.0,379.0,412.5,800.0,427.0,250.0,280.0,509.5,425.0,787.5,205.0,272.5,508.5,590.0,400.0,800.0,327.0,250.0,275.0,507.3333333333333,433.0,425.0,795.8333333333334,500.0,280.0,282.5,513.75,350.0,393.75,900.0,329.0,257.5,282.5,508.0,375.0,887.5,300.0,300.0,505.25,450.0,900.0,290.0,250.0,505.25,387.5,800.0,300.0,300.0,494.25,387.5,875.0,250.0,280.0,506.5,400.0,800.0,250.0,287.5,510.0,250.0,900.0,250.0,250.0,509.0,387.5,750.0,240.0,250.0,517.0,400.0,900.0,250.0,280.0
2019-05-31,539.75,450.0,800.0,235.0,250.0,533.5,462.5,900.0,280.0,300.0,531.25,437.5,825.0,250.0,275.0,533.5,475.0,1087.5,330.0,300.0,530.75,400.0,475.0,600.0,404.0,250.0,250.0,532.5,425.0,800.0,280.0,350.0,538.5,500.0,900.0,280.0,220.0,534.25,500.0,962.5,230.0,250.0,532.25,393.0,450.0,800.0,452.0,250.0,257.5,530.75,425.0,875.0,200.0,250.0,531.5,590.0,462.5,850.0,367.0,250.0,257.5,532.5,433.0,500.0,775.0,500.0,295.8333333333333,281.6666666666667,536.0,417.0,500.0,900.0,350.0,246.5,270.0,531.75,350.0,825.0,300.0,300.0,531.25,425.0,900.0,300.0,250.0,532.25,550.0,800.0,300.0,300.0,516.75,437.5,875.0,230.0,255.0,528.5,412.5,825.0,250.0,280.0,532.75,375.0,900.0,250.0,292.5,534.25,587.5,750.0,240.0,250.0,539.5,375.0,900.0,287.5,337.5
2019-06-30,558.75,425.0,800.0,222.5,250.0,556.5,375.0,900.0,280.0,287.5,553.0,337.5,887.5,225.0,255.0,556.25,500.0,1062.5,330.0,300.0,555.0,,350.0,600.0,,252.5,250.0,551.75,275.0,800.0,280.0,350.0,562.0,487.5,900.0,280.0,220.0,558.25,425.0,900.0,230.0,250.0,556.75,,387.5,800.0,,250.0,250.0,557.0,400.0,900.0,200.0,245.0,556.0,,262.5,850.0,,250.0,250.0,556.8333333333334,,454.1666666666667,787.5,,300.8333333333333,286.6666666666667,558.25,,400.0,900.0,,257.5,265.0,553.0,300.0,800.0,300.0,300.0,556.5,337.5,900.0,300.0,250.0,559.75,550.0,800.0,300.0,300.0,541.5,362.5,925.0,220.0,250.0,554.25,400.0,900.0,245.0,275.0,556.75,350.0,900.0,250.0,260.0,556.75,512.5,750.0,240.0,250.0,559.25,350.0,900.0,250.0,300.0
2019-07-31,575.75,312.5,812.5,200.0,217.5,573.75,350.0,900.0,280.0,250.0,569.0,312.5,900.0,250.0,250.0,574.0,500.0,1056.25,330.0,300.0,570.5,403.0,375.0,600.0,408.0,260.0,250.0,570.0,275.0,800.0,285.0,350.0,575.0,500.0,900.0,280.0,220.0,569.75,400.0,900.0,222.5,287.5,569.5,403.0,525.0,800.0,450.0,250.0,280.0,571.0,300.0,875.0,200.0,247.5,571.25,595.0,350.0,837.5,396.0,250.0,262.5,573.9166666666666,433.0,558.3333333333334,791.6666666666666,500.0,300.0,281.6666666666667,575.0,375.0,375.0,900.0,275.0,244.75,266.5,569.25,200.0,900.0,300.0,300.0,574.5,275.0,900.0,300.0,250.0,572.0,350.0,800.0,300.0,300.0,557.25,387.5,975.0,250.0,272.5,569.75,362.5,925.0,240.0,272.5,570.0,300.0,900.0,250.0,250.0,571.0,300.0,1000.0,240.0,250.0,580.25,275.0,900.0,250.0,300.0
2019-08-31,593.75,450.0,825.0,210.0,237.5,592.0,575.0,900.0,300.0,250.0,581.75,325.0,900.0,250.0,250.0,591.75,475.0,1100.0,330.0,300.0,580.0,385.0,350.0,600.0,354.0,260.0,250.0,582.75,287.5,800.0,300.0,350.0,587.75,500.0,900.0,280.0,220.0,581.0,400.0,900.0,220.0,300.0,582.875,448.0,450.0,850.0,473.0,250.0,280.0,582.75,400.0,900.0,222.5,262.5,582.75,600.0,400.0,862.5,403.0,265.0,265.0,590.5,442.0,641.6666666666666,787.5,525.0,300.0,278.3333333333333,586.25,379.0,387.5,900.0,325.0,234.5,263.5,582.5,312.5,900.0,350.0,350.0,588.25,525.0,900.0,300.0,250.0,586.75,362.5,800.0,300.0,300.0,571.5,475.0,1000.0,245.0,265.0,581.0,762.5,925.0,250.0,242.5,583.0,350.0,900.0,250.0,250.0,588.0,387.5,1000.0,240.0,250.0,595.75,337.5,900.0,287.5,325.0
