"Year","Month","Dekad","NDVI Anomaly"
2016,1,1,98.773293558596
2016,1,2,99.9707173229612
2016,1,3,100.114485231955
2016,2,1,100.181830440191
2016,2,2,100.370535981882
2016,2,3,100.655763260289
2016,3,1,100.585178560947
2016,3,2,100.184331224785
2016,3,3,99.8743399229092
2016,4,1,99.7501195468761
2016,4,2,100.66622533731
2016,4,3,101.718465271207
2016,5,1,102.946620984093
2016,5,2,104.019836430039
2016,5,3,104.6842089549
2016,6,1,104.817550270238
2016,6,2,104.985928994488
2016,6,3,105.131546340658
2016,7,1,105.072893580676
2016,7,2,104.571591562914
2016,7,3,104.529232248592
2016,8,1,106.075058959443
2016,8,2,107.220092682648
2016,8,3,108.104017875502
2016,9,1,108.363994855823
2016,9,2,107.047531682126
2016,9,3,106.063921231539
2016,10,1,105.211436714481
2016,10,2,104.606658567147
2016,10,3,103.96384079338
2016,11,1,103.820463051407
2016,11,2,103.800895135885
2016,11,3,103.909472993007
2016,12,1,103.977454336735
2016,12,2,104.027786191167
2016,12,3,104.043432946642
2017,1,1,102.424046232669
2017,1,1,100.954484424065
2017,1,2,104.048945857835
2017,1,3,103.611675982756
2017,2,1,103.195620108534
2017,2,2,102.840132808694
2017,2,3,102.633882412342
2017,3,1,102.583721484285
2017,3,2,102.694438041658
2017,3,3,102.944124668024
2017,4,1,103.277164622919
2017,4,2,103.40135265173
2017,4,3,102.993710161351
2017,5,1,102.583584255113
2017,5,2,102.351699119036
2017,5,3,102.457155342757
2017,6,1,102.526148425781
2017,6,2,102.491355404156
2017,6,3,102.381670246159
2017,7,1,102.622242939525
2017,7,2,102.512236096362
2017,7,3,102.547570845251
2017,8,1,103.107774602609
2017,8,2,103.438756456112
2017,8,3,103.708892513948
2017,9,1,103.725639354999
2017,9,2,102.917609485951
2017,9,3,102.42584029545
2017,10,1,102.058208835483
2017,10,2,101.841030824886
2017,10,3,101.751776161179
2017,11,1,101.787007230292
2017,11,2,101.768997848819
2017,11,3,101.694152546463
2017,12,1,101.661817771304
2017,12,2,101.614327067646
2017,12,3,101.606051729893
2018,1,1,99.8802113852454
2018,1,1,104.037846099631
2018,1,2,101.704279170643
2018,1,3,101.724146219687
2018,2,1,101.827041619426
2018,2,2,101.981657848811
2018,2,3,102.016263370307
2018,3,1,101.330221220146
2018,3,2,100.910752217703
2018,3,3,100.533228616602
2018,4,1,100.273308892639
2018,4,2,100.161267206726
2018,4,3,100.353161482272
2018,5,1,100.625207311473
2018,5,2,100.898436150898
2018,5,3,101.24781501748
2018,6,1,101.252821931843
2018,6,2,101.082885412031
2018,6,3,100.783977641941
2018,7,1,100.653711529551
2018,7,2,100.373042766389
2018,7,3,100.152483872839
2018,8,1,99.8523673577224
2018,8,2,99.8879205821513
2018,8,3,99.9320072927662
2018,9,1,100.0061402641
2018,9,2,100.124486121021
2018,9,3,100.165799728877
2018,10,1,100.345380401158
2018,10,2,100.693991888689
2018,10,3,102.146833858785
2018,11,1,102.996678892783
2018,11,2,103.826722898691
2018,11,3,104.872277497606
2018,12,1,105.106301659778
2018,12,2,105.202287746075
2018,12,3,105.200577652741