AdminStrata,Adamawa Central,Adamawa North,Adamawa South,Borno Central,Borno North,Borno South,Yobe East,Yobe North,Yobe South
Indicator,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS
2019-04-18,24.61447212336892,27.75945191575741,22.200834135386586,28.098913214679484,28.08163265306123,36.354679802955644,15.06198892112898,32.97283038776047,35.02084574151281
2019-04-19,25.010208248264593,27.73722627737225,22.673656618610732,26.801434626671018,27.410997827177,35.2223634053367,14.178100618778574,31.772117228156656,35.351681957186535
2019-04-20,25.219757220594378,27.83257797920553,23.283983849259748,25.866666666666674,28.034128504266057,36.33027522935778,14.62669997224534,31.52765835482945,34.40677966101695
2019-04-21,23.290937996820343,25.68389057750759,21.815889029003774,24.55031599416627,27.834351663272237,37.49084696119109,14.002011060834587,31.560283687943244,34.94872310476573
2019-04-22,22.7853152434158,25.651403996964326,22.942484906259924,25.157741465782237,28.488570453770045,37.963636363636354,14.191082802547765,34.4390507011866,35.73170731707315
2019-04-23,23.014913341394596,23.857474825716487,22.308188265635057,24.678622440882407,28.277186245418054,40.62200956937797,14.26376440460947,33.98084087280466,35.564598168870795
2019-04-24,24.50960566228513,23.50546934622233,21.679197994987454,23.974714770274442,27.40688685874912,40.593818447310774,15.289256198347099,34.208411465309375,35.434826677478206
2019-04-25,23.73493975903614,25.913621262458463,23.38324307104172,24.576792859341346,28.778248587570623,40.27403963787617,18.46952010376134,33.59438293275721,34.917012448132766
2019-04-26,23.913894324853228,26.564432352213693,23.49551856594109,23.800000000000008,27.237354085603123,38.49579416130626,17.997977755308387,30.94229751191105,32.621318954790524
2019-04-27,23.573002203084314,27.37700739230179,23.20369149637441,23.799615877080676,27.286135693215343,39.36442849820603,17.802140433307226,29.934029686640997,33.38381652964084
2019-04-28,25.47808764940239,26.244343891402718,21.471806307741307,23.06141439205956,26.060388209920927,39.27845528455282,17.187499999999996,29.839999999999982,32.893336172024696
2019-04-29,26.540957015409564,25.79051383399209,22.342113614725477,23.09683313032888,25.85108319679593,38.17678166708636,18.163265306122447,30.21243115656961,33.140283140283124
