id,year,month,day,admin1_code,admin2_code,event,interaction,fatalities,latitude,longitude,iso3,active_adm_id
142460,2021,8,20,3407,,Protests,60,0,13.5608,46.1564,YEM,1
143601,2021,8,17,3407,,Violence against civilians,37,0,13.8828,45.8686,YEM,1
144712,2021,8,16,3407,,Protests,60,0,13.1287,45.3807,YEM,1
145716,2021,8,14,3407,,Battles,44,0,13.5202,46.7137,YEM,1
145865,2021,8,13,3407,,Protests,60,0,13.1287,45.3807,YEM,1
146233,2021,8,12,3407,,Explosions/Remote violence,10,0,13.8819,45.7993,YEM,1
146234,2021,8,12,3407,,Protests,60,0,13.1287,45.3807,YEM,1
147340,2021,8,9,3407,,Protests,60,0,13.1287,45.3807,YEM,1
147447,2021,8,8,3407,,Violence against civilians,47,1,13.8828,45.8686,YEM,1
148412,2021,8,6,3407,,Battles,23,0,13.1287,45.3807,YEM,1
148413,2021,8,6,3407,,Battles,23,0,13.0886,45.3647,YEM,1
148414,2021,8,6,3407,,Protests,60,0,13.1287,45.3807,YEM,1
150273,2021,8,3,3407,,Battles,13,0,13.8874,45.774,YEM,1
150380,2021,8,2,3407,,Protests,60,0,13.1287,45.3807,YEM,1
150490,2021,8,1,3407,,Battles,23,1,13.0886,45.3647,YEM,1
151475,2021,7,30,3407,,Protests,60,0,13.1287,45.3807,YEM,1
152562,2021,7,28,3407,,Battles,11,0,13.8496,45.4263,YEM,1
153462,2021,7,27,3407,,Battles,13,10,13.8874,45.774,YEM,1
154622,2021,7,23,3407,,Explosions/Remote violence,10,0,13.8496,45.4263,YEM,1
155478,2021,7,22,3407,,Battles,22,0,13.1287,45.3807,YEM,1
155565,2021,7,21,3407,,Battles,22,0,13.1287,45.3807,YEM,1
156444,2021,7,20,3407,,Battles,13,0,13.8874,45.774,YEM,1
157525,2021,7,17,3407,,Protests,60,0,14.0585,46.9133,YEM,1
157526,2021,7,17,3407,,Strategic developments,23,0,13.8496,45.4263,YEM,1
159515,2021,7,13,3407,,Violence against civilians,37,0,13.1287,45.3807,YEM,1
160276,2021,7,11,3407,,Violence against civilians,37,2,13.6497,45.7917,YEM,1
160392,2021,7,10,3407,,Strategic developments,20,0,13.1406,45.4533,YEM,1
160393,2021,7,10,3407,,Strategic developments,20,0,13.1822,45.477,YEM,1
161295,2021,7,9,3407,,Strategic developments,10,0,13.35,45.6253,YEM,1
161325,2021,7,9,3407,,Strategic developments,10,0,13.3568,45.6971,YEM,1
162327,2021,7,7,3407,,Protests,60,0,13.8828,45.8686,YEM,1
162466,2021,7,6,3407,,Battles,11,0,13.8874,45.774,YEM,1
162467,2021,7,6,3407,,Explosions/Remote violence,11,0,13.8828,45.8686,YEM,1
163532,2021,7,4,3407,,Explosions/Remote violence,11,2,13.9284,46.0825,YEM,1
164421,2021,7,3,3407,,Strategic developments,20,0,13.1116,45.424,YEM,1
164422,2021,7,3,3407,,Strategic developments,20,0,13.1822,45.477,YEM,1
164428,2021,7,3,3407,,Battles,11,3,13.8874,45.774,YEM,1
164542,2021,7,2,3407,,Explosions/Remote violence,11,0,13.8874,45.774,YEM,1
164543,2021,7,2,3407,,Battles,12,3,13.8828,45.8686,YEM,1
164544,2021,7,2,3407,,Explosions/Remote violence,17,0,13.8828,45.8686,YEM,1
164567,2021,7,2,3407,,Battles,23,0,13.2911,45.2958,YEM,1
165613,2021,6,30,3407,,Strategic developments,10,0,13.8828,45.8686,YEM,1
168741,2021,6,26,3407,,Battles,13,0,13.8874,45.774,YEM,1
169773,2021,6,24,3407,,Battles,13,0,13.8874,45.774,YEM,1
169774,2021,6,24,3407,,Explosions/Remote violence,17,0,13.8819,45.7993,YEM,1
170878,2021,6,21,3407,,Battles,13,0,13.5202,46.7137,YEM,1
174936,2021,6,12,3407,,Explosions/Remote violence,11,0,13.8874,45.774,YEM,1
174947,2021,6,12,3407,,Strategic developments,20,0,13.223,45.3056,YEM,1
174948,2021,6,12,3407,,Strategic developments,20,0,13.1406,45.4533,YEM,1
174949,2021,6,12,3407,,Strategic developments,20,0,13.1287,45.3807,YEM,1
175927,2021,6,11,3407,,Battles,44,0,13.8828,45.8686,YEM,1
175986,2021,6,11,3407,,Explosions/Remote violence,22,7,13.1287,45.3807,YEM,1
176928,2021,6,9,3407,,Strategic developments,20,0,13.1287,45.3807,YEM,1
178165,2021,6,5,3407,,Battles,13,0,13.8141,45.9284,YEM,1
180017,2021,6,2,3407,,Strategic developments,10,0,13.3568,45.6971,YEM,1
180130,2021,6,1,3407,,Protests,60,0,13.1406,45.4533,YEM,1
181098,2021,5,30,3407,,Violence against civilians,37,0,13.8828,45.8686,YEM,1
183101,2021,5,26,3407,,Explosions/Remote violence,22,0,13.8805,45.8554,YEM,1
183236,2021,5,25,3407,,Explosions/Remote violence,18,0,13.3568,45.6971,YEM,1
184128,2021,5,24,3407,,Strategic developments,10,0,13.3568,45.6971,YEM,1
184168,2021,5,24,3407,,Protests,60,0,13.1287,45.3807,YEM,1
184963,2021,5,21,3407,,Protests,60,0,13.9284,46.0825,YEM,1
185088,2021,5,21,3407,,Protests,60,0,13.8828,45.8686,YEM,1
186055,2021,5,19,3407,,Battles,44,0,13.8779,45.9387,YEM,1
186978,2021,5,19,3407,,Protests,60,0,13.223,45.3056,YEM,1
187058,2021,5,18,3407,,Strategic developments,10,0,13.35,45.6253,YEM,1
188080,2021,5,17,3407,,Explosions/Remote violence,23,0,13.8828,45.8686,YEM,1
189150,2021,5,16,3407,,Battles,44,1,13.3568,45.6971,YEM,1
191289,2021,5,14,3407,,Battles,13,0,13.8874,45.774,YEM,1
192296,2021,5,13,3407,,Explosions/Remote violence,10,0,13.8819,45.7993,YEM,1
195614,2021,5,10,3407,,Battles,13,0,13.8874,45.774,YEM,1
195676,2021,5,10,3407,,Violence against civilians,27,1,13.8408,45.9617,YEM,1
197830,2021,5,5,3407,,Violence against civilians,37,2,13.9284,46.0825,YEM,1
202108,2021,4,28,3407,,Violence against civilians,17,1,13.7721,46.0179,YEM,1
202214,2021,4,27,3407,,Battles,11,0,13.8874,45.774,YEM,1
206406,2021,4,20,3407,,Battles,13,0,13.8874,45.774,YEM,1
207375,2021,4,19,3407,,Strategic developments,20,0,13.8828,45.8686,YEM,1
207437,2021,4,18,3407,,Battles,44,1,13.1287,45.3807,YEM,1
207504,2021,4,17,3407,,Battles,13,0,13.5202,46.7137,YEM,1
208394,2021,4,16,3407,,Battles,12,2,13.434,46.1663,YEM,1
208395,2021,4,16,3407,,Battles,12,2,13.434,46.1663,YEM,1
208443,2021,4,16,3407,,Battles,22,2,13.5202,46.7137,YEM,1
209578,2021,4,13,3407,,Strategic developments,12,0,13.434,46.1663,YEM,1
210523,2021,4,12,3407,,Battles,13,0,13.8874,45.774,YEM,1
210561,2021,4,11,3407,,Battles,12,10,13.434,46.1663,YEM,1
210650,2021,4,11,3407,,Battles,44,2,13.5202,46.7137,YEM,1
210663,2021,4,10,3407,,Protests,60,0,14.0585,46.9133,YEM,1
211788,2021,4,10,3407,,Battles,12,10,13.4317,46.4258,YEM,1
211804,2021,4,9,3407,,Battles,12,10,13.434,46.1663,YEM,1
212844,2021,4,7,3407,,Battles,13,0,13.5202,46.7137,YEM,1
212989,2021,4,6,3407,,Explosions/Remote violence,23,0,13.1287,45.3807,YEM,1
213810,2021,4,6,3407,,Battles,13,1,13.8892,46.1493,YEM,1
213848,2021,4,6,3407,,Battles,12,0,13.434,46.1663,YEM,1
213877,2021,4,5,3407,,Battles,12,1,13.434,46.1663,YEM,1
214869,2021,4,4,3407,,Battles,12,1,14.0585,46.9133,YEM,1
214912,2021,4,3,3407,,Protests,60,0,14.0585,46.9133,YEM,1
216062,2021,3,31,3407,,Strategic developments,10,0,13.5202,46.7137,YEM,1
216932,2021,3,30,3407,,Strategic developments,12,0,13.5202,46.7137,YEM,1
216933,2021,3,30,3407,,Battles,11,0,13.8874,45.774,YEM,1
217632,2021,3,28,3407,,Violence against civilians,37,1,13.5202,46.7137,YEM,1
217807,2021,3,27,3407,,Protests,60,0,14.0585,46.9133,YEM,1
219413,2021,3,23,3407,,Protests,60,0,13.1287,45.3807,YEM,1
220495,2021,3,20,3407,,Battles,44,0,13.5202,46.7137,YEM,1
221496,2021,3,19,3407,,Battles,22,1,13.7721,46.0179,YEM,1
221678,2021,3,18,3407,,Battles,22,11,13.5202,46.7137,YEM,1
221680,2021,3,18,3407,,Violence against civilians,37,1,13.223,45.3056,YEM,1
222534,2021,3,17,3407,,Battles,23,1,13.916,46.0562,YEM,1
222704,2021,3,16,3407,,Protests,60,0,13.1287,45.3807,YEM,1
224581,2021,3,14,3407,,Battles,11,0,13.8874,45.774,YEM,1
225665,2021,3,12,3407,,Battles,23,1,13.9284,46.0825,YEM,1
226331,2021,3,11,3407,,Violence against civilians,47,1,13.1406,45.4533,YEM,1
226480,2021,3,10,3407,,Battles,23,1,13.8263,45.973,YEM,1
227722,2021,3,9,3407,,Protests,60,0,13.1287,45.3807,YEM,1
228356,2021,3,8,3407,,Violence against civilians,37,0,13.1287,45.3807,YEM,1
230745,2021,3,5,3407,,Protests,60,0,13.3395,45.2955,YEM,1
233890,2021,2,27,3407,,Explosions/Remote violence,17,1,13.8874,45.774,YEM,1
234793,2021,2,26,3407,,Strategic developments,10,0,13.3568,45.6971,YEM,1
234919,2021,2,25,3407,,Explosions/Remote violence,17,1,13.8874,45.774,YEM,1
235004,2021,2,25,3407,,Violence against civilians,37,1,13.9284,46.0825,YEM,1
235941,2021,2,23,3407,,Battles,13,1,13.8828,45.8686,YEM,1
236819,2021,2,22,3407,,Protests,60,0,13.5202,46.7137,YEM,1
236960,2021,2,21,3407,,Protests,60,0,13.223,45.3056,YEM,1
238680,2021,2,17,3407,,Battles,34,0,14.0585,46.9133,YEM,1
240103,2021,2,14,3407,,Protests,60,0,13.3581,45.3022,YEM,1
240983,2021,2,13,3407,,Protests,60,0,14.0585,46.9133,YEM,1
240984,2021,2,13,3407,,Battles,44,1,13.5202,46.7137,YEM,1
240985,2021,2,13,3407,,Violence against civilians,37,1,13.9284,46.0825,YEM,1
243998,2021,2,8,3407,,Battles,22,0,13.0618,45.3422,YEM,1
244136,2021,2,7,3407,,Battles,13,0,13.8874,45.774,YEM,1
245143,2021,2,5,3407,,Battles,22,1,13.223,45.3056,YEM,1
245153,2021,2,5,3407,,Protests,60,0,13.5202,46.7137,YEM,1
246173,2021,2,3,3407,,Strategic developments,37,0,13.8892,46.1493,YEM,1
247071,2021,2,2,3407,,Strategic developments,13,0,13.3568,45.6971,YEM,1
248136,2021,1,31,3407,,Protests,60,0,13.6378,45.3137,YEM,1
249156,2021,1,28,3407,,Battles,23,0,13.8828,45.8686,YEM,1
249284,2021,1,27,3407,,Battles,11,1,13.8828,45.8686,YEM,1
250305,2021,1,25,3407,,Riots,50,0,13.1287,45.3807,YEM,1
252309,2021,1,21,3407,,Battles,44,1,13.4704,46.6648,YEM,1
253199,2021,1,20,3407,,Battles,13,0,13.8874,45.774,YEM,1
253430,2021,1,18,3407,,Explosions/Remote violence,38,0,13.3568,45.6971,YEM,1
254049,2021,1,17,3407,,Violence against civilians,47,0,14.0585,46.9133,YEM,1
254050,2021,1,17,3407,,Strategic developments,20,0,13.8828,45.8686,YEM,1
254131,2021,1,17,3407,,Protests,60,0,13.7122,45.3032,YEM,1
254184,2021,1,16,3407,,Battles,13,0,13.8874,45.774,YEM,1
255261,2021,1,16,3407,,Protests,60,0,13.7122,45.3032,YEM,1
255343,2021,1,15,3407,,Strategic developments,27,0,13.1577,45.3189,YEM,1
255450,2021,1,14,3407,,Protests,60,0,13.9284,46.0825,YEM,1
256427,2021,1,12,3407,,Violence against civilians,47,0,13.8004,45.8862,YEM,1
258313,2021,1,9,3407,,Explosions/Remote violence,13,0,13.8874,45.774,YEM,1
258417,2021,1,8,3407,,Battles,13,0,13.8874,45.774,YEM,1
259565,2021,1,5,3407,,Protests,60,0,13.5202,46.7137,YEM,1
259580,2021,1,5,3407,,Strategic developments,80,0,13.3568,45.6971,YEM,1
260451,2021,1,4,3407,,Protests,60,0,13.3568,45.6971,YEM,1
260599,2021,1,3,3407,,Explosions/Remote violence,38,0,13.3568,45.6971,YEM,1
261607,2021,1,1,3407,,Battles,44,1,13.5202,46.7137,YEM,1
263464,2020,12,29,3407,,Protests,60,0,13.35,45.6253,YEM,1
263596,2020,12,28,3407,,Strategic developments,80,0,13.1287,45.3807,YEM,1
265644,2020,12,23,3407,,Battles,12,0,13.2183,45.3985,YEM,1
265645,2020,12,23,3407,,Battles,12,0,13.35,45.6253,YEM,1
265709,2020,12,23,3407,,Explosions/Remote violence,30,0,13.9284,46.0825,YEM,1
266532,2020,12,22,3407,,Strategic developments,20,0,13.1287,45.3807,YEM,1
266646,2020,12,21,3407,,Battles,12,0,13.3568,45.6971,YEM,1
266647,2020,12,21,3407,,Battles,12,0,13.3,45.4531,YEM,1
267532,2020,12,20,3407,,Strategic developments,37,0,13.9284,46.0825,YEM,1
268558,2020,12,18,3407,,Violence against civilians,37,2,14.0585,46.9133,YEM,1
268571,2020,12,18,3407,,Protests,60,0,13.0618,45.3422,YEM,1
268701,2020,12,17,3407,,Strategic developments,30,0,13.2183,45.3985,YEM,1
268702,2020,12,17,3407,,Strategic developments,30,0,13.3,45.4531,YEM,1
268707,2020,12,17,3407,,Protests,60,0,13.6378,45.3137,YEM,1
269597,2020,12,16,3407,,Strategic developments,30,0,13.1822,45.477,YEM,1
269599,2020,12,16,3407,,Strategic developments,20,0,13.2183,45.3985,YEM,1
269600,2020,12,16,3407,,Strategic developments,20,0,13.2183,45.3985,YEM,1
269601,2020,12,16,3407,,Strategic developments,10,0,13.2183,45.3985,YEM,1
269692,2020,12,15,3407,,Strategic developments,30,0,13.1287,45.3807,YEM,1
269758,2020,12,15,3407,,Battles,12,0,13.2183,45.3985,YEM,1
269759,2020,12,15,3407,,Battles,12,0,13.1822,45.477,YEM,1
269780,2020,12,14,3407,,Explosions/Remote violence,23,0,13.1287,45.3807,YEM,1
270680,2020,12,13,3407,,Strategic developments,10,0,13.1287,45.3807,YEM,1
270681,2020,12,13,3407,,Strategic developments,10,0,13.1287,45.3807,YEM,1
270771,2020,12,12,3407,,Strategic developments,10,0,13.1287,45.3807,YEM,1
270773,2020,12,12,3407,,Strategic developments,20,0,13.1287,45.3807,YEM,1
270774,2020,12,12,3407,,Strategic developments,20,0,13.1287,45.3807,YEM,1
271666,2020,12,11,3407,,Strategic developments,10,0,13.35,45.6253,YEM,1
271667,2020,12,11,3407,,Battles,12,0,13.1822,45.477,YEM,1
271668,2020,12,11,3407,,Strategic developments,20,0,13.1287,45.3807,YEM,1
271681,2020,12,11,3407,,Battles,12,0,13.2183,45.3985,YEM,1
271684,2020,12,11,3407,,Strategic developments,80,0,13.1822,45.477,YEM,1
271689,2020,12,11,3407,,Explosions/Remote violence,12,0,13.3,45.4531,YEM,1
271841,2020,12,10,3407,,Battles,12,0,13.1822,45.477,YEM,1
271842,2020,12,10,3407,,Battles,12,0,13.2183,45.3985,YEM,1
272686,2020,12,9,3407,,Battles,12,10,13.2183,45.3985,YEM,1
272687,2020,12,9,3407,,Strategic developments,10,0,13.3568,45.6971,YEM,1
272688,2020,12,9,3407,,Strategic developments,80,0,13.3568,45.6971,YEM,1
272705,2020,12,9,3407,,Protests,60,0,13.1287,45.3807,YEM,1
272807,2020,12,8,3407,,Battles,12,10,13.2183,45.3985,YEM,1
272808,2020,12,8,3407,,Battles,12,1,13.1822,45.477,YEM,1
272826,2020,12,8,3407,,Explosions/Remote violence,30,0,13.8828,45.8686,YEM,1
273457,2020,12,7,3407,,Battles,12,2,13.1822,45.477,YEM,1
273468,2020,12,7,3407,,Battles,22,5,13.8828,45.8686,YEM,1
273573,2020,12,6,3407,,Battles,12,0,13.2183,45.3985,YEM,1
273592,2020,12,6,3407,,Violence against civilians,37,0,13.8948,45.99,YEM,1
274454,2020,12,5,3407,,Battles,12,1,13.2183,45.3985,YEM,1
274472,2020,12,5,3407,,Battles,12,10,13.1822,45.477,YEM,1
274473,2020,12,5,3407,,Strategic developments,20,0,13.1287,45.3807,YEM,1
274474,2020,12,5,3407,,Battles,12,10,13.2666,45.3426,YEM,1
274475,2020,12,5,3407,,Battles,12,0,13.3,45.4531,YEM,1
274476,2020,12,5,3407,,Battles,12,0,13.1287,45.3807,YEM,1
274582,2020,12,4,3407,,Battles,12,10,13.3,45.4531,YEM,1
274596,2020,12,4,3407,,Explosions/Remote violence,13,0,13.7122,45.3032,YEM,1
274597,2020,12,4,3407,,Battles,12,0,13.223,45.3056,YEM,1
274599,2020,12,4,3407,,Battles,12,0,13.2183,45.3985,YEM,1
275460,2020,12,3,3407,,Battles,12,5,13.2183,45.3985,YEM,1
275461,2020,12,3,3407,,Battles,12,5,13.3,45.4531,YEM,1
275474,2020,12,3,3407,,Strategic developments,80,0,13.1287,45.3807,YEM,1
275548,2020,12,3,3407,,Battles,12,10,13.2666,45.3426,YEM,1
275584,2020,12,2,3407,,Battles,12,0,13.2183,45.3985,YEM,1
275587,2020,12,2,3407,,Battles,12,0,13.1822,45.477,YEM,1
275676,2020,12,1,3407,,Battles,12,8,13.2183,45.3985,YEM,1
275677,2020,12,1,3407,,Strategic developments,80,0,13.1287,45.3807,YEM,1
276561,2020,11,30,3407,,Battles,12,5,13.2183,45.3985,YEM,1
276562,2020,11,30,3407,,Battles,12,5,13.1822,45.477,YEM,1
277519,2020,11,29,3407,,Strategic developments,10,0,13.1287,45.3807,YEM,1
277552,2020,11,28,3407,,Battles,23,1,13.8408,45.9617,YEM,1
277657,2020,11,28,3407,,Battles,12,16,13.2183,45.3985,YEM,1
278540,2020,11,27,3407,,Explosions/Remote violence,12,11,13.2183,45.3985,YEM,1
278686,2020,11,25,3407,,Strategic developments,20,0,13.1822,45.477,YEM,1
279615,2020,11,24,3407,,Battles,12,0,13.2183,45.3985,YEM,1
279661,2020,11,23,3407,,Strategic developments,20,0,13.2183,45.3985,YEM,1
279662,2020,11,23,3407,,Battles,12,0,13.1287,45.3807,YEM,1
279747,2020,11,22,3407,,Strategic developments,10,0,13.3568,45.6971,YEM,1
280605,2020,11,21,3407,,Battles,12,10,13.2183,45.3985,YEM,1
280729,2020,11,20,3407,,Battles,12,10,13.1822,45.477,YEM,1
280779,2020,11,20,3407,,Battles,12,10,13.2183,45.3985,YEM,1
281666,2020,11,19,3407,,Battles,12,10,13.2183,45.3985,YEM,1
281772,2020,11,18,3407,,Battles,12,10,13.1822,45.477,YEM,1
281773,2020,11,18,3407,,Strategic developments,10,0,13.1287,45.3807,YEM,1
281812,2020,11,17,3407,,Battles,12,9,13.2183,45.3985,YEM,1
282660,2020,11,17,3407,,Battles,12,9,13.3,45.4531,YEM,1
282661,2020,11,17,3407,,Battles,23,0,13.1287,45.3807,YEM,1
282663,2020,11,17,3407,,Battles,12,0,13.2664,45.3803,YEM,1
282664,2020,11,17,3407,,Battles,12,0,13.2533,45.3597,YEM,1
282692,2020,11,16,3407,,Battles,12,10,13.2183,45.3985,YEM,1
282693,2020,11,16,3407,,Battles,12,9,13.3,45.4531,YEM,1
282694,2020,11,16,3407,,Battles,13,1,13.9467,46.3504,YEM,1
282695,2020,11,16,3407,,Battles,12,10,13.1822,45.477,YEM,1
282769,2020,11,16,3407,,Battles,12,0,13.2666,45.3426,YEM,1
282770,2020,11,16,3407,,Strategic developments,20,0,13.1822,45.477,YEM,1
282801,2020,11,15,3407,,Battles,13,0,13.7833,46.65,YEM,1
282802,2020,11,15,3407,,Strategic developments,20,0,13.2183,45.3985,YEM,1
283698,2020,11,14,3407,,Battles,12,7,13.2183,45.3985,YEM,1
283782,2020,11,14,3407,,Battles,12,10,13.1822,45.477,YEM,1
283806,2020,11,13,3407,,Battles,12,5,13.2183,45.3985,YEM,1
283807,2020,11,13,3407,,Battles,12,5,13.1822,45.477,YEM,1
283808,2020,11,13,3407,,Explosions/Remote violence,18,0,13.1822,45.477,YEM,1
283821,2020,11,13,3407,,Battles,12,15,13.3568,45.6971,YEM,1
284881,2020,11,11,3407,,Battles,12,0,13.2183,45.3985,YEM,1
285707,2020,11,10,3407,,Strategic developments,20,0,13.1822,45.477,YEM,1
285799,2020,11,10,3407,,Battles,12,10,13.2183,45.3985,YEM,1
285952,2020,11,9,3407,,Battles,12,9,13.2183,45.3985,YEM,1
286740,2020,11,8,3407,,Battles,13,10,13.8874,45.774,YEM,1
286891,2020,11,7,3407,,Battles,12,0,13.2183,45.3985,YEM,1
286892,2020,11,7,3407,,Battles,12,0,13.1822,45.477,YEM,1
287784,2020,11,6,3407,,Battles,22,1,14.0585,46.9133,YEM,1
287797,2020,11,6,3407,,Explosions/Remote violence,23,3,14.252,46.1791,YEM,1
287884,2020,11,5,3407,,Battles,13,3,13.8828,45.8686,YEM,1
287902,2020,11,5,3407,,Battles,44,3,13.8564,45.7989,YEM,1
287987,2020,11,4,3407,,Strategic developments,13,0,13.5202,46.7137,YEM,1
287988,2020,11,4,3407,,Violence against civilians,37,1,13.8749,46.0918,YEM,1
289161,2020,11,3,3407,,Battles,14,0,13.8004,45.8862,YEM,1
290347,2020,11,1,3407,,Battles,12,0,13.2183,45.3985,YEM,1
290348,2020,11,1,3407,,Battles,12,0,13.1822,45.477,YEM,1
290365,2020,11,1,3407,,Explosions/Remote violence,12,0,13.35,45.6253,YEM,1
290508,2020,10,31,3407,,Battles,12,0,13.2183,45.3985,YEM,1
291457,2020,10,30,3407,,Protests,60,0,13.9284,46.0825,YEM,1
292180,2020,10,28,3407,,Battles,12,0,13.8828,45.8686,YEM,1
294157,2020,10,25,3407,,Battles,12,0,13.1822,45.477,YEM,1
294170,2020,10,25,3407,,Battles,12,0,13.2183,45.3985,YEM,1
296244,2020,10,21,3407,,Battles,13,0,13.8874,45.774,YEM,1
296330,2020,10,21,3407,,Explosions/Remote violence,30,0,13.8828,45.8686,YEM,1
297238,2020,10,19,3407,,Explosions/Remote violence,33,0,13.8828,45.8686,YEM,1
297310,2020,10,19,3407,,Battles,12,0,13.1287,45.3807,YEM,1
297730,2020,10,17,3407,,Violence against civilians,37,0,13.1287,45.3807,YEM,1
299135,2020,10,14,3407,,Battles,13,10,13.8874,45.774,YEM,1
300062,2020,10,13,3407,,Battles,13,10,13.8874,45.774,YEM,1
300183,2020,10,12,3407,,Battles,13,0,13.8874,45.774,YEM,1
300270,2020,10,11,3407,,Battles,13,10,13.5202,46.7137,YEM,1
301160,2020,10,10,3407,,Battles,12,0,14.0585,46.9133,YEM,1
301161,2020,10,10,3407,,Battles,12,0,13.2183,45.3985,YEM,1
301162,2020,10,10,3407,,Violence against civilians,47,1,13.3568,45.6971,YEM,1
301177,2020,10,10,3407,,Battles,12,1,13.5202,46.7137,YEM,1
302168,2020,10,8,3407,,Explosions/Remote violence,12,0,13.2183,45.3985,YEM,1
302169,2020,10,8,3407,,Explosions/Remote violence,12,0,13.1822,45.477,YEM,1
302183,2020,10,8,3407,,Protests,60,0,13.1287,45.3807,YEM,1
302184,2020,10,8,3407,,Strategic developments,10,0,13.2183,45.3985,YEM,1
304097,2020,10,5,3407,,Battles,12,0,13.2183,45.3985,YEM,1
304098,2020,10,5,3407,,Battles,12,0,13.1822,45.477,YEM,1
304099,2020,10,5,3407,,Explosions/Remote violence,12,0,13.35,45.6253,YEM,1
304100,2020,10,5,3407,,Explosions/Remote violence,10,0,13.2281,45.3439,YEM,1
304980,2020,10,4,3407,,Riots,50,0,13.1875,45.32,YEM,1
304981,2020,10,4,3407,,Battles,12,0,13.2183,45.3985,YEM,1
304982,2020,10,4,3407,,Riots,50,0,13.223,45.3056,YEM,1
304983,2020,10,4,3407,,Explosions/Remote violence,30,0,13.8828,45.8686,YEM,1
304984,2020,10,4,3407,,Battles,12,0,13.1822,45.477,YEM,1
305071,2020,10,4,3407,,Explosions/Remote violence,12,0,13.1822,45.477,YEM,1
305106,2020,10,3,3407,,Battles,12,0,13.1822,45.477,YEM,1
305109,2020,10,3,3407,,Battles,12,0,13.2183,45.3985,YEM,1
305119,2020,10,3,3407,,Battles,22,1,13.7721,46.0179,YEM,1
306113,2020,10,1,3407,,Strategic developments,12,0,13.1287,45.3807,YEM,1
307013,2020,9,30,3407,,Battles,12,0,13.2183,45.3985,YEM,1
307014,2020,9,30,3407,,Battles,12,0,13.1822,45.477,YEM,1
307164,2020,9,29,3407,,Protests,60,0,13.7721,46.0179,YEM,1
308021,2020,9,29,3407,,Battles,12,0,13.1822,45.477,YEM,1
308140,2020,9,28,3407,,Protests,60,0,14.0585,46.9133,YEM,1
308183,2020,9,27,3407,,Riots,55,1,13.8828,45.8686,YEM,1
308218,2020,9,27,3407,,Protests,60,0,13.8828,45.8686,YEM,1
309090,2020,9,26,3407,,Explosions/Remote violence,18,1,13.1822,45.477,YEM,1
310138,2020,9,24,3407,,Explosions/Remote violence,37,0,13.2906,45.291,YEM,1
310139,2020,9,24,3407,,Explosions/Remote violence,12,0,13.1822,45.477,YEM,1
310140,2020,9,24,3407,,Explosions/Remote violence,12,0,13.35,45.6253,YEM,1
310141,2020,9,24,3407,,Battles,12,0,13.3,45.4531,YEM,1
310249,2020,9,23,3407,,Strategic developments,10,0,13.1287,45.3807,YEM,1
310268,2020,9,23,3407,,Battles,12,0,13.3,45.4531,YEM,1
310269,2020,9,23,3407,,Explosions/Remote violence,12,0,13.35,45.6253,YEM,1
310270,2020,9,23,3407,,Explosions/Remote violence,12,0,13.1822,45.477,YEM,1
