"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.1462512,0.1419161
2016,1,1,0.1412947,0.1419161
2017,1,1,0.1743348,0.1419161
2018,1,1,0.1404472,0.1419161
2018,1,1,0.1344779,0.1419161
2018,1,2,0.1330559,0.1443244
2017,1,2,0.1348194,0.1443244
2016,1,2,0.1423599,0.1443244
2016,1,3,0.1426901,0.148205
2017,1,3,0.1345615,0.148205
2018,1,3,0.1356812,0.148205
2018,2,1,0.1395806,0.1498404
2017,2,1,0.1331818,0.1498404
2016,2,1,0.1427539,0.1498404
2016,2,2,0.1437687,0.1515889
2017,2,2,0.1318675,0.1515889
2018,2,2,0.1449332,0.1515889
2018,2,3,0.1498929,0.1535203
2017,2,3,0.131642,0.1535203
2016,2,3,0.1459082,0.1535203
2016,3,1,0.1497867,0.1577234
2017,3,1,0.1355454,0.1577234
2018,3,1,0.1502641,0.1577234
2018,3,2,0.1471321,0.1590916
2017,3,2,0.1393198,0.1590916
2016,3,2,0.1492354,0.1590916
2016,3,3,0.147407,0.1593542
2017,3,3,0.1434952,0.1593542
2018,3,3,0.1433948,0.1593542
2018,4,1,0.1400482,0.1582385
2017,4,1,0.1470196,0.1582385
2016,4,1,0.1450063,0.1582385
2016,4,2,0.1389808,0.1514063
2017,4,2,0.1485931,0.1514063
2018,4,2,0.1343132,0.1514063
2018,4,3,0.1320974,0.1461495
2017,4,3,0.1450418,0.1461495
2016,4,3,0.1351104,0.1461495
2016,5,1,0.1303484,0.1402213
2017,5,1,0.1395376,0.1402213
2018,5,1,0.1297561,0.1402213
2018,5,2,0.1278162,0.134195
2017,5,2,0.1331254,0.134195
2016,5,2,0.1254138,0.134195
2016,5,3,0.1176692,0.1241759
2017,5,3,0.1223347,0.1241759
2018,5,3,0.1250194,0.1241759
2018,6,1,0.1233334,0.1207245
2017,6,1,0.1191705,0.1207245
2016,6,1,0.1151641,0.1207245
2016,6,2,0.1135208,0.1183139
2017,6,2,0.1175041,0.1183139
2018,6,2,0.121491,0.1183139
2018,6,3,0.1199242,0.1167328
2017,6,3,0.1165835,0.1167328
2016,6,3,0.1124474,0.1167328
2016,7,1,0.1114109,0.114822
2017,7,1,0.1150753,0.114822
2018,7,1,0.117768,0.114822
2018,7,2,0.1169801,0.1143218
2017,7,2,0.1146267,0.1143218
2016,7,2,0.1112438,0.1143218
2016,7,3,0.111111,0.1139304
2017,7,3,0.1143398,0.1139304
2018,7,3,0.1161189,0.1139304
2018,8,1,0.1149562,0.113487
2017,8,1,0.1141318,0.113487
2016,8,1,0.1109962,0.113487
2016,8,2,0.1110092,0.1133482
2017,8,2,0.1141928,0.1133482
2018,8,2,0.1148413,0.1133482
2018,8,3,0.1147315,0.1132356
2017,8,3,0.1140922,0.1132356
2016,8,3,0.1109481,0.1132356
2016,9,1,0.1110591,0.113102
2017,9,1,0.1141326,0.113102
2018,9,1,0.115033,0.113102
2018,9,2,0.1156365,0.1127861
2017,9,2,0.114173,0.1127861
2016,9,2,0.1112239,0.1127861
2016,9,3,0.1111496,0.1128983
2017,9,3,0.1140919,0.1128983
2018,9,3,0.1154238,0.1128983
2018,10,1,0.1151428,0.1134396
2017,10,1,0.1142592,0.1134396
2016,10,1,0.1112928,0.1134396
2016,10,2,0.1113116,0.1144661
2017,10,2,0.1144412,0.1144661
2018,10,2,0.1147501,0.1144661
2018,10,3,0.1173977,0.1179718
2017,10,3,0.1151859,0.1179718
2016,10,3,0.1125257,0.1179718
2016,11,1,0.1139455,0.1203304
2017,11,1,0.1160808,0.1203304
2018,11,1,0.1227571,0.1203304
2018,11,2,0.1322357,0.1227464
2017,11,2,0.117468,0.1227464
2016,11,2,0.1151861,0.1227464
2016,11,3,0.1175923,0.1282397
2017,11,3,0.1218788,0.1282397
2018,11,3,0.1593138,0.1282397
2018,12,1,0.1727593,0.1311935
2017,12,1,0.1248091,0.1311935
2016,12,1,0.1203247,0.1311935
2016,12,2,0.1245391,0.1339697
2017,12,2,0.1278111,0.1339697
2018,12,2,0.1848761,0.1339697
2018,12,3,0.1953141,0.1367062
2017,12,3,0.1306867,0.1367062
2016,12,3,0.1293086,0.1367062