Split,,Split 1,Split 1,Split 10,Split 10,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7,Split 8,Split 8,Split 9,Split 9
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,,,,,,,,,,,,,,,
Yemen,Abyan,14.732203333051691,4.922155269333328,18.429123260202,2.596294448000009,2.280332340651457,1.684033752666667,5.3492222721605645,5.79697053633333,6.768832824907117,4.175584415999996,44.13626443155264,17.76509441333335,3.656090754346117,3.8405135483333455,27.66770561897589,46.82845601833334,36.46255435601119,44.55790401166669,10.024734597844876,2.8985690526666676
Yemen,Aden,7.275686972426035,2.4569927286666724,22.32742148396006,32.17564816566664,3.668819067534485,5.184038776666667,8.66790718307226,5.4826462383333325,6.810586580029683,11.437862768333325,8.385379388567051,6.6645597053333345,1.461524980710474,1.6282461936666643,12.820435682927124,7.273919183000001,3.052438399650483,17.523471242333333,17.081828455320366,25.670935506666662
Yemen,Al Bayda,42.878723810322064,55.6231024903333,2.1740657957631897,2.2967273650000006,6.454008808253492,6.040451076333338,39.79522483601421,25.045917907333337,6.442143656509566,43.53135386066668,92.79903492842017,55.36528698333333,5.580478558616567,6.564782074666676,28.822286079405746,6.401659931000001,7.619068606653607,6.163460958333335,7.363054067438596,5.561421470999992
Yemen,Al Dhale'e,36.71616060852716,42.68095542733334,14.270486427853767,5.162300602999998,21.119819026424707,15.453605342999994,10.62412142262504,2.3024654526666626,20.28640421802113,88.45986654633334,54.877704993389756,29.20808611200002,9.24850836647436,11.551643294666672,8.302813809945805,3.045780589333332,25.674720627307302,17.157256102333307,8.755071509304907,5.4421651806666524
Yemen,Al Hudaydah,41.81998430412563,9.791294713999998,6.702106566737483,7.866424788000012,4.700909860247459,9.435207943666674,5.759038213240049,2.6922839929999984,5.930921697750391,2.866903570333333,5.531331709121676,14.471344136333338,4.169219819512112,2.17752996866667,3.413013566062879,2.6792399656666643,1.9761745674232492,4.062846636666654,10.857505181225124,4.184184138333325
Yemen,Al Jawf,6.304803710068763,16.617082165000003,4.144253893142399,3.3400319286666633,75.05409004895178,76.55837378933332,12.527761776519375,4.487249558333338,25.089230204932512,93.52402627566666,106.36906947664147,71.60650659566666,12.35440425680678,10.489926652666679,60.36279187712353,19.075109720333344,2.9864883195109897,7.338583197,4.162881173979876,3.184497876333326
Yemen,Al Maharah,19.29725051196208,9.758363800333335,7.279351392890716,5.564978257333332,5.485612238865105,18.68458769366666,3.6475992685316103,2.997183777666666,18.405461464861006,47.122834289,30.441449215559924,73.95290620266665,50.705210596670824,25.85228751533334,10.775931590383932,6.416273113333332,1.3822150869543033,0.9830074050000004,4.8221869307070335,4.846297276666671
Yemen,Al Mahwit,19.32422685791182,5.9311859543333245,26.599938719743427,22.494486888666707,5.361741486847744,5.075300744999994,6.076547409535176,4.486387302333343,2.8704036903955688,4.373480567666667,12.656798337783895,3.066417076666664,8.013347652181546,16.97012339700002,9.48469326399798,5.0493416859999956,42.573858037366016,24.43446574899999,15.674147099825284,33.81299374733335
Yemen,Amanat Al Asimah,11.388380279704453,5.754784655333333,3.16150821923789,5.071275303333338,28.159094065746398,26.686103176999968,27.752100577690666,41.61378890999999,3.565103959403102,1.1451406879999984,3.806600303782894,2.9255605103333346,20.23890391095223,52.05490845433333,40.08340930800443,54.57412832433333,5.943302203552803,2.638624234999997,2.510588194837982,2.7874949703333396
Yemen,Amran,22.113414137221934,17.122132234666665,1.294188491018214,2.7976126026666583,17.899873396526246,5.720667139666664,49.49079558207141,49.11319001066667,31.24902986682344,111.98667522600003,36.65574543080621,48.02063581466668,4.97931155892169,6.4541653829999905,9.481964020887911,47.92622976000002,33.33694217667004,37.670847411333334,9.217992735899582,3.963387535666662
Yemen,Dhamar,37.02650598642476,24.003583719333314,13.807268988211927,14.684593350666683,4.637327127613929,5.377755908666663,3.324894039301786,6.251041738000003,9.352409455056625,33.1642737583333,15.19232343281919,20.231192954999997,19.94156017628594,32.776631042333356,5.5744145026034015,15.441040092666649,1.1971264029041135,1.2082467566666668,9.51554376733756,6.138819648333333
Yemen,Hajjah,9.28197313957299,4.842007422000001,35.83739581549208,37.20455881133333,6.011416438007231,7.10332173,4.059012077431977,4.617786798333338,2.9835233302944073,3.840325387666669,6.526058024108406,9.570490483999983,7.938963475274213,2.9473431650000004,19.44174596594832,8.581480388666678,8.85291625790301,7.456721025333334,3.0979503761776486,14.221024356999996
Yemen,Ibb,27.862589492065066,14.332342093333306,7.335301903182139,6.548419001999999,4.003435671039983,6.874914219333339,78.93549389695168,65.62903716700002,119.4600920919418,238.39454547599988,38.724201718007244,60.01854955666669,4.070860357606673,6.138703142999998,23.596515044451404,8.43979253366668,6.121937701284395,3.8140043469999965,3.4310560871003184,3.1817651573333356
Yemen,Lahj,7.666350595494561,4.555273586666663,42.68501309031037,45.01425376500002,82.4454722295948,51.941809881999966,10.629746348013807,0.9860111016666686,13.079835381272023,75.33518610066672,76.81814429105506,43.5149306423333,0.9437609008119874,0.8084568880000036,5.715416848908967,2.271763158999993,68.15905251182491,63.65612613266665,2.636051017277368,55.8045075076667
Yemen,Marib,13.054732307402206,6.153297788666667,4.068711518158782,4.2594913126666665,31.35901983407036,41.51063075333332,3.957345493241249,4.659636538000011,65.75729703079095,69.72843983733334,2.5806175473368436,14.703293091666664,21.15273297647222,44.57569544499996,3.930972598335811,9.48453419033333,3.325009090117601,2.1991737229999986,28.508522456560833,43.45955882199998
Yemen,Raymah,54.19240475684243,25.81686920599999,18.67428721884535,6.170574442333328,21.232310049608444,9.826174079333335,35.79007512925748,9.250146989999998,22.144733766711212,10.995460262333346,51.162547291343984,3.0333781090000023,16.714552844711143,1.403072325999996,41.602449621840876,13.626039896333323,17.88240818085758,38.10955024600003,32.83293321130561,44.4982638766667
Yemen,Sa'ada,88.09242448192481,65.76361486166671,8.590284808913426,2.019507509666659,38.03664321913298,74.65053576199998,6.01622807662593,3.60111386866667,42.36286020725849,50.004383567,14.027020061748548,63.617063776666654,2.854865374508868,21.49456494499999,9.710939395409229,8.455596650000006,51.63648844960629,46.49622965733334,1.81357593656464,4.534820784000003
Yemen,Sana'a,13.752015750134046,10.686532293999994,34.706221822238184,17.07331808033334,5.062327881140025,5.401822036666668,45.36089261871737,29.886840299666666,4.243302129391538,5.409960338,48.14292974564848,11.124161797666671,30.268360857041365,83.40023473633333,6.428110358051223,5.6439877163333305,11.91559381668835,16.845441294000025,7.874466387892514,4.398879685666672
Yemen,Shabwah,17.34836958665417,27.671451829666694,8.752863997613172,4.444201837666667,2.2354124461653133,2.0801839356666663,0.6979221069879,1.2182905906666668,3.0747257880296948,12.151239950999996,47.941866318507124,28.705234426333323,7.336036992301316,10.98732346533332,14.487647665944003,3.244700456666672,3.6246280043740575,1.3357405279999992,7.461599660829509,3.9921516739999983
Yemen,Taizz,20.491636820953115,18.50103891466666,4.5528486846910035,5.278926737333331,22.567706988560968,25.193359481666654,1.0188436438266912,1.4573348320000001,42.267142709696444,76.02020506233337,73.07556849653243,107.08803269866661,52.70452862967489,25.07956218499998,9.767573836068589,3.435664708666668,2.427583714898303,6.426532832666658,5.839579750165675,8.733890331333344
