"SvyDate","Date","Dmgrph","DmgrphCode","Mean_crrnt","Pop","PopNmbr"
"2018-12-19_2019-1-18",2019-01-18,Adamawa,2211,23.58693837903089,3585312,845665
"2018-12-19_2019-1-18",2019-01-18,Borno,2216,37.45580822506802,5604288,2099131
"2018-12-19_2019-1-18",2019-01-18,Yobe,2240,30.72289982031593,4066415,1249320
"2018-12-20_2019-1-19",2019-01-19,Adamawa,2211,22.755425409392544,3585312,815852
"2018-12-20_2019-1-19",2019-01-19,Borno,2216,36.45118988231689,5604288,2042829
"2018-12-20_2019-1-19",2019-01-19,Yobe,2240,30.273423261169853,4066415,1231043
"2018-12-21_2019-1-20",2019-01-20,Adamawa,2211,22.547817376663453,3585312,808409
"2018-12-21_2019-1-20",2019-01-20,Borno,2216,36.461959542043516,5604288,2043433
"2018-12-21_2019-1-20",2019-01-20,Yobe,2240,31.047473723505842,4066415,1262519
"2018-12-22_2019-1-21",2019-01-21,Adamawa,2211,23.758271002936425,3585312,851808
"2018-12-22_2019-1-21",2019-01-21,Borno,2216,36.89221138793366,5604288,2067545
"2018-12-22_2019-1-21",2019-01-21,Yobe,2240,31.814861489410212,4066415,1293724
"2018-12-23_2019-1-22",2019-01-22,Adamawa,2211,22.374279218411118,3585312,802187
"2018-12-23_2019-1-22",2019-01-22,Borno,2216,35.6370554832621,5604288,1997203
"2018-12-23_2019-1-22",2019-01-22,Yobe,2240,30.674751947447565,4066415,1247362
"2018-12-24_2019-1-23",2019-01-23,Adamawa,2211,23.926048568771698,3585312,857823
"2018-12-24_2019-1-23",2019-01-23,Borno,2216,35.881762198864514,5604288,2010917
"2018-12-24_2019-1-23",2019-01-23,Yobe,2240,30.861915200784974,4066415,1254973
"2018-12-25_2019-1-24",2019-01-24,Adamawa,2211,23.682446649686277,3585312,849089
"2018-12-25_2019-1-24",2019-01-24,Borno,2216,34.806173834754745,5604288,1950638
"2018-12-25_2019-1-24",2019-01-24,Yobe,2240,31.588360396361416,4066415,1284513
"2018-12-26_2019-1-25",2019-01-25,Adamawa,2211,24.165867712489177,3585312,866421
"2018-12-26_2019-1-25",2019-01-25,Borno,2216,34.573976033149975,5604288,1937625
"2018-12-26_2019-1-25",2019-01-25,Yobe,2240,31.53679734642923,4066415,1282417
"2018-12-27_2019-1-26",2019-01-26,Adamawa,2211,23.935723074990403,3585312,858170
"2018-12-27_2019-1-26",2019-01-26,Borno,2216,34.474522838035796,5604288,1932051
"2018-12-27_2019-1-26",2019-01-26,Yobe,2240,32.42787321495715,4066415,1318651
"2018-12-28_2019-1-27",2019-01-27,Adamawa,2211,25.039633835894893,3585312,897748
"2018-12-28_2019-1-27",2019-01-27,Borno,2216,32.18688500922507,5604288,1803845
"2018-12-28_2019-1-27",2019-01-27,Yobe,2240,30.924175972238444,4066415,1257505
"2018-12-29_2019-1-28",2019-01-28,Adamawa,2211,25.87884193434769,3585312,927837
"2018-12-29_2019-1-28",2019-01-28,Borno,2216,31.414795129217126,5604288,1760575
"2018-12-29_2019-1-28",2019-01-28,Yobe,2240,30.570691915512803,4066415,1243131
"2018-12-30_2019-1-29",2019-01-29,Adamawa,2211,25.08032340087557,3585312,899207
"2018-12-30_2019-1-29",2019-01-29,Borno,2216,33.18792936615677,5604288,1859947
"2018-12-30_2019-1-29",2019-01-29,Yobe,2240,27.7077638146082,4066415,1126712
"2018-12-31_2019-1-30",2019-01-30,Adamawa,2211,25.38186252929731,3585312,910018
"2018-12-31_2019-1-30",2019-01-30,Borno,2216,34.02710062222534,5604288,1906976
"2018-12-31_2019-1-30",2019-01-30,Yobe,2240,28.213317501317505,4066415,1147270
"2019-1-1_2019-1-31",2019-01-31,Adamawa,2211,24.556321440276328,3585312,880420
"2019-1-1_2019-1-31",2019-01-31,Borno,2216,33.936340608817744,5604288,1901890
"2019-1-1_2019-1-31",2019-01-31,Yobe,2240,29.614736254676416,4066415,1204258
"2019-1-2_2019-2-1",2019-02-01,Adamawa,2211,24.870138141606642,3585312,891672
"2019-1-2_2019-2-1",2019-02-01,Borno,2216,33.77081192160181,5604288,1892613
"2019-1-2_2019-2-1",2019-02-01,Yobe,2240,29.881039837173528,4066415,1215087
"2019-1-3_2019-2-2",2019-02-02,Adamawa,2211,25.524941419446893,3585312,915148
"2019-1-3_2019-2-2",2019-02-02,Borno,2216,33.93112622047082,5604288,1901598
"2019-1-3_2019-2-2",2019-02-02,Yobe,2240,29.973442402280632,4066415,1218844
"2019-1-4_2019-2-3",2019-02-03,Adamawa,2211,27.47260908001312,3585312,984978
"2019-1-4_2019-2-3",2019-02-03,Borno,2216,34.80925449553092,5604288,1950810
"2019-1-4_2019-2-3",2019-02-03,Yobe,2240,29.796325708261456,4066415,1211642
"2019-1-5_2019-2-4",2019-02-04,Adamawa,2211,27.308254688707706,3585312,979086
"2019-1-5_2019-2-4",2019-02-04,Borno,2216,35.74112999623681,5604288,2003035
"2019-1-5_2019-2-4",2019-02-04,Yobe,2240,30.845462929887873,4066415,1254304
