alpha,beta,bxcx,damped_factor,gamma,s,season,stationary,loss
0.4583565716597887,0.71739787168596,True,0.2599407817938768,0.021276571955709585,33,additive,False,27.770469141840923
0.6122810854159226,0.3178123478617003,False,0.6828514563544115,0.06939255856214209,57,multiplicative,True,264720.2488154228
0.07421876350834383,0.69671392151565,False,0.9114962591721056,0.3235633962362394,56,additive,False,279.2009493979684
0.27259591250878623,0.7914239392983405,True,0.7744719358419061,0.020057324581288945,134,additive,False,10.691798555589443
0.19758030894373957,0.1107589224265509,False,0.9231998056297912,0.9727289531296751,232,multiplicative,False,58.487183988673515
0.8812629240244334,0.8181718458348838,False,0.31914354775021037,0.36330198588943635,118,multiplicative,True,143571.41144874625
0.6412496841123628,0.7113715910741714,True,0.861462573730349,0.7314528725797592,99,multiplicative,False,176.60534963334337
0.6435440636803645,0.49531733483660084,False,0.9628715282371046,0.48606922508954226,78,additive,True,261853.8064063814
0.4047898151331835,0.24320717582592224,False,0.2595323017042296,0.5029266717834024,47,additive,True,254034.30638869634
0.758892682328581,0.8448066095281466,False,0.12559283264191046,0.6088608631031407,72,multiplicative,False,131.0980976651804
0.24644909010967472,0.9830940151430523,True,0.021218189310125368,0.10905215006515225,231,additive,False,35.68395720059228
0.3302688756541935,0.9012019269909555,True,0.355817925672719,0.0002545066539450837,61,additive,False,37.69499818014606
0.9852282143925508,0.6917165275845789,True,0.13433884079298672,0.18515648131730802,52,additive,False,32.124516576086684
0.4403155824041375,0.404267192821872,True,0.5752443777823957,0.011891574357898494,33,additive,False,23.095319349466592
0.24092264206478298,0.42804869021111536,True,0.584776830657602,0.0006483503756954754,174,additive,False,29.70860541847063
0.41353424069607764,0.37985839288626916,True,0.7653789530197284,0.4269730717375907,86,additive,False,52.911021004367115
0.3338360205557185,0.36476585163961234,True,0.8141837987297342,0.40633791268284836,7,additive,False,14.813373674556281
0.2593148276132279,0.3290800074813397,True,0.9989831794626944,0.8720474931732951,134,additive,False,32.425388269543305
0.006346075527969008,0.2308044438208905,True,0.6525670248930587,0.5864761456572145,234,additive,False,21.727743658844677
