alpha,beta,bxcx,damped_factor,gamma,s,season,stationary,loss
0.39908821588359344,0.748603275629884,True,0.06471468007612162,0.6106684408747093,230,additive,True,144625.35662633335
0.9477082356865026,0.26321529646934855,False,0.49920670574281345,0.6854879429284134,119,multiplicative,False,162.14222201394404
0.4591969292425692,0.42438770936807296,True,0.38212362574144426,0.7719380142109971,24,additive,False,53.329237138546716
0.8394516464578144,0.7178054776792971,True,0.3774804469076045,0.05603058259347536,22,additive,False,70.46937958103616
0.6538253475781258,0.5124450529621091,True,0.8209516372637857,0.7671277197113712,63,multiplicative,False,143.7494535719043
0.44753561944199904,0.9162988087561988,False,0.2811877251232009,0.0847397541947023,138,additive,False,27.0242148226193
0.19506396965854522,0.4075178765289607,True,0.20512295113323392,0.9903051930096471,94,additive,False,31.968829344020094
0.038726818810092656,0.8496733304519712,False,0.14871131852017255,0.06993588532506231,146,additive,False,119.71743847948909
0.3375420727634934,0.41392925976156225,True,0.2976453800428623,0.9777278644901434,213,additive,False,41.438608442192404
0.17785032864724015,0.008167665574503824,True,0.15417617117500745,0.15119787199167475,107,multiplicative,False,27.683545101178655
0.6409999412565546,0.026567366422848942,False,0.011938389837571312,0.13946047134958034,107,multiplicative,False,81.85000464324311
0.0058485777853400644,0.8650365360767891,False,0.11580604606454162,0.020209604697161765,91,multiplicative,False,149.5312484121403
0.5606664115740669,0.0034706737207560664,True,0.29848475060377677,0.1910608174579732,132,multiplicative,False,41.88971479574497
0.39095140486030777,0.12788518422944767,True,0.010692257477337014,0.369089422132214,176,multiplicative,False,93.24145685296969
0.43785925937552433,0.8810395837492007,True,0.26275214787353424,0.2395369049650416,186,multiplicative,False,17.117719318809772
0.42637356386649256,0.8738456337255638,False,0.2733806892224441,0.2731277940110748,154,multiplicative,False,37.21601631102554
0.5824080699728278,0.7905305573511779,True,0.34658245195147663,0.39414186870161766,191,multiplicative,False,38.30372080035553
0.4781560669602654,0.9291359285991421,False,0.06576388788242676,0.24604548680496324,29,multiplicative,False,14.778700225296381
0.2893938189619623,0.6911083464319232,False,0.08800472478407438,0.24200170192353881,111,multiplicative,False,58.23635646759511
0.3720237577112191,0.8043252753200913,True,0.058288973619747636,0.3890452743860996,184,multiplicative,False,33.40639245410687
0.7176927306754273,0.9836854434621116,False,0.595647885725276,0.3424804175335772,128,multiplicative,False,56.66505387292846
0.25212563399169047,0.7381228193679794,True,0.2357640428719775,0.18895474913818153,27,multiplicative,False,22.887685422400327
0.7946435288802319,0.7962258506161217,False,0.4378341025445536,0.002864655005573452,182,multiplicative,False,76.74567491613243
0.6203431440872605,0.5840666067134492,False,0.037131115575579826,0.2891157412237329,29,multiplicative,False,14.35592330836667
0.6174868826828573,0.4467307795792391,False,0.03623103093483224,0.2956564185317007,37,multiplicative,False,107.7995769369141
0.48849493977720837,0.6807138399327217,False,0.09185967827152927,0.5809704743057511,135,multiplicative,False,64.56358159311027
0.9991521163898223,0.47256450327059757,False,0.6798223652522752,0.32619753025166265,185,multiplicative,False,56.40858067153772
0.9970313401213136,0.586681528324627,False,0.9661506386996657,0.41899443107705653,29,multiplicative,False,5508.439238762
0.6096720668545162,0.5431913776045926,False,0.4412191641657682,0.18227303157994387,6,multiplicative,False,38.85557301421402
0.8442057551361821,0.6298479111448434,False,0.7406022455338286,0.46739274255947383,56,multiplicative,False,137.99743489968583
0.4824889210371732,0.34941748935707306,False,0.551972177492394,0.5787066110646657,214,additive,False,64.10275581853922
0.7335154604819295,0.762526884657369,False,0.8727147934209535,0.27710560170750864,29,multiplicative,False,260.77882893158954
0.7899059372476946,0.7032635693340756,False,0.17461449081080266,0.8329686701740024,192,additive,False,43.578201410571786
0.3461825158743319,0.5429713901700304,False,0.024560619006990365,0.5107396558459538,153,multiplicative,False,44.43547160986142
0.05660933774843557,0.9437104863147459,False,0.24374386620642113,0.9141836784252801,66,multiplicative,False,117.60124649842743
0.45381282142682855,0.8990347707003449,True,0.25723263927282985,0.2812424775627767,186,multiplicative,False,16.923081582889694
0.36632736244930164,0.9992692087591936,True,0.301833633621834,0.3194970394163662,174,multiplicative,False,106.99445670410022
0.5742914308290726,0.9131451649846609,True,0.16355294073526688,0.22810926731095404,186,multiplicative,False,17.302332340221295
0.5378344676037583,0.7319696298885978,True,0.001598139754142025,0.10089643908206716,229,multiplicative,False,68.06414551165592
0.7085667205131896,0.7776912110200067,True,0.25959218471863643,0.3224229554280737,180,multiplicative,False,81.43918725355896
0.21357033667194653,0.9734503091204594,True,0.07694434904806162,0.3782912545955073,126,multiplicative,False,18.040129054085636
0.8563890912335393,0.3970016442512877,False,0.002270327839672903,0.5607717663632814,102,multiplicative,False,53.10805777309903
0.5548542355139671,0.5736066604871668,True,0.27286827403675495,0.5031985629067923,51,multiplicative,False,32.391315819345344
0.9570221510093274,0.604814505637686,False,0.21753232646643866,0.010523648166659128,4,multiplicative,False,43.94476889637556
0.6454138444519697,0.26710270077496295,True,0.46038820872981623,0.11843428732719008,76,multiplicative,False,106.50901453079972
0.1602352010744746,0.8442890646289759,False,0.3599615857065964,0.5281901764952626,193,additive,False,30.09966769697665
0.5194617719221573,0.8895252925388811,False,0.3934689451753167,0.3112569627141498,207,multiplicative,False,29.067121313200925
0.10679910439015788,0.7097501071619882,False,0.06518631719327422,0.3480853049272457,205,multiplicative,False,23.981356728285363
0.777307736220779,0.8129330179480674,False,0.02698155502494176,0.04789787531876971,19,multiplicative,False,71.74193237815217
0.47312221228302737,0.8676191338572479,False,0.9375355974201547,0.20557649321049498,21,multiplicative,False,9623.91727418257
0.26830804725515367,0.7765051237590916,False,0.1310167394330203,0.1793399633696225,219,multiplicative,False,32.27746026687647
0.7547852980474091,0.9113877033335018,False,0.3263197232392083,0.0308361672253466,147,multiplicative,False,58.66297009286854
0.9129429841597616,0.227403665452811,True,0.2566659886734218,0.28781171863116334,49,multiplicative,False,69.42155426699853
0.8114945249153072,0.46861138281898806,False,0.05697468808752772,0.3797663942544969,164,additive,False,42.97700184660348
0.5510948327078777,0.384809123451877,True,0.3555741532428679,0.10318822080503157,60,multiplicative,False,69.65447189227565
0.7310809159286733,0.6907701797965886,False,0.41978722732410806,0.3611325260763305,171,multiplicative,False,100.52643068975289
0.6035014369757135,0.6404714668937246,False,0.14256673216289623,0.7891952046758852,121,additive,False,132.79855667359547
0.001889765789653941,0.41929772520342845,False,0.6184682963397171,0.8537849830126827,3,multiplicative,True,172231.4166687599
0.523848746449773,0.8301674908580494,False,0.23133322647621868,0.5284674423105553,29,multiplicative,False,41.66833733591739
0.8644884178588678,0.7289509834486584,True,0.11110401167917353,0.940004337938966,17,multiplicative,False,57.425821500708764
0.6314268259659386,0.8751945838191174,True,0.2856472612883345,0.2237127377270079,5,multiplicative,False,35.975125141684295
0.4873053795765189,0.988332669825399,False,0.1630407545049699,0.0015376626215689027,179,multiplicative,False,77.27596508385007
0.6714802700751014,0.9300168449706194,True,0.05105210352649723,0.24229929266127098,58,multiplicative,False,24.810845389110767
0.03688076724207545,0.8492387693734874,False,0.7025517778366652,0.3095369443687516,209,additive,False,19.362152079462234
0.41224174718316625,0.7626517002650112,True,0.08747214632366854,0.15787026331989173,186,multiplicative,False,17.229201103608375
0.5375237895684291,0.7995978357952226,False,0.07065304020558622,0.39587060848531175,13,multiplicative,False,34.80088835031331
0.3469070360134676,0.5242515789449308,True,0.5200493737650518,0.2615068369697996,67,multiplicative,False,63.54035518710081
0.587886090856826,0.34481828811247794,False,0.11893551121269663,0.6034775752565233,163,additive,False,61.64862718454332
0.30796993839303083,0.9634182132571765,True,0.011138822164901425,0.4341006420389814,218,multiplicative,False,30.693750845409923
0.6307687884225526,0.7015218623552163,False,0.19416113293156773,0.6939259847055536,77,multiplicative,False,28.012867163802998
0.4711954964122753,0.9504386004372857,True,0.33749237917098096,0.2853644608021416,101,multiplicative,False,88.06479352961703
0.7701406909165606,0.7568172062189724,False,0.24393159908135809,0.4534864993046915,118,additive,False,170.94195928869098
0.1259698792431277,0.5548402523376166,True,0.16114609039823,0.4821163879273038,72,multiplicative,False,72.29750596806993
0.42965564109129195,0.10495683844946307,False,0.10416817024160098,0.36264774620452145,88,additive,False,56.033758806477685
0.3623105831137182,0.28907261033578047,True,0.6487418386300903,0.027357192655051044,175,multiplicative,False,108.42205122715234
0.39293279822056554,0.626866892156007,False,0.222944260407216,0.32331872211200674,157,multiplicative,False,81.77167893692166
0.5018778433502105,0.885921011501497,True,0.4758745232870203,0.21318729127767425,232,multiplicative,False,33.563686396239696
0.4045212974863713,0.8087012229044706,True,0.4037444629498279,0.23672420795685795,47,multiplicative,False,21.54588742889506
0.4440143301920015,0.8616274834609121,True,0.13813973170427313,0.26417597946586313,12,multiplicative,False,35.17645089035921
0.3275227772205065,0.8384797269262959,True,0.18333396288778567,0.08768916965905238,186,multiplicative,False,17.70781076211446
0.4290150079900588,0.9796377354608061,True,0.34331883114589556,0.42327330053157,14,multiplicative,False,40.481346837677805
