alpha,beta,bxcx,damped_factor,gamma,s,season,stationary,loss
0.8128429935108118,0.6561737734441068,False,0.20328950090116774,0.6741490320099771,213,additive,True,98200.85800339909
0.8085945093238426,0.9259964948648539,False,0.2919377893268671,0.17558476561752254,186,additive,True,98648.39261643948
0.5792238717286149,0.4839820728117977,True,0.7990986450464972,0.9041110340195259,187,additive,True,2107.1546759824973
0.5714016638720122,0.47299626064317835,False,0.5009257932712641,0.0941680973092708,191,additive,True,92961.03080255589
0.8352160498839306,0.3787221717258017,False,0.9853995804013014,0.7425403231565713,27,additive,False,28612.575700127225
0.7427256912248411,0.7528871830554081,False,0.9149207305744006,0.20206978177656873,11,additive,True,193203.0812953917
0.27809142988247365,0.3530571263794703,False,0.7770425790540831,0.47895864481232414,136,additive,False,122.82307210676616
0.8682239420145026,0.16361133164687106,False,0.1504947461236182,0.001043276777389252,220,additive,False,38.260221624408615
0.9852335824085368,0.2171910817792545,False,0.09889448661167055,0.35427271786672415,225,additive,True,103678.81643281695
0.24344856596977865,0.02056726706347453,False,0.3667156298763746,0.6775738982204151,229,additive,False,68.01576842365331
0.4170319610969653,0.045411953691323795,False,0.3664787499500104,0.6606419132221275,82,additive,False,76.18011065334485
0.23002794048525976,0.11463312260835956,False,0.042491403319264126,0.4217979786018435,166,additive,False,62.07955208085463
0.6936121412396996,0.3100987013514509,False,0.024056654504351155,0.005663502643376617,220,additive,False,37.53931156052346
0.9990701777516419,0.1387651059323417,False,0.015545147110414631,0.08883637698073746,100,additive,False,111.99949796327554
0.664149227662867,0.1827343967465107,False,0.0035495930304475544,0.14894827374237493,55,additive,False,42.08199757348896
0.8821736937808492,0.2776111802838761,False,0.4415215997680614,0.2867780375142747,220,additive,False,41.52612885953954
0.7496961473345757,0.37366381513091185,False,0.287609813311195,0.2728004530915325,120,multiplicative,False,93.64075296751611
0.6465208940537613,0.4151304856172666,False,0.6806951303166849,0.402479472904863,220,additive,False,44.86952927091469
0.54029042514499,0.275971927759906,True,0.06550862748589364,0.2423379491827213,104,additive,False,50.326558099775866
0.8661017961784456,0.19456100373571675,False,0.16079353493306492,0.05180994221117307,194,additive,False,87.84091239033172
0.4132619523769504,0.09160628951973884,True,0.5695655297272112,0.37651301244812935,193,multiplicative,False,110.19741012504568
0.6574557461087631,0.25351010770977966,False,0.4378805274122832,0.1483965878935618,32,additive,False,47.25239133614476
0.9463585949592406,0.4111913935603997,False,0.25875485244581564,0.3315912844435741,167,additive,False,70.76152834043762
0.7636054426568009,0.6814338534824366,False,0.23124567429675108,0.31217869568923035,34,additive,True,103400.46557833761
0.7859896539388107,0.2213900566349451,False,0.33276311969601746,0.15418164660551312,66,multiplicative,False,83.8801915175235
0.9628603151390834,0.4992445350307349,False,0.056138409135785966,0.7222651173935013,7,additive,True,95983.92854276577
0.5990697919721665,0.028147635727274745,False,0.3970611394270359,0.4510614554108285,188,multiplicative,False,38.17567541866646
0.35465658158929736,0.05166028472002579,False,0.7210546581516541,0.4496675301056253,188,multiplicative,False,40.114834412637435
0.2823416960342838,0.8354546850101298,False,0.5911943234448491,0.7741806971684129,133,multiplicative,False,157.62328382138065
0.5109305994886142,0.43436305937663555,False,0.5278257236202594,0.6395852028246676,75,multiplicative,False,62.10253680568413
