alpha,beta,bxcx,damped_factor,gamma,s,season,stationary,loss
0.09447083972836395,0.21993357656977303,False,0.2599834451798564,0.6825653192626635,115,multiplicative,False,9.482565486075034
0.44829920337487145,0.14359138953469433,False,0.4612892468834531,0.5628949694597564,170,multiplicative,False,19.428572782714824
0.8996835642185896,0.4496940303797735,False,0.34598716727493306,0.47273308447552803,147,multiplicative,False,78.4990834166092
0.9607756611388305,0.5959119125612803,False,0.4047848807734982,0.7822878569535883,227,multiplicative,False,50.969436463197304
0.34626378120995027,0.5118157525363104,False,0.5275403581524564,0.596770862569813,4,multiplicative,False,6.750384034784056
0.8325974033079657,0.05053959365669458,False,0.6156152517980042,0.44704036238516326,9,multiplicative,False,5.1292894822514405
0.4133100125154812,0.5343803614430315,False,0.37754860282564867,0.48395520306156775,177,multiplicative,False,8.266485487649286
0.9245930119223735,0.3412202586125514,False,0.5970728965420861,0.3060233170008585,69,multiplicative,False,23.345015407394516
0.13681042119448106,0.48247603124423943,False,0.6729232763024029,0.6576961178523894,169,multiplicative,False,22.449359711164607
0.533238328023951,0.8689850234934393,True,0.5694948327000456,0.3265448633911932,28,multiplicative,False,7.76914633082058
0.6717028111203853,0.17774115845085836,True,0.9904579918032297,0.7087394847790063,12,multiplicative,False,1077943.3987738048
0.9783114719431257,0.7578718680451991,False,0.5004764791545054,0.279589532562015,132,multiplicative,False,22.786374950335617
0.284104075286436,0.7944729555021262,True,0.32130200267768516,0.24592873260237888,157,additive,False,41.75169486378663
0.9407063845663862,0.9222188950652945,False,0.41781692109723856,0.43235099847776737,33,multiplicative,False,37.05093653133487
0.4687876012897525,0.20560727659382888,True,0.14357768085615766,0.8367524000986062,138,additive,False,18.840131717964464
0.9971385228980432,0.15462236096645807,True,0.7557098066285264,0.36539571427002593,189,multiplicative,False,9.82885966417175
0.698778139069954,0.06982433843710861,False,0.23903847420961413,0.26730810590777637,175,additive,False,8.199791363078448
0.6417341957379468,0.03487687704333706,True,0.5148526848131936,0.055748600457677655,207,multiplicative,False,13.674032145689162
0.8926165031447766,0.8137320702097054,False,0.42009624972210174,0.08543512307047801,71,additive,False,22.459334948029532
0.33141157890477846,0.775587189991372,True,0.5603185608742229,0.16287522810927474,125,multiplicative,False,12.199729506418661
0.44733971318543886,0.7068217234710215,False,0.6508655252647557,0.6624066986512127,213,multiplicative,False,7.938211964359181
0.669367703313132,0.0003102523578744354,True,0.3074734477860567,0.3305600334728166,25,multiplicative,False,8.65536971256182
0.7321356589671855,0.09658004179810703,False,0.2571879905342386,0.1273489751408643,12,additive,False,9.04670864340146
0.09728835192815383,0.8843510426964231,False,0.4556525033748231,0.5123422060447924,183,multiplicative,False,14.66310946007637
0.9712177844003707,0.5247571736279744,False,0.7158670660722721,0.6405607738854753,127,additive,False,68.53311982125275
0.9308184412795487,0.5506154050896377,False,0.43568150513162046,0.34453470837301814,16,additive,False,16.326820111341775
0.20967584591535754,0.23326267159677697,False,0.3483230665296023,0.3742713377628435,86,multiplicative,False,44.29037574399137
0.15742159188909588,0.6234594386053793,True,0.2685701670998261,0.2246506534203178,145,multiplicative,False,55.54249482299147
0.8802969693337728,0.974994251235619,False,0.16916651479435713,0.28364869327595865,234,multiplicative,False,38.32577402678559
0.9126634171353482,0.4898082606162834,True,0.29288735527367304,0.01863957976947267,114,multiplicative,False,36.936720532695155
0.7716766144093417,0.12895391082999483,False,0.6139605971476264,0.17414845286346545,62,multiplicative,False,43.61953931397915
0.6421503839821561,0.3066542523749787,False,0.41530320165716456,0.45923067381092286,100,additive,False,46.50778795916376
0.7077733554642356,0.9475910142736571,False,0.5135854494594962,0.6750286794160192,37,multiplicative,False,45.905459797990176
0.07745338105444566,0.656153706153467,True,0.3693704005382402,0.140898259832037,116,multiplicative,False,12.213234782881168
0.9893711803179024,0.7603542097610929,False,0.11176597541830302,0.0016504265667652285,88,multiplicative,False,60.55664108883252
0.8322506774357452,0.7976685786745983,True,0.6640712380339839,0.4989436552626861,18,multiplicative,False,1905.3336370878449
0.9589378213051991,0.450591483082648,False,0.44856922877415284,0.4251033763847374,63,multiplicative,False,73.23379258594727
0.47593928248550615,0.17281157766191546,True,0.8863631326318897,0.19630622217219112,149,multiplicative,False,83.4610831670678
0.8747630476735949,0.39525630933439737,False,0.3835191055084989,0.3552471474254722,152,additive,False,45.20607469595725
0.6607586707159192,0.9969098640336995,False,0.6427464768327718,0.29706592246169156,3,multiplicative,False,4.3533061806256415
0.5197934146417351,0.9600382070538426,False,0.8428894662149105,0.2937699811020729,193,multiplicative,False,58.18721056921269
0.6207206905221314,0.9797323249898643,False,0.8113327143625592,0.2327359064632704,135,additive,False,65.4236969713611
0.68299633737161,0.8978148450911058,False,0.9720129875483128,0.0942037916743868,74,multiplicative,False,251.85332765390828
0.7595977020297965,0.9986548449358725,True,0.6845082608569755,0.1860359193554271,47,multiplicative,False,65.37405173323974
0.8003678896534988,0.9434363532872441,False,0.6029715674803255,0.21002228105483725,174,multiplicative,False,17.198729803229725
0.7404108574918367,0.9228508443028468,True,0.7342066741255784,0.07947457864867472,195,multiplicative,False,32.953334197929024
0.6481537499227954,0.8597549218883005,False,0.9088348420391152,0.33088464057930844,216,additive,False,230.1054037054981
0.6957775803926686,0.7866962154530898,False,0.559226328017146,0.30448262865833214,3,multiplicative,False,5.053939013719215
0.7114450173693166,0.9998509827767424,True,0.6197095868173701,0.3734335513279617,211,multiplicative,False,5.928740162400232
0.5216347649288752,0.9110922787575069,False,0.7933138981638976,0.14248961089295156,203,multiplicative,False,60.125560160085314
0.5694046336155765,0.7694814506154692,True,0.6626507647967017,0.39485242264853715,76,multiplicative,False,35.84453026571785
0.4485139270773581,0.7094198648783885,False,0.8253531006168653,0.12498430280444581,80,multiplicative,False,24.6910501752029
0.6312039994672868,0.8246458736773972,True,0.525812032549044,0.44061792550258233,156,multiplicative,False,123.11336542591518
0.8159661177396897,0.8051274881375132,False,0.30682937011491646,0.2904902043515666,2,additive,False,6.075677868604373
0.7493220346822499,0.8822322814061407,False,0.4878373788639513,0.24317320793819958,191,multiplicative,False,42.66988961525758
0.5506890617886647,0.6132335046697059,False,0.4687438343331899,0.47321239617785604,176,multiplicative,False,5.838064230100778
0.6704667372552314,0.35170811036336636,False,0.503104287735662,0.502032160562932,186,multiplicative,False,9.075552371599313
0.503485335090099,0.14080973689870174,False,0.45747337965436935,0.5789040989195829,107,multiplicative,False,10.262362277014
0.3407128086335076,0.11009627628658819,False,0.4103611384138312,0.41488620323320274,231,multiplicative,False,65.08576808953829
0.3994028744726996,0.2737772684641657,False,0.39230268235547416,0.6230389551832017,233,multiplicative,False,58.49742383389696
0.9186564354171625,0.9239168461384948,False,0.6235515268001632,0.38197577100979574,199,multiplicative,False,47.58449368750484
0.9778229591121718,0.958437001010265,False,0.5852123546308962,0.7158313412689024,215,multiplicative,False,17.37663445382146
0.5816794394356203,0.9795531736049349,False,0.4295580583736186,0.3164978552948036,117,multiplicative,False,54.34428373221555
0.950047970989483,0.9066077977003946,False,0.5152117207988421,0.9978703374537308,45,multiplicative,False,2515780.530419079
0.7887400943103116,0.36367231761357754,False,0.5552696599865998,0.20545609754598804,224,multiplicative,False,81.42362315314905
0.8326866995138693,0.04651232650875876,False,0.44498179212405975,0.645447686848118,108,multiplicative,False,34.074536222634784
0.6852010118271128,0.5071608403338115,False,0.36842275405386904,0.37365425153497706,58,multiplicative,False,66.60611625862424
0.6063368887339954,0.5824560367725802,False,0.5753832053377271,0.4983719470018978,126,multiplicative,False,12.020605314552038
0.8989124585838927,0.5350759979573111,False,0.5264942281747815,0.27149192254557847,10,multiplicative,False,7.153972221704552
0.4939176643895016,0.4377449976867237,False,0.6055840294703045,0.6932523023385615,153,multiplicative,False,33.192950771996614
0.6372326107552071,0.861446494781204,False,0.190957891517131,0.39709415973114587,102,multiplicative,False,31.502122282951802
0.7681081252001738,0.3859424669460829,False,0.643845866136589,0.5204161229552933,3,multiplicative,False,6.0372513477087715
0.043262971841258414,0.644159140354643,True,0.28468476437797585,0.5903975782300435,168,additive,False,20.460942940672904
0.7371994322334743,0.8940314605073112,True,0.04324602142277581,0.2931334446934077,59,multiplicative,False,17.258048635053445
0.5583152933769354,0.987144565859911,False,0.46183305178578526,0.22340869956383816,206,additive,False,42.3352189429362
0.9372102959947106,0.020909081217073924,True,0.3072961959153724,0.2565463265576983,201,multiplicative,False,22.557679724610708
0.38378904475899916,0.323903428993919,False,0.3504330938433425,0.1072454171325112,32,multiplicative,False,7.150465694275803
0.5951962773499262,0.25912639589817765,False,0.3755482738896834,0.3502916760297337,182,additive,False,14.454290043234481
0.3525511425742989,0.22544469530236538,False,0.5090630565375219,0.38568559884139886,106,multiplicative,False,7.280104899107099
0.1128380011917242,0.7524660082634753,False,0.7798483347553371,0.2092543852149421,64,multiplicative,False,48.20352266286513
0.18469421721507204,0.8843326444290075,True,0.6015213169497459,0.24173896146489626,99,additive,False,38.58588763221909
0.8243515016387983,0.14342783849900276,False,0.018320848221484554,0.41091619599804174,35,multiplicative,False,46.37555871103084
0.570351032815638,0.9700611830857541,False,0.7573833848504591,0.5354710786117372,4,multiplicative,False,5.515350174837532
0.5024011287566377,0.16588800129842562,True,0.44901113190382724,0.3679225564605653,57,additive,False,72.71590943804102
0.8771525278861096,0.2894637221711174,False,0.5264292567614091,0.15501499009115988,161,multiplicative,False,31.873639824476196
0.7812576948403237,0.7982448203510493,True,0.18015801180692437,0.8089955959936199,159,multiplicative,False,35.39371662666567
0.9318327934337736,0.6276689832817461,True,0.23946098902506194,0.6304304643442433,220,additive,False,64.24820557288103
0.6924714891886266,0.8595093503692856,True,0.38896429716172076,0.5110574970042099,129,multiplicative,False,53.25085144087558
0.6549174456120795,0.6595203807218637,True,0.33697065101845625,0.19194637697319786,82,multiplicative,False,25.915826545192335
0.8922478844878157,0.20902636231387298,False,0.5051819639832256,0.09427633424823306,208,multiplicative,False,13.850013248825256
0.0803858318187076,0.3670417024832458,True,0.4328543445526882,0.021070440863469382,103,additive,False,27.030316250805168
0.39891017536389584,0.5467489781976066,False,0.4682155067335427,0.22291323631262777,205,multiplicative,False,33.348658728329085
0.9169105367184266,0.9997880908745961,True,0.5881347058307839,0.2993693407455273,91,multiplicative,False,27.38021498646025
0.5788158624076063,0.12325715753676592,False,0.3658453384029156,0.3467457281914255,46,multiplicative,False,55.7079507852177
0.7462330030264092,0.9592562454422364,False,0.8003636445156377,0.14156487590696756,131,multiplicative,False,69.05329156764805
0.971062038566212,0.2438446238169774,True,0.5717952621290056,0.7315834627438363,68,multiplicative,False,33.871754255116336
0.7051459058241978,0.039292544325358225,False,0.8680574030207487,0.36820313800627225,21,multiplicative,False,7.394886107569204
0.9971708304704753,0.7705647713453763,False,0.4870119693230264,0.86413972262425,54,multiplicative,False,319.20494752037774
0.29660139419720954,0.2701330435978442,True,0.9474165811318207,0.5687685083975671,229,multiplicative,False,69.37962119885341
0.8649996152086137,0.8235048223496003,False,0.8289235767385355,0.2873227099532188,96,multiplicative,False,66.77314152469465
0.6691103799627853,0.8905657183196718,True,0.4490270479738234,0.2369893558911611,188,multiplicative,False,11.036542883931206
0.41767033291835365,0.9973818408350796,True,0.6476852329531413,0.19404371944987342,43,additive,False,37.7176784099314
0.6394713826869645,0.39687708300317576,False,0.516314751875292,0.3190030014474836,134,multiplicative,False,27.99248498522789
0.5883320013128805,0.47703135402482344,True,0.6043932714676916,0.40078454602441294,89,multiplicative,False,83.49944395882527
0.8026172967572736,0.7317690007673497,False,0.7260027999874659,0.06763045913694508,101,multiplicative,False,31.132045585213202
0.14574571998523156,0.90433290261531,False,0.1653440575605872,0.7044275254730583,209,multiplicative,False,15.366580020137503
0.48090699316416063,0.810059140217847,True,0.33768807581238325,0.11920208095334153,194,additive,False,61.404502055733985
0.6919750936325967,0.15007419432170518,False,0.2503205973945889,0.04098808652800129,221,multiplicative,False,90.17046909705901
0.5542528466459992,0.951999269215033,True,0.4929066522279978,0.3455143069442853,36,multiplicative,False,19.128691382061387
0.9276608951274666,0.06498193452034787,False,0.3816424770975629,0.6503707932353322,8,multiplicative,False,14.84183269160854
0.25410526526401234,0.7876926222135257,True,0.29689520701435795,0.005981864850212034,26,multiplicative,False,25.71052921321142
0.46094994322233884,0.5003426714317232,False,0.6965986619305171,0.2735031971180155,11,multiplicative,False,6.99685130819628
0.9797633227416183,0.9764170966113526,False,0.6267138744714142,0.2160480188134323,60,multiplicative,False,44.53247619242605
0.7213430098512541,0.46073655597133323,True,0.5762524426613429,0.3080136215505152,112,multiplicative,False,67.73475975833834
0.19739008233323066,0.7495411653575914,True,0.11269681793301647,0.43775673495770584,172,multiplicative,False,10.939915599228138
0.664433844974519,0.6707257144926996,False,0.3237385566345441,0.08638812278996005,178,multiplicative,False,5.5043662303102066
0.8423868333369251,0.5270353673530594,True,0.5264376623204506,0.2393142569294175,113,additive,False,25.654988852034094
0.740387661552933,0.9964402839340925,False,0.651258677403033,0.41881387814250715,85,multiplicative,False,43.09901708901535
0.35225093183765394,0.6300098785262217,True,0.3555529101847498,0.33976186173519685,190,multiplicative,False,35.67297361160802
0.5093979690351722,0.37503077477503866,False,0.5964548273913188,0.38352527958714816,39,multiplicative,False,19.500520002069194
0.5991271845197098,0.7002868264833035,True,0.5037225858236829,0.6736041129527327,13,multiplicative,False,18.973379234929627
0.8590179064961915,0.853942870126211,False,0.39091696570949375,0.4548032321903531,50,multiplicative,False,27.1116816936661
0.6270780241944524,0.2151753717549264,True,0.7697474187664939,0.19890942168516768,6,additive,False,7.982689802568724
0.5621228395081759,0.4246756249658737,False,0.5394915509416456,0.49084380431595603,104,multiplicative,False,15.094528358242066
0.38551492426393524,0.2795301742373333,True,0.4648520295390859,0.8391564481584477,110,multiplicative,False,104.43363271713531
0.9140899860131633,0.9467708788770031,False,0.566270745272298,0.10473344890202257,200,multiplicative,False,34.92926115722819
0.9482482345681312,0.021868437098201188,True,0.9093905193936249,0.3025180196799478,166,multiplicative,False,28.768559769588876
0.642406053906545,0.901925634992449,True,0.1938556036267584,0.14134420277699683,214,additive,False,4.131373385042077
0.6351748357171314,0.8963003869258381,True,0.14251495831411398,0.03966197702744807,20,additive,False,15.124996923358813
0.7055151660336694,0.8754575949354928,True,0.1909338161486676,0.06902918441800729,214,additive,False,4.412160629930237
0.71368565358022,0.8336689424428944,True,0.19211064136519013,0.007951386280787037,51,additive,False,46.87295981077212
0.7578134133553855,0.873422868755252,True,0.12024950084953576,0.022877006157559818,86,additive,False,4.510145565719313
0.7367600217276032,0.7648260987712268,True,0.11860601437978041,0.0005678207493424736,49,additive,False,67.1828506010524
0.6991277488370209,0.8707803580867439,True,0.03927425225818028,0.04888931054469768,73,additive,False,59.58914495344056
0.6742450081230401,0.8156357728394011,True,0.09083515234916141,0.08656556259214607,84,additive,False,13.142446699695233
0.7522966451121199,0.7905422662903706,True,0.023978091664124818,0.10724095415155933,130,additive,False,58.12130122269284
0.6103128957887508,0.7270625918592273,True,0.05767024875709974,0.1485071998473115,86,additive,False,6.616198685914796
0.7118325827099989,0.8692555299238841,True,0.1268143713020889,0.08111800295966437,214,additive,False,4.361134571296296
0.6329352527184937,0.9314666914158652,True,0.1785112369475706,0.180590911423526,155,additive,False,44.79579308059045
0.5395719993565702,0.9516480614236896,True,0.10263394653634682,0.09360275739897361,214,additive,False,4.410741812855213
0.5710348860078602,0.998511281661149,True,0.19354242811093167,0.08631614214901348,214,additive,False,4.306999046208372
0.5586849480022019,0.9111877941676316,True,0.10077346961170626,0.08281668880350568,214,additive,False,4.420068022071412
0.517029023625085,0.9783713523005104,True,0.1924773536181487,0.04255446985257192,133,additive,False,35.14641866425123
0.5674072989369578,0.861322180578754,True,0.14576800111587376,0.017100652361625432,66,additive,False,50.42281432894925
0.6479467586490988,0.9592016008077929,True,0.23487528810686353,0.1480220728985796,214,additive,False,4.113118325298768
0.5320926471832206,0.9987643578429164,True,0.10885659798536759,0.15465984889728263,192,additive,False,45.98010886027948
0.6409668558603765,0.9719819172957068,True,0.21924534788185074,0.17930941775291448,226,additive,False,30.13250655366976
0.5910707040527798,0.9343295303592725,True,0.13338645583969308,0.14207902086187665,19,additive,False,10.262853617978351
0.5482658151463867,0.9137793619693051,True,0.23712788362427162,0.09139330838801862,111,additive,False,73.20866151037428
0.5681965189409441,0.9852553021202388,True,0.156694574370638,0.02895945651450898,27,additive,False,25.739141242037004
0.4644661984775944,0.8890617253186998,True,0.03996487510277083,0.000944559791812627,214,additive,False,5.008133000870452
0.6598160755289614,0.9994920845383228,True,0.26026022874629773,0.0007734346972412265,214,additive,False,4.678932687531148
0.578597747143418,0.9202922941515386,True,0.13335380552917825,0.17959554799194283,53,additive,False,32.74587980001835
0.43180926904163086,0.8246556360010698,True,0.05878275900653178,0.0432362400238772,105,additive,False,13.96231680830063
0.5461706361406813,0.8969815606161529,True,0.019457189683653453,0.10061793220090696,214,additive,False,4.487999792715626
0.5991453770100982,0.984527107906238,True,0.16635352261696607,0.058997775683733156,120,additive,False,44.42654860822983
0.482664019103487,0.8613986476392022,True,0.08159299390777451,0.1928145191440605,77,additive,False,43.66712258710845
0.7277001571919457,0.9380851138322394,True,0.2621191722165056,0.22355655444863437,214,additive,False,4.0522335087501675
0.7353595649930204,0.8122037142196731,True,0.2459143770920697,0.1538007147441276,136,additive,False,30.17707106842748
0.6599353652769098,0.8809417420079984,True,0.2637881761793741,0.23191368525153283,22,additive,False,21.917161640793392
0.7218638231502867,0.8429890245665947,True,0.2113555136786959,0.20546504742610172,214,additive,False,4.020557029607121
0.7267836984773728,0.9967848094419108,True,0.211851278413288,0.22544161353197603,146,additive,False,53.80019581842004
0.7737267207880932,0.9087072769797728,True,0.295898544786272,0.2568060160224158,184,additive,False,14.354568670370227
0.687565460217774,0.9699645068105369,True,0.24618129138192676,0.20505485304655857,225,additive,False,44.61513662415033
0.634264983327395,0.7801599442569792,True,0.2709573275495805,0.18464186613218608,7,additive,False,7.253803243760726
0.7605435496312121,0.9377402766885446,True,0.1924633492252998,0.2490487694245097,17,additive,False,8.403315102459374
0.7864347513366375,0.832881684474856,True,0.15572610392082814,0.12778428184032264,230,additive,False,45.133659198034145
0.6789850690204279,0.9986169047505028,True,0.2338340457355555,0.2781065042367913,31,additive,True,700.3401943941329
0.7419071718265702,0.798670931525803,True,0.304575332792247,0.1603482455270491,197,additive,False,44.313336711580924
0.7195506072430345,0.9016251994690074,True,0.259882694428692,0.23672115597712098,3,additive,False,6.018406202252301
0.6959818107854683,0.9250873612441262,True,0.20285029316782532,0.14441161313523362,128,additive,False,45.04931997755356
0.6016633175697622,0.9425002328650435,True,0.28146475592227027,0.20892878062035866,162,additive,False,36.40340722406
