alpha,beta,bxcx,damped_factor,gamma,s,season,stationary,loss
0.35402853483966684,0.16092604553777973,False,0.0025015803127697495,0.5558796315671705,91,multiplicative,True,158357.56309920613
0.6673900818991376,0.1331859498673033,True,0.9044553993134706,0.1786336920389568,29,multiplicative,False,238.2061101694039
0.08437812217906362,0.1456062418416221,True,0.44164507297283223,0.08167591754447578,194,additive,True,1642073159126.2532
0.5767533831049837,0.6565265166320429,False,0.3285302059830357,0.4871599508783347,143,multiplicative,False,43.55884826365905
0.1973196839730687,0.4123778773397325,False,0.7432323664141184,0.640146286469596,139,multiplicative,True,193599.99914497297
0.8456553786542806,0.19371677496775166,False,0.7539699861461614,0.20368021270958528,154,multiplicative,True,115971.40272241476
0.588358516251988,0.17487192999600962,True,0.3974427351072999,0.13657873736916817,12,additive,True,1229020254153.555
0.4156682970280813,0.4567290166644458,False,0.2504870603452187,0.7969362268951322,91,multiplicative,True,161234.90735870885
0.8138600237969721,0.6211429055645729,False,0.4397914868159699,0.6104899158829377,42,additive,True,169791.90361973058
0.6437218755260924,0.7954408190333024,True,0.9684490197391559,0.008732243132024975,29,multiplicative,False,140.8464387162969
0.6546071705633205,0.7791569719678122,True,0.9896397996843331,0.0009976668372655983,77,multiplicative,False,249.60627121461403
0.6663473810541847,0.8225129301335904,True,0.05049749126849995,0.927889106753832,153,multiplicative,False,56.34404380176318
0.7263309382131564,0.874595856198148,True,0.03224463463898128,0.4161736699076734,153,multiplicative,False,43.738824163351445
0.9236760946531288,0.6987799802265384,True,0.1086276759145224,0.41008472567905213,32,multiplicative,False,16.650003972467104
0.8915815084558102,0.6795741628061754,False,0.13165206360437726,0.27191225770685135,129,multiplicative,False,23.44707397268888
0.9202926308311709,0.5271046623807394,False,0.20880598480065088,0.41042089192979436,165,multiplicative,False,22.246105557994195
0.9256055428558834,0.5296625383409409,True,0.2305852369288096,0.409377224241059,195,multiplicative,False,24.974315324872105
0.7380307131160257,0.3722849564669879,False,0.0016656230380570902,0.6206237433994313,105,multiplicative,False,51.13704034272761
0.913730183376654,0.5661132046609482,False,0.06742637564182032,0.7067657769198219,165,multiplicative,False,24.871948044954095
0.2851704373970121,0.8688698612434438,True,0.25968757276740384,0.5374319094052693,40,multiplicative,False,50.32951104604021
0.5790651813847326,0.5940704224642142,False,0.0869430990950673,0.3724569864697234,229,multiplicative,False,37.219811953602424
0.6976010212121282,0.2317968336812652,False,0.21352126744631,0.23445753671720185,32,multiplicative,False,15.208697802943355
0.7025697940130351,0.23198218113030805,True,0.5085072633010583,0.22187365656256902,5,multiplicative,False,19.016451833276076
0.8562427599313367,0.10311763395382495,False,0.1552072473058212,0.047073211702567036,223,additive,True,117861.04836191794
0.5422849539850481,0.05481687006651628,True,0.30274560272313134,0.18173565596314917,32,multiplicative,False,16.169179201164212
0.5415398769682438,0.003848867931505316,False,0.6686334801219165,0.1787449146834368,22,multiplicative,False,41.054872680636066
0.2505853624373344,0.0545798755310585,False,0.3114787398567901,0.04294135168565452,32,additive,True,129594.45529430905
0.46456121440303766,0.2313316788372981,True,0.5587512944350321,0.10014629729181226,146,multiplicative,False,65.75969710472508
0.35359685642364114,0.12514723989711485,False,0.647706156131963,0.14513372492320795,234,multiplicative,True,150888.1445634987
0.6241249960721811,0.0475802257122424,True,0.8686896386265979,0.21993841968445077,222,additive,False,34.772784246558224
0.4570910393228339,0.27283733626645745,False,0.3984242212940882,0.32781242229090096,151,multiplicative,False,29.187884105587642
0.10759087253100791,0.32180753744649804,False,0.45448688477552346,0.4549546402974418,117,multiplicative,True,105345.92940244522
0.5480679370080421,0.19779888806108045,True,0.2723239861853248,0.06098871463771491,49,additive,False,26.393756945649997
0.0023873602705059005,0.15158076476338023,False,0.31711481483175374,0.29011197902436564,221,multiplicative,False,12.64390051849096
0.008479784768679374,0.14903066575075402,False,0.48893834886813725,0.29369292630052685,95,multiplicative,False,18.830417499962618
0.8045396005570069,0.4671350874356449,False,0.3493735814430986,0.35344759251865665,7,additive,False,30.493108120255226
0.6898333108389574,0.19064361931615711,False,0.17506966443201466,0.5817851669274074,121,multiplicative,False,36.60983751446383
0.18855246282229476,0.08542728135290777,False,0.2370404424009683,0.45498959288504237,221,additive,False,21.019205177925397
0.39799533593350145,0.3227454968829335,False,0.028671328109954375,0.012026350242554995,15,multiplicative,False,71.31196469654908
0.05092076557491595,0.2625952629024575,False,0.4133853094190919,0.7921457452985607,94,multiplicative,True,148089.6966376716
0.11859452594604826,0.1669894790376296,False,0.3295142131450076,0.20479770402121503,202,additive,False,69.48702913859569
0.7761332107582776,0.11409719790384232,True,0.2797600762593654,0.28141879186099333,191,multiplicative,False,20.45246483115098
0.6037166975230797,0.021699064140707713,True,0.1536682237864121,0.24089231892173552,196,multiplicative,False,35.97861242360376
0.5480090524514939,0.06915017344077577,True,0.3050591646114533,0.08073936849648142,67,multiplicative,False,62.15610229184369
0.8275043640413753,0.29868013170387026,False,0.44717961354775737,0.15967076496628888,109,multiplicative,False,50.587917981453835
0.6471741712222403,0.3658475369370753,True,0.42667983092183853,0.10487011152252507,214,multiplicative,False,32.743251306036036
0.2455420895675527,0.24422911195625407,False,0.14796156358133367,0.25149019970491093,99,multiplicative,False,78.99458822245934
0.41678250288073765,0.13370652021354731,True,0.24165311573731074,0.44483038781940937,62,multiplicative,False,46.23730108480171
0.7623729311580971,0.027750377609752633,False,0.2931855284487311,0.018437265680933235,199,multiplicative,False,33.90864685612794
0.5230996681253572,0.0998055468546009,True,0.10295459170740104,0.49943383812951203,32,multiplicative,False,53.35451295841485
0.7191987504274033,0.35020856756951835,False,0.3388524345128161,0.1790516001857888,168,multiplicative,False,11.34135564877045
0.7141181203089534,0.5539982768463928,False,0.3716212249327848,0.12840848472911393,24,multiplicative,False,13.899129106411658
0.8653684427762067,0.6487336885253187,False,0.3385555742908744,0.036147197307447754,24,additive,False,18.078632109042744
0.892985011560824,0.43755094314448756,False,0.3707938696485907,0.11670083766032208,185,multiplicative,False,14.72909021014169
0.7890151616723421,0.5029622156115842,False,0.5573661689967268,0.08271615018237641,142,multiplicative,True,133971.88725658646
0.8311504778473953,0.6499012784949816,False,0.4771821303830051,0.4786812086138069,80,additive,False,22.128243440508744
0.9637592106586665,0.34079857221050885,False,0.25553058691655933,0.20931128383763498,157,multiplicative,True,72381.00109963195
0.587274981775453,0.4429073145333193,False,0.4322335930333458,0.585038308405085,24,multiplicative,False,37.366687368158345
0.6629193421998085,0.4796965047735646,False,0.6348201370294921,0.40099467099823666,155,additive,False,46.71584553128614
0.33351767940042987,0.7833535679797621,False,0.0598688900190425,0.19029092178684906,188,multiplicative,False,22.08890676685648
0.3843615059799305,0.5955412046604354,False,0.17681379606562808,0.4351209144534448,221,multiplicative,False,32.07095982464933
0.4295840937511487,0.3784582242003407,False,0.5448779232374241,0.32044415855420083,168,additive,False,14.455259548290613
0.8453512168335215,0.25628015388486913,False,0.4618432382016736,0.02786340293583285,169,multiplicative,False,10.332286959022442
0.8526858236306349,0.18045833743083672,False,0.4103809772339505,0.5210343962402562,169,multiplicative,True,114094.25437728176
0.9066048925482286,0.33981509973120205,False,0.5823921998020523,0.9279944485295833,61,multiplicative,False,48.559790220550134
0.871431121348004,0.20762118515185432,False,0.27002442144293465,0.09175237885609695,162,multiplicative,False,56.92289552969843
0.9670918132227556,0.27474778578212505,False,0.3953838170950855,0.35950203819140736,127,multiplicative,False,13.582931655641032
0.8047093365514926,0.08729641466578891,False,0.019275037545765206,0.2654091338703521,141,multiplicative,True,153225.50926481976
0.6795458188820005,0.24878007606348954,False,0.825873263370072,0.16958533864151626,158,additive,False,152.5824846974903
0.25041761749598307,0.21729454552453767,False,0.22442487796128296,0.11407691617939923,132,multiplicative,False,54.305991124141684
0.27948888028481406,0.12700604424908768,False,0.6259975539932683,0.3102550366900872,33,multiplicative,False,39.42301848284422
0.6059112679282184,0.35570826308427606,False,0.13116178491759295,0.47062809026063124,98,multiplicative,False,39.06115718729407
0.634292039877063,0.41361623892383126,False,0.49114575664233673,0.039102733353513025,100,multiplicative,True,146110.31032549535
0.012095248180386542,0.45735015631537435,False,0.6680167726309943,0.002389702677887573,43,multiplicative,False,19.75129405218384
0.7525765246573137,0.27951091035514264,False,0.580457848063147,0.38653270047691535,190,additive,False,8.663455784673554
0.7797623150192209,0.5197576377251695,False,0.8703717034563235,0.3986806548575379,168,additive,False,48.81050968196431
0.7531814536690363,0.4862865854575056,False,0.6821835229537689,0.42119782091592195,190,additive,False,13.34109298889265
0.9994465408780143,0.2867015906214003,True,0.5825552304770432,0.6535085406517934,145,additive,False,45.507950071158625
0.9386728412158143,0.18327376666023465,False,0.9113762879760663,0.8492973634430903,64,additive,False,84.53734678839238
0.9027164490293422,0.3625270700550156,False,0.4634298919184837,0.3800629608532725,102,additive,False,30.84983957585547
0.7352474689676917,0.4406308728496984,False,0.552170035809202,0.25234823304744103,82,additive,True,143856.59167807642
0.5173939177119309,0.25318421029389293,True,0.5773450236834491,0.7515254613898429,46,additive,False,106.25763450406782
0.7882936772106213,0.3410380051796998,False,0.8184397752378815,0.15684977871462008,65,additive,False,26.977829285915586
0.710779415415862,0.38010377842277987,True,0.6221216586723535,0.9955931960314018,180,additive,False,15.12507139728025
0.648066192656747,0.11045307064533982,False,0.6578473691834495,0.34216197366320716,30,additive,True,125255.38364719907
