alpha,beta,bxcx,damped_factor,gamma,s,season,stationary,loss
0.520268196373184,0.678378151236751,True,0.21124520745168962,0.7817753204587831,210,additive,False,17.82014080837278
0.8174957175723152,0.30693668389674467,False,0.3974121155498052,0.8941092973197732,120,multiplicative,False,65.03571944431145
0.31018962386806004,0.33097976584292677,False,0.6886913199417606,0.31806606902530277,97,additive,False,35.158323232372304
0.046654930036963166,0.4748243038487707,True,0.7725049775628497,0.08965152552660348,76,additive,False,25.480198471670374
0.8953245696440115,0.7162817161413216,False,0.6819812562175528,0.393195298599254,132,additive,False,50.88042884990955
0.21110363027549978,0.42599861994904353,True,0.6403075333345063,0.769076141489004,86,additive,False,16.154233597692087
0.40621652363713756,0.8001671015014252,True,0.6150389978090735,0.7158863459715032,210,additive,False,26.813680240047564
0.20913675404967372,0.988117769712909,True,0.186031842189037,0.9611163419299886,86,additive,False,26.296011232102966
0.21880268365558583,0.5822451296292204,True,0.3007237292478145,0.6669062712380212,164,additive,False,14.840418018481378
0.2255488371680994,0.5516636070330346,True,0.11570356283410596,0.6863907736560788,224,additive,False,10.710452307237082
0.26436989102034536,0.5712785871819656,True,0.0988115237164461,0.4447037842259318,37,additive,False,19.159539204678726
0.39317595111799725,0.6955421094613216,True,0.012132215563778193,0.8263134217317046,164,additive,False,11.483593451765778
0.3904144603424038,0.7206404948308901,True,0.13774653365867026,0.9427359941638109,219,additive,False,10.063130347243167
0.5779845598890601,0.8547889032097873,True,0.12058009544235096,0.9278466309670366,202,additive,False,24.318908888667014
0.28450885101933976,0.3442454059736677,True,0.1472906763511342,0.8328207327929682,219,additive,False,10.818682538584676
0.3660587038224641,0.9984902889073619,True,0.22706795440850275,0.9575304202135412,180,additive,False,30.265767531969036
0.7292746871902024,0.7220523483674633,True,0.34865253191867907,0.8115248992452313,90,additive,False,34.0714607535491
0.5437562344712394,0.28193407611840793,True,0.05123947948629687,0.7051708352041651,155,additive,False,26.327340051001496
0.6764003326767429,0.8425660785944701,True,0.26257664720729607,0.6383118074968132,5,additive,False,24.706988249096597
0.07435060991843234,0.03555844314909179,True,0.0004364143510424412,0.9914198888575015,144,multiplicative,False,34.960630735109504
0.25736041943035187,0.5413563706918575,True,0.43778502091876004,0.8569396257441674,29,additive,False,15.487052896933607
0.16404065582936828,0.11382910031529869,False,0.543407149584465,0.35029196570479376,3,multiplicative,False,12.008274474745766
0.5378818567820398,0.7706690179113291,False,0.21079779081649247,0.46757918678783006,224,multiplicative,False,12.830771858392444
0.05182080829610461,0.740714992707026,True,0.7577662276863376,0.7941928705321672,25,multiplicative,False,13.150934051733367
0.36442005686060674,0.398803441633589,False,0.13275163144763338,0.8967349077020224,88,additive,True,79991.35737232429
0.4905723901267547,0.8254388670596728,True,0.4100880662554227,0.7501094722604384,78,additive,False,67.18536726703022
0.7536291179723976,0.616632618045991,False,0.4649937022975584,0.5697653169774037,2,additive,False,15.737971697993375
0.2454246078955347,0.9005116803796217,True,0.5561750685773931,0.6216571308669425,133,additive,False,44.313215268232916
0.4239123994160325,0.5469999953204558,False,0.324058379690882,0.7952603907267337,108,additive,False,8.301500791472186
0.5115021653443698,0.8090416532035216,False,0.811055554146199,0.9995212464606991,169,additive,False,118.3839996990464
0.36384903812499675,0.5507002430632093,False,0.11441337740871901,0.7688474527389249,219,additive,False,9.502850750381915
0.36897507163793636,0.6743560667985915,False,0.16761349821965477,0.7497221397932288,219,additive,False,9.275304688502674
0.3497259261351902,0.6481745268088811,False,0.18910955576667482,0.7256872768966277,195,additive,False,42.13032884903294
0.47864566955314075,0.4157926206802461,False,0.2821937745083234,0.7491911434237095,170,additive,False,61.745121994041995
0.5609323002413606,0.31563197462046233,False,0.24026932346465366,0.5638142513662314,89,additive,False,22.216348944801723
0.42433432044843467,0.5484295037248361,False,0.3461751932795004,0.8164732661294137,219,additive,False,9.202868485014172
0.31746713620895284,0.5880111195915008,False,0.5887585500739857,0.818027314474852,13,additive,False,16.35151234274349
0.662174504050287,0.7598889908379826,False,0.3428001699618975,0.8581110014085641,158,additive,False,23.305187141092627
0.3888985220560505,0.6177021911272343,False,0.6672059977188773,0.971791468615889,159,additive,False,71.88871708369554
0.4619409010965914,0.8669747742753477,False,0.3825509285558523,0.9103919557227825,81,additive,False,32.77157255506275
0.5004899434376927,0.4363716961545747,False,0.5004410783379305,0.6020494956880392,129,additive,False,37.39130893853662
0.2815344205126201,0.6309422509746454,False,0.4014987609586084,0.4855657532241848,231,additive,True,102899.53846468852
0.1559438081032039,0.5628554680957873,False,0.2865017462820202,0.8739080792801694,131,multiplicative,False,42.80453812067629
0.23610536256141823,0.1659541054008365,False,0.15743800582428,0.8134029591609936,117,additive,False,55.724181200304095
0.6010238215826875,0.48821690397094664,False,0.21229033496064048,0.7356614941831658,108,additive,False,7.212769510547157
0.6087238614706929,0.2630551889900836,False,0.35792533136772414,0.4392115355498787,108,multiplicative,False,4.618732886587334
