alpha,beta,bxcx,damped_factor,gamma,s,season,stationary,loss
0.47785278163945477,0.35564263325200957,True,0.8774383388606314,0.38495563818949,125,additive,True,1655.0799100822271
0.36228437395812346,0.7385069416776203,True,0.5453574639369859,0.6800607409591205,104,additive,False,37.03881746237356
0.9203236659883601,0.6369812183798942,True,0.5129818938964007,0.8918535826864393,117,additive,False,121.66270746187233
0.8874904367100745,0.7985777487446519,False,0.22483713031125718,0.9628836490689933,60,additive,False,85.94305553151402
0.9875525610934153,0.2596264852307077,False,0.9164417338489348,0.7929217423517156,186,additive,True,24942.227924133917
0.19139327304632014,0.17072630382531953,True,0.5588155341812032,0.26430435302124605,222,additive,True,12.872098445033878
0.03182052218871137,0.5925814257110724,True,0.6876840379766795,0.009826842771225752,96,additive,True,17.033546536435935
0.009238313530687357,0.0011550519201095621,True,0.6848202686522145,0.034366696534476326,222,additive,True,64.383347896314
0.00466418636502431,0.10378424753374296,True,0.6202979813507465,0.4398015796481257,96,additive,True,21.77817213396258
0.15098463488930497,0.568840328470653,True,0.7789105072128433,0.22496708877060506,166,additive,True,75.3685960746002
0.26506331706541103,0.2828311112806673,True,0.39361265371773335,0.07862400041485072,233,additive,True,25.82721682203253
0.06027188862007336,0.7034552245162426,True,0.6231355641810782,0.2324165844146699,12,additive,True,16.83137341569753
0.199475546732524,0.8108078506300129,True,0.979360694083307,0.10163347399668254,12,additive,True,3023.7114890561775
0.1657044736507001,0.6908237862221064,True,0.3265277834272933,0.5012075361127041,211,additive,True,308.17931499168424
0.5332855798168892,0.9997541337834006,True,0.11327517185848068,0.12579111852455357,17,additive,True,273.93900610066754
0.6848751454786126,0.9335774326293262,True,0.648715248899276,0.7239447027619297,225,additive,False,21.751878990656973
0.33926250678214187,0.39103220484049417,True,0.8786334942634111,0.32696261359655726,128,multiplicative,False,63.943583579900995
0.4117352426319244,0.7416236029830764,True,0.4726784549752664,0.3907836363386458,9,additive,True,525.9311808505087
0.823490192498685,0.5410677581436026,False,0.17703625844177484,0.2629738345562177,27,additive,True,71.52972773427044
0.2332150674550652,0.7727786377358737,True,0.8385280136217289,0.6414837860750524,131,additive,False,137.95136942398378
0.0046166446691078,0.20752131087945005,True,0.48957548803123946,0.6007054813953923,55,additive,True,6.276896642104546
0.3993646872024491,0.13343575437766658,False,0.07691088741651958,0.8631803342686479,75,additive,False,6.809103000477644
0.7930757575522315,0.27129527002902887,False,0.0704218449937468,0.9053557710691658,55,multiplicative,False,51.51474921681779
0.649044843230321,0.22073692592164107,False,0.18364201949632242,0.9666642304416794,47,additive,False,49.63948987360336
0.6081581592541209,0.34582582822170194,False,0.07707497936053992,0.844242890671128,206,additive,False,20.10099648827475
0.42671466049190665,0.13252582627758164,False,0.05047564811027923,0.7805285842437972,129,additive,False,23.421068673284562
0.9481376578601559,0.3058286889537558,False,0.16539509299199118,0.8972548841971433,50,additive,False,24.026319043996484
0.5258093730212033,0.055353723630245794,False,0.12873573836944727,0.9997459485996483,75,multiplicative,False,21.89402195963201
0.39336605931940954,0.001183190302039755,False,0.3242650618152581,0.6763782358578784,7,additive,False,5.808334120208464
0.38567976883248384,0.10145494691326137,False,0.28888332533486727,0.6758936383821247,116,additive,False,88.89832590031124
