AdminStrata,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2020-08-08,111.94766697329685,105.46188184213243,23,50.416133162611935,17.0,12.609212547637313,-7.980041294199702,0.2885632432142857,97.13526608898475,2781741,0.17772742096765934,564.3885999999998,7.0,32.52240717029444,106.64296695656445,103.26831729380012,25,47.63619990995048,0.0,13.876871631485093,-10.229539887636488,0.367789045,99.4101902208482,2380144,0.2458156661138379,399.9293000000001,7.0,28.45565060783431,97.62985108516912,99.38632203870678,26,19.82633863965269,3.0,19.47395811929273,1.1071079234476982,0.10797417702380953,102.61190260219854,66535,0.8583487725432103,26.3389,7.0,38.35021707670047,109.63060673774791,105.61405167969428,27,47.35692442114459,2.0,13.623264670475061,-7.644289116366853,0.3308498934523809,97.8901356801536,4036499,0.1805819861387104,402.15730000000013,7.0,35.29925731760593,115.59236693277208,114.57450953290476,28,54.7351524879615,77.5,14.690778789008636,-3.55388494879152,0.2588207685714286,107.17476315820491,2330137,0.1839521704741064,166.99560000000002,0.0,47.35152487961477,128.3575274187735,121.4632975592959,29,48.248823836905444,21.0,13.812658488252833,-5.700589968316099,0.3299708585714285,102.8542039827328,2709545,0.1259979792090604,213.1415,0.0,16.832200731834835,108.226964841492,103.84840580837243,30,51.228070175438546,3.0,11.428011844884656,-6.5467238792565645,0.4987596386904761,96.60135195389715,3284796,0.1846837292735975,534.6219000000001,7.0,26.549707602339158,110.57666573711386,112.3373828481415,31,40.66832563099891,62.0,20.06128074033313,-3.5965640525756286,0.11130827285714287,101.32225949835615,763824,0.3465780691849174,28.6484,0.0,51.83078563810875
2020-08-09,112.90179953793276,106.16261044907236,23,50.80645161290314,17.0,12.609212547637313,-7.980041294199702,0.2910024757142858,97.13278506926844,2781741,0.17792491660732934,572.5774999999999,6.0,32.77419354838705,107.15506891984123,103.648566142347,25,47.63619990995048,0.0,13.876871631485093,-10.229539887636488,0.3722972244047619,99.40331186160529,2380144,0.2462922977712865,404.7968000000001,6.0,28.45565060783431,97.63379345575098,99.3670556118248,26,19.82633863965269,3.0,19.47395811929273,1.1071079234476982,0.1079926892857143,102.64483836617686,66535,0.8556985484403208,27.7704,6.0,38.35021707670047,110.31424181365408,106.08570964027682,27,47.35692442114459,2.0,13.623264670475061,-7.644289116366853,0.3344384884523809,97.88625358449387,4036499,0.18068337981185167,408.20950000000016,6.0,35.29925731760593,116.48582804786474,115.05652634933477,28,55.48726953467955,77.5,14.690778789008636,-3.55388494879152,0.2636119085714286,107.37286318203549,2330137,0.1839123670323844,168.49370000000005,0.0,49.16593503072871,129.1726325986452,121.91341932491959,29,48.24753559693324,21.0,13.812658488252833,-5.700589968316099,0.33525288464285713,102.95344736216299,2709545,0.12629858939891933,210.7608,0.0,16.976998904709767,108.47850250653185,103.9602240143547,30,52.860246198406855,3.0,11.428011844884656,-6.5467238792565645,0.5022086190476189,96.65222675821377,3284796,0.1851890471686164,537.6379000000002,6.0,25.52498189717593,111.3067858827307,112.86825729053957,31,39.82062780269055,62.0,20.06128074033313,-3.5965640525756286,0.11183910071428572,101.47885961206781,763824,0.34774737840447256,29.26970000000001,0.0,48.43049327354257
2020-08-10,113.89090316020427,106.88165075477787,23,50.81274382314686,17.0,12.609212547637313,-7.980041294199702,0.29349496214285714,97.1306533658015,2781741,0.1781224122469994,580.7663999999997,5.0,33.02990897269175,107.66980624560736,104.02479096249412,25,48.636953699697074,0.0,13.876871631485093,-10.229539887636488,0.3769298482142857,99.39891957148755,2380144,0.24676892942873516,409.66430000000014,5.0,29.164863695369963,97.66089941932648,99.36376517327402,26,19.82633863965269,3.0,19.47395811929273,1.1071079234476982,0.10801617619047618,102.67950571748727,66535,0.8530483243374309,29.2019,5.0,38.35021707670047,111.02177527437306,106.57215115437471,27,47.15047150471502,2.0,13.623264670475061,-7.644289116366853,0.3381583989285714,97.88907290552585,4036499,0.18078477348499294,414.2617000000001,5.0,34.11234112341121,117.37903013828765,115.52381661264357,28,51.600000000000016,76.5,14.690778789008636,-3.55388494879152,0.2686391796428572,107.58515229891873,2330137,0.18387256359066245,169.9918,0.0,46.72000000000003,129.87283616109406,122.2940631216412,29,52.18525766470978,23.0,13.812658488252833,-5.700589968316099,0.34073501928571426,103.05545676088671,2709545,0.12659919958877833,208.3801,0.0,19.047619047619065,108.70651442940674,104.06843140967204,30,51.864640883977785,3.0,11.428011844884656,-6.5467238792565645,0.5057104964285715,96.70584851903641,3284796,0.18569436506363526,540.6539000000001,5.0,25.3798342541436,112.05178409818596,113.381139658878,31,35.53639846743293,64.0,20.06128074033313,-3.5965640525756286,0.11241252642857144,101.64993692494026,763824,0.3489166876240277,29.891000000000005,0.0,46.551724137931004
2020-08-11,114.89115928547452,107.62328539351377,23,51.12063282794982,17.0,12.609212547637313,-7.980041294199702,0.2959990226190476,97.12795680778211,2781741,0.1783199078866694,591.2885999999999,4.0,33.48714568226759,108.17046091849716,104.40802194117985,25,48.15599830436621,0.0,13.876871631485093,-10.229539887636488,0.3816021532142858,99.39494731761428,2380144,0.24724556108618376,417.8691000000002,4.0,29.08011869436201,97.69141215907491,99.3618408680764,26,18.94659839063645,3.0,19.47395811929273,1.1071079234476982,0.10804395714285717,102.71563299199327,66535,0.8503981002345413,30.5228,4.0,37.67373811265548,111.7423772742472,107.0843311626408,27,46.22013317665489,2.0,13.623264670475061,-7.644289116366853,0.3419281957142857,97.89490922486526,4036499,0.1808861671581343,423.779,4.0,32.58911084998039,118.20311379421899,115.94999060128258,28,51.99386503067489,63.5,14.690778789008636,-3.55388494879152,0.2737510521428571,107.80522646721407,2330137,0.18383276014894048,170.5455,0.0,42.791411042944816,130.47419959070976,122.64265081992005,29,53.19284802043428,23.0,13.812658488252833,-5.700589968316099,0.34624787964285714,103.1576366312636,2709545,0.1268998097786373,209.7631,0.0,17.688378033205634,108.95050018281373,104.1935006228339,30,51.53333333333322,3.0,11.428011844884656,-6.5467238792565645,0.5092201836904762,96.76069824359341,3284796,0.18619968295865408,551.3684000000002,4.0,25.966666666666608,112.67393754159187,113.80271531803452,31,36.203019595245706,63.0,20.06128074033313,-3.5965640525756286,0.11301152535714284,101.82930633074223,763824,0.3500859968435828,29.926500000000004,0.0,45.84002569868291
2020-08-12,115.9025679137434,108.38751436528,23,50.54876136719966,17.0,12.609212547637313,-7.980041294199702,0.29851465714285713,97.12469539521031,2781741,0.17851740352633946,601.8108,3.0,33.64691125744741,108.65703293851068,104.79825907840412,25,47.136929460580866,0.0,13.876871631485093,-10.229539887636488,0.3863141394047619,99.3913950999854,2380144,0.2477221927436324,426.07390000000015,3.0,29.460580912863044,97.72533167499626,99.36128269623201,26,16.816816816816832,3.0,19.47395811929273,1.1071079234476982,0.10807603214285713,102.7532201896949,66535,0.8477478761316517,31.8437,3.0,36.03603603603607,112.47604781327652,107.62224966507515,27,47.08242159008019,2.0,13.623264670475061,-7.644289116366853,0.3457478788095238,97.9037625425121,4036499,0.1809875608312756,433.29630000000014,3.0,31.765134938001427,118.9580790156588,116.33504831525184,28,51.988636363636395,63.5,14.690778789008636,-3.55388494879152,0.2789475260714285,108.03308568692155,2330137,0.1837929567072185,171.0992,0.0,38.77840909090912,130.97672288749234,122.95918241975609,29,54.984894259818795,23.0,13.812658488252833,-5.700589968316099,0.3517914657142857,103.2599869732937,2709545,0.12720041996849624,211.1461,0.0,19.456193353474344,109.21045976675272,104.33543165384027,30,51.91798941798929,3.0,11.428011844884656,-6.5467238792565645,0.5127376808333333,96.81677593188476,3284796,0.18670500085367295,562.0829000000001,3.0,26.15740740740735,113.17324621294846,114.13298426800912,31,33.472367049009364,52.0,20.06128074033313,-3.5965640525756286,0.1136360975,102.01696782947374,763824,0.35125530606313804,29.962000000000003,0.0,42.85714285714282
2020-08-13,116.83024032865632,109.10627919885596,23,51.64970706136285,17.0,12.609212547637313,-7.980041294199702,0.30102938506493504,97.12025193449527,2781741,0.17871489916600947,607.9329999999999,2.0,34.289238359543575,109.1181872105314,105.18422865568701,25,47.42436631234664,0.0,13.876871631485093,-10.229539887636488,0.3910592850865801,99.3907715875422,2380144,0.248198824401081,433.70440000000013,2.0,29.517579721995066,97.76109693103727,99.36052962168765,26,21.362668559261905,3.0,19.47395811929273,1.1071079234476982,0.1081126591991342,102.79191844257494,66535,0.8450976520287621,33.1509,2.0,38.11213626685596,113.15107753648887,108.13157239615069,27,46.82296975874952,2.0,13.623264670475061,-7.644289116366853,0.3496106341341992,97.9168037745623,4036499,0.18108895450441687,440.70630000000006,2.0,33.06150186884128,119.64392580260704,116.67898975455141,28,54.88578680203051,63.5,14.690778789008636,-3.55388494879152,0.2842286014285714,108.26872995804115,2330137,0.1837531532654965,171.65290000000005,0.0,42.32233502538075,131.38040605144178,123.24365792114945,29,54.317548746518156,23.0,13.812658488252833,-5.700589968316099,0.3573657775,103.36250778697699,2709545,0.1275010301583552,212.5291,0.0,24.45682451253485,109.4511656050724,104.47867727971169,30,51.91798941798929,3.0,11.428011844884656,-6.5467238792565645,0.5162482792532467,96.8753047754558,3284796,0.18721031874869185,571.3288,2.0,26.15740740740735,113.54971011225572,114.3719465088018,31,33.58531317494599,52.0,20.06128074033313,-3.5965640525756286,0.11428624285714285,102.21292142113475,763824,0.35242461528269314,29.9975,0.0,42.87257019438442
2020-08-14,117.67417653021324,109.77957989424178,23,50.39764359351978,17.0,12.609212547637313,-7.980041294199702,0.30354320638528137,97.11462642563696,2781741,0.17891239480567953,614.0551999999999,1.0,34.344624447717145,109.55392373455923,105.56593067302849,25,45.889387144992455,0.0,13.876871631485093,-10.229539887636488,0.3958375902597403,99.39307678028463,2380144,0.2486754560585297,441.33490000000006,1.0,32.137518684603826,97.79870792719791,99.35958164444315,26,19.651921682378553,3.0,19.47395811929273,1.1071079234476982,0.10815383831168833,102.83172775063345,66535,0.8424474279258722,34.4581,1.0,36.76577229876725,113.76746644388422,108.61229935586736,27,46.25713326619666,2.0,13.623264670475061,-7.644289116366853,0.3535164616883117,97.93403292101587,4036499,0.18119034817755816,448.11630000000014,1.0,32.66196710305467,120.26065415506378,116.98181491918119,28,56.80837954405427,57.5,14.690778789008636,-3.55388494879152,0.2895942782142857,108.51215928057293,2330137,0.18371334982377452,172.2066,0.0,42.02094886013559,131.68524908255813,123.49607732409996,29,55.26893523600446,22.0,13.812658488252833,-5.700589968316099,0.3629708149999999,103.46519907231344,2709545,0.12780164034821415,213.91209999999995,0.0,24.75301866081233,109.67261769777274,104.62323750044821,30,51.50918635170592,3.0,11.428011844884656,-6.5467238792565645,0.5197519789502165,96.93628477430649,3284796,0.18771563664371071,580.5746999999999,1.0,25.951443569553746,113.80332923951359,114.51960204041256,31,33.297180043383925,52.0,20.06128074033313,-3.5965640525756286,0.11496196142857143,102.41716710572531,763824,0.35359392450224825,30.033,0.0,42.62472885032536
2020-08-15,118.43437651841411,110.40741645143726,23,50.78475336322857,17.0,12.609212547637313,-7.980041294199702,0.3060561211038961,97.1078188686354,2781741,0.17910989044534953,620.1773999999998,0.0,34.86547085201784,109.96424251059427,105.94336513042856,25,48.414239482200564,0.0,13.876871631485093,-10.229539887636488,0.4006490549242424,99.39831067821275,2380144,0.24915208771597835,448.9654000000001,0.0,34.98381877022647,97.8381646634782,99.3584387644986,26,19.651921682378553,5.0,19.47395811929273,1.1071079234476982,0.10819956948051948,102.87264811387041,66535,0.8397972038229826,35.7653,0.0,36.76577229876725,114.32521453546262,109.06443054422512,27,46.52638610554438,2.0,13.623264670475061,-7.644289116366853,0.35746536147186153,97.95544998187286,4036499,0.18129174185069946,455.52630000000016,0.0,32.99933199732795,120.80826407302895,117.24352380914122,28,56.91056910569111,57.5,14.690778789008636,-3.55388494879152,0.2950445564285715,108.7633736545168,2330137,0.18367354638205252,172.7603,0.0,42.65165728580367,131.8912519808413,123.71644062860773,29,55.339265850945566,22.0,13.812658488252833,-5.700589968316099,0.3686065782142856,103.56806082930314,2709545,0.12810225053807314,215.2951,0.0,25.08342602892105,109.87481604485376,104.7691123160498,30,51.50918635170592,3.0,11.428011844884656,-6.5467238792565645,0.5232487799242423,96.99971592843686,3284796,0.1882209545387296,589.8206,0.0,25.951443569553746,113.93410359472212,114.57595086284138,31,33.114035087719266,52.0,20.06128074033313,-3.5965640525756286,0.11566325321428572,102.62970488324542,763824,0.3547632337218034,30.0685,0.0,42.54385964912277
2020-08-16,119.11084029325896,110.98978887044257,23,50.94339622641497,17.0,12.609212547637313,-7.980041294199702,0.3085681292207792,97.09982926349056,2781741,0.17930738608501956,626.2995999999998,0.0,34.85016648168692,110.34914353863644,106.31653202788729,25,48.414239482200564,0.0,13.876871631485093,-10.229539887636488,0.4054936790800867,99.40647328132648,2380144,0.2496287193734269,456.5959,0.0,34.98381877022647,97.87946713987814,99.35710098185396,26,19.651921682378553,5.0,19.47395811929273,1.1071079234476982,0.10824985270562767,102.9146795322858,66535,0.8371469797200929,37.07250000000001,0.0,36.76577229876725,114.82432181122402,109.48796596122412,27,46.52638610554438,2.0,13.623264670475061,-7.644289116366853,0.3614573334848486,97.98105495713321,4036499,0.18139313552384076,462.93630000000013,0.0,32.99933199732795,121.28675555650258,117.46411642443151,28,56.36478784040537,57.5,14.690778789008636,-3.55388494879152,0.30057943607142856,109.02237307987284,2330137,0.18363374294033055,173.31400000000005,0.0,41.925269157694785,131.99841474629144,123.90474783467276,29,54.83689538807656,10.0,13.812658488252833,-5.700589968316099,0.3742730671428571,103.67109305794595,2709545,0.1284028607279321,216.67809999999997,0.0,25.365579302587207,110.0577606463154,104.91630172651648,30,51.50918635170592,3.0,11.428011844884656,-6.5467238792565645,0.5267386821753247,97.0655982378468,3284796,0.18872627243374845,599.0664999999998,0.0,25.951443569553746,113.94203317788131,114.54099297608828,31,31.949250288350612,52.0,20.06128074033313,-3.5965640525756286,0.1163901182142857,102.85053475369509,763824,0.35593254294135857,30.104,0.0,41.29181084198383
2020-08-17,119.70356785474785,111.5266971512576,23,49.23759356806198,17.0,12.609212547637313,-7.980041294199702,0.3110792307359307,97.09065761020248,2781741,0.1795048817246896,632.4217999999997,0.0,35.48655392292755,110.70862681868584,106.68543136540455,25,49.59400374765762,0.0,13.876871631485093,-10.229539887636488,0.4103714627272727,99.41756458962587,2380144,0.2501053510308756,464.2264,0.0,35.384134915677635,97.92261535639773,99.35556829650929,26,18.83252258512857,5.0,19.47395811929273,1.1071079234476982,0.10830468798701297,102.95782200587963,66535,0.8344967556172033,38.379700000000014,0.0,39.40236275191108,115.26478827116846,109.8829056068642,27,45.89587991057165,2.0,13.623264670475061,-7.644289116366853,0.3654923777272728,98.01084784679695,4036499,0.18149452919698209,470.3463,0.0,31.938677738741564,121.6961286054847,117.64359276505208,28,54.53474676089522,54.5,14.690778789008636,-3.55388494879152,0.30619891714285713,109.28915755664094,2330137,0.1835939394986086,173.8677,0.0,38.987043580683185,132.0067373789084,124.060998942295,29,55.07674144037786,10.0,13.812658488252833,-5.700589968316099,0.3799702817857144,103.77429575824196,2709545,0.12870347091779105,218.06109999999995,0.0,26.623376623376657,110.22145150215776,105.06480573184817,30,53.079365079364955,3.0,11.428011844884656,-6.5467238792565645,0.5302216857034633,97.13393170253643,3284796,0.18923159032876727,608.3123999999998,0.0,25.492063492063433,113.82711798899116,114.41472838015328,31,34.2115311187476,52.0,20.06128074033313,-3.5965640525756286,0.11714255642857142,103.07965671707424,763824,0.3571018521609137,30.1395,0.0,41.3898434516991
2020-08-18,120.21255920288073,112.01814129388242,23,50.02711496746191,21.0,12.609212547637313,-7.980041294199702,0.31358942564935066,97.08030390877113,2781741,0.17970237736435962,638.5439999999999,0.0,35.60195227765717,111.04269235074236,107.0500631429804,25,50.27726432532337,0.0,13.876871631485093,-10.229539887636488,0.4152824058658009,99.43158460311096,2380144,0.2505819826883242,471.8569,0.0,35.52064078866289,97.96760931303696,99.35384070846456,26,18.29844699527348,5.0,19.47395811929273,1.1071079234476982,0.10836407532467532,103.00207553465192,66535,0.8318465315143134,39.68690000000001,0.0,38.284942606347094,115.64661391529593,110.24924948114548,27,45.36809815950913,2.0,13.623264670475061,-7.644289116366853,0.36957049419913424,98.04482865086406,4036499,0.18159592287012336,477.7563000000002,0.0,30.674846625766826,122.03654541192823,117.81365435603756,28,54.21203438395421,51.5,14.690778789008636,-3.55388494879152,0.3118783550649349,109.56077699349846,2330137,0.18355413605688664,173.61780000000005,0.0,36.38968481375362,131.9510704182308,124.21382719432128,29,52.64423076923082,7.0,13.812658488252833,-5.700589968316099,0.3856842822402599,103.876919886976,2709545,0.12900408110765002,218.5504,0.0,28.004807692307722,110.36588861238073,105.21462433204492,30,52.90282520956213,3.0,11.428011844884656,-6.5467238792565645,0.5336977905086581,97.20471632250572,3284796,0.1897369082237862,617.5582999999998,0.0,25.30270102452648,113.66822012422968,114.28550775483946,31,37.004405286343584,52.0,20.06128074033313,-3.5965640525756286,0.1179144053896104,103.31447470034293,763824,0.35827116138046883,30.4554,0.0,43.46549192364167
2020-08-19,120.63781433765756,112.464121298317,23,50.6254990684055,21.0,12.609212547637313,-7.980041294199702,0.3160987139610389,97.06876815919651,2781741,0.17989987300402965,644.6661999999999,0.0,35.34735161032729,111.3513401348061,107.41042736061485,25,51.45228215767623,0.0,13.876871631485093,-10.229539887636488,0.42022650849567095,99.44853332178164,2380144,0.2510586143457728,479.4874,0.0,37.25548310610542,98.01444900979584,99.35191821771977,26,18.114973262032105,5.0,19.47395811929273,1.1071079234476982,0.10842801471861474,103.04744011860264,66535,0.8291963074114238,40.994100000000024,0.0,37.901069518716604,115.96979874360638,110.58699758406787,27,45.13969732246791,2.0,13.623264670475061,-7.644289116366853,0.37369168290043303,98.08299736933458,4036499,0.18169731654326465,485.16630000000015,0.0,30.849825378346853,122.30800597583313,117.97430119738806,28,54.85463521667587,50.0,14.690778789008636,-3.55388494879152,0.3176177498376623,109.8372313904453,2330137,0.18351433261516467,173.36790000000005,0.0,31.376851343938604,131.8314138642587,124.36323259075151,29,51.71192443919722,7.0,13.812658488252833,-5.700589968316099,0.3914150685064936,103.978965444148,2709545,0.12930469129750902,219.03969999999995,0.0,26.80047225501773,110.49107197698444,105.36575752710678,30,52.40963855421673,3.0,11.428011844884656,-6.5467238792565645,0.5371669965909089,97.2779520977547,3284796,0.19024222611880506,626.8041999999998,0.0,24.548192771084274,113.46533958359687,114.15333110014679,31,38.16254416961127,52.0,20.06128074033313,-3.5965640525756286,0.11870566509740263,103.55498870350115,763824,0.35944047060002404,30.7713,0.0,44.275618374558256
2020-08-20,120.97933325907844,112.86463716456132,23,50.93890505157354,21.0,12.609212547637313,-7.980041294199702,0.3186070956709957,97.05605036147864,2781741,0.18009736864369966,650.7883999999998,0.0,35.12298333774125,111.63457017087698,107.76652401830792,25,52.31416549789608,0.0,13.876871631485093,-10.229539887636488,0.4252037706168831,99.46841074563801,2380144,0.2515352460032215,487.1179,0.0,38.87798036465629,98.06313444667434,99.34980082427491,26,16.439290586630303,5.0,19.47395811929273,1.1071079234476982,0.10849650616883116,103.0939157577318,66535,0.8265460833085341,42.30130000000001,0.0,36.63028649386087,116.23434275609985,110.89614991563141,27,45.570674812551964,2.0,13.623264670475061,-7.644289116366853,0.37785594383116894,98.12535400220848,4036499,0.18179871021640595,492.57630000000006,0.0,30.76923076923071,122.51051029719945,118.1255332891035,28,57.642820380854396,45.0,14.690778789008636,-3.55388494879152,0.3234171014610389,110.11852074748148,2330137,0.1834745291734427,173.118,0.0,30.82861554297481,131.64776771699206,124.5092151315858,29,50.299401197604844,7.0,13.812658488252833,-5.700589968316099,0.3971626405844157,104.08043242975796,2709545,0.12960530148736796,219.52899999999997,0.0,27.9041916167665,110.59700159596878,105.5182053170337,30,53.18051575931217,3.0,11.428011844884656,-6.5467238792565645,0.5406293039502164,97.35363902828331,3284796,0.1907475440138239,636.0500999999998,0.0,24.469914040114546,113.21847636709278,114.01819841607536,31,38.86190145732128,36.0,20.06128074033313,-3.5965640525756286,0.11951633555194804,103.80119872654892,763824,0.3606097798195792,31.0872,0.0,46.426092990978454
2020-08-21,121.2456929253149,113.20907896879835,23,51.89905684425171,21.0,12.609212547637313,-7.980041294199702,0.3211083346320346,97.04279604007715,2781741,0.1802948642833697,657.1660999999998,0.0,34.97323476930911,111.89238927380123,108.1115877395471,25,51.363260809694175,0.0,13.876871631485093,-10.229539887636488,0.4301965122835497,99.49111320244512,2380144,0.2520118776606701,493.38550000000015,0.0,38.17130267144028,98.12809471761145,99.35418637818302,26,16.439290586630303,5.0,19.47395811929273,1.1071079234476982,0.10857070562770564,103.14219185840628,66535,0.8238958592056443,44.05230000000001,0.0,36.63028649386087,116.4490340449105,111.1656848354774,27,45.87204672152897,2.0,13.623264670475061,-7.644289116366853,0.3820415645021646,98.17091642735413,4036499,0.1819001038895472,498.9342,0.0,31.935226971064445,122.70060689267828,118.28568521766123,28,59.28500496524336,47.0,14.690778789008636,-3.55388494879152,0.3292306767857142,110.40156874946604,2330137,0.18343472573172076,174.62879999999996,0.0,30.18867924528305,131.41428293294712,124.63928723703232,29,53.11839323467237,17.0,13.812658488252833,-5.700589968316099,0.4028893191558442,104.18110339845545,2709545,0.12990591167722693,220.41129999999995,0.0,32.875264270613144,110.67318025608273,105.66254156476559,30,53.867713004484145,3.0,11.428011844884656,-6.5467238792565645,0.5440740063311688,97.43133958416695,3284796,0.1912528619088428,643.8562999999998,0.0,25.11210762331831,113.0497895847818,113.93496746020041,31,40.82721814543025,36.0,20.06128074033313,-3.5965640525756286,0.12033699464285715,104.04897151555755,763824,0.3617790890391343,32.407,0.0,47.69846564376247
2020-08-22,121.43689333636696,113.49744671102822,23,52.556747318533155,21.0,12.609212547637313,-7.980041294199702,0.3236024308441558,97.02900519499205,2781741,0.1804923599230397,663.5437999999998,0.0,34.522324769269055,112.12479744357893,108.4456185243325,25,51.76967776016893,0.0,13.876871631485093,-10.229539887636488,0.4352047334956711,99.5166406922031,2380144,0.2524885093181187,499.65310000000017,0.0,39.117802430005185,98.20932982260712,99.36507487944412,26,16.439290586630303,5.0,19.47395811929273,1.1071079234476982,0.10865061309523807,103.19226842062609,66535,0.8212456351027546,45.80330000000001,0.0,36.63028649386087,116.6138726100383,111.39560234360584,27,45.847347994825256,2.0,13.623264670475061,-7.644289116366853,0.3862485449134199,98.21968464477152,4036499,0.18200149756268846,505.2921,0.0,31.12548512289773,122.8782957622697,118.45475698306109,28,59.81688708036626,43.0,14.690778789008636,-3.55388494879152,0.3350584758116883,110.686375396399,2330137,0.18339492228999876,176.13959999999997,0.0,27.87385554425231,131.13095951212387,124.75344890709108,29,53.96990140114174,17.0,13.812658488252833,-5.700589968316099,0.4085951042207792,104.28097835024046,2709545,0.1302065218670859,221.29359999999997,0.0,30.72132848988068,110.7196079573263,105.79876627030256,30,54.63748290013663,3.0,11.428011844884656,-6.5467238792565645,0.5475011037337661,97.51105376540563,3284796,0.19175817980386167,651.6624999999998,0.0,25.253077975376115,112.95927923666395,113.90363823252196,31,44.00679117147703,36.0,20.06128074033313,-3.5965640525756286,0.12116764237012988,104.2983070705271,763824,0.3629483982586894,33.7268,0.0,51.103565365025425
2020-08-23,121.55293449223466,113.72974039125074,23,52.87413280475705,21.0,12.609212547637313,-7.980041294199702,0.3260893843073593,97.01467782622329,2781741,0.18068985556270967,669.9214999999998,0.0,34.58870168483638,112.33179468020998,108.76861637266407,25,51.76967776016893,0.0,13.876871631485093,-10.229539887636488,0.4402284342532467,99.5449932149118,2380144,0.2529651409755674,505.9207000000001,0.0,39.117802430005185,98.30683976166135,99.3824663280582,26,16.439290586630303,5.0,19.47395811929273,1.1071079234476982,0.10873622857142856,103.24414544439121,66535,0.8185954109998649,47.5543,0.0,36.63028649386087,116.72885845148323,111.58590244001672,27,45.847347994825256,2.0,13.623264670475061,-7.644289116366853,0.3904768850649351,98.27165865446072,4036499,0.18210289123582984,511.64999999999986,0.0,31.12548512289773,123.04357690597368,118.63274858530319,28,59.81688708036626,41.0,14.690778789008636,-3.55388494879152,0.34090049853896104,110.97294068828036,2330137,0.1833551188482768,177.6504,0.0,27.87385554425231,130.7977974545223,124.85170014176208,29,56.933198380566864,17.0,13.812658488252833,-5.700589968316099,0.4142799957792208,104.38005728511294,2709545,0.13050713205694486,222.17589999999996,0.0,31.57894736842109,110.73628469969955,105.92687943364453,30,54.856066720473315,3.0,11.428011844884656,-6.5467238792565645,0.5509105961580085,97.59278157199935,3284796,0.1922634976988805,659.4686999999998,0.0,24.831853645412888,112.94694532273924,113.92421073303998,31,44.45969125214405,12.0,20.06128074033313,-3.5965640525756286,0.12200827873376625,104.54920539145752,763824,0.36411770747824457,35.0466,0.0,51.62950257289875
2020-08-24,121.66347911451638,113.96233826763915,23,52.73704789833807,21.0,12.609212547637313,-7.980041294199702,0.3285660672186147,96.9977161062556,2781741,0.18094643564534504,677.9658999999998,0.0,35.19061583577703,112.4945026710528,109.06700582814491,25,54.25321463897117,0.0,13.876871631485093,-10.229539887636488,0.4452671125649352,99.57566372490956,2380144,0.2532781394112177,510.0158000000001,0.0,40.47972304648853,98.41781437604328,99.403385218945,26,16.439290586630303,5.0,19.47395811929273,1.1071079234476982,0.10882735238095237,103.29807953252472,66535,0.8171784947997325,49.23049999999999,0.0,36.63028649386087,116.83937736581271,111.7753431832564,27,45.847347994825256,2.0,13.623264670475061,-7.644289116366853,0.3947250349891776,98.3251104479292,4036499,0.1822415107175332,518.1596999999998,0.0,31.12548512289773,123.19645032379023,118.81966002438743,28,60.83807553026392,41.0,14.690778789008636,-3.55388494879152,0.34675674496753245,111.26126462511007,2330137,0.1833153154065548,179.16119999999995,0.0,28.194516295913118,130.41479676014245,124.9340409410453,29,56.57568238213407,17.0,13.812658488252833,-5.700589968316099,0.4199439938311688,104.47834020307295,2709545,0.13080774224680386,223.05819999999997,0.0,30.967741935483904,110.7530804848608,106.0548689902033,30,54.10437975347477,3.0,11.428011844884656,-6.5467238792565645,0.5543085969696969,97.67479410751528,3284796,0.19271100706556105,666.4373999999998,0.0,24.52137424600045,113.01278784300762,113.99668496175455,31,47.15663451945456,12.0,20.06128074033313,-3.5965640525756286,0.12285890373376622,104.8016664783488,763824,0.3652870166977997,36.3664,0.0,51.87894911872292
