"Year","Month","Dekad","NDVI","Average"
2020,1,1,0.5187076,0.466338
2020,1,2,0.5016207,0.4535242
2020,1,3,0.4787887,0.4460881
2020,2,1,0.4729291,0.4489598
2020,2,2,0.4706361,0.4546827
2020,2,3,0.4727014,0.4622961
2020,3,1,0.4924284,0.4826781
2020,3,2,0.5114027,0.496595
2020,3,3,0.5353411,0.514366
2020,4,1,0.5650932,0.536605
2020,4,2,0.6330465,0.5927189
2020,4,3,0.6673109,0.6235358
2020,5,1,0.7015106,0.6536284
2020,5,2,0.7181006,0.6815239
2020,5,3,0.7637708,0.7258645
2020,6,1,0.7757869,0.7421525
2020,6,2,0.7843718,0.7553927
2020,6,3,0.7909064,0.7665696
2020,7,1,0.7993483,0.7835271
2020,7,2,0.8016994,0.7880661
2020,7,3,0.8013541,0.7902921
2020,8,1,0.7941978,0.7894536
2020,8,2,0.7900404,0.7875074
2020,8,3,0.7866711,0.7847363
2020,9,1,0.786521,0.7813889
2020,9,2,0.7851307,0.7728175
2020,9,3,0.7824169,0.7674492
2020,10,1,0.7781451,0.7610591
2020,10,2,0.77202,0.7528671
2020,10,3,0.7516152,0.7274001
2020,11,1,0.7355672,0.7079517
2020,11,2,0.7156801,0.6831658
2020,11,3,0.6613679,0.6181333
2020,12,1,0.6287257,0.581513
2020,12,2,0.595865,0.5457017
2020,12,3,0.5656579,0.5131848
2021,1,1,0.5206925,0.466338
2021,1,2,0.5063755,0.4535242
2021,1,3,0.4885553,0.4460881
2021,2,1,0.4841081,0.4489598
2021,2,2,0.4827607,0.4546827
2021,2,3,0.4849056,0.4622961
2021,3,1,0.5047095,0.4826781
2021,3,2,0.5242899,0.496595
2021,3,3,0.5497527,0.514366
2021,4,1,0.5799307,0.536605
2021,4,2,0.6471103,0.5927189
2021,4,3,0.6809254,0.6235358
2021,5,1,0.7117684,0.6536284
2021,5,2,0.738917,0.6815239
2021,5,3,0.7791411,0.7258645
2021,6,1,0.7909082,0.7421525
2021,6,2,0.7967165,0.7553927
2021,6,3,0.798088,0.7665696
2021,7,1,0.7945359,0.7835271
2021,7,2,0.7919573,0.7880661
2021,7,3,0.7906948,0.7902921
2021,8,1,0.788996,0.7894536
2021,8,2,0.7881222,0.7875074
2021,8,3,0.7861377,0.7847363
2021,9,1,0.7833483,0.7813889
2021,9,2,0.7756127,0.7728175
2021,9,3,0.7733335,0.7674492
2021,10,1,0.7700592,0.7610591
2021,10,2,0.7661922,0.7528671
2021,10,3,0.749244,0.7274001
2021,11,1,0.7338804,0.7079517
2021,11,2,0.7141896,0.6831658
2021,11,3,0.6623062,0.6181333
2021,12,1,0.6322771,0.581513
2021,12,2,0.6014159,0.5457017
2021,12,3,0.5724793,0.5131848
2022,1,1,0.5251597,0.466338
2022,1,2,0.5091766,0.4535242
2022,1,3,0.4892823,0.4460881
2022,2,1,0.4848592,0.4489598
2022,2,2,0.4829005,0.4546827
2022,2,3,0.4828088,0.4622961
2022,3,1,0.4895112,0.4826781
2022,3,2,0.4963159,0.496595
2022,3,3,0.5041945,0.514366
2022,4,1,0.5109637,0.536605
2022,4,2,N/A,0.5927189
2022,4,3,N/A,0.6235358
2022,5,1,N/A,0.6536284
2022,5,2,N/A,0.6815239
2022,5,3,N/A,0.7258645
2022,6,1,N/A,0.7421525
2022,6,2,N/A,0.7553927
2022,6,3,N/A,0.7665696
2022,7,1,N/A,0.7835271
2022,7,2,N/A,0.7880661
2022,7,3,N/A,0.7902921
2022,8,1,N/A,0.7894536
2022,8,2,N/A,0.7875074
2022,8,3,N/A,0.7847363
2022,9,1,N/A,0.7813889
2022,9,2,N/A,0.7728175
2022,9,3,N/A,0.7674492
2022,10,1,N/A,0.7610591
2022,10,2,N/A,0.7528671
2022,10,3,N/A,0.7274001
2022,11,1,N/A,0.7079517
2022,11,2,N/A,0.6831658
2022,11,3,N/A,0.6181333
2022,12,1,N/A,0.581513
2022,12,2,N/A,0.5457017
2022,12,3,N/A,0.5131848