"Year","Month","Dekad","NDVI","Average"
2017,1,1,0.1781409,0.1654964
2017,1,1,0.1722686,0.1654964
2018,1,1,0.1883898,0.1654964
2018,1,1,0.1753526,0.1654964
2018,1,2,0.1608474,0.1624825
2017,1,2,0.1719073,0.1624825
2019,1,2,0.1743474,0.1624825
2019,1,3,0.1646869,0.1562504
2017,1,3,0.1636146,0.1562504
2018,1,3,0.1544803,0.1562504
2018,2,1,0.1522212,0.1527358
2017,2,1,0.1597036,0.1527358
2019,2,1,0.1600774,0.1527358
2019,2,2,0.1554416,0.1494752
2017,2,2,0.1565985,0.1494752
2018,2,2,0.151008,0.1494752
2018,2,3,0.1492861,0.1466504
2017,2,3,0.1540898,0.1466504
2019,2,3,0.1512153,0.1466504
2019,3,1,0.1443226,0.1428387
2017,3,1,0.1475993,0.1428387
2018,3,1,0.1442672,0.1428387
2018,3,2,0.1426212,0.1423518
2017,3,2,0.1454854,0.1423518
2019,3,2,0.1416723,0.1423518
2019,3,3,0.1395168,0.1429818
2017,3,3,0.1459219,0.1429818
2018,3,3,0.1428197,0.1429818
2018,4,1,0.1448693,0.1448321
2017,4,1,0.1493876,0.1448321
2019,4,1,0.1390839,0.1448321
2019,4,2,0.1450686,0.1515723
2017,4,2,0.156662,0.1515723
2018,4,2,0.158219,0.1515723
2018,4,3,0.167962,0.1567387
2017,4,3,0.1589401,0.1567387
2019,4,3,0.1522854,0.1567387
2019,5,1,0.1608949,0.1623723
2017,5,1,0.1642109,0.1623723
2018,5,1,0.1769102,0.1623723
2018,5,2,0.1847701,0.1678474
2017,5,2,0.1737328,0.1678474
2019,5,2,0.1714416,0.1678474
2019,5,3,0.1905365,0.1742029
2017,5,3,0.1976613,0.1742029
2018,5,3,0.1971255,0.1742029
2018,6,1,0.2021036,0.1745226
2017,6,1,0.2049095,0.1745226
2019,6,1,0.1965774,0.1745226
2019,6,2,0.2026,0.1736285
2017,6,2,0.2054482,0.1736285
2018,6,2,0.2050956,0.1736285
2018,6,3,0.2052745,0.1728547
2017,6,3,0.2024007,0.1728547
2019,6,3,0.2082204,0.1728547
2019,7,1,0.2152204,0.1742628
2019,7,1,0.2135212,0.1742628
2017,7,1,0.1960825,0.1742628
2018,7,1,0.2043511,0.1742628
2018,7,2,0.2044737,0.1801854
2017,7,2,0.1980292,0.1801854
2019,7,2,0.2222058,0.1801854
2019,7,3,0.2366467,0.1891314
2017,7,3,0.2040307,0.1891314
2018,7,3,0.2074964,0.1891314
2018,8,1,0.2246321,0.2150124
2017,8,1,0.2316635,0.2150124
2019,8,1,0.2718664,0.2150124
2019,8,2,0.2854482,0.2295985
2017,8,2,0.2487109,0.2295985
2018,8,2,0.2379438,0.2295985
2018,8,3,0.2506489,0.2421861
2017,8,3,0.2617161,0.2421861
2019,8,3,0.2926161,0.2421861
2019,9,1,0.2940679,0.2502745
2017,9,1,0.2706394,0.2502745
2018,9,1,0.2585927,0.2502745
2018,9,2,0.254508,0.2469438
2017,9,2,0.2686869,0.2469438
2019,9,2,0.285181,0.2469438
2019,9,3,0.2790898,0.2369161
2017,9,3,0.2548861,0.2369161
2018,9,3,0.2433993,0.2369161
2018,10,1,0.2312365,0.2248117
2017,10,1,0.2375788,0.2248117
2019,10,1,0.2742854,0.2248117
2019,10,2,0.2698234,0.2131584
2017,10,2,0.2211898,0.2131584
2018,10,2,0.2218774,0.2131584
2018,10,3,0.2150212,0.1957956
2017,10,3,0.1982117,0.1957956
2019,10,3,0.2559569,0.1957956
2019,11,1,0.247319,0.1903847
2017,11,1,0.1917241,0.1903847
2018,11,1,0.2139993,0.1903847
2018,11,2,0.2120401,0.1864409
2017,11,2,0.1866029,0.1864409
2019,11,2,0.237927,0.1864409
2019,11,3,0.2228759,0.1811745
2017,11,3,0.1787511,0.1811745
2018,11,3,0.2052109,0.1811745
2018,12,1,0.2006511,0.1787796
2017,12,1,0.1749993,0.1787796
2019,12,1,0.2177336,0.1787796
2019,12,2,0.2119314,0.1756474
2017,12,2,0.1712715,0.1756474
2018,12,2,0.1956161,0.1756474
2018,12,3,0.1906212,0.1723365
2017,12,3,0.1682445,0.1723365
2019,12,3,0.205754,0.1723365