Split,,Split 1,Split 1,Split 10,Split 10,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7,Split 8,Split 8,Split 9,Split 9
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,,,,,,,,,,,,,,,
Yemen,1,0.9118857802696494,0.9391031659999991,1.229611958038876,1.3151965725,1.2694832416139845,1.1734689489999992,0.7890626943467536,0.6009481445000009,0.8555611955845647,0.6180954565000006,0.4417523076143137,0.33063182099999955,1.4581735766804111,1.2456379624999978,0.6810705672153401,0.5794781920000004,0.5636976188442773,0.4162283389999997,1.432116760530113,1.1426221115000008
Yemen,2,1.8748350875214281,2.1092189869999998,2.5632264138470653,2.5853265665000005,2.525922989701266,2.8423914620000006,1.7341206092845627,1.7584262735000014,1.816558639989775,1.8865529444999993,1.7569795471628527,1.4356054900000006,2.0291988565735344,2.070213969499998,1.4455038518107302,1.3386659864999986,0.9931671822834106,0.6964971100000005,2.710375602073584,2.6289874119999994
Yemen,3,5.280393882099334,5.7145587455,2.76475538575736,2.769154362000001,4.710852687543271,5.95742872,2.1707357855365004,2.185602858500002,2.1245395070107698,2.8957672045000007,2.8988924078476703,2.4042512529999995,3.8427535161793562,4.628614932499998,4.130777629679468,3.7607275205,2.52623063474386,2.1296391945000033,4.211186984473015,4.254724959000004
Yemen,4,5.221476426877372,5.837640675999998,3.9187355324487534,3.794114300500003,7.316792903958405,9.259777453499996,1.9373772143361232,1.7914793890000005,2.777233399335433,3.9575564470000053,4.745357985699022,3.931279353499999,4.443229795875204,5.724273364,4.462548447420855,4.410411376999999,3.370546690760663,2.8084045664999997,4.6792443423478955,4.9690249514999945
Yemen,5,8.497356890036693,8.449337778500002,4.642656463347313,3.868749041500005,9.430708936608415,12.019295266499993,3.216411570199805,3.4917128715000016,4.326476138964665,6.446770440500002,8.769243809275796,6.990794234999997,3.8084917360880075,4.944836452999994,5.205757273840483,5.540683260500001,5.926919101031787,5.208835106000003,5.530512540759442,5.948916800999996
Yemen,6,10.279739776843613,9.922348120499992,4.478992862581859,3.647636932500003,11.272058608466216,13.509479477999994,5.44726005518296,6.353071220999999,5.234700462946757,7.518032835000002,12.593771706881622,9.359927528999997,3.910646129030199,5.154875397500002,6.910510597396099,7.864101670000002,8.631315997823025,7.728462284500003,5.273648708502234,5.508823806499999
Yemen,7,11.763210816286705,9.952146262499994,5.055174022770415,4.638317905500005,14.754243457871132,17.875989479499992,7.384164870714281,7.472538406000003,8.020337354211494,12.581030646999997,15.61005465537205,11.256133492499998,5.968361521011952,7.721307001000001,7.550737302735749,8.988713450999999,8.728046031077406,7.609880252999998,5.500174156203439,6.3588114135000025
Yemen,8,15.54797975036439,12.633821336499997,6.690697315914656,6.276564902000004,15.95405475666621,19.756801192999998,7.503498977718263,6.9387831544999985,6.576777922719391,12.9623520555,18.025138516154136,11.705566735999998,8.257919587382059,9.397803937000003,10.132886039166575,12.448274191000008,10.178049440485887,9.0700447265,4.363573531350145,5.227430880000003
