split,h,1 Month Anomaly Rainfalls (%),Code,Day,FCG,Fatalities,Month,NDVI Anomaly,Population,Rainfalls (mm),Ramadan,Year,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,rCSI,reg_alpha,reg_lambda,subsample,attempt,r2_train,r2_val,shape_train,shape_val,r2_difference,loss_to_minimize
4,22,0,1,1,1,1,1,0,1,0,1,1,1.0,0.935,0.179,3,2.3000000000000003,77,0,0.55,0.8300000000000001,0.75,404,0.7928705005837272,0.7715024032228579,"(9440, 23)","(2360, 23)",0.02136809736086931,0.07709651797749034
4,23,1,1,1,1,1,1,0,1,0,1,1,0.9,0.27,0.28800000000000003,3,3.8,65,0,0.8200000000000001,0.605,0.8500000000000001,121,0.7803247196709466,0.7588769927781656,"(9420, 24)","(2360, 24)",0.021447726892781068,0.08091599292366275
4,24,0,1,1,1,0,1,0,1,0,1,1,0.9,0.04,0.198,3,9.7,84,1,0.63,0.81,1.0,262,0.8032139589088532,0.7591820960084973,"(9400, 25)","(2360, 25)",0.04403186290035588,0.08985811635759318
4,25,1,1,1,1,1,1,0,1,0,1,1,0.8500000000000001,0.305,0.261,3,4.3,67,0,0.74,0.78,0.8,574,0.7751762247875928,0.7418985937802465,"(9380, 24)","(2360, 24)",0.033277631007346375,0.0907414742688646
4,26,0,1,1,1,1,1,0,1,1,1,1,0.65,0.195,0.28200000000000003,3,5.800000000000002,68,0,0.04,0.34,0.7000000000000001,569,0.7778899137900959,0.7428244024234871,"(9360, 24)","(2360, 24)",0.03506551136660885,0.0911788838195974
4,27,0,1,1,1,0,1,0,1,0,1,1,0.7000000000000001,0.785,0.14300000000000002,3,4.800000000000002,87,0,0.02,0.34,0.95,580,0.7680546838884805,0.7341201321833469,"(9360, 18)","(2340, 18)",0.0339345517051336,0.09333778102704936
4,28,0,1,1,1,0,1,0,1,0,1,1,0.95,0.355,0.293,3,1.4,66,0,0.45,0.89,0.9,138,0.7667918446737798,0.7331380485594112,"(9340, 18)","(2340, 18)",0.033653796114368584,0.09352010387792406
4,29,0,1,1,1,1,1,0,1,0,1,1,0.9,0.775,0.289,3,8.3,65,0,0.655,0.42,0.95,394,0.7585803333466161,0.7200572805320358,"(9320, 23)","(2340, 23)",0.03852305281458035,0.0993920369662214
4,30,0,1,1,1,0,1,1,1,0,1,1,0.7000000000000001,1.0,0.281,3,8.1,67,0,0.6,0.9,0.8,108,0.7625625979224632,0.7214426582560249,"(9300, 19)","(2340, 19)",0.04111993966643823,0.1000151783897678
5,1,0,1,1,1,1,1,1,1,0,1,1,1.0,0.17500000000000002,0.022000000000000002,5,5.4,380,0,0.135,0.055,0.9,314,0.9877362148069536,0.987695779176023,"(10260, 24)","(2580, 24)",4.043563093059088e-05,0.003707440499565329
5,2,1,1,1,1,1,1,0,1,0,1,1,1.0,0.81,0.122,4,1.2000000000000002,108,0,0.705,0.185,0.75,427,0.9753891759274104,0.975258738687812,"(10240, 24)","(2580, 24)",0.00013043723959826892,0.00747455328949571
5,3,0,1,1,1,1,1,0,1,0,1,1,0.9,0.115,0.027999999999999997,4,2.3000000000000003,253,1,0.12,0.145,0.7000000000000001,404,0.9637232042941296,0.9636912375279064,"(10240, 30)","(2560, 30)",3.1966766223190384e-05,0.010905415448117316
5,4,0,1,1,1,0,1,0,1,1,1,1,1.0,1.0,0.106,4,1.4,95,1,0.3,0.09,0.8,554,0.9517512881749858,0.9515981837827804,"(10220, 26)","(2560, 26)",0.00015310439220528327,0.014581786622047963
5,5,0,1,1,1,1,1,0,1,0,1,1,1.0,0.87,0.084,4,6.6000000000000005,108,0,0.955,0.77,0.7000000000000001,245,0.9400126806505542,0.9400190225427024,"(10200, 23)","(2560, 23)",6.341892148098437e-06,0.018000635129337406
5,6,0,1,1,1,1,1,0,1,1,1,1,0.95,0.955,0.094,3,2.9000000000000004,124,1,0.4,0.6900000000000001,1.0,488,0.9286071269977324,0.9285432474237904,"(10180, 31)","(2560, 31)",6.387957394216048e-05,0.021462577602439758
5,7,0,1,1,1,0,1,0,1,1,1,1,0.95,0.62,0.138,3,4.0,92,1,0.505,0.605,0.95,416,0.9156698489851576,0.9155411315645741,"(10160, 26)","(2560, 26)",0.0001287174205836239,0.025389147498861262
5,8,0,1,1,1,1,1,0,1,0,1,1,0.9,0.465,0.165,4,7.300000000000002,75,0,0.445,0.125,0.7000000000000001,254,0.9066667003201546,0.9059126970122788,"(10160, 23)","(2540, 23)",0.0007540033078758945,0.028527792219466736
5,9,0,1,1,1,1,1,0,1,1,1,1,0.75,0.835,0.06,3,7.300000000000002,136,1,0.185,0.235,0.7000000000000001,405,0.8922716878901212,0.8923777546026317,"(10140, 31)","(2540, 31)",0.0001060667125104553,0.032392740331720946
5,10,0,1,1,1,1,1,0,1,1,1,1,1.0,0.52,0.11199999999999999,3,2.5,92,0,0.68,0.8150000000000001,0.75,461,0.8812290102476682,0.881136535256407,"(10120, 24)","(2540, 24)",9.24749912611933e-05,0.035696029419582366
5,11,0,1,1,1,1,1,0,1,1,1,1,0.95,0.055,0.222,3,3.0,71,0,0.81,0.27,0.65,587,0.8702835820151366,0.8701001868461733,"(10100, 24)","(2540, 24)",0.0001833951689632629,0.03904330201373332
5,12,0,1,1,1,0,1,0,1,1,1,1,0.95,0.8300000000000001,0.21,3,2.2,70,1,0.785,0.745,0.6000000000000001,555,0.8561401425276758,0.8553784496884228,"(10080, 26)","(2540, 26)",0.0007616928392529808,0.04369114222917435
5,13,0,1,1,1,1,1,0,1,1,1,1,1.0,0.775,0.085,3,6.2,96,1,0.78,0.6,0.6000000000000001,284,0.8442771212912246,0.8440472106693611,"(10080, 31)","(2520, 31)",0.00022991062186350497,0.04687780104793708
5,14,0,1,1,1,0,1,0,1,1,1,1,0.9,0.76,0.103,3,5.800000000000002,88,1,0.935,0.45,0.7000000000000001,147,0.8349185478809937,0.8342136948631624,"(10060, 26)","(2520, 26)",0.0007048530178312973,0.05001783274818378
5,15,0,1,1,1,1,1,0,1,0,1,1,0.8500000000000001,0.5650000000000001,0.092,3,5.4,92,1,0.78,0.61,0.6000000000000001,525,0.8234245098820301,0.8238244971356778,"(10040, 30)","(2520, 30)",0.00039998725364776,0.0532526381129444
5,16,0,1,1,1,1,1,0,1,0,1,1,0.65,0.48,0.067,3,6.300000000000002,108,0,0.74,0.52,0.75,601,0.812710305058461,0.8126198945002773,"(10020, 23)","(2520, 23)",9.041055818370668e-05,0.0562501958731903
5,17,0,1,1,1,1,1,0,1,0,1,1,0.6000000000000001,0.07,0.254,3,7.300000000000002,66,0,0.075,0.08,0.6000000000000001,580,0.8158510602363623,0.8149194203985058,"(10000, 23)","(2520, 23)",0.0009316398378564904,0.05589682981559085
5,18,0,1,1,1,1,1,0,1,0,1,1,0.95,0.31,0.293,3,6.2,63,0,0.435,0.85,0.8500000000000001,368,0.8029474616700809,0.8024887972479064,"(10000, 23)","(2500, 23)",0.0004586644221744597,0.05943682659449785
5,19,0,1,1,1,1,1,0,1,0,1,1,0.65,0.11,0.235,3,2.2,66,0,0.37,0.8150000000000001,0.75,525,0.8010273228406769,0.7953090798880791,"(9980, 23)","(2500, 23)",0.005718242952597818,0.0636945732146154
5,20,0,1,1,1,0,1,0,1,0,1,1,0.65,0.115,0.173,3,4.0,71,0,0.005,0.865,0.6000000000000001,263,0.7768857474602037,0.7772062417650818,"(9960, 18)","(2500, 18)",0.00032049430487812725,0.06715862177535359
5,21,0,1,1,1,1,1,0,1,0,1,1,0.65,0.66,0.237,3,7.1000000000000005,64,0,0.725,0.23,0.9,423,0.7729968966176167,0.7695839354843094,"(9940, 23)","(2500, 23)",0.003412961133307357,0.07049000380803014
5,22,0,1,1,1,0,1,0,1,0,1,1,0.65,0.555,0.222,3,5.300000000000002,68,1,0.32,0.71,0.6000000000000001,532,0.7795769865653251,0.7777201318092191,"(9920, 25)","(2500, 25)",0.001856854756106085,0.06742670235967672
5,23,0,1,1,1,1,1,0,1,0,1,1,0.8,0.93,0.272,3,8.200000000000001,63,0,0.765,0.605,0.6000000000000001,602,0.766569337025405,0.7616825859911835,"(9920, 23)","(2480, 23)",0.004886751034221426,0.0734499246163335
5,24,0,1,1,1,1,1,0,1,0,1,1,0.8500000000000001,0.885,0.228,3,5.7,65,0,0.395,0.37,0.75,78,0.7583253130888921,0.7526222744115378,"(9900, 23)","(2480, 23)",0.005703038677354111,0.0764945331474803
5,25,0,1,1,1,1,1,0,1,1,1,1,0.75,0.475,0.22699999999999998,3,3.0,68,0,0.46,0.5750000000000001,0.9,114,0.7691805715057931,0.7516194003435622,"(9880, 24)","(2480, 24)",0.017561171162230882,0.08153864836182369
5,26,0,1,1,1,1,1,0,1,0,1,1,0.95,0.71,0.15,3,3.7,74,1,0.035,0.58,0.65,227,0.7581868140327859,0.7438946877124032,"(9860, 30)","(2480, 30)",0.01429212632038279,0.08254844421443218
5,27,0,1,1,1,1,1,0,1,0,1,1,0.6000000000000001,0.885,0.26899999999999996,3,5.2,64,0,0.43,0.675,0.8,502,0.7521304933826041,0.7340905824090427,"(9840, 23)","(2480, 23)",0.01803991097356139,0.08698878966671175
5,28,0,1,1,1,1,1,0,1,0,1,1,0.6000000000000001,0.93,0.255,3,4.3,64,0,0.04,0.675,0.7000000000000001,447,0.7430815836640188,0.7273943959778041,"(9840, 23)","(2460, 23)",0.0156871876862148,0.08805655628114473
5,29,0,1,1,1,1,1,0,1,0,1,1,0.75,0.645,0.16699999999999998,3,2.4000000000000004,73,0,0.98,0.24,1.0,543,0.7456727559476004,0.7225757841492271,"(9820, 23)","(2460, 23)",0.02309697179837333,0.0924660534745812
5,30,0,1,1,1,0,1,0,1,0,1,1,0.8500000000000001,0.46,0.105,3,7.300000000000002,93,0,0.8200000000000001,0.63,0.7000000000000001,404,0.7499321224153228,0.7215515162894667,"(9800, 18)","(2460, 18)",0.02838060612585613,0.09488678756350244
6,1,0,1,1,1,0,1,1,1,0,1,1,1.0,0.015,0.008,6,5.7,1000,0,0.905,0.255,0.6000000000000001,440,0.9885988156333284,0.9885624219069142,"(10740, 19)","(2700, 19)",3.6393726414063465e-05,0.003445830918491355
6,2,0,1,1,1,1,1,1,1,0,1,1,1.0,0.79,0.049,5,9.4,197,1,0.185,0.85,0.65,520,0.9773445576658276,0.977190794345862,"(10720, 31)","(2700, 31)",0.00015376331996563852,0.006904267024227695
6,3,0,1,1,1,1,1,1,1,1,1,1,0.95,0.485,0.031,4,5.0,309,0,0.42,0.955,0.6000000000000001,269,0.965854670969674,0.9658645836225236,"(10720, 25)","(2680, 25)",9.912652849664028e-06,0.010250537566092588
6,4,1,1,1,1,1,1,1,1,1,1,1,0.8500000000000001,0.3,0.098,3,8.4,168,0,0.725,0.295,0.65,206,0.9541301978905864,0.9540438338231192,"(10700, 26)","(2680, 26)",8.636406746731495e-05,0.01382139548005117
6,5,0,1,1,1,0,1,1,1,1,1,1,1.0,0.805,0.092,3,2.0,149,0,0.98,0.045,0.6000000000000001,567,0.9417028920481584,0.9417413134568076,"(10680, 20)","(2680, 20)",3.842140864906973e-05,0.0175160273716068
6,6,0,1,1,1,1,1,1,1,1,1,1,1.0,0.45,0.134,3,7.9,106,0,0.785,0.27,0.75,235,0.9293899293901232,0.9292873472783504,"(10660, 25)","(2680, 25)",0.00010258211177271992,0.021254828661203973
6,7,0,1,1,1,1,1,1,1,1,1,1,0.9,0.635,0.245,3,5.6000000000000005,79,0,0.74,0.22,0.65,586,0.9187040445773368,0.9182330566248648,"(10640, 25)","(2680, 25)",0.000470987952472246,0.024718478193529504
6,8,0,1,1,1,0,1,0,1,0,1,1,0.95,0.34,0.293,3,9.6,69,0,0.03,0.865,0.65,424,0.9009118488464424,0.9008917163560509,"(10640, 18)","(2660, 18)",2.013249039123366e-05,0.02974053808934118
6,9,0,1,1,1,0,1,1,1,1,1,1,1.0,0.955,0.203,3,8.6,83,0,0.375,0.86,0.65,258,0.8979437519352168,0.8915163804142436,"(10620, 20)","(2660, 20)",0.0064273715209731686,0.035116034484116175
6,10,0,1,1,1,0,1,1,1,1,1,1,0.95,0.16,0.27,3,6.800000000000002,69,0,0.295,1.0,0.8,445,0.882302543456642,0.8762270630466958,"(10600, 20)","(2660, 20)",0.006075480409946099,0.03956207324996965
6,11,0,1,1,1,1,1,1,1,1,1,1,0.75,0.595,0.24600000000000002,3,2.2,84,1,0.17,0.68,0.7000000000000001,558,0.8868920799956678,0.8686170444726693,"(10580, 32)","(2660, 32)",0.018275035522998476,0.0467249008673986
6,12,0,1,1,1,1,1,0,1,1,1,1,0.9,0.855,0.293,3,7.2,68,0,0.73,0.585,0.65,466,0.8625931152600657,0.8457974467647588,"(10560, 24)","(2660, 24)",0.01679566849530689,0.052979033368695125
6,13,0,1,1,1,0,1,1,1,1,1,1,1.0,0.92,0.218,3,3.3000000000000003,86,0,0.905,0.28,0.8,416,0.8704444031500295,0.8446762867160359,"(10560, 20)","(2640, 20)",0.02576811643399346,0.056904360558786574
6,14,0,1,1,1,0,1,1,1,1,1,1,0.75,0.39,0.27,3,6.2,80,0,0.73,0.8150000000000001,0.7000000000000001,563,0.8587441337549007,0.826061016431282,"(10540, 20)","(2640, 20)",0.032683117323618616,0.06525494200006282
6,15,0,1,1,1,0,1,0,1,0,1,1,0.65,0.87,0.22,3,5.7,84,0,0.0,0.545,0.6000000000000001,564,0.8432894729567115,0.8073224355673442,"(10520, 18)","(2640, 18)",0.03596703738936735,0.07219008428554369
6,16,0,1,1,1,0,1,0,1,0,1,1,1.0,0.37,0.289,3,6.7,66,0,0.115,0.155,1.0,591,0.8214976319951718,0.7898743407430071,"(10500, 18)","(2640, 18)",0.03162329125216468,0.07568701427796372
6,17,0,1,1,1,1,1,0,1,0,1,1,0.8,0.42,0.27899999999999997,3,5.300000000000002,65,0,0.985,0.125,0.6000000000000001,545,0.8124511228946198,0.7823620882567965,"(10480, 23)","(2640, 23)",0.030089034637823312,0.07732698737809036
6,18,0,1,1,1,0,1,0,1,0,1,1,1.0,0.58,0.203,3,9.1,83,0,0.8150000000000001,0.325,0.65,151,0.8244867362698647,0.7819254100359406,"(10480, 18)","(2620, 18)",0.042561326233924064,0.08244690748278742
6,19,0,1,1,1,0,1,1,1,0,1,1,0.65,0.86,0.28300000000000003,3,8.1,74,1,0.85,0.835,1.0,263,0.825148881099631,0.7741273883707195,"(10460, 26)","(2620, 26)",0.05102149272891154,0.08817038058034876
6,20,0,1,1,1,0,1,0,1,0,1,1,0.7000000000000001,0.415,0.161,3,5.300000000000002,119,0,0.945,0.89,0.6000000000000001,584,0.8333879562392209,0.7767174381811154,"(10440, 18)","(2620, 18)",0.056670518058105634,0.08965297576890763
6,21,0,1,1,1,0,1,1,1,0,1,1,0.6000000000000001,0.51,0.203,3,3.7,94,0,0.855,0.44,0.6000000000000001,280,0.8254568775562775,0.7622377065048812,"(10420, 19)","(2620, 19)",0.0632191710513963,0.09661635646909417
6,22,0,1,1,1,1,1,0,1,0,1,1,1.0,0.185,0.238,3,9.9,79,0,0.745,0.215,0.8500000000000001,420,0.8120432469021799,0.7559206233451022,"(10400, 23)","(2620, 23)",0.05612262355707765,0.09567286241930036
6,23,0,1,1,1,1,1,0,1,1,1,1,0.6000000000000001,0.7000000000000001,0.254,3,3.2,68,0,0.5650000000000001,0.655,0.65,509,0.783456905301487,0.7314754200257483,"(10400, 24)","(2600, 24)",0.05198148527573876,0.10134996810257099
6,24,0,1,1,1,0,1,0,1,0,1,1,1.0,0.21,0.125,3,4.1000000000000005,102,0,0.955,0.995,0.75,576,0.7993955301306739,0.7392755074982891,"(10380, 18)","(2600, 18)",0.06012002263238481,0.10226535680346717
6,25,1,1,1,1,0,1,0,1,0,1,1,0.65,0.17,0.217,3,6.7,83,0,0.495,0.685,0.8500000000000001,280,0.7914655299308035,0.7375045079993019,"(10360, 19)","(2600, 19)",0.05396102193150165,0.10033305637281008
6,26,0,1,1,1,0,1,0,1,0,1,1,1.0,0.945,0.249,3,9.0,75,1,0.95,0.805,0.8,598,0.7897506963490348,0.7358569745678887,"(10340, 25)","(2600, 25)",0.05389372178114615,0.10080039634209184
6,27,0,1,1,1,0,1,0,1,0,1,1,1.0,0.08,0.268,3,9.0,70,0,0.935,0.365,0.7000000000000001,593,0.7738824417188263,0.7253102485231976,"(10320, 18)","(2600, 18)",0.048572193195628666,0.10183580272129218
6,28,0,1,1,1,0,1,0,1,0,1,1,0.7000000000000001,0.77,0.299,3,5.1000000000000005,73,0,0.315,0.49,0.95,437,0.7742697216068358,0.7199234292200251,"(10320, 18)","(2580, 18)",0.0543462923868111,0.10576148818871696
6,29,0,1,1,1,1,1,0,1,0,1,1,0.8500000000000001,0.41,0.249,3,6.800000000000002,71,0,0.4,0.045,0.8500000000000001,493,0.7639870616997632,0.7166510360442537,"(10300, 23)","(2580, 23)",0.04733602565550943,0.10393909944892764
6,30,0,1,1,1,0,1,0,1,0,1,1,0.65,0.525,0.162,3,5.5,88,1,0.465,0.855,0.8,481,0.7689513601530119,0.7192049621990609,"(10280, 25)","(2580, 25)",0.04974639795395086,0.10413707052186202
7,1,1,1,1,1,0,1,1,1,0,1,1,1.0,0.41,0.042,6,1.9,264,1,0.53,0.09,0.9,538,0.9900157922548324,0.9899329722536014,"(11240, 27)","(2820, 27)",8.282000123105426e-05,0.003053236324411989
7,2,0,1,1,1,0,1,1,1,0,1,1,1.0,0.585,0.022000000000000002,6,6.800000000000002,419,0,0.955,0.935,0.8500000000000001,275,0.9797356490479441,0.9797411313399014,"(11220, 19)","(2820, 19)",5.4822919574037945e-06,0.006083142889986992
7,3,1,1,1,1,1,1,1,1,0,1,1,0.9,0.445,0.008,5,10.0,1000,0,0.955,0.785,0.6000000000000001,598,0.96911507554722,0.9689528225738808,"(11200, 25)","(2820, 25)",0.0001622529733392719,0.009379054417171495
7,4,0,1,1,1,1,1,1,1,0,1,1,1.0,0.055,0.053,4,2.7,258,1,0.87,0.22,0.8500000000000001,279,0.9592578789347224,0.9592166751434632,"(11200, 31)","(2800, 31)",4.120379125915896e-05,0.01225147897346467
7,5,0,1,1,1,1,1,1,1,0,1,1,0.9,0.8300000000000001,0.023,4,5.1000000000000005,421,0,0.85,0.09,0.7000000000000001,262,0.9475601552303894,0.9475064828391636,"(11180, 24)","(2800, 24)",5.3672391225667575e-05,0.01576952410474115
7,6,0,1,1,1,1,1,1,1,0,1,1,1.0,0.24,0.068,4,5.4,161,0,0.18,0.135,0.8500000000000001,266,0.9372977311268949,0.9368618480149088,"(11160, 24)","(2800, 24)",0.0004358831119861684,0.01911579884032186
7,7,0,1,1,1,1,1,1,1,1,1,1,0.7000000000000001,0.65,0.14,3,3.5,136,0,0.685,0.66,0.7000000000000001,348,0.9248761370618214,0.924584781184812,"(11140, 25)","(2800, 25)",0.00029135587700923615,0.022741107995360055
7,8,0,1,1,1,0,1,1,1,1,1,1,0.9,0.39,0.033,3,3.2,342,1,0.665,0.145,0.8,537,0.912801649608002,0.9122242854802688,"(11120, 27)","(2800, 27)",0.0005773641277330155,0.02656366000701253
7,9,0,1,1,1,1,1,1,1,1,1,1,1.0,0.055,0.17400000000000002,3,7.2,108,0,0.8150000000000001,0.29,0.6000000000000001,268,0.9063414968126576,0.905070500855131,"(11120, 25)","(2780, 25)",0.001270995957526555,0.02898724812647133
7,10,0,1,1,1,0,1,1,1,1,1,1,0.95,0.62,0.179,3,2.9000000000000004,98,0,0.24,0.42,0.65,468,0.8928902328142082,0.8930734551502114,"(11100, 20)","(2780, 20)",0.00018322233600320814,0.032261185790939784
7,11,0,1,1,1,1,1,1,1,0,1,1,1.0,0.3,0.22,3,3.3000000000000003,82,0,0.745,0.58,0.8,437,0.8793615510728602,0.878657814230607,"(11080, 24)","(2780, 24)",0.000703736842253222,0.0366841504677192
7,12,0,1,1,1,0,1,1,1,1,1,1,0.8500000000000001,0.31,0.281,3,7.6,73,1,0.235,0.49,0.9,597,0.8705138659954574,0.8711104091550488,"(11060, 27)","(2780, 27)",0.0005965431595913451,0.03926342041307671
7,13,0,1,1,1,0,1,1,1,1,1,1,0.95,0.095,0.253,3,8.4,78,0,0.73,0.605,0.75,391,0.8636389179567615,0.8620611285217934,"(11040, 20)","(2780, 20)",0.0015777894349681132,0.042012777217449226
7,14,0,1,1,1,0,1,1,1,1,1,1,0.95,0.26,0.226,3,6.7,76,0,0.5700000000000001,0.405,0.8,493,0.8506422672755464,0.8449354938944728,"(11040, 20)","(2760, 20)",0.0057067733810736146,0.04880206118408762
7,15,0,1,1,1,0,1,1,1,1,1,1,0.8500000000000001,0.49,0.213,3,4.7,75,1,0.17,0.845,0.75,271,0.8398933518201145,0.8290335612263438,"(11020, 27)","(2760, 27)",0.010859790593770735,0.055633847869605166
7,16,0,1,1,1,1,1,1,1,1,1,1,0.7000000000000001,0.885,0.28,3,8.0,72,0,0.465,0.205,0.6000000000000001,373,0.8399775336879187,0.8209706180560103,"(11000, 25)","(2760, 25)",0.01900691563190837,0.061311580835960236
7,17,0,1,1,1,0,1,1,1,1,1,1,0.9,0.12,0.289,3,6.300000000000002,72,1,0.29,0.645,0.95,479,0.834699510058424,0.8124280241066764,"(10980, 27)","(2760, 27)",0.02227148595174766,0.06518018714869615
7,18,0,1,1,1,0,1,0,1,0,1,1,0.6000000000000001,0.16,0.07200000000000001,3,6.0,146,0,0.485,0.97,0.75,416,0.8210790513885131,0.8013090310619047,"(10960, 18)","(2760, 18)",0.019770020326608462,0.067515298812072
7,19,0,1,1,1,1,1,1,1,1,1,1,0.7000000000000001,0.31,0.157,3,7.4,91,1,0.33,0.765,0.8500000000000001,227,0.8255124883054736,0.7980252611214963,"(10960, 32)","(2740, 32)",0.027487227183977336,0.07158731253714204
7,20,0,1,1,1,0,1,0,1,0,1,1,0.6000000000000001,0.98,0.09,3,7.6,139,0,0.595,0.305,0.6000000000000001,385,0.8190192723359606,0.7943015476077109,"(10940, 18)","(2740, 18)",0.02471772472824973,0.07159662560898662
7,21,1,1,1,1,0,1,0,1,0,1,1,0.7000000000000001,0.56,0.158,3,4.5,96,0,0.865,0.07,0.95,553,0.8126008141940669,0.7813180428053805,"(10920, 19)","(2740, 19)",0.03128277138868652,0.07811769571386044
7,22,0,1,1,1,0,1,0,1,0,1,1,0.6000000000000001,0.355,0.077,3,2.7,161,0,0.34,0.8300000000000001,0.95,475,0.8117426216886325,0.7865675884407324,"(10900, 18)","(2740, 18)",0.025175033247900158,0.07409973676694034
7,23,1,1,1,1,0,1,0,1,1,1,1,0.8500000000000001,0.8250000000000001,0.253,3,3.3000000000000003,76,0,0.35000000000000003,0.505,0.75,430,0.8015555793096757,0.7790071081986485,"(10880, 20)","(2740, 20)",0.0225484711110272,0.07531725598481633
7,24,0,1,1,1,0,1,1,1,1,1,1,0.7000000000000001,0.035,0.266,3,4.3,70,0,0.85,0.915,0.6000000000000001,286,0.7814858021515403,0.7713694594556315,"(10880, 20)","(2720, 20)",0.010116342695908777,0.07263569924167405
7,25,0,1,1,1,0,1,0,1,0,1,1,0.65,0.86,0.09699999999999999,3,6.6000000000000005,132,0,0.885,0.645,0.65,448,0.7955955886330554,0.7701193593846956,"(10860, 18)","(2720, 18)",0.025476229248359798,0.07915468388393525
7,26,0,1,1,1,0,1,0,1,0,1,1,0.75,0.385,0.102,3,8.700000000000001,130,0,0.34500000000000003,0.23,0.8500000000000001,184,0.795221211160277,0.7663665742170986,"(10840, 18)","(2720, 18)",0.02885463694317836,0.08163188251214175
7,27,0,1,1,1,0,1,0,1,0,1,1,0.9,0.645,0.157,3,5.2,85,0,0.42,0.37,0.9,240,0.7710425292346202,0.7530697109235847,"(10820, 18)","(2720, 18)",0.017972818311035588,0.08126821404733882
7,28,0,1,1,1,0,1,1,1,0,1,1,0.95,0.26,0.292,3,2.9000000000000004,70,0,0.125,0.08,0.65,415,0.7721487761709332,0.7507859241262937,"(10800, 19)","(2720, 19)",0.021362852044639502,0.08330936357996767
7,29,0,1,1,1,0,1,0,1,0,1,1,0.65,0.02,0.118,3,4.6000000000000005,112,0,0.965,0.16,0.8,419,0.7737367394742253,0.7463105743279557,"(10800, 18)","(2700, 18)",0.02742616514626961,0.08707729376012115
7,30,0,1,1,1,0,1,0,1,0,1,1,0.6000000000000001,0.52,0.19699999999999998,3,5.800000000000002,82,0,0.35000000000000003,0.405,0.75,446,0.7569032942356461,0.740031925714637,"(10780, 18)","(2700, 18)",0.016871368521009008,0.08473896969401247
8,1,0,1,1,1,1,1,1,1,1,1,1,0.95,0.435,0.034,6,6.7,345,1,0.645,0.215,0.95,444,0.9896460396463671,0.989614950694672,"(11740, 32)","(2940, 32)",3.1088951695124045e-05,0.003127950372276489
8,2,0,1,1,1,1,1,0,1,0,1,1,0.9,0.71,0.173,6,1.5,90,1,0.255,0.75,0.65,176,0.9791173695174252,0.9792012262907408,"(11720, 30)","(2940, 30)",8.385677331557151e-05,0.006323488886093365
8,3,0,1,1,1,0,1,1,1,0,1,1,0.9,0.25,0.011000000000000001,5,1.0,775,0,0.92,0.315,0.6000000000000001,488,0.9691116425335924,0.9690956638712892,"(11700, 19)","(2940, 19)",1.5978662303295366e-05,0.009277692303534556
8,4,1,1,1,1,1,1,1,1,1,1,1,0.9,0.72,0.038,4,1.8,269,0,0.525,0.37,0.6000000000000001,253,0.9572481654222036,0.9572753242928916,"(11680, 26)","(2940, 26)",2.715887068827083e-05,0.012844561582820746
8,5,0,1,1,1,1,1,1,1,0,1,1,0.9,0.72,0.085,4,7.1000000000000005,162,1,0.27,0.54,0.65,216,0.9490634617754928,0.9486601110066388,"(11680, 31)","(2920, 31)",0.000403350768854005,0.015563307005549953
8,6,0,1,1,1,0,1,1,1,0,1,1,1.0,0.44,0.055999999999999994,4,8.200000000000001,183,1,0.615,0.23,0.65,436,0.9372967588262772,0.9373417932163298,"(11660, 26)","(2920, 26)",4.503439005254517e-05,0.0188424964251536
8,7,0,1,1,1,1,1,0,1,0,1,1,0.9,0.785,0.146,3,4.6000000000000005,136,1,0.35000000000000003,0.215,0.8,592,0.9242835018645918,0.9246977949502948,"(11640, 30)","(2920, 30)",0.00041429308570306583,0.02300495460061459
8,8,0,1,1,1,1,1,1,1,1,1,1,0.7000000000000001,0.405,0.152,3,4.800000000000002,120,0,0.315,0.34,0.8500000000000001,147,0.9144228157592214,0.9140164516657784,"(11620, 25)","(2920, 25)",0.000406364093442857,0.025957610137643597
8,9,0,1,1,1,1,1,1,1,1,1,1,0.95,0.8150000000000001,0.16699999999999998,3,2.1,113,0,0.8300000000000001,0.545,0.65,352,0.9071435796055978,0.907123137751966,"(11600, 25)","(2920, 25)",2.0441853631814052e-05,0.02787123541586294
8,10,0,1,1,1,0,1,1,1,1,1,1,1.0,0.88,0.075,3,8.200000000000001,172,0,0.94,0.865,0.6000000000000001,583,0.8945392670272547,0.8945546675466591,"(11600, 20)","(2900, 20)",1.5400519404296098e-05,0.03164900025540659
8,11,0,1,1,1,0,1,1,1,1,1,1,0.6000000000000001,0.44,0.119,3,7.5,126,1,0.655,0.54,0.65,400,0.8853526191173618,0.8828936920984551,"(11580, 27)","(2900, 27)",0.002458927018906709,0.036115463178026136
8,12,0,1,1,1,0,1,1,1,0,1,1,1.0,0.995,0.259,3,7.800000000000002,82,0,0.0,0.42,0.8500000000000001,411,0.8753236400844328,0.87502349056776,"(11560, 19)","(2900, 19)",0.00030014951667278744,0.03761301263634112
8,13,0,1,1,1,0,1,1,1,0,1,1,0.8500000000000001,0.885,0.22,3,3.5,90,1,0.5,0.38,0.7000000000000001,577,0.8667687057644597,0.8638140706819932,"(11540, 26)","(2900, 26)",0.0029546350824665173,0.04203763282838864
