AdminStrata,Boucle-Du-Mouhoun,Cascades,Centre,Centre-Est,Centre-Nord,Centre-Ouest,Centre-Sud,Est,Hauts-Bassins,Nord,Plateau-Central,Sahel,Sud-Ouest
Food Group,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers
2018-01-31,-0.07531668104497782,0.4672924955167047,0.5819917523803179,0.4338658795925004,0.3667711394944523,0.38411164726293534,0.5107594606802641,0.6014610502433024,0.009537875158401654,0.2559928346871438,0.23715923673961536,0.9514548033120624,0.4720146461446554
2018-02-01,0.141847612481353,0.8411180910735443,0.8412382115995859,0.287731614788576,0.5760876375212555,0.4760510532557496,0.7538495090099591,0.6826141630171743,0.0723527202931678,0.44728670810178744,0.5473287213917125,1.013712325514913,0.638144356997888
2018-02-02,0.141847612481353,0.8411180910735443,0.8412382115995859,0.287731614788576,0.5760876375212555,0.4760510532557496,0.7538495090099591,0.6826141630171743,0.0723527202931678,0.44728670810178744,0.5473287213917125,1.013712325514913,0.638144356997888
2018-02-03,0.141847612481353,0.8411180910735443,0.8412382115995859,0.287731614788576,0.5760876375212555,0.4760510532557496,0.7538495090099591,0.6826141630171743,0.0723527202931678,0.44728670810178744,0.5473287213917125,1.013712325514913,0.638144356997888
2018-02-04,0.141847612481353,0.8411180910735443,0.8412382115995859,0.287731614788576,0.5760876375212555,0.4760510532557496,0.7538495090099591,0.6826141630171743,0.0723527202931678,0.44728670810178744,0.5473287213917125,1.013712325514913,0.638144356997888
2018-02-05,0.141847612481353,0.8411180910735443,0.8412382115995859,0.287731614788576,0.5760876375212555,0.4760510532557496,0.7538495090099591,0.6826141630171743,0.0723527202931678,0.44728670810178744,0.5473287213917125,1.013712325514913,0.638144356997888
2018-02-06,0.141847612481353,0.8411180910735443,0.8412382115995859,0.287731614788576,0.5760876375212555,0.4760510532557496,0.7538495090099591,0.6826141630171743,0.0723527202931678,0.44728670810178744,0.5473287213917125,1.013712325514913,0.638144356997888
2018-02-07,0.141847612481353,0.8411180910735443,0.8412382115995859,0.287731614788576,0.5760876375212555,0.4760510532557496,0.7538495090099591,0.6826141630171743,0.0723527202931678,0.44728670810178744,0.5473287213917125,1.013712325514913,0.638144356997888
2018-02-08,0.141847612481353,0.8411180910735443,0.8412382115995859,0.287731614788576,0.5760876375212555,0.4760510532557496,0.7538495090099591,0.6826141630171743,0.0723527202931678,0.44728670810178744,0.5473287213917125,1.013712325514913,0.638144356997888
