AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Cascades,Cascades,Centre,Centre,Centre,Centre,Centre,Centre,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Est,Est,Est,Est,Est,Est,Est,Est,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Nord,Nord,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest
Food Group,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers
Commodity,Maize (white) - Retail (KG),Millet - Retail (KG),Millet - Wholesale (KG),Rice (imported) - Retail (KG),Rice (imported) - Wholesale (KG),Rice (local) - Retail (KG),Sorghum (local) - Wholesale (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Rice (local) - Retail (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Millet - Wholesale (KG),Rice (imported) - Wholesale (KG),Sorghum (local) - Wholesale (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Millet - Wholesale (KG),Rice (imported) - Retail (KG),Rice (imported) - Wholesale (KG),Rice (local) - Retail (KG),Sorghum (local) - Wholesale (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Millet - Wholesale (KG),Rice (imported) - Wholesale (KG),Rice (local) - Retail (KG),Sorghum (local) - Wholesale (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Rice (local) - Retail (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Rice (local) - Retail (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Millet - Wholesale (KG),Rice (imported) - Retail (KG),Rice (imported) - Wholesale (KG),Rice (local) - Retail (KG),Sorghum (local) - Wholesale (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Millet - Wholesale (KG),Rice (imported) - Retail (KG),Rice (imported) - Wholesale (KG),Rice (local) - Retail (KG),Sorghum (local) - Wholesale (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Rice (imported) - Retail (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Rice (local) - Retail (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Millet - Wholesale (KG),Rice (imported) - Retail (KG),Rice (imported) - Wholesale (KG),Sorghum (local) - Wholesale (KG),Sorghum (white) - Retail (KG),Maize (white) - Retail (KG),Millet - Retail (KG),Rice (imported) - Retail (KG),Rice (local) - Retail (KG),Sorghum (white) - Retail (KG)
2017-01-31,0.35690045248868785,0.15679999999999994,0.2142857142857143,0.6257575757575757,0.5454545454545454,0.35831578947368414,0.29824561403508776,0.1945379723157501,0.06674208144796379,0.36639999999999984,0.11578947368421066,0.16835016835016836,0.4502262443438916,0.46431999999999984,0.2857142857142857,0.09090909090909083,0.33333333333333337,0.5622895622895623,0.32601809954751126,0.25983999999999996,0.1785714285714285,0.8863636363636362,0.7272727272727271,0.12631578947368416,0.26315789473684215,0.345679012345679,0.6097285067873304,0.30735999999999986,0.2499999999999999,0.18181818181818166,0.47578947368421054,0.4736842105263157,0.39562289562289554,0.42375565610859733,0.24947199999999992,0.5263157894736843,0.24377104377104375,0.2703619909502263,0.26127999999999996,0.368421052631579,0.36363636363636354,0.2377828054298643,0.0779885714285713,0.2499999999999999,0.9545454545454546,0.36363636363636376,0.38315789473684214,0.368421052631579,0.1728395061728395,0.13235294117647067,0.23910399999999998,0.2857142857142857,0.5727272727272728,0.5454545454545454,0.4526315789473683,0.4035087719298245,0.13602693602693605,0.5197963800904979,0.42111999999999994,0.5,0.36868686868686873,0.48303167420814486,0.3251200000000001,0.2484210526315791,0.23569023569023573,0.6945701357466065,0.45375999999999994,0.4642857142857143,0.7749999999999999,0.7727272727272725,0.4736842105263157,0.48709315375982043,0.27579185520362004,0.3992319999999998,0.7454545454545454,0.6000000000000003,0.3851851851851851
2017-02-28,0.37895927601809964,0.16703999999999997,0.2321428571428571,0.6136363636363635,0.5454545454545454,0.41642105263157925,0.33333333333333337,0.2304526748971194,0.14140271493212675,0.41535999999999995,0.19789473684210535,0.2087542087542088,0.48076923076923084,0.50752,0.2857142857142857,0.09090909090909083,0.368421052631579,0.6161616161616161,0.34502262443438914,0.28057599999999994,0.2499999999999999,0.8636363636363635,0.7272727272727271,0.15368421052631587,0.33333333333333337,0.35016835016835013,0.5350678733031675,0.32464000000000004,0.2499999999999999,0.18181818181818166,0.5452631578947369,0.4736842105263157,0.3973063973063973,0.3735294117647059,0.2575359999999999,0.513684210526316,0.3043771043771043,0.3942307692307693,0.3908799999999999,0.4442105263157896,0.3591470258136926,0.36674208144796383,0.18907428571428575,0.3214285714285713,0.9545454545454546,0.36363636363636376,0.38105263157894753,0.33333333333333337,0.2817059483726151,0.13914027149321273,0.2460159999999999,0.2857142857142857,0.5727272727272728,0.5454545454545454,0.4715789473684211,0.4035087719298245,0.16386083052749723,0.5248868778280544,0.40671999999999997,0.5227272727272727,0.398989898989899,0.498868778280543,0.35583999999999993,0.3242105263157895,0.2777777777777778,0.7013574660633486,0.5123199999999999,0.5357142857142857,0.7749999999999999,1.0,0.5438596491228069,0.5566778900112233,0.3083710407239819,0.41535999999999995,0.7393939393939395,0.5873684210526318,0.4377104377104377
2017-03-31,0.40695701357466074,0.21119999999999983,0.2678571428571429,0.643939393939394,0.5454545454545454,0.38863157894736844,0.4035087719298245,0.2805836139169472,0.18552036199095023,0.50176,0.43157894736842106,0.31986531986531985,0.5248868778280544,0.58816,0.4285714285714285,0.09090909090909083,0.5087719298245614,0.606060606060606,0.3735294117647059,0.32319999999999993,0.2857142857142857,0.8636363636363635,0.7272727272727271,0.24421052631578943,0.4035087719298245,0.36363636363636354,0.58710407239819,0.40096,0.2857142857142857,0.18181818181818166,0.5010526315789474,0.4736842105263157,0.4377104377104377,0.41425339366515845,0.331264,0.5578947368421054,0.35016835016835013,0.3942307692307693,0.45711999999999997,0.40947368421052643,0.41301907968574647,0.41289592760181004,0.25983999999999996,0.3928571428571429,0.9545454545454546,0.36363636363636376,0.42105263157894735,0.4035087719298245,0.3445566778900111,0.2024886877828055,0.2920959999999999,0.2857142857142857,0.5727272727272728,0.5454545454545454,0.5157894736842106,0.4035087719298245,0.23569023569023573,0.5435520361990951,0.42832000000000003,0.540909090909091,0.4882154882154881,0.501131221719457,0.4767999999999999,0.3494736842105264,0.367003367003367,0.7115384615384617,0.54112,0.6071428571428571,0.7749999999999999,1.0,0.6140350877192982,0.6105499438832771,0.3626696832579186,0.4476159999999998,0.7363636363636363,0.5873684210526318,0.5063973063973064
2017-04-30,0.4429541047188106,0.28791999999999995,0.3571428571428571,0.6318181818181818,0.5454545454545454,0.3968421052631579,0.4385964912280702,0.35437710437710446,0.2635746606334842,0.5766399999999998,0.4694736842105265,0.35016835016835013,0.5690045248868778,0.6255999999999999,0.4642857142857143,0.09090909090909083,0.5087719298245614,0.6397306397306397,0.431900452488688,0.38656,0.6071428571428571,0.8999999999999999,0.7272727272727271,0.27157894736842114,0.7543859649122806,0.388327721661055,0.6233031674208145,0.45999999999999996,0.3214285714285713,0.18181818181818166,0.5073684210526317,0.5087719298245614,0.47306397306397296,0.46990950226244355,0.36697599999999997,0.5389473684210528,0.39595959595959607,0.44004524886877827,0.50752,0.4442105263157896,0.4444444444444444,0.48212669683257925,0.3157942857142857,0.3928571428571429,0.9545454545454546,0.36363636363636376,0.4863157894736845,0.4385964912280702,0.4186307519640853,0.2692307692307693,0.37273599999999996,0.4642857142857143,0.6045454545454545,0.5454545454545454,0.503157894736842,0.4035087719298245,0.27609427609427606,0.5859728506787332,0.4801599999999999,0.5727272727272728,0.5,0.5690045248868778,0.48063999999999996,0.35578947368421066,0.38215488215488214,0.7794117647058825,0.58432,0.6071428571428571,0.7363636363636363,1.0,0.6842105263157894,0.6240179573512905,0.4183257918552037,0.5040640000000001,0.7348484848484849,0.6042105263157895,0.5656565656565657
2017-05-31,0.4917986425339367,0.3328,0.4642857142857143,0.6742424242424241,0.5454545454545454,0.4113684210526318,0.4736842105263157,0.3756079311634868,0.2839366515837104,0.6255999999999999,0.5894736842105266,0.39057239057239057,0.5690045248868778,0.6716799999999998,0.6071428571428571,0.09090909090909083,0.5438596491228069,0.7037037037037037,0.4414027149321267,0.4257280000000001,0.5357142857142857,1.0,0.7272727272727271,0.2694736842105263,0.7543859649122806,0.40628507295173977,0.8518099547511313,0.4945599999999999,0.3214285714285713,0.18181818181818166,0.5073684210526317,0.5438596491228069,0.49663299663299654,0.4638009049773757,0.4971519999999998,0.5294736842105264,0.4057239057239057,0.4994343891402715,0.5708799999999998,0.45684210526315794,0.49831649831649827,0.5350678733031675,0.35117714285714285,0.6071428571428571,0.9545454545454546,0.36363636363636376,0.4842105263157894,0.5087719298245614,0.44332210998877675,0.27941176470588247,0.422272,0.2857142857142857,0.625,0.5454545454545454,0.41894736842105273,0.4035087719298245,0.2949494949494951,0.6114253393665159,0.5363199999999999,0.6136363636363635,0.5404040404040404,0.5757918552036201,0.5094399999999999,0.43157894736842106,0.398989898989899,0.745475113122172,0.64384,0.7857142857142857,0.7363636363636363,1.0,0.7192982456140351,0.6565656565656566,0.4223981900452489,0.5247999999999999,0.7303030303030305,0.591578947368421,0.5508417508417509
2017-06-30,0.4621040723981902,0.36927999999999983,0.4642857142857143,0.6712121212121214,0.5454545454545454,0.4025263157894736,0.4736842105263157,0.3606434717545828,0.2975113122171946,0.7292799999999999,0.7473684210526315,0.39393939393939403,0.5690045248868778,0.70624,0.6071428571428571,0.09090909090909083,0.5438596491228069,0.6868686868686869,0.45090497737556556,0.47065599999999996,0.6071428571428571,1.0,0.7272727272727271,0.20421052631578962,0.4736842105263157,0.430976430976431,0.6097285067873304,0.52912,0.3571428571428571,0.18181818181818166,0.5073684210526317,0.5087719298245614,0.5286195286195285,0.4766968325791856,0.51328,0.52,0.40134680134680134,0.5079185520361991,0.6155199999999998,0.45684210526315794,0.5005611672278341,0.5472850678733032,0.39396571428571425,0.6071428571428571,0.9545454545454546,0.36363636363636376,0.5242105263157897,0.5438596491228069,0.4747474747474747,0.26809954751131226,0.4510719999999999,0.6428571428571427,0.6000000000000001,0.5454545454545454,0.52,0.4035087719298245,0.29898989898989903,0.6233031674208145,0.5924799999999999,0.6272727272727272,0.5505050505050506,0.5757918552036201,0.5324800000000001,0.39368421052631586,0.37710437710437716,0.7658371040723984,0.7657599999999998,0.8214285714285713,0.7363636363636363,1.0,0.7543859649122806,0.7037037037037037,0.42511312217194575,0.558208,0.7257575757575758,0.625263157894737,0.5212121212121212
2017-07-31,0.4358031674208145,0.34944,0.4999999999999999,0.6893939393939394,0.5454545454545454,0.33936842105263154,0.4736842105263157,0.34792368125701456,0.2703619909502263,0.7235199999999999,0.273684210526316,0.4242424242424243,0.5554298642533937,0.70912,0.6071428571428571,0.09090909090909083,0.5438596491228069,0.6835016835016834,0.42647058823529416,0.4441599999999999,0.6428571428571427,0.9318181818181817,0.6363636363636362,0.202105263157895,0.5438596491228069,0.4332210998877666,0.6504524886877829,0.5175999999999998,0.3571428571428571,0.18181818181818166,0.5073684210526317,0.5087719298245614,0.5454545454545454,0.46990950226244355,0.5363199999999999,0.5452631578947369,0.4107744107744107,0.49604072398190047,0.59104,0.47578947368421054,0.49382716049382713,0.5459276018099548,0.404662857142857,0.6785714285714285,0.9545454545454546,0.36363636363636376,0.536842105263158,0.6140350877192982,0.5274971941638609,0.27714932126696834,0.46143999999999985,0.6428571428571427,0.5954545454545455,0.5454545454545454,0.5326315789473686,0.5789473684210527,0.32727272727272716,0.6199095022624435,0.6299199999999998,0.34090909090909083,0.5505050505050506,0.5757918552036201,0.5113599999999998,0.38105263157894753,0.4225589225589226,0.7556561085972853,0.7657599999999998,0.7499999999999999,0.7363636363636363,1.0,0.6842105263157894,0.7373737373737375,0.4414027149321267,0.5835519999999998,0.7318181818181817,0.6357894736842107,0.5441077441077442
2017-08-31,0.44089366515837103,0.39039999999999986,0.5357142857142857,0.7045454545454546,0.5454545454545454,0.47578947368421054,0.49122807017543857,0.36812570145903467,0.2839366515837104,0.7292799999999999,0.551578947368421,0.4882154882154881,0.6266968325791855,0.8243199999999999,0.7499999999999999,0.09090909090909083,0.6491228070175439,0.7676767676767677,0.4522624434389142,0.521344,0.7499999999999999,1.0,0.6363636363636362,0.19999999999999996,0.6491228070175439,0.4444444444444444,0.7092760180995477,0.59392,0.3571428571428571,0.18181818181818166,0.4631578947368422,0.5087719298245614,0.6531986531986531,0.5323529411764707,0.61696,0.5389473684210528,0.5225589225589224,0.5113122171945703,0.6299199999999998,0.49473684210526314,0.574635241301908,0.6273755656108597,0.5667657142857141,0.7142857142857143,0.7636363636363637,0.36363636363636376,0.45052631578947366,0.6140350877192982,0.696969696969697,0.3427601809954751,0.5432319999999999,0.6428571428571427,0.6409090909090909,0.5454545454545454,0.625263157894737,0.5789473684210527,0.4053872053872054,0.660633484162896,0.7307199999999998,0.6363636363636365,0.6212121212121211,0.6346153846153846,0.6112,0.38105263157894753,0.47138047138047146,0.7963800904977376,0.9779199999999999,0.9285714285714285,0.7363636363636363,1.0,0.8245614035087718,0.930415263748597,0.4631221719457015,0.6434559999999998,0.7424242424242424,0.6610526315789473,0.6505050505050505
