AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Nord,Nord,Nord,Nord,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest
2018-09-30,176.0,209.11111111111111,210.0,391.6666666666667,400.0,310.2,192.5,184.66666666666666,367.875,641.0,348.3333333333333,165.0,286.5,350.0,223.5,427.0,639.0,202.0,272.5,210.0,,350.0,200.0,241.0,409.5,759.0,550.0,163.6,231.2,210.0,458.0,410.0,320.6666666666667,195.0,187.66666666666666,372.0,574.0,330.0,196.66666666666666,239.5,190.0,,390.0,344.0,180.0,212.25,334.6666666666667,494.0,214.0,181.4,231.6,,320.0,196.2,378.6,342.5,187.25,234.0,359.0,198.33333333333334,408.75,676.3333333333334,335.0,180.2,225.14285714285714,220.0,450.0,380.0,333.6666666666667,200.0,205.83333333333334,390.7142857142857,615.0,330.6,152.83333333333334,232.4,225.0,372.5,400.0,327.3333333333333,200.0,186.0,373.0,618.3333333333334,238.0,191.0,237.75,374.0,206.75,340.0,351.5,186.66666666666666,239.66666666666666,,317.0,180.5,340.75,509.6666666666667,231.0,265.1666666666667,260.0,400.0,350.0,,225.0,243.5,395.25,,440.5,173.8,263.8,416.3333333333333,351.3333333333333,214.2,409.6,416.0,316.5
2018-10-31,153.875,190.66666666666666,202.5,403.0,400.0,303.6,167.5,162.11111111111111,277.625,489.6666666666667,269.7142857142857,111.0,264.0,363.0,229.5,395.5,509.5,184.5,264.5,215.0,,350.0,170.0,243.5,401.0,672.0,417.0,146.8,222.8,200.0,460.0,410.0,297.6666666666667,180.0,172.66666666666666,266.6,562.0,304.5,188.66666666666666,225.0,180.0,,390.0,321.0,180.0,197.75,253.33333333333334,508.0,206.0,161.0,221.8,,316.0,178.2,310.6,273.0,156.0,219.0,338.0,186.33333333333334,313.25,557.3333333333334,267.0,149.6,219.71428571428572,210.0,450.0,380.0,328.6666666666667,190.0,186.33333333333334,278.57142857142856,519.0,318.6,112.33333333333333,223.6,225.0,369.5,400.0,334.6666666666667,200.0,172.2,286.6666666666667,474.0,232.0,189.5,214.5,367.0,185.0,264.0,310.5,173.0,219.33333333333334,,322.0,140.5,273.5,430.6666666666667,216.5,229.33333333333334,250.0,400.0,340.0,,220.0,202.33333333333334,327.2,,416.0,156.8,259.0,413.3333333333333,344.3333333333333,202.6,354.4,394.0,275.75
2018-11-30,125.75,166.33333333333334,167.5,398.3333333333333,400.0,290.0,125.0,139.33333333333334,257.25,366.5,247.71428571428572,95.0,252.5,317.0,212.5,355.0,446.0,167.0,251.0,200.0,400.0,350.0,150.0,219.5,370.5,619.0,396.0,136.6,218.2,170.0,460.0,410.0,280.3333333333333,160.0,158.33333333333334,250.0,502.0,273.0,168.66666666666666,201.0,180.0,,390.0,310.0,180.0,180.25,242.66666666666666,475.0,103.0,147.6,200.2,,314.0,160.8,267.0,290.5,144.75,225.75,331.3333333333333,172.66666666666666,277.0,534.3333333333334,256.0,135.0,172.85714285714286,210.0,450.0,380.0,320.3333333333333,190.0,139.33333333333334,280.42857142857144,495.0,269.6,100.5,193.4,225.0,365.5,400.0,301.3333333333333,200.0,150.8,283.3333333333333,454.0,281.5,172.75,203.5,366.5,164.5,259.0,261.5,169.0,217.66666666666666,,283.0,144.25,264.5,390.6666666666667,211.5,212.83333333333334,235.0,401.0,350.0,,215.0,189.83333333333334,300.6,,372.0,134.0,233.2,407.3333333333333,341.3333333333333,196.8,287.4,404.0,259.0
2018-12-31,124.75,154.88888888888889,160.0,402.6666666666667,400.0,288.6,120.0,127.55555555555556,269.125,511.0,253.85714285714286,111.5,250.5,286.0,168.0,342.0,517.5,163.0,235.0,190.0,400.0,350.0,150.0,218.0,338.5,625.0,433.0,136.6,193.6,165.0,383.0,410.0,254.66666666666666,140.0,148.33333333333334,254.8,486.0,284.0,160.66666666666666,179.0,170.0,,380.0,309.0,165.0,166.0,250.0,387.0,188.0,138.8,183.8,,314.0,145.4,267.6,312.0,150.25,218.0,316.3333333333333,165.0,295.75,554.0,300.6666666666667,133.0,176.0,190.0,450.0,380.0,312.0,155.0,145.16666666666666,327.42857142857144,524.0,247.5,104.33333333333333,179.2,225.0,360.0,400.0,295.6666666666667,200.0,132.0,289.8333333333333,487.6666666666667,327.25,161.25,196.75,322.5,150.75,268.25,283.0,170.33333333333334,209.66666666666666,,288.0,136.75,262.0,433.6666666666667,209.0,219.33333333333334,225.0,401.0,350.0,,175.0,189.5,329.0,,351.5,132.2,224.2,431.3333333333333,334.6666666666667,170.4,284.2,438.0,256.0
2019-01-31,123.75,158.33333333333334,155.0,380.3333333333333,400.0,284.6,120.0,127.11111111111111,287.625,516.6666666666666,269.0,113.5,231.5,267.0,177.0,337.5,534.0,161.0,232.5,185.0,400.0,350.0,130.0,218.5,338.5,625.0,500.0,136.2,185.8,175.0,460.0,410.0,252.33333333333334,140.0,148.33333333333334,273.8,473.0,302.0,160.0,179.75,170.0,,390.0,309.0,165.0,166.75,253.33333333333334,419.0,328.0,142.2,182.8,,317.0,147.8,277.8,270.5,147.0,210.5,310.6666666666667,163.33333333333334,313.25,560.0,314.3333333333333,149.8,193.28571428571428,185.0,450.0,380.0,335.5,165.0,161.33333333333334,336.0,493.0,243.66666666666666,108.5,170.8,225.0,354.0,400.0,299.0,200.0,133.6,302.3333333333333,505.3333333333333,341.5,158.25,193.25,350.0,154.25,264.5,302.0,170.33333333333334,201.66666666666666,,275.0,138.75,262.5,472.0,209.0,222.33333333333334,220.0,401.0,350.0,,175.0,189.5,341.0,,403.0,129.8,209.0,423.6666666666667,331.6666666666667,166.4,290.0,441.0,283.25
2019-02-28,126.5,146.11111111111111,152.5,386.3333333333333,400.0,282.2,123.75,123.55555555555556,294.25,526.0,302.57142857142856,119.0,249.0,300.0,147.5,370.0,541.0,157.5,227.5,175.0,400.0,350.0,140.0,214.0,350.0,625.0,500.0,138.0,175.6,175.0,435.0,410.0,253.66666666666666,140.0,141.33333333333334,280.8,486.0,312.5,161.0,182.75,170.0,,390.0,315.0,165.0,171.0,241.0,448.0,188.0,141.6,178.8,,317.0,147.8,284.8,265.5,150.5,192.0,289.0,174.33333333333334,333.5,556.6666666666666,332.0,148.2,189.42857142857142,185.0,450.0,380.0,315.0,150.0,167.5,337.14285714285717,550.0,267.0,111.5,172.6,225.0,366.0,400.0,308.6666666666667,200.0,130.4,306.3333333333333,503.3333333333333,273.0,158.0,186.5,376.5,162.25,273.75,315.0,164.0,203.66666666666666,,283.0,145.5,310.25,451.0,198.5,223.0,220.0,400.0,350.0,,175.0,191.57142857142858,345.4,866.0,453.0,131.4,201.8,416.3333333333333,329.6666666666667,170.6,320.2,675.0,264.5
2019-03-31,126.0,148.66666666666666,147.5,382.3333333333333,400.0,283.6,122.5,125.22222222222223,297.0,527.6666666666666,330.7142857142857,123.5,249.0,306.0,157.0,369.5,563.5,157.5,222.5,165.0,400.0,350.0,135.0,216.0,356.0,625.0,500.0,136.0,170.6,170.0,460.0,410.0,255.66666666666666,140.0,143.33333333333334,276.0,502.0,315.5,159.66666666666666,181.5,170.0,,390.0,314.0,165.0,170.75,268.0,475.0,208.0,136.2,174.4,,316.0,148.8,296.4,264.5,150.25,188.0,300.3333333333333,166.66666666666666,327.5,523.6666666666666,321.6666666666667,149.0,186.85714285714286,185.0,450.0,380.0,316.6666666666667,150.0,163.83333333333334,339.42857142857144,564.0,315.5,111.66666666666667,161.4,225.0,354.0,400.0,302.0,200.0,129.8,314.1666666666667,542.0,418.25,161.0,192.75,374.0,160.5,264.25,316.5,164.0,194.66666666666666,,283.0,149.5,275.75,499.0,201.5,225.57142857142858,210.0,400.0,350.0,,170.0,193.0,369.0,921.0,436.0,135.4,215.8,420.0,335.6666666666667,167.8,332.8,608.0,286.5
2019-04-30,125.75,146.88888888888889,140.0,382.6666666666667,400.0,284.0,120.0,125.55555555555556,298.875,524.6666666666666,342.57142857142856,140.0,245.0,276.0,150.5,360.5,614.5,160.0,226.5,160.0,400.0,350.0,135.0,209.0,359.5,677.0,500.0,135.0,171.4,170.0,306.0,410.0,258.3333333333333,135.0,140.0,276.2,532.0,318.5,160.0,181.75,175.0,,390.0,316.0,165.0,169.25,251.0,500.0,219.0,136.2,172.4,,317.0,148.8,289.8,288.0,151.5,188.75,291.3333333333333,151.0,321.75,533.3333333333334,328.0,153.2,192.42857142857142,190.0,450.0,380.0,318.0,130.0,171.16666666666666,340.7142857142857,525.0,367.0,108.5,167.6,175.0,354.0,400.0,297.6666666666667,150.0,129.8,314.8333333333333,584.6666666666666,403.25,159.75,195.0,376.0,163.0,262.75,351.0,162.0,177.66666666666666,,283.0,139.5,255.75,503.3333333333333,201.0,228.57142857142858,200.0,401.5,350.0,,170.0,192.85714285714286,376.2,909.0,439.0,133.4,212.6,417.3333333333333,339.6666666666667,166.8,340.2,630.0,303.25
2019-05-31,126.0,147.55555555555554,150.0,381.3333333333333,400.0,288.4,120.0,121.88888888888889,303.375,528.0,357.14285714285717,140.5,244.5,306.0,162.5,356.0,672.5,163.0,232.5,170.0,400.0,350.0,135.0,218.5,363.5,708.0,542.0,138.8,176.4,160.0,460.0,420.0,253.33333333333334,130.0,151.0,274.4,536.0,326.5,161.0,183.25,175.0,,390.0,316.0,165.0,168.0,254.33333333333334,534.0,250.0,135.0,169.8,,317.0,144.4,279.8,296.5,147.25,200.25,292.3333333333333,160.66666666666666,318.75,557.3333333333334,317.3333333333333,158.0,191.42857142857142,180.0,450.0,380.0,314.6666666666667,130.0,160.83333333333334,335.0,603.0,324.75,106.16666666666667,173.0,225.0,354.0,400.0,289.3333333333333,225.0,130.6,310.3333333333333,647.6666666666666,395.75,160.25,186.25,374.5,159.25,242.75,372.5,156.33333333333334,172.66666666666666,,283.0,136.0,240.0,510.0,202.0,220.28571428571428,200.0,402.0,350.0,,165.0,191.28571428571428,377.8,903.0,440.3333333333333,133.2,203.2,423.6666666666667,333.0,161.6,317.8,674.0,299.75
2019-06-30,119.75,135.22222222222223,147.5,378.0,400.0,278.2,110.0,116.55555555555556,279.5,616.6666666666666,364.57142857142856,130.5,233.5,305.0,140.0,374.5,678.5,163.0,231.0,170.0,400.0,350.0,135.0,214.0,338.5,708.0,540.0,130.6,166.0,160.0,460.0,420.0,248.0,130.0,147.66666666666666,252.2,537.0,340.5,161.0,175.75,175.0,,390.0,316.0,165.0,163.25,238.0,599.0,250.0,129.4,158.6,,312.0,135.8,242.0,281.0,136.5,202.75,279.6666666666667,156.66666666666666,291.0,599.0,341.6666666666667,147.8,188.14285714285714,180.0,450.0,380.0,314.6666666666667,130.0,156.0,327.7142857142857,543.0,309.75,103.16666666666667,159.0,200.0,352.5,400.0,298.0,150.0,123.2,298.6666666666667,628.6666666666666,337.0,157.25,180.25,372.5,151.25,257.25,394.5,149.66666666666666,162.0,,275.0,124.0,221.5,488.3333333333333,203.5,222.42857142857142,200.0,400.0,350.0,,170.0,190.0,375.4,883.0,437.3333333333333,123.2,192.6,423.6666666666667,324.6666666666667,155.0,328.8,587.0,307.5
2019-07-31,115.75,130.55555555555554,140.0,377.6666666666667,400.0,311.4,102.5,109.44444444444444,264.875,612.3333333333334,362.57142857142856,117.5,212.5,255.0,141.5,338.5,710.0,159.0,224.5,155.0,400.0,350.0,120.0,206.0,329.5,723.0,519.0,124.6,160.2,150.0,454.0,420.0,245.0,125.0,143.66666666666666,243.0,545.0,333.5,159.0,182.25,175.0,,390.0,315.0,155.0,155.75,238.66666666666666,580.0,242.0,129.6,160.8,,314.0,136.8,232.8,350.5,128.75,184.0,276.6666666666667,126.0,269.5,619.0,424.6666666666667,137.4,170.0,180.0,450.0,380.0,314.6666666666667,130.0,142.83333333333334,321.42857142857144,588.0,378.4,99.16666666666667,154.2,175.0,352.5,400.0,289.3333333333333,110.0,109.0,295.3333333333333,638.0,319.75,158.25,172.0,370.5,142.75,215.25,402.0,154.0,165.33333333333334,,287.0,121.25,204.75,479.6666666666667,200.0,220.28571428571428,200.0,400.0,350.0,,190.0,193.57142857142858,379.4,869.0,420.3333333333333,125.0,185.4,422.0,321.0,148.0,316.2,677.0,365.75
2019-08-31,113.375,130.88888888888889,150.0,388.0,400.0,285.75,102.5,106.11111111111111,248.25,640.3333333333334,376.42857142857144,116.0,201.0,304.0,144.0,343.5,688.5,152.0,215.5,160.0,400.0,350.0,120.0,191.0,311.0,643.0,368.0,118.6,156.6,160.0,460.0,420.0,238.66666666666666,130.0,142.66666666666666,238.2,562.0,339.0,176.33333333333334,167.5,175.0,,360.0,314.0,150.0,154.0,236.33333333333334,571.0,246.0,129.0,163.0,,318.0,129.0,229.2,388.0,119.75,179.5,261.3333333333333,135.0,317.75,582.6666666666666,410.0,134.0,152.42857142857142,160.0,450.0,380.0,313.3333333333333,120.0,145.33333333333334,319.0,620.0,408.0,95.5,152.8,175.0,438.5,400.0,297.3333333333333,120.0,114.2,285.5,672.5,297.75,156.5,165.25,371.0,146.0,206.0,394.0,151.66666666666666,165.66666666666666,,275.0,120.25,188.75,511.3333333333333,192.5,220.71428571428572,190.0,400.0,350.0,,150.0,189.85714285714286,377.2,871.0,495.6666666666667,117.8,194.8,423.6666666666667,320.6666666666667,146.2,295.4,786.0,349.0
2019-09-30,114.375,142.44444444444446,150.0,395.0,360.0,282.4,102.5,105.66666666666667,247.375,693.3333333333334,358.42857142857144,105.5,244.0,331.0,142.0,312.5,577.0,151.5,207.5,160.0,400.0,350.0,110.0,185.0,305.0,625.0,355.0,118.2,155.0,150.0,460.0,420.0,239.33333333333334,130.0,136.66666666666666,243.6,580.0,351.0,153.33333333333334,166.0,175.0,,360.0,314.0,155.0,151.75,227.33333333333334,662.0,266.0,124.2,160.2,,317.0,128.0,221.2,371.5,122.5,181.75,274.3333333333333,139.33333333333334,287.0,585.3333333333334,346.0,131.0,146.57142857142858,170.0,450.0,380.0,315.0,120.0,141.83333333333334,272.57142857142856,608.0,372.4,97.5,159.0,165.0,378.5,400.0,303.0,95.0,115.8,289.5,664.0,243.25,154.25,168.25,367.5,140.75,198.5,391.5,150.66666666666666,166.33333333333334,,269.0,120.0,193.0,441.6666666666667,185.0,212.42857142857142,190.0,401.0,350.0,,140.0,180.14285714285714,356.8,858.0,503.3333333333333,109.6,175.8,413.6666666666667,311.6666666666667,138.8,323.4,739.5,310.0
2019-10-31,109.75,131.66666666666666,150.0,379.5,370.0,281.4,100.0,107.0,246.75,536.0,293.14285714285717,97.0,232.5,314.0,152.0,376.5,502.0,147.5,203.0,160.0,400.0,350.0,110.0,181.5,343.5,624.0,289.0,110.8,156.4,145.0,460.0,420.0,231.66666666666666,125.0,129.66666666666666,262.0,536.0,314.0,153.66666666666666,164.5,175.0,,360.0,314.0,155.0,152.5,239.0,663.0,273.0,123.4,159.4,,317.0,126.8,269.4,338.0,120.0,161.75,278.0,144.0,283.0,586.0,310.3333333333333,113.2,148.0,170.0,450.0,380.0,319.6666666666667,120.0,138.0,227.42857142857142,520.0,307.8,92.0,159.8,165.0,429.5,400.0,302.3333333333333,100.0,112.2,267.3333333333333,469.6666666666667,208.25,151.5,167.25,366.5,138.0,231.75,361.5,148.0,162.33333333333334,,267.0,115.75,235.0,377.6666666666667,184.5,201.85714285714286,190.0,401.0,350.0,,140.0,167.71428571428572,334.8,871.0,499.6666666666667,110.6,177.2,411.3333333333333,318.6666666666667,138.8,297.0,676.25,262.0
2019-11-30,108.0,127.88888888888889,135.0,384.0,360.0,290.2,92.5,104.0,218.25,479.6666666666667,266.14285714285717,90.0,228.5,284.0,129.0,287.5,463.0,146.0,193.5,155.0,400.0,350.0,110.0,184.5,309.0,638.0,321.0,110.4,158.8,140.0,460.0,410.0,238.0,125.0,129.0,220.4,483.0,277.0,151.66666666666666,161.0,175.0,,360.0,314.0,155.0,147.25,204.66666666666666,597.0,239.0,125.2,154.8,,313.0,122.0,223.2,304.0,122.5,168.25,275.3333333333333,131.66666666666666,279.5,463.3333333333333,273.0,115.4,134.66666666666666,170.0,450.0,380.0,308.3333333333333,120.0,128.66666666666666,230.71428571428572,510.0,261.0,88.16666666666667,156.4,165.0,354.5,400.0,300.3333333333333,120.0,104.16666666666667,252.83333333333334,430.3333333333333,245.75,152.75,170.5,368.0,134.5,198.25,291.0,142.33333333333334,166.66666666666666,,267.0,115.75,196.5,334.0,182.5,200.85714285714286,185.0,401.0,350.0,,135.0,164.85714285714286,312.6,874.0,468.6666666666667,113.2,175.2,414.0,322.0,135.8,261.4,613.0,241.0
2019-12-31,103.375,130.44444444444446,140.0,388.3333333333333,360.0,284.6,100.0,103.0,229.5,494.0,289.0,93.0,234.5,258.0,131.5,287.0,469.5,150.5,206.0,165.0,400.0,350.0,115.0,189.0,333.5,617.0,473.0,112.0,158.2,150.0,460.0,410.0,233.66666666666666,120.0,128.66666666666666,229.0,451.0,250.0,148.66666666666666,150.0,175.0,,360.0,316.0,155.0,137.75,215.66666666666666,471.0,163.0,120.8,155.0,,317.0,122.0,229.2,279.5,127.25,172.5,269.6666666666667,130.66666666666666,300.5,484.6666666666667,276.6666666666667,131.8,146.0,160.0,450.0,380.0,305.3333333333333,110.0,130.33333333333334,302.3333333333333,488.0,268.0,93.83333333333333,160.2,165.0,384.5,400.0,300.0,125.0,106.8,263.5,422.0,280.5,151.0,165.5,375.0,130.0,215.0,307.5,132.66666666666666,161.33333333333334,,267.0,117.75,209.75,364.0,189.5,196.28571428571428,185.0,400.0,350.0,,130.0,162.0,328.4,863.0,474.3333333333333,113.6,176.8,418.3333333333333,319.6666666666667,137.6,278.6,514.0,265.25
2020-01-31,109.25,133.88888888888889,150.0,380.0,360.0,287.6,102.5,103.88888888888889,247.375,503.3333333333333,316.5,97.5,228.0,250.0,117.5,337.5,506.5,160.0,213.0,165.0,400.0,350.0,120.0,198.5,350.5,617.0,476.0,99.0,159.0,160.0,460.0,410.0,241.0,120.0,130.0,271.2,460.0,262.5,152.33333333333334,157.5,175.0,,360.0,315.0,155.0,145.25,240.33333333333334,471.0,169.0,120.75,158.75,,320.0,121.75,245.0,247.0,134.0,187.5,277.3333333333333,149.66666666666666,341.75,473.3333333333333,286.5,133.6,157.42857142857142,170.0,450.0,380.0,308.6666666666667,120.0,131.33333333333334,370.0,455.0,255.75,96.83333333333333,162.8,165.0,354.5,400.0,300.3333333333333,125.0,111.2,291.8333333333333,429.6666666666667,292.75,152.5,169.5,364.0,133.5,238.25,315.0,138.66666666666666,165.66666666666666,,275.0,122.75,240.0,424.0,194.5,206.42857142857142,190.0,400.0,350.0,,140.0,169.42857142857142,338.8,866.0,471.6666666666667,114.2,173.2,423.3333333333333,316.6666666666667,137.8,296.6,501.0,262.5
2020-02-29,115.625,138.22222222222223,150.0,378.0,360.0,276.8,105.0,108.55555555555556,265.25,493.6666666666667,339.2857142857143,96.5,225.0,261.0,119.0,348.5,535.0,155.5,213.0,165.0,400.0,350.0,120.0,193.0,352.0,623.0,494.0,109.8,160.6,150.0,457.0,410.0,238.33333333333334,115.0,129.0,293.2,459.0,273.0,155.66666666666666,191.5,175.0,,360.0,315.0,155.0,145.0,252.66666666666666,459.0,169.0,121.25,157.5,,323.0,121.5,272.5,266.0,126.0,174.0,274.6666666666667,131.0,340.25,481.6666666666667,334.6666666666667,136.0,158.57142857142858,170.0,450.0,380.0,308.6666666666667,120.0,134.0,336.57142857142856,518.0,254.75,98.33333333333333,162.6,165.0,429.5,400.0,297.3333333333333,125.0,114.2,310.0,438.6666666666667,298.75,153.0,168.25,375.0,140.75,242.25,325.5,148.33333333333334,167.0,,283.0,124.75,252.0,453.3333333333333,194.5,215.28571428571428,195.0,401.0,350.0,,145.0,180.42857142857142,352.2,866.0,458.6666666666667,121.0,180.4,412.0,321.3333333333333,147.4,328.2,545.5,267.5
2020-03-31,114.375,145.77777777777777,150.0,378.0,360.0,281.0,105.0,110.55555555555556,275.625,519.3333333333334,333.14285714285717,100.0,223.5,276.0,148.0,359.0,560.5,154.5,211.5,165.0,420.0,350.0,120.0,187.5,350.5,625.0,500.0,113.4,165.2,155.0,422.0,410.0,275.3333333333333,120.0,133.33333333333334,292.0,456.0,292.5,157.0,169.5,175.0,,360.0,315.0,155.0,146.25,255.33333333333334,496.0,192.0,124.2,160.2,,326.0,125.2,293.0,241.5,130.25,180.25,275.3333333333333,132.33333333333334,333.25,495.6666666666667,356.3333333333333,132.4,160.57142857142858,170.0,450.0,380.0,308.3333333333333,120.0,147.0,353.42857142857144,557.0,275.0,100.66666666666667,167.6,165.0,444.5,400.0,295.0,125.0,119.6,315.0,472.0,300.0,153.0,172.75,349.5,145.5,249.25,331.0,147.33333333333334,176.33333333333334,,283.0,123.5,245.5,450.0,187.0,219.0,195.0,400.0,350.0,,145.0,184.28571428571428,357.0,917.0,463.6666666666667,122.2,188.8,417.0,317.0,151.6,330.2,546.5,277.5
2020-04-30,118.85714285714286,150.125,150.0,393.75,360.0,280.57142857142856,110.0,117.375,283.25,503.75,339.25,114.5,232.5,281.0,148.5,360.5,565.5,157.5,216.0,165.0,404.5,350.0,130.0,188.5,356.0,627.0,500.0,121.6,168.2,170.0,460.0,410.0,290.8,125.0,135.0,291.4,477.6666666666667,333.0,157.0,175.5,165.0,386.5,360.0,316.0,150.0,149.5,250.33333333333334,491.0,243.0,128.8,167.8,387.5,274.0,129.2,270.0,273.5,132.5,190.5,293.5,146.75,347.75,515.5,363.0,138.75,162.0,170.0,450.0,380.0,310.0,120.0,146.66666666666666,361.0,798.0,352.5,106.8,179.75,175.0,363.0,400.0,311.3333333333333,130.0,124.0,323.2,539.0,341.5,153.25,171.25,382.5,139.25,249.25,320.5,145.33333333333334,172.5,414.0,357.0,123.0,241.66666666666666,383.3333333333333,197.0,225.57142857142858,195.0,398.0,350.0,347.0,140.0,185.14285714285714,377.1666666666667,871.0,493.5,134.25,219.75,438.6666666666667,325.3333333333333,160.5,339.0,911.0,324.0
2020-05-31,119.75,158.0,165.0,390.25,360.0,282.7142857142857,120.0,117.0,285.375,563.75,356.1111111111111,114.5,244.5,277.0,157.5,346.5,567.0,155.0,216.5,185.0,400.0,350.0,135.0,190.5,356.5,627.0,483.0,122.0,170.0,170.0,460.0,420.0,291.2,125.0,136.0,303.2,477.3333333333333,333.3333333333333,158.33333333333334,179.25,165.0,386.5,380.0,315.0,135.0,153.5,250.66666666666666,497.0,243.0,131.0,172.4,387.5,274.0,132.0,266.8,266.0,133.0,204.25,304.0,152.5,363.5,509.0,366.75,152.0,166.57142857142858,180.0,450.0,380.0,314.0,135.0,148.42857142857142,371.0,645.5,346.0,110.0,173.6,225.0,363.0,400.0,304.75,130.0,125.2,341.6666666666667,562.3333333333334,350.0,152.5,171.25,379.5,138.0,243.75,323.0,148.0,174.5,414.0,357.0,128.0,240.0,385.3333333333333,197.0,223.0,200.0,398.0,350.0,347.0,140.0,184.0,384.8333333333333,871.0,493.3333333333333,131.0,208.6,428.0,333.75,156.2,339.8,668.0,300.6
2020-06-30,122.125,163.22222222222223,,389.0,,282.57142857142856,,120.11111111111111,299.1111111111111,587.0,369.22222222222223,113.0,224.0,305.0,128.5,346.0,601.5,164.0,220.5,,406.5,,,196.0,350.5,624.0,514.0,124.4,178.6,,460.0,,292.4,,145.0,290.4,482.3333333333333,333.3333333333333,162.66666666666666,183.25,,417.0,,352.0,,158.0,263.75,511.0,268.6666666666667,135.4,180.0,375.0,302.5,131.2,277.6,277.5,133.25,201.75,295.75,158.25,377.5,531.25,360.0,143.8,191.71428571428572,,450.0,,310.3333333333333,,141.85714285714286,380.7142857142857,674.5,349.0,110.33333333333333,179.0,,389.6666666666667,,306.25,,127.4,342.1666666666667,548.25,354.8,156.0,184.25,380.25,144.0,256.75,327.5,150.33333333333334,201.66666666666666,414.0,317.5,126.25,254.0,438.5,212.0,230.14285714285714,,399.6,,361.0,,193.14285714285714,388.3333333333333,909.0,448.0,131.2,201.2,424.25,328.0,157.8,342.0,565.0,337.2
2020-07-31,128.5,167.88888888888889,,383.5,,288.625,,128.33333333333334,300.1111111111111,615.25,369.44444444444446,109.0,242.0,295.5,138.5,368.5,605.0,170.0,233.0,,419.0,,,208.0,356.5,624.0,500.0,136.6,184.8,,358.0,,293.4,,149.33333333333334,300.0,498.3333333333333,339.0,173.33333333333334,183.5,,354.5,,353.0,,177.25,306.25,511.0,274.3333333333333,139.4,188.6,381.5,318.0,140.6,267.0,289.5,143.0,210.5,312.0,160.25,367.0,567.75,352.75,149.2,199.71428571428572,,450.0,,303.0,,148.0,378.14285714285717,693.5,332.0,122.66666666666667,184.4,,368.0,,310.75,,133.8,341.1666666666667,545.75,357.6,163.75,192.25,372.3333333333333,148.25,251.5,476.5,146.66666666666666,225.33333333333334,414.0,321.0,134.5,249.75,437.75,211.0,242.57142857142858,,402.4,,358.0,,199.85714285714286,399.6666666666667,962.0,472.0,135.0,205.0,426.25,326.75,159.8,348.8,670.0,315.8
2020-08-31,142.375,193.0,,390.75,,304.25,,141.11111111111111,305.8888888888889,631.25,359.77777777777777,113.0,269.5,304.0,155.5,355.5,624.5,183.5,263.5,,419.0,,,220.0,348.5,655.5,500.0,142.4,210.2,,458.0,,293.8,,172.66666666666666,316.4,478.3333333333333,340.0,191.0,198.25,,431.5,,353.5,,194.75,269.25,485.5,293.6666666666667,152.6,216.4,375.0,310.0,150.2,294.4,327.25,155.75,223.5,324.0,164.25,397.5,527.5,347.25,178.2,209.71428571428572,,450.0,,339.3333333333333,,169.71428571428572,403.14285714285717,709.0,343.2,128.16666666666666,199.8,,389.6666666666667,,303.6666666666667,,141.6,354.5,552.0,355.4,174.75,214.5,372.0,162.75,249.5,318.25,164.0,209.0,414.0,335.0,153.25,245.25,442.0,227.0,254.0,,391.8,,347.0,,209.28571428571428,396.1666666666667,690.0,486.5,135.6,213.8,415.25,335.5,170.0,350.4,662.5,312.6
