AdminStrata,Boucle-Du-Mouhoun,Cascades,Centre,Centre-Est,Centre-Nord,Centre-Ouest,Centre-Sud,Est,Hauts-Bassins,Nord,Plateau-Central,Sahel,Sud-Ouest
Food Group,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers
2018-03-27,0.23029382930982162,0.9083682373531874,0.8773046265783548,0.49890449240102847,0.6180678126274649,0.5215455327150199,0.8736510550248023,0.7518407727172168,0.12598855762556024,0.5382786881583657,0.6644906608957972,1.0800811491889133,0.7171277652998661
2018-03-28,0.23759117610951178,0.9177816797257083,0.883441280081629,0.504019520001417,0.6234988653726357,0.5249330950281932,0.8825898168833095,0.7559075566463642,0.1291383079922186,0.5451912406311027,0.6745738713339503,1.0836921708472624,0.7231295528453696
2018-03-29,0.24101058909623174,0.9205196650347142,0.8849485325274162,0.5117440880447328,0.625192123510185,0.5266788822343519,0.8871876850216435,0.7585251778474067,0.13116636469575613,0.5486878310785782,0.6791183409747444,1.0861914510377035,0.7261647384113511
2018-03-30,0.2444300020829517,0.92325765034372,0.8864557849732034,0.5194686560880485,0.6268853816477343,0.5284246694405106,0.8917855531599773,0.7611427990484492,0.13319442139929366,0.5521844215260537,0.6836628106155386,1.0886907312281446,0.7291999239773325
2018-03-31,0.24784941506967167,0.9259956356527258,0.8879630374189906,0.5271932241313643,0.6285786397852836,0.5301704566466693,0.8963834212983113,0.7637604202494916,0.1352224781028312,0.5556810119735293,0.6882072802563328,1.0911900114185855,0.732235109543314
2018-04-01,0.2516971354456009,0.9330133727468704,0.8884608250925187,0.5306617100178153,0.6302216003550436,0.5316166465240351,0.9023895391862135,0.7660527759308671,0.14007479873337278,0.5497568454729189,0.6922020075263584,1.0951776647018636,0.736346125460499
2018-04-02,0.25554485582153014,0.9400311098410148,0.8889586127660466,0.5341301959042661,0.6318645609248036,0.5330628364014008,0.9083956570741156,0.7683451316122424,0.14492711936391436,0.5438326789723086,0.6961967347963841,1.099165317985142,0.7404571413776841
2018-04-03,0.2593925761974593,0.9470488469351592,0.8894564004395746,0.5375986817907171,0.6335075214945636,0.5345090262787666,0.9144017749620178,0.7706374872936178,0.14977943999445595,0.5379085124716982,0.7001914620664097,1.10315297126842,0.7445681572948694
2018-04-04,0.26324029657338854,0.9540665840293038,0.8899541881131026,0.541067167677168,0.6351504820643236,0.5359552161561324,0.92040789284992,0.7729298429749932,0.15463176062499756,0.5319843459710879,0.7041861893364354,1.1071406245516981,0.7486791732120545
2018-04-05,0.2670880169493178,0.9610843211234482,0.8904519757866306,0.544535653563619,0.6367934426340834,0.5374014060334982,0.9264140107378221,0.7752221986563687,0.15948408125553915,0.5260601794704776,0.7081809166064611,1.1111282778349765,0.7527901891292396
2018-04-06,0.270935737325247,0.9681020582175927,0.8909497634601585,0.54800413945007,0.6384364032038434,0.538847595910864,0.9324201286257242,0.777514554337744,0.16433640188608073,0.5201360129698672,0.7121756438764867,1.1151159311182546,0.7569012050464247
2018-04-07,0.27478345770117624,0.9751197953117371,0.8914475511336866,0.5514726253365209,0.6400793637736034,0.5402937857882296,0.9384262465136264,0.7798069100191194,0.16918872251662234,0.514211846469257,0.7161703711465124,1.1191035844015327,0.7610122209636099
2018-04-08,0.27863117807710547,0.9821375324058816,0.8919453388072146,0.5549411112229719,0.6417223243433634,0.5417399756655954,0.9444323644015286,0.7820992657004948,0.17404104314716393,0.5082876799686467,0.720165098416538,1.1230912376848108,0.765123236880795
2018-04-09,0.2824788984530347,0.9891552695000261,0.8924431264807425,0.5584095971094227,0.6433652849131234,0.5431861655429612,0.9504384822894307,0.7843916213818701,0.1788933637777055,0.5023635134680363,0.7241598256865637,1.127078890968089,0.7692342527979801
2018-04-10,0.2863266188289639,0.9961730065941705,0.8929409141542706,0.5618780829958737,0.6450082454828834,0.544632355420327,0.9564446001773329,0.7866839770632456,0.1837456844082471,0.496439346967426,0.7281545529565893,1.131066544251367,0.7733452687151653
2018-04-11,0.29017433920489305,1.003190743688315,0.8934387018277985,0.5653465688823246,0.6466512060526434,0.5460785452976927,0.9624507180652351,0.788976332744621,0.1885980050387887,0.49051518046681564,0.732149280226615,1.135054197534645,0.7774562846323504
2018-04-12,0.2940220595808222,1.0102084807824594,0.8939364895013265,0.5688150547687755,0.6482941666224032,0.5475247351750585,0.9684568359531373,0.7912686884259964,0.1934503256693303,0.48459101396620535,0.7361440074966407,1.1390418508179232,0.7815673005495355
2018-04-13,0.29786977995675146,1.017226217876604,0.8944342771748545,0.5722835406552264,0.6499371271921632,0.5489709250524243,0.9744629538410393,0.7935610441073717,0.19830264629987188,0.478666847465595,0.7401387347666663,1.1430295041012013,0.7856783164667206
2018-04-14,0.30171750033268063,1.0242439549707485,0.8949320648483825,0.5757520265416772,0.6515800877619232,0.55041711492979,0.9804690717289415,0.7958533997887471,0.2031549669304135,0.4727426809649847,0.744133462036692,1.1470171573844792,0.7897893323839058
2018-04-15,0.3055652207086098,1.031261692064893,0.8954298525219105,0.5792205124281281,0.6532230483316832,0.5518633048071557,0.9864751896168437,0.7981457554701226,0.20800728756095507,0.46681851446437433,0.7481281893067175,1.1510048106677573,0.7939003483010909
2018-04-16,0.30941294108453904,1.0382794291590374,0.8959276401954385,0.582688998314579,0.6548660089014432,0.5533094946845215,0.9924813075047458,0.8004381111514979,0.21285960819149666,0.46089434796376405,0.7521229165767432,1.1549924639510354,0.798011364218276
2018-04-17,0.3132606614604682,1.0452971662531818,0.8964254278689665,0.5861574842010299,0.6565089694712032,0.5547556845618873,0.998487425392648,0.8027304668328733,0.21771192882203824,0.4549701814631537,0.7561176438467688,1.1589801172343133,0.8021223801354612
2018-04-18,0.3171083818363974,1.0523149033473262,0.8969232155424944,0.5896259700874807,0.6581519300409632,0.5562018744392531,1.0044935432805502,0.8050228225142487,0.22256424945257985,0.44904601496254337,0.7601123711167945,1.1629677705175914,0.8062333960526463
2018-04-19,0.32095610221232657,1.0593326404414707,0.8974210032160225,0.5930944559739316,0.659794890610723,0.5576480643166188,1.0104996611684522,0.8073151781956242,0.22741657008312144,0.4431218484619331,0.7641070983868202,1.1669554238008695,0.8103444119698314
2018-04-20,0.3248038225882558,1.0663503775356153,0.8979187908895504,0.5965629418603825,0.661437851180483,0.5590942541939846,1.0165057790563545,0.8096075338769995,0.23226889071366302,0.43719768196132275,0.7681018256568458,1.1709430770841476,0.8144554278870165
2018-04-21,0.328651542964185,1.0733681146297598,0.8984165785630784,0.6000314277468334,0.663080811750243,0.5605404440713503,1.0225118969442566,0.8118998895583749,0.23712121134420464,0.4312735154607124,0.7720965529268715,1.1749307303674255,0.8185664438042017
2018-04-22,0.33249926334011415,1.0803858517239042,0.8989143662366065,0.6034999136332843,0.664723772320003,0.5619866339487161,1.0285180148321589,0.8141922452397503,0.24197353197474622,0.42534934896010207,0.7760912801968971,1.1789183836507036,0.8226774597213868
2018-04-23,0.3363469837160434,1.0874035888180487,0.8994121539101344,0.6069683995197351,0.666366732889763,0.5634328238260818,1.034524132720061,0.8164846009211256,0.2468258526052878,0.4194251824594918,0.7800860074669228,1.1829060369339817,0.8267884756385719
