"Year","Month","Dekad","NDVI","Average"
2021,1,1,0.1809077,0.1642594
2021,1,2,0.1780664,0.1616531
2021,1,3,0.1743989,0.15561
2021,2,1,0.1721658,0.1523837
2021,2,2,0.170415,0.1491066
2021,2,3,0.1683508,0.1459018
2021,3,1,0.1615027,0.140988
2021,3,2,0.1573023,0.1396084
2021,3,3,0.1526061,0.1384889
2021,4,1,0.1488374,0.1376814
2021,4,2,0.147171,0.1363682
2021,4,3,0.1501401,0.136063
2021,5,1,0.1552354,0.1361277
2021,5,2,0.1603029,0.136519
2021,5,3,0.1615098,0.1372551
2021,6,1,0.1581995,0.1368118
2021,6,2,0.1542023,0.1353916
2021,6,3,0.1504682,0.1333535
2021,7,1,0.1471413,0.1282825
2021,7,2,0.1474873,0.126941
2021,7,3,0.1508875,0.1268746
2021,8,1,0.164185,0.1311279
2021,8,2,0.1720918,0.1356288
2021,8,3,0.1798889,0.1415265
2021,9,1,0.1871871,0.1483501
2021,9,2,0.2042519,0.164602
2021,9,3,0.2158438,0.1733728
2021,10,1,0.2284662,0.1816537
2021,10,2,0.2391792,0.1884018
2021,10,3,0.2422757,0.1937095
2021,11,1,0.2361095,0.1919946
2021,11,2,0.227005,0.1886381
2021,11,3,0.2097326,0.1801154
2021,12,1,0.2033739,0.1761678
2021,12,2,0.1972179,0.1727993
2021,12,3,0.191942,0.1697349
2022,1,1,0.1841687,0.1642594
2022,1,2,0.181105,0.1616531
2022,1,3,0.1744209,0.15561
2022,2,1,0.1696834,0.1523837
2022,2,2,0.1648181,0.1491066
2022,2,3,0.1609336,0.1459018
2022,3,1,0.1551245,0.140988
2022,3,2,0.1527048,0.1396084
2022,3,3,0.1511227,0.1384889
2022,4,1,0.1504449,0.1376814
2022,4,2,N/A,0.1363682
2022,4,3,N/A,0.136063
2022,5,1,N/A,0.1361277
2022,5,2,N/A,0.136519
2022,5,3,N/A,0.1372551
2022,6,1,N/A,0.1368118
2022,6,2,N/A,0.1353916
2022,6,3,N/A,0.1333535
2022,7,1,N/A,0.1282825
2022,7,2,N/A,0.126941
2022,7,3,N/A,0.1268746
2022,8,1,N/A,0.1311279
2022,8,2,N/A,0.1356288
2022,8,3,N/A,0.1415265
2022,9,1,N/A,0.1483501
2022,9,2,N/A,0.164602
2022,9,3,N/A,0.1733728
2022,10,1,N/A,0.1816537
2022,10,2,N/A,0.1884018
2022,10,3,N/A,0.1937095
2022,11,1,N/A,0.1919946
2022,11,2,N/A,0.1886381
2022,11,3,N/A,0.1801154
2022,12,1,N/A,0.1761678
2022,12,2,N/A,0.1727993
2022,12,3,N/A,0.1697349