"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2014,1,1,0.98,0.245
2014,1,2,0.542,0.078
2014,1,3,1,0.725
2014,2,1,1.395,1.536
2014,2,2,1.533,2.18
2014,2,3,0.984,1.072
2014,3,1,1.069,1.863
2014,3,2,1.337,2.281
2014,3,3,2.229,4.278
2014,4,1,4.428,3.716
2014,4,2,0.719,4.837
2014,4,3,2.997,4.618
2014,5,1,2.075,1.954
2014,5,2,2.69,0.856
2014,5,3,1.258,0.814
2014,6,1,0,0
2014,6,2,0,0
2014,6,3,0.32,1.023
2014,7,1,3.958,6.804
2014,7,2,1.722,10.291
2014,7,3,8.575,10.343
2014,8,1,12.02,14.958
2014,8,2,14.147,13.075
2014,8,3,18.392,13.258
2014,9,1,10.026,2.755
2014,9,2,1.706,0.716
2014,9,3,1.732,0.34
2014,10,1,2.794,0.588
2014,10,2,0.392,0.092
2014,10,3,0.634,0.32
2014,11,1,1,0.523
2014,11,2,1.343,0.745
2014,11,3,1.003,0.83
2014,12,1,1.405,1.023
2014,12,2,1.814,1.092
2014,12,3,2,1.075
2015,1,1,0.908,0.245
2015,1,2,0.258,0.078
2015,1,3,1,0.725
2015,2,1,1.108,1.536
2015,2,2,1.127,2.18
2015,2,3,0.971,1.072
2015,3,1,1.216,1.863
2015,3,2,1.033,2.281
2015,3,3,7.755,4.278
2015,4,1,1.235,3.716
2015,4,2,1.203,4.837
2015,4,3,1.167,4.618
2015,5,1,5.108,1.954
2015,5,2,0.356,0.856
2015,5,3,6.49,0.814
2015,6,1,0,0
2015,6,2,0,0
2015,6,3,1.105,1.023
2015,7,1,4.399,6.804
2015,7,2,6.141,10.291
2015,7,3,2.833,10.343
2015,8,1,19.67,14.958
2015,8,2,7.346,13.075
2015,8,3,15.075,13.258
2015,9,1,3.173,2.755
2015,9,2,1.278,0.716
2015,9,3,0.327,0.34
2015,10,1,0.255,0.588
2015,10,2,0.464,0.092
2015,10,3,0.65,0.32
2015,11,1,0.935,0.523
2015,11,2,1,0.745
2015,11,3,0.99,0.83
2015,12,1,1.441,1.023
2015,12,2,1.706,1.092
2015,12,3,1.997,1.075
2016,1,1,1,0.245
2016,1,2,0.676,0.078
2016,1,3,1,0.725
2016,2,1,2.154,1.536
2016,2,2,2.059,2.18
2016,2,3,7.193,1.072
2016,3,1,5.167,1.863
2016,3,2,1.186,2.281
2016,3,3,2.199,4.278
2016,4,1,4.268,3.716
2016,4,2,16.105,4.837
2016,4,3,6.922,4.618
2016,5,1,5.696,1.954
2016,5,2,1.791,0.856
2016,5,3,1.186,0.814
2016,6,1,0,0
2016,6,2,0,0
2016,6,3,1.389,1.023
2016,7,1,8.484,6.804
2016,7,2,4.588,10.291
2016,7,3,39.173,10.343
2016,8,1,28.042,14.958
2016,8,2,10.379,13.075
2016,8,3,5.343,13.258
2016,9,1,1.507,2.755
2016,9,2,0.895,0.716
2016,9,3,0.843,0.34
2016,10,1,0.291,0.588
2016,10,2,0.464,0.092
2016,10,3,0.683,0.32
2016,11,1,2.317,0.523
2016,11,2,1.363,0.745
2016,11,3,1.026,0.83
2016,12,1,1.291,1.023
2016,12,2,1.562,1.092
2016,12,3,2,1.075