"Year","Month","Dekad","NDVI","Average"
2017,1,1,0.2301667,0.2416
2019,1,1,0.2231,0.2416
2019,1,2,0.2198556,0.2357444
2017,1,2,0.2254889,0.2357444
2018,1,2,0.2033444,0.2357444
2018,1,3,0.1989889,0.226
2017,1,3,0.2185,0.226
2019,1,3,0.2117556,0.226
2019,2,1,0.2076111,0.2217889
2017,2,1,0.2135333,0.2217889
2018,2,1,0.1991222,0.2217889
2018,2,2,0.2002444,0.2178556
2017,2,2,0.2069778,0.2178556
2019,2,2,0.2030333,0.2178556
2019,2,3,0.1988444,0.2142333
2017,2,3,0.2019889,0.2142333
2018,2,3,0.1999333,0.2142333
2018,3,1,0.1966111,0.2081778
2017,3,1,0.2000444,0.2081778
2019,3,1,0.1943222,0.2081778
2019,3,2,0.1943444,0.2059556
2017,3,2,0.2027444,0.2059556
2018,3,2,0.1934111,0.2059556
2018,3,3,0.1906667,0.2046222
2017,3,3,0.2057556,0.2046222
2019,3,3,0.1935333,0.2046222
2019,4,1,0.1931889,0.2042
2017,4,1,0.2048444,0.2042
2018,4,1,0.1877778,0.2042
2018,4,2,0.1881778,0.2070111
2017,4,2,0.2040444,0.2070111
2019,4,2,0.1956333,0.2070111
2019,4,3,0.1995333,0.2103444
2017,4,3,0.2065778,0.2103444
2018,4,3,0.1911111,0.2103444
2018,5,1,0.1959556,0.2148333
2017,5,1,0.2114889,0.2148333
2019,5,1,0.2074333,0.2148333
2019,5,2,0.2196111,0.2203222
2017,5,2,0.2174667,0.2203222
2018,5,2,0.2024333,0.2203222
2018,5,3,0.2283111,0.2368444
2017,5,3,0.2368333,0.2368444
2019,5,3,0.2561778,0.2368444
2019,6,1,0.2777444,0.2492556
2017,6,1,0.2511444,0.2492556
2018,6,1,0.2486444,0.2492556
2018,6,2,0.2703444,0.2647889
2017,6,2,0.268,0.2647889
2019,6,2,0.298,0.2647889
2019,6,3,0.3125778,0.2836222
2017,6,3,0.2875889,0.2836222
2018,6,3,0.2896333,0.2836222
2018,7,1,0.3312444,0.3318
2017,7,1,0.3291667,0.3318
2019,7,1,0.3281444,0.3318
2019,7,1,0.3274444,0.3318
2019,7,2,0.3366889,0.3571667
2017,7,2,0.3496333,0.3571667
2018,7,2,0.3542,0.3571667
2018,7,3,0.3795556,0.3840556
2017,7,3,0.3706333,0.3840556
2019,7,3,0.3476,0.3840556
2019,8,1,0.3711778,0.4362222
2017,8,1,0.4152111,0.4362222
2018,8,1,0.4250778,0.4362222
2018,8,2,0.4419889,0.4567333
2017,8,2,0.4373111,0.4567333
2019,8,2,0.382,0.4567333
2019,8,3,0.392,0.4705667
2017,8,3,0.4531111,0.4705667
2018,8,3,0.4513778,0.4705667
2018,9,1,0.4521222,0.4774
2017,9,1,0.4593667,0.4774
2019,9,1,0.4014667,0.4774
2019,9,2,0.4095778,0.4704444
2017,9,2,0.4397778,0.4704444
2018,9,2,0.4366444,0.4704444
2018,9,3,0.4232556,0.4585333
2017,9,3,0.4162222,0.4585333
2019,9,3,0.4025333,0.4585333
2019,10,1,0.3913222,0.4424667
2017,10,1,0.3879889,0.4424667
2018,10,1,0.4059667,0.4424667
2018,10,2,0.3849444,0.4235
2017,10,2,0.3563889,0.4235
2019,10,2,0.3813667,0.4235
2019,10,3,0.3531556,0.3802778
2017,10,3,0.2994444,0.3802778
2018,10,3,0.3377333,0.3802778
2018,11,1,0.3148778,0.3572111
2017,11,1,0.2786889,0.3572111
2019,11,1,0.3355333,0.3572111
2019,11,2,0.3158778,0.3340889
2017,11,2,0.2631444,0.3340889
2018,11,2,0.2949222,0.3340889
2018,11,3,0.2615556,0.2935222
2017,11,3,0.2421,0.2935222
2019,11,3,0.2790222,0.2935222
2019,12,1,0.2644333,0.2780778
2017,12,1,0.2339333,0.2780778
2018,12,1,0.2491333,0.2780778
2018,12,2,0.2402778,0.2657222
2017,12,2,0.2262,0.2657222
2019,12,2,0.2527,0.2657222
2019,12,3,0.2428444,0.2561111
2017,12,3,0.2188333,0.2561111
2018,12,3,0.2333889,0.2561111