"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2015,1,1,0.762,0.137
2015,1,2,0.571,0.146
2015,1,3,1.158,0.69
2015,2,1,1.307,1.762
2015,2,2,1.539,1.673
2015,2,3,1.128,1.298
2015,3,1,3.863,3.003
2015,3,2,3.351,3.402
2015,3,3,4.232,4.324
2015,4,1,1.524,4.676
2015,4,2,1.961,5.47
2015,4,3,3.071,7.003
2015,5,1,15.926,11.11
2015,5,2,8.146,12.929
2015,5,3,24.077,11.188
2015,6,1,3.333,1.836
2015,6,2,0,0
2015,6,3,0.455,0.53
2015,7,1,5.964,6.539
2015,7,2,8.94,8.241
2015,7,3,8.994,11.238
2015,8,1,17.083,11.863
2015,8,2,12.473,13.167
2015,8,3,18.664,15.196
2015,9,1,21.732,12.685
2015,9,2,22.289,13.196
2015,9,3,15.753,10.393
2015,10,1,2.574,6.241
2015,10,2,5.312,2.304
2015,10,3,1.714,2.679
2015,11,1,3.902,0.884
2015,11,2,1.22,0.711
2015,11,3,1.071,0.702
2015,12,1,1.167,0.917
2015,12,2,1.241,0.595
2015,12,3,2.107,0.926
2016,1,1,0.943,0.137
2016,1,2,0.679,0.146
2016,1,3,1.33,0.69
2016,2,1,2.018,1.762
2016,2,2,2.551,1.673
2016,2,3,1.857,1.298
2016,3,1,4.923,3.003
2016,3,2,3.625,3.402
2016,3,3,2.827,4.324
2016,4,1,2.542,4.676
2016,4,2,15.122,5.47
2016,4,3,4.5,7.003
2016,5,1,16.83,11.11
2016,5,2,15.777,12.929
2016,5,3,14.923,11.188
2016,6,1,1.643,1.836
2016,6,2,0,0
2016,6,3,1.533,0.53
2016,7,1,5.125,6.539
2016,7,2,7.19,8.241
2016,7,3,27.696,11.238
2016,8,1,18.223,11.863
2016,8,2,8.095,13.167
2016,8,3,12.643,15.196
2016,9,1,11.476,12.685
2016,9,2,9.967,13.196
2016,9,3,11.821,10.393
2016,10,1,1.47,6.241
2016,10,2,1.929,2.304
2016,10,3,1.321,2.679
2016,11,1,3.414,0.884
2016,11,2,1.089,0.711
2016,11,3,1.134,0.702
2016,12,1,1.113,0.917
2016,12,2,1.202,0.595
2016,12,3,1.536,0.926
2017,1,1,0.595,0.137
2017,1,2,0.509,0.146
2017,1,3,1.149,0.69
2017,2,1,2.396,1.762
2017,2,2,6.964,1.673
2017,2,3,3.214,1.298
2017,3,1,5.253,3.003
2017,3,2,3.652,3.402
2017,3,3,5.208,4.324
2017,4,1,1.878,4.676
2017,4,2,5.22,5.47
2017,4,3,8.167,7.003
2017,5,1,16.899,11.11
2017,5,2,28.211,12.929
2017,5,3,21.765,11.188
2017,6,1,1.735,1.836
2017,6,2,0,0
2017,6,3,1.878,0.53
2017,7,1,9.878,6.539
2017,7,2,17.869,8.241
2017,7,3,7.929,11.238
2017,8,1,18.902,11.863
2017,8,2,31.092,13.167
2017,8,3,40.777,15.196
2017,9,1,14.018,12.685
2017,9,2,15.667,13.196
2017,9,3,17.083,10.393
2017,10,1,1.78,6.241
2017,10,2,3.024,2.304
2017,10,3,0.943,2.679
2017,11,1,1.06,0.884
2017,11,2,0.923,0.711
2017,11,3,0.946,0.702
2017,12,1,0.58,0.917
2017,12,2,0.848,0.595
2017,12,3,1.122,0.926