AdminStrata,Agadez,Agadez,Diffa,Diffa,Dosso,Dosso,Maradi,Maradi,Niamey,Niamey,Tahoua,Tahoua,Tillaberi,Tillaberi,Zinder,Zinder
2019-10-26,0.10994994490259742,102.57915010673808,0.1281940576298701,102.66049599451325,0.3709423795995671,103.40626362759278,0.30864678542207796,104.4440471556775,0.23736768860389612,92.8094322713743,0.21031744564935062,105.0670365272396,0.24761089587662338,100.6908422447419,0.2068070267207792,100.26895562423917
2019-10-27,0.10999261379870129,102.6008992577089,0.12765175243506494,102.66992319696668,0.3714644729978355,103.4442894932373,0.3066163788961039,104.55815922856334,0.23746557397186147,92.7553689911648,0.20872613360389605,105.07575197791486,0.2455956025974026,100.61985584692904,0.20683803955627703,100.31472908539709
2019-10-28,0.11003153874458874,102.62233012317856,0.1271035663961039,102.67276969312249,0.371887982034632,103.4874732985977,0.30454433409090903,104.67863107221066,0.23751026347402598,92.70511541962858,0.20713453198051943,105.09064423162746,0.2435594584415584,100.55592100741525,0.2068194045995671,100.36526474712858
2019-10-29,0.11006671974025972,102.64344270314706,0.12655632094155844,102.67327174577053,0.37221290670995666,103.53581504367392,0.302442302077922,104.80478915582533,0.23750175711038962,92.65867155676567,0.20554699863636358,105.11132783785737,0.24151037269480516,100.49802311031863,0.20675112185064934,100.42056260943359
2019-10-30,0.11009815678571429,102.66423699761432,0.12601001607142856,102.67142935491084,0.3724392470238095,103.58931472846602,0.3003102828571428,104.93663347940735,0.23744005488095232,92.61603740257608,0.20396353357142852,105.13780279660457,0.23944834535714282,100.44616215563919,0.20663319130952384,100.48062267231221
2019-10-31,0.11012584988095238,102.68471300658041,0.12546465178571428,102.66724252054337,0.3725670029761905,103.64797235297395,0.29814827642857145,105.07416404295672,0.23732515678571425,92.5772129570598,0.2023841367857142,105.17006910786911,0.23737337642857143,100.40033814337691,0.20646561297619045,100.54544493576441
2019-11-01,0.11015063904761903,102.70482332752184,0.12493352071428569,102.66080222179859,0.3726075472619048,103.70856799377671,0.2960067307142857,105.21106588082196,0.2371675545238095,92.5409080502501,0.2008495146428571,105.20613146340982,0.235337105,100.36022061736719,0.20625943095238095,100.61378454792057
2019-11-02,0.11017252428571425,102.7245679604385,0.12441662285714285,102.65210845867651,0.3725608798809524,103.77110165087429,0.2938856457142857,105.34733899300316,0.2369672480952381,92.507122682147,0.1993596671428571,105.2459898632267,0.23333953107142857,100.32580957761,0.20601464523809523,100.6856415087807
2019-11-03,0.11019196130952379,102.7439181283569,0.12391395821428572,102.6411612311771,0.37246111976190477,103.83443656992912,0.29178502142857143,105.48298337950021,0.23674117642857145,92.47537035507249,0.19791459428571428,105.28964430731978,0.23138065464285715,100.29710502410536,0.20574495333333337,100.75852741593546
2019-11-04,0.11020895011904759,102.76287383127696,0.12342552678571428,102.62796053930039,0.3723082669047618,103.89857275094123,0.2897048578571429,105.61799904031321,0.23648933952380954,92.44565106902652,0.1965142960714286,105.33709479568904,0.2294604757142857,100.27410695685327,0.20545035523809527,100.83244226938483
2019-11-05,0.11022349071428568,102.78143506919871,0.12295132857142857,102.61250638304634,0.37210232130952375,103.96351019391057,0.287645155,105.75238597544208,0.23621173738095239,92.41796482400916,0.1951587725,105.38834132833448,0.2275789942857143,100.25681537585372,0.20513085095238096,100.9073860691288
2019-11-06,0.11023558309523807,102.79960184212216,0.12249136357142856,102.59479876241498,0.37184328297619046,104.0292488988372,0.2856059128571429,105.88614418488687,0.23590837,92.39231162002038,0.1938480235714286,105.44338390525611,0.22573621035714284,100.24523028110671,0.2047864404761905,100.98335881516739
2019-11-07,0.11024522726190474,102.81737415004727,0.1220456317857143,102.57483767740632,0.3715311519047619,104.0957888657211,0.28358713142857145,106.01927366864756,0.2355792373809524,92.36869145706017,0.1925820492857143,105.50222252645393,0.22393212392857142,100.23935167261229,0.20441712380952382,101.06036050750059
2019-11-08,0.11025242321428569,102.83475199297408,0.1216132542857143,102.55519487443011,0.37116592809523813,104.16313009456228,0.28158379142857143,106.14981184861465,0.23522433952380953,92.3471043351285,0.19134786142857144,105.56155046556307,0.22215892714285715,100.23629274059783,0.20402290095238096,101.13839114612843
2019-11-09,0.11025717095238093,102.85173537090259,0.12119423107142857,102.53587035348642,0.37074761154761904,104.23127258536071,0.27959589285714287,106.27775872478817,0.23484367642857143,92.32755025422544,0.19014546000000002,105.62136772258353,0.22041662,100.23605348506338,0.20360377190476187,101.21745073105086
2019-11-10,0.11025947047619045,102.86832428383275,0.12078856214285714,102.5168641145752,0.3702762022619048,104.30021633811641,0.27762343571428577,106.40311429716807,0.23443724809523814,92.31002921435095,0.188974845,105.68167429751531,0.2187052025,100.23863390600889,0.2031597366666666,101.29753926226795
2019-11-11,0.11025982428571425,102.8847758796877,0.1203983017857143,102.49848465099318,0.36975269261904764,104.36931815990658,0.27566911071428574,106.5233439604905,0.23400573476190484,92.29399785155995,0.18783751357142858,105.74070984163275,0.21703087749999997,100.24429768178543,0.20269149738095232,101.37821584054721
2019-11-12,0.11025823238095235,102.90109015846743,0.12002345,102.48073196274036,0.36917708261904764,104.4385780507312,0.2737329178571429,106.63844771475543,0.2335491364285715,92.27945616585247,0.18673346571428576,105.79847435493582,0.21539364499999997,100.25304481239299,0.202199054047619,101.45948046588872
2019-11-13,0.1102545280194805,102.91705216202384,0.11966400678571429,102.46360604981672,0.36855656237012985,104.50774032453462,0.2718148571428572,106.74842555996288,0.23307365429653687,92.26719184857114,0.18566270142857144,105.85496783742454,0.213793505,100.26487529783155,0.2016842158333333,101.53970479106333
2019-11-14,0.11024871120129869,102.93266189035697,0.11931997214285715,102.44710691222228,0.36789113187229433,104.57680498131678,0.2699149285714286,106.85327749611282,0.23257928836580094,92.25720489971599,0.18462522071428572,105.91019028909894,0.2122304575,100.27978913810117,0.2011469827380952,101.61888881607112
2019-11-15,0.11024078192640692,102.94791934346681,0.11899134607142856,102.43123454995704,0.3671807911255411,104.64577202107773,0.2680331321428572,106.9530035232053,0.23206603863636366,92.249495319287,0.18362102357142857,105.96414170995895,0.2107045025,100.2977863332018,0.20058735476190473,101.69703254091205
2019-11-16,0.11023074019480521,102.96282452135335,0.11867812857142856,102.41598896302098,0.36642554012987005,104.7146414438175,0.2661694678571429,107.04760364124026,0.23153390510822514,92.24406310728418,0.18265011,106.01682210000457,0.20921564,100.31886688313345,0.2000053319047619,101.77413596558617
2019-11-17,0.1102185860064935,102.97737742401664,0.11838031964285713,102.40137015141411,0.3656253788852814,104.78341324953605,0.26432393571428575,107.13707785021775,0.23098288778138526,92.24090826370751,0.18171247999999998,106.06823145923589,0.20776387000000002,100.34303078789613,0.19940091416666667,101.85019909009345
2019-11-18,0.11020431936147186,102.99157805145664,0.11809785762987013,102.3871508122344,0.36478030739177486,104.85208743823338,0.26253154220779223,107.2177024882799,0.23041298665584417,92.24003078855702,0.1808170535064935,106.1158851615004,0.20636994194805194,100.3671279148452,0.19877410154761901,101.92522191443388
2019-11-19,0.11018794025974027,103.00542640367335,0.11783074253246753,102.37333094548181,0.36389032564935064,104.92066400990949,0.2607922873376624,107.28947755542671,0.22982420173160167,92.24143068183271,0.17996383051948053,106.15978320679814,0.20503385584415587,100.39115826398071,0.19812489404761902,101.99920443860748
2019-11-20,0.11016944870129872,103.01892248066676,0.11757897435064935,102.35991055115639,0.36295543365800864,104.98914296456438,0.2591061711038961,107.35240305165816,0.22921653300865796,92.24510794353452,0.17915281103896105,106.19992559512905,0.2037556116883117,100.41512183530259,0.19745329166666664,102.0721466626142
2019-11-21,0.11014855611471865,103.03185026025055,0.11734080487012986,102.34550917737502,0.36196269165584416,105.05605283751748,0.2574434388636364,107.39946923329008,0.22858742941558438,92.25138977248115,0.17837662577922078,106.23298844022449,0.20252606269480516,100.43941345751273,0.1967570864285714,102.14322982024566
2019-11-22,0.11012526250000003,103.04420974242471,0.11711623409090907,102.33012682413775,0.36091209964285714,105.12139362876881,0.25580409061688314,107.43067610032236,0.2279368909523809,92.26027616867252,0.17763527474025978,106.25897174208444,0.20134520886363633,100.46403313061113,0.19603627833333329,102.2124539115019
2019-11-23,0.11009956785714288,103.05600092718922,0.11690526201298701,102.31376349144455,0.35980365761904765,105.18516533831841,0.25418812636363636,107.44602365275507,0.22726491761904763,92.27176713210868,0.17692875792207793,106.2778755007089,0.2002130501948052,100.48898085459778,0.19529086738095233,102.2798189363829
2019-11-24,0.11007192904761907,103.06731391730052,0.11670788863636362,102.29641917929544,0.3586418821428571,105.24701860267756,0.2525955461038961,107.44551189058816,0.22657654976190478,92.28655766839836,0.1762570753246753,106.28969971609789,0.19912958668831168,100.51425662947268,0.19452454964285715,102.34394508158482
2019-11-25,0.11004234607142858,103.0781487127586,0.11652411396103897,102.27809388769042,0.35742677321428573,105.30695342184625,0.25102634983766237,107.4291408138217,0.2258717873809524,92.30464777754158,0.175620226948052,106.29444438825142,0.19809481834415582,100.53986045523584,0.1937373251190476,102.40483234710771
2019-11-26,0.11001081892857141,103.08850531356347,0.11635393798701298,102.2587876166295,0.35615833083333337,105.36496979582452,0.24948053756493502,107.39691042245565,0.22515063047619047,92.32603745953831,0.1750182127922078,106.29210951716944,0.19710874516233767,100.56579233188724,0.19292919380952384,102.46248073295153
2019-11-27,0.10997734761904761,103.09838371971512,0.11619736071428573,102.23850036611262,0.35483655499999994,105.42106772461236,0.2479581092857143,107.34882071649,0.22441307904761906,92.35072671438861,0.17445103285714286,106.28269510285197,0.19617136714285716,100.5920522594269,0.1921001557142857,102.51689023911632
2019-11-28,0.10994193214285711,103.10778393121352,0.11605438214285714,102.21723213613988,0.3534614457142857,105.47524720820974,0.246459065,107.28487169592476,0.2236591330952381,92.37871554209245,0.17391868714285716,106.26620114529905,0.19528268428571427,100.61864023785483,0.19125021083333332,102.56806086560205
2019-11-29,0.10990457249999996,103.11670594805872,0.11591170964285714,102.19489194758077,0.35203300297619056,105.52750824661672,0.2449329567857143,107.21137832641138,0.22288879261904762,92.41000394264982,0.17338046928571435,106.24462295275177,0.1943910575,100.64588672333562,0.19037935916666665,102.61599261240876
2019-11-30,0.10986526869047615,103.1251497702507,0.11576934321428571,102.1714798004353,0.3505512267857143,105.57785083983323,0.24337978464285714,107.12834060794985,0.2221020576190476,92.44459191606073,0.17283637928571433,106.21796052521007,0.1934964867857143,100.67379171586933,0.1894876007142857,102.6606854795364
2019-12-01,0.10982392428571426,103.13291688648863,0.11563068,102.14712418817723,0.34903866059523814,105.62713654773788,0.24184754821428575,107.03968540854342,0.2213036730952381,92.48097405918678,0.17230208142857145,106.18789155820886,0.19262201607142856,100.7005214871962,0.18858003797619047,102.7026507483254
2019-12-02,0.10978053928571427,103.14000729677238,0.11549572,102.12182511080654,0.3474953044047619,105.6753653703306,0.2403362475,106.9454127281921,0.22049363904761904,92.51915037202797,0.17177757571428573,106.1544160517481,0.19176764535714286,100.72607603731629,0.18765667095238095,102.74188841877579
2019-12-03,0.10973511369047617,103.14642100110207,0.1153644632142857,102.09558256832322,0.3459211582142857,105.72253730761142,0.2388458825,106.84552256689584,0.21967195547619048,92.55912085458428,0.1712628621428572,106.11753400582778,0.19093337464285715,100.75045536622962,0.18671749964285717,102.77839849088757
2019-12-04,0.10968887595238096,103.15221952546885,0.11523690964285713,102.06839656072732,0.3443315757142857,105.76932709926707,0.23737645321428572,106.7400149246547,0.21885586714285712,92.60431158336421,0.1707579407142857,106.0772454204479,0.19011920392857146,100.77365947393615,0.1857794701190476,102.81032224415425
2019-12-05,0.10964182607142856,103.15740286987277,0.11511305928571426,102.04026708801878,0.3427265569047619,105.81573474529759,0.23592795964285718,106.62888980146865,0.218045374047619,92.65472255836772,0.1702628114285714,106.03355029560846,0.18932513321428573,100.79568836043586,0.18484258238095239,102.83765967857586
2019-12-06,0.10959396404761905,103.16197103431375,0.11499291214285713,102.01119415019762,0.34110610178571427,105.86176024570298,0.23450040178571427,106.51214719733771,0.21724047619047612,92.71035377959483,0.1697774742857143,105.98644863130946,0.18855116249999998,100.81654202572882,0.18390683642857142,102.86041079415239
2019-12-07,0.10954528988095238,103.16592401879191,0.11487646821428568,101.98117774726384,0.33947021035714287,105.90740360048319,0.23309377964285716,106.38978711226186,0.21644117357142856,92.77120524704554,0.16930192928571428,105.93594042755088,0.1877972917857143,100.83622046981498,0.18297223226190476,102.87857559088384
2019-12-08,0.10949580357142857,103.16926182330711,0.11476372749999998,101.95021787921748,0.33781888261904763,105.95266480963829,0.23170809321428568,106.2618095462411,0.2156474661904762,92.83727696071985,0.16883617642857143,105.88202568433277,0.18706352107142862,100.85472369269435,0.18203876988095238,102.8921540687702
2019-12-09,0.1094455051190476,103.17198444785947,0.1146526357142857,101.91800605276178,0.33615211857142857,105.99754387316824,0.23034065178571428,106.13074910453933,0.2148593540476191,92.90856892061775,0.16837871857142853,105.82646475038077,0.18634364750000004,100.87178801601587,0.18110644928571432,102.9011462278115
2019-12-10,0.1093943945238095,103.17409189244894,0.11454319285714284,101.88454226789676,0.3344699182142857,106.04204079107306,0.22899145535714283,105.99660578715657,0.21407683714285716,92.98508112673926,0.1679295557142857,105.76925762569489,0.18563767107142862,100.88741343977959,0.18017527047619047,102.90555206800768
2019-12-11,0.10934267119047619,103.17573116120026,0.11443473857142857,101.84987408634527,0.3327734527380952,106.08599820572056,0.2276648282142857,105.86066379277744,0.21329984738095242,93.06666008541714,0.1674871085714286,105.71046445042772,0.18494372035714288,100.90042548965849,0.17924475130952383,102.90528820042675
2019-12-12,0.10929033511904761,103.1769022541134,0.11432727285714285,101.81400150810734,0.3310627221428571,106.12941611711068,0.22636077035714286,105.72292312140199,0.21252838476190475,93.1533057966514,0.16705137714285717,105.65008522457931,0.18426179535714285,100.91082416565257,0.1783148917857143,102.90035462506872
2019-12-13,0.10923738630952377,103.17760517118839,0.11422079571428569,101.77692453318294,0.3293377264285714,106.17229452524342,0.22507928178571432,105.5833837730302,0.2117624492857143,93.24501826044202,0.16662236142857148,105.58811994814958,0.1835918960714286,100.91860946776183,0.17738569190476192,102.89075134193358
2019-12-14,0.10918561642857139,103.17849018285662,0.11411530714285711,101.73864316157203,0.32761238964285716,106.21381147898377,0.22382036249999998,105.44204574766208,0.21100146273809522,93.33755238561447,0.16620006142857144,105.52456862113858,0.1829340225,100.9237813959863,0.17646908166666667,102.8799506196839
2019-12-15,0.10913502547619046,103.17955728911812,0.11401080714285712,101.6991573932747,0.3258867117857143,106.25396697833173,0.22258401249999998,105.2989090452976,0.2102454251190476,93.43090817216874,0.1657844771428571,105.45943124354633,0.18228817464285715,100.9263399503259,0.17556506107142858,102.8679524583196
2019-12-16,0.10908561345238094,103.18080648997288,0.11390729571428569,101.65846722829086,0.32416069285714283,106.29276102328727,0.22137023178571427,105.15397366593682,0.20949433642857143,93.52508562010483,0.1653756085714285,105.39270781537279,0.18165435250000003,100.9262851307807,0.1746736301190476,102.85475685784078
2019-12-17,0.10903738035714286,103.18223778542094,0.11380477285714284,101.61657266662057,0.3224343328571429,106.33019361385034,0.22017902035714285,105.00723960957966,0.20874819666666666,93.62008472942273,0.16497345571428568,105.32439833661796,0.1810325560714286,100.9236169373507,0.17379478880952381,102.84036381824737
2019-12-18,0.10899032619047622,103.18385117546222,0.11370323857142857,101.5734737082638,0.3207076317857143,106.36626475002107,0.21901037821428573,104.85870687622617,0.20800700583333337,93.71590550012245,0.16457801857142856,105.25450280728184,0.1804227853571429,100.91833537003588,0.17292853714285716,102.82477333953942
2019-12-19,0.10894445095238096,103.18564666009682,0.11360444107142854,101.53055080510366,0.31898058964285714,106.40097443179937,0.21789406000000003,104.71538520956061,0.2072707639285715,93.81254793220398,0.16419666642857145,105.18634511363314,0.17983418714285718,100.91004560013438,0.1720748751190476,102.80798542171686
2019-12-20,0.10889975464285714,103.18762423932465,0.11350838035714285,101.48780395714004,0.3172532064285714,106.43432265918526,0.2168300657142857,104.57727460958294,0.20653947095238095,93.91001202566733,0.1638293992857143,105.11992525567186,0.17926676142857145,100.89874762764622,0.17123380273809521,102.79000006477976
2019-12-21,0.10885607081168831,103.18962276318665,0.11341638977272726,101.44542702089302,0.315528752034632,106.46670659855401,0.2158255848376624,104.44592127443607,0.20581419222943728,94.00839382097631,0.16348100019480521,105.05592184427526,0.17872633827922083,100.88554733846638,0.17040650553030304,102.77104236683081
2019-12-22,0.10881339945887447,103.1916422316828,0.11332846931818182,101.40341999636249,0.31380722646103887,106.49812624990562,0.21488061737012987,104.32132520411999,0.20509492775974034,94.10769331813091,0.1631514691558442,104.99433487944339,0.17821291769480524,100.87044473259489,0.169592983495671,102.75111232786996
2019-12-23,0.10877174058441559,103.19368264481314,0.11324461899350648,101.36178288354849,0.3120886297077921,106.52858161324006,0.2139951633116883,104.20348639863467,0.20438167754329004,94.20791051713113,0.16284080616883118,104.93516436117623,0.1777264996753247,100.8534398100317,0.16879323663419915,102.73020994789725
2019-12-24,0.10873113656926407,103.19565630527515,0.11316483879870129,101.32051568245103,0.31037619201298694,106.55710315820869,0.21316922266233768,104.09240485798014,0.2036770946753247,94.30824594184254,0.16254901123376625,104.87841028947378,0.17726708422077928,100.83453257077689,0.1680107008982684,102.7091718271765
2019-12-25,0.10869158741341992,103.19756321306883,0.11308912873376623,101.27961839307011,0.3086699133766233,106.58369088481145,0.21240279542207793,103.9880805821564,0.2029811791558441,94.40869959226518,0.16227608435064936,104.82407266433601,0.17683467133116887,100.81372301483036,0.16724537628787878,102.68799796570775
2019-12-26,0.1086530931168831,103.19940336819428,0.1130174887987013,101.23909101540572,0.30696979379870126,106.60834479304835,0.2116958815909091,103.89051357116345,0.20229393098484846,94.50927146839902,0.16202202551948056,104.77215148576299,0.17642926100649353,100.7910111421922,0.1664972628030303,102.66668836349096
2019-12-27,0.10861565367965366,103.20117677065136,0.1129499189935065,101.19893354945785,0.3052758332792207,106.63106488291935,0.21104848116883115,103.7997038250013,0.20161535016233767,94.60996157024408,0.16178683474025976,104.72264675375466,0.1760508532467533,100.76639695286235,0.16576636044372295,102.64524302052615
2019-12-28,0.10857926910173157,103.20288342044019,0.11288641931818182,101.15914599522651,0.3035880318181817,106.6518511544245,0.21046059415584414,103.71565134366993,0.20094543668831177,94.71076989780033,0.16157051201298703,104.67555846831104,0.1756994480519481,100.73988044684084,0.16505266920995673,102.62366193681335
2019-12-29,0.10854393938311688,103.2045233175607,0.11282359262987014,101.11959985923798,0.30190638941558434,106.67070360756381,0.2098842209090909,103.63442925916608,0.20028419056277064,94.81169645106782,0.16135739305194804,104.62920893389733,0.17535200149350652,100.71329535238733,0.16435618910173164,102.60194511235252
2019-12-30,0.10850966452380953,103.20609646201291,0.11276143892857142,101.08029514149224,0.3002309060714286,106.68762224233723,0.2093193614285714,103.55603757148981,0.19963161178571434,94.91274123004648,0.16114747785714284,104.58359815051351,0.1750085135714286,100.68664166950181,0.1636769201190476,102.58009254714365
2019-12-31,0.10847644452380954,103.20760285379683,0.11269995821428572,101.0412318419893,0.2985615817857144,106.70260705874477,0.20876601571428569,103.48047628064107,0.1989877003571429,95.01390423473637,0.1609407664285714,104.5387261181596,0.1746689842857143,100.65991939818431,0.16301486226190476,102.55810424118678
2020-01-01,0.10844441404761905,103.20908104826391,0.11263900589285715,101.00339583482078,0.296896558452381,106.71586717429723,0.20821421196428572,103.40649875991565,0.19835164607142858,95.1153510357675,0.1607331714285714,104.49476428382404,0.17433070946428572,100.63389453091744,0.1623698925,102.53657609009986
2020-01-02,0.1084135730952381,103.21053104541414,0.1125785819642857,100.96678711998668,0.2952358360714286,106.72740258899462,0.2076639501785714,103.33410500931356,0.19772344892857144,95.21708163313986,0.16052469285714283,104.45171264750685,0.17399368910714283,100.60856706770127,0.16174201083333334,102.5155080938828
