"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2015,1,1,0.023,0.008
2015,1,2,0.023,0.017
2015,1,3,0.035,0.022
2015,2,1,0.849,0.174
2015,2,2,4.017,0.731
2015,2,3,1.096,0.784
2015,3,1,2.012,3.658
2015,3,2,5.421,6.192
2015,3,3,5.944,8.138
2015,4,1,5.549,16.496
2015,4,2,2.063,18.292
2015,4,3,4.799,23.439
2015,5,1,30.607,29.662
2015,5,2,28.63,32.38
2015,5,3,45.609,36.008
2015,6,1,31.861,48.469
2015,6,2,29.425,39.69
2015,6,3,29.385,45.254
2015,7,1,68.37,56.108
2015,7,2,59.886,58.484
2015,7,3,46.612,68.081
2015,8,1,95.765,74.453
2015,8,2,108.189,81.119
2015,8,3,62.841,95.363
2015,9,1,86.735,69.367
2015,9,2,112.746,65.687
2015,9,3,111.818,58.348
2015,10,1,51.217,35.892
2015,10,2,53.61,23.877
2015,10,3,36.959,20.955
2015,11,1,6.167,5.191
2015,11,2,0.687,1.856
2015,11,3,1.265,0.905
2015,12,1,0.804,0.385
2015,12,2,0.226,0.065
2015,12,3,0.111,0.028
2016,1,1,0.725,0.008
2016,1,2,0.055,0.017
2016,1,3,0.172,0.022
2016,2,1,0.451,0.174
2016,2,2,0.698,0.731
2016,2,3,1.053,0.784
2016,3,1,1.804,3.658
2016,3,2,7.499,6.192
2016,3,3,2.463,8.138
2016,4,1,27.285,16.496
2016,4,2,18.605,18.292
2016,4,3,22.972,23.439
2016,5,1,32.085,29.662
2016,5,2,38.504,32.38
2016,5,3,49.265,36.008
2016,6,1,47.605,48.469
2016,6,2,36.479,39.69
2016,6,3,54.527,45.254
2016,7,1,64.245,56.108
2016,7,2,79.915,58.484
2016,7,3,76.245,68.081
2016,8,1,44.72,74.453
2016,8,2,89.401,81.119
2016,8,3,102.569,95.363
2016,9,1,88.602,69.367
2016,9,2,77.537,65.687
2016,9,3,53.755,58.348
2016,10,1,11.524,35.892
2016,10,2,15.715,23.877
2016,10,3,9.534,20.955
2016,11,1,11.857,5.191
2016,11,2,0.67,1.856
2016,11,3,2.902,0.905
2016,12,1,0.761,0.385
2016,12,2,0.411,0.065
2016,12,3,0.065,0.028
2017,1,1,0.036,0.008
2017,1,2,0.032,0.017
2017,1,3,0.056,0.022
2017,2,1,0.685,0.174
2017,2,2,0.289,0.731
2017,2,3,0.537,0.784
2017,3,1,1.264,3.658
2017,3,2,3.521,6.192
2017,3,3,6.216,8.138
2017,4,1,12.567,16.496
2017,4,2,12.617,18.292
2017,4,3,30.773,23.439
2017,5,1,24.847,29.662
2017,5,2,36.149,32.38
2017,5,3,42.789,36.008
2017,6,1,21.594,48.469
2017,6,2,59.096,39.69
2017,6,3,48.741,45.254
2017,7,1,33.577,56.108
2017,7,2,39.988,58.484
2017,7,3,76.7,68.081
2017,8,1,72.942,74.453
2017,8,2,54.796,81.119
2017,8,3,55.929,95.363
2017,9,1,46.022,69.367
2017,9,2,27.511,65.687
2017,9,3,60.34,58.348
2017,10,1,31.71,35.892
2017,10,2,5.42,23.877
2017,10,3,2.415,20.955
2017,11,1,5.965,5.191
2017,11,2,2.337,1.856
2017,11,3,0.992,0.905
2017,12,1,0.753,0.385
2017,12,2,0.313,0.065
2017,12,3,0.275,0.028