"Year","Month","Dekad","NDVI Anomaly"
2017,1,1,97.991414790275
2017,1,2,99.5591853122767
2017,1,3,101.093873927037
2017,2,1,101.289692330292
2017,2,2,100.527289980525
2017,2,3,99.682050199811
2017,3,1,99.1580953667188
2017,3,2,99.2731493994841
2017,3,3,99.5867076506039
2017,4,1,99.7791353864497
2017,4,2,100.909666689942
2017,4,3,99.8526620999958
2017,5,1,98.9580969594841
2017,5,2,98.7015305844868
2017,5,3,99.5685203813758
2017,6,1,100.347644364739
2017,6,2,102.322143520073
2017,6,3,105.067272286742
2017,7,1,106.185505878619
2017,7,2,105.141000709764
2017,7,3,103.899009626337
2017,8,1,101.203176357862
2017,8,2,100.092914112817
2017,8,3,99.2122601803895
2017,9,1,98.391299867005
2017,9,2,97.9095201735292
2017,9,3,98.3775254325173
2017,10,1,98.6859374577307
2017,10,2,97.917556871636
2017,10,3,95.5781333987954
2017,11,1,95.6323078510926
2017,11,2,96.4163736766754
2017,11,3,98.5169129607027
2017,12,1,98.5976998670887
2017,12,2,98.2855447826683
2017,12,3,97.9469946653718
2018,1,1,99.0181101007153
2018,1,1,98.6285494974356
2018,1,2,96.6815647966501
2018,1,3,97.0403234611279
2018,2,1,96.739749838436
2018,2,2,97.1842926526056
2018,2,3,98.3907277657101
2018,3,1,100.966830269953
2018,3,2,101.377895580278
2018,3,3,101.104920492775
2018,4,1,100.456060323191
2018,4,2,99.6080845711206
2018,4,3,99.7644956519813
2018,5,1,99.7585286973474
2018,5,2,99.7076428326249
2018,5,3,99.4038709715803
2018,6,1,100.029643329685
2018,6,2,100.862680503363
2018,6,3,101.846806927201
2018,7,1,105.766872190404
2018,7,2,107.260983552322
2018,7,3,107.936368947464
2018,8,1,105.339326112658
2018,8,2,104.195874464131
2018,8,3,103.818822360967
2018,9,1,103.895822189069
2018,9,2,102.537953181052
2018,9,3,101.569369973815
2018,10,1,100.527863245916
2018,10,2,99.8360131250849
2018,10,3,99.923992003465
2018,11,1,100.221436201745
2018,11,2,100.328720161282
2018,11,3,100.504636632741
2018,12,1,100.661285066416
2018,12,2,100.961473805882
2018,12,3,101.151387726567
2019,1,2,100.769260492833
2019,1,3,100.924148870801
2019,2,1,100.952784199154
2019,2,2,100.622458718836
2019,2,3,100.800034212142
2019,3,1,101.573387748347
2019,3,2,101.279573913841
2019,3,3,100.627828738776
2019,4,1,100.355596414886
2019,4,2,101.097805765337
2019,4,3,101.526987744815
2019,5,1,101.680137098477
2019,5,2,102.367593511263
2019,5,3,102.408660727521
2019,6,1,101.184748359153
2019,6,2,99.3167945912623
2019,6,3,96.9544814838942
2019,7,1,93.9583955368011
2019,7,1,92.9624858280491
2019,7,2,92.4669209507378
2019,7,3,93.5391042785431
2019,8,1,97.8476011267072
2019,8,2,101.583138140844
2019,8,3,105.679758795307
2019,9,1,108.879651759117
2019,9,2,108.395956556919
2019,9,3,105.97574561594
2019,10,1,102.931311143732
2019,10,2,100.278464805552
2019,10,3,98.7896211521613
2019,11,1,99.1751752990022
2019,11,2,99.3999824692969
2019,11,3,100.493578364746
2019,12,1,100.966196744785
2019,12,2,100.66084300893
2019,12,3,100.481244425159