"Year","Month","Dekad","1 Month Anomaly (%)","3 Months Anomaly (%)","Value","Average"
2017,1,1,100,82.478886642084,0,0
2017,1,2,100,92.9740680713128,0,0
2017,1,3,100,101.212482607831,0,0
2017,2,1,100,100,0,0
2017,2,2,100,100,0,0
2017,2,3,100,100,0,0
2017,3,1,100,100,0,0
2017,3,2,100.02,100.02,0.002,0
2017,3,3,101.305457400864,101.305457400864,0.319,0.188
2017,4,1,95.9081748882853,95.9081748882853,0.625,1.225
2017,4,2,87.3743860974688,87.3894975443899,0.62,1.822
2017,4,3,94.8895860987088,95.7403651115619,4.482,3.527
2017,5,1,153.914637339618,148.863402803469,20.166,7.565
2017,5,2,250.951415048778,231.845220738322,43.295,9.967
2017,5,3,195.666474599059,180.82992522824,8.038,14.12
2017,6,1,141.847234187812,149.615009361074,25.93,27.432
2017,6,2,128.465454347471,167.639778236943,50.413,21.916
2017,6,3,127.93006883779,150.082514058675,28.322,30.283
2017,7,1,137.146794676138,145.354969574037,59.544,45.918
2017,7,2,93.1622632331033,127.211221198477,24.702,45.363
2017,7,3,91.1844083620099,118.823268206039,50.698,57.676
2017,8,1,80.9668704842451,110.233703252373,54.565,59.828
2017,8,2,77.2102120544354,91.4881877915434,34.348,66.267
2017,8,3,97.3548511732275,101.319729503075,97.626,65.784
2017,9,1,88.000786726181,96.6886701304668,19.1,40.986
2017,9,2,109.599802602183,91.4864502752116,37.62,33.181
2017,9,3,71.2037395585551,88.7411027870144,10.509,24.295
2017,10,1,93.7840046999923,85.5790170013665,15.302,10.822
2017,10,2,75.5076525982537,88.7732278275871,1.634,4.474
2017,10,3,110.44099514035,89.4015696019376,3.517,2.278
2017,11,1,91.3227072677531,89.041600006198,0.204,0.062
2017,11,2,111.191247974068,101.891787661167,0,0
2017,11,3,101.41125024846,77.6269250900094,0,0
2017,12,1,100,92.5674405489238,0,0
2017,12,2,100,79.2705705647879,0,0
2017,12,3,100,110.931393834129,0,0
2018,1,1,100,91.3227072677531,0,0
2018,1,2,100,111.191247974068,0,0
