"SvyDate","Date","Dmgrph","DmgrphCode","Mean_crrnt","Pop","PopNmbr"
"2019-12-11_2020-2-4",2020-02-04,BOUCLE-DU-MOUHOUN,900712,59.5063179547457,1976217,1175974
"2019-12-11_2020-2-4",2020-02-04,CASCADES,900713,48.32677165354322,822445,397461
"2019-12-11_2020-2-4",2020-02-04,CENTRE,900714,42.05495818399034,2854356,1200398
"2019-12-11_2020-2-4",2020-02-04,CENTRE-EST,900715,72.66629401900492,2854356,2074154
"2019-12-11_2020-2-4",2020-02-04,CENTRE-NORD,900716,70.77577045696056,1687858,1194594
"2019-12-11_2020-2-4",2020-02-04,CENTRE-OUEST,900717,50.412087912087806,1643388,828466
"2019-12-11_2020-2-4",2020-02-04,CENTRE-SUD,900718,73.33333333333323,871927,639413
"2019-12-11_2020-2-4",2020-02-04,EST,900719,84.18935643564338,1777738,1496666
"2019-12-11_2020-2-4",2020-02-04,HAUTS-BASSINS,900720,54.15241057542758,2158541,1168901
"2019-12-11_2020-2-4",2020-02-04,NORD,900721,68.68171886380182,1632149,1120988
"2019-12-11_2020-2-4",2020-02-04,PLATEAU-CENTRAL,900722,65.14865502595552,949697,618714
"2019-12-11_2020-2-4",2020-02-04,SAHEL,900723,65.0138833796112,1395109,907014
"2019-12-11_2020-2-4",2020-02-04,SUD-OUEST,900724,68.75808538162987,866662,595900
"2019-12-12_2020-2-5",2020-02-05,BOUCLE-DU-MOUHOUN,900712,59.20826161790005,1976217,1170083
"2019-12-12_2020-2-5",2020-02-05,CASCADES,900713,47.729437916798894,822445,392548
"2019-12-12_2020-2-5",2020-02-05,CENTRE,900714,43.37104728749625,2854356,1237964
"2019-12-12_2020-2-5",2020-02-05,CENTRE-EST,900715,73.09491059147169,2854356,2086388
"2019-12-12_2020-2-5",2020-02-05,CENTRE-NORD,900716,71.91011235955042,1687858,1213740
"2019-12-12_2020-2-5",2020-02-05,CENTRE-OUEST,900717,51.59219311761672,1643388,847859
"2019-12-12_2020-2-5",2020-02-05,CENTRE-SUD,900718,73.08970099667762,871927,637288
"2019-12-12_2020-2-5",2020-02-05,EST,900719,84.2478421701601,1777738,1497705
"2019-12-12_2020-2-5",2020-02-05,HAUTS-BASSINS,900720,53.09545593168638,2158541,1146087
"2019-12-12_2020-2-5",2020-02-05,NORD,900721,67.06525452681917,1632149,1094604
"2019-12-12_2020-2-5",2020-02-05,PLATEAU-CENTRAL,900722,64.90081680280036,949697,616361
"2019-12-12_2020-2-5",2020-02-05,SAHEL,900723,64.08692337018674,1395109,894082
"2019-12-12_2020-2-5",2020-02-05,SUD-OUEST,900724,67.83663050414792,866662,587914
"2019-12-13_2020-2-6",2020-02-06,BOUCLE-DU-MOUHOUN,900712,61.63194444444433,1976217,1217980
"2019-12-13_2020-2-6",2020-02-06,CASCADES,900713,47.27738629083912,822445,388830
"2019-12-13_2020-2-6",2020-02-06,CENTRE,900714,43.13666465984336,2854356,1231273
"2019-12-13_2020-2-6",2020-02-06,CENTRE-EST,900715,73.66412213740446,2854356,2102636
"2019-12-13_2020-2-6",2020-02-06,CENTRE-NORD,900716,71.80020811654514,1687858,1211885
"2019-12-13_2020-2-6",2020-02-06,CENTRE-OUEST,900717,49.7984886649873,1643388,818382
"2019-12-13_2020-2-6",2020-02-06,CENTRE-SUD,900718,73.08970099667762,871927,637288
"2019-12-13_2020-2-6",2020-02-06,EST,900719,85.46187228766253,1777738,1519288
"2019-12-13_2020-2-6",2020-02-06,HAUTS-BASSINS,900720,54.75199999999991,2158541,1181844
"2019-12-13_2020-2-6",2020-02-06,NORD,900721,66.4720027481964,1632149,1084922
"2019-12-13_2020-2-6",2020-02-06,PLATEAU-CENTRAL,900722,64.36974789915956,949697,611317
"2019-12-13_2020-2-6",2020-02-06,SAHEL,900723,63.838771593090165,1395109,890620
"2019-12-13_2020-2-6",2020-02-06,SUD-OUEST,900724,67.71300448430479,866662,586842
"2019-12-14_2020-2-7",2020-02-07,BOUCLE-DU-MOUHOUN,900712,64.36990027198537,1976217,1272088
"2019-12-14_2020-2-7",2020-02-07,CASCADES,900713,50.15906680805931,822445,412530
"2019-12-14_2020-2-7",2020-02-07,CENTRE,900714,42.53118344995426,2854356,1213991
"2019-12-14_2020-2-7",2020-02-07,CENTRE-EST,900715,73.11438908989692,2854356,2086944
"2019-12-14_2020-2-7",2020-02-07,CENTRE-NORD,900716,71.0202604920404,1687858,1198721
"2019-12-14_2020-2-7",2020-02-07,CENTRE-OUEST,900717,49.84101748807621,1643388,819081
"2019-12-14_2020-2-7",2020-02-07,CENTRE-SUD,900718,72.86432160804009,871927,635323
"2019-12-14_2020-2-7",2020-02-07,EST,900719,86.49967469095623,1777738,1537737
"2019-12-14_2020-2-7",2020-02-07,HAUTS-BASSINS,900720,57.55671902268755,2158541,1242385
"2019-12-14_2020-2-7",2020-02-07,NORD,900721,66.46956521739122,1632149,1084882
"2019-12-14_2020-2-7",2020-02-07,PLATEAU-CENTRAL,900722,63.564356435643475,949697,603668
"2019-12-14_2020-2-7",2020-02-07,SAHEL,900723,63.838771593090165,1395109,890620
"2019-12-14_2020-2-7",2020-02-07,SUD-OUEST,900724,67.43134087237465,866662,584401
"2019-12-15_2020-2-8",2020-02-08,BOUCLE-DU-MOUHOUN,900712,65.53846153846142,1976217,1295182
"2019-12-15_2020-2-8",2020-02-08,CASCADES,900713,49.344023323615104,822445,405827
"2019-12-15_2020-2-8",2020-02-08,CENTRE,900714,43.56497351199741,2854356,1243499
"2019-12-15_2020-2-8",2020-02-08,CENTRE-EST,900715,73.87492694330791,2854356,2108653
"2019-12-15_2020-2-8",2020-02-08,CENTRE-NORD,900716,71.0202604920404,1687858,1198721
"2019-12-15_2020-2-8",2020-02-08,CENTRE-OUEST,900717,49.84101748807621,1643388,819081
"2019-12-15_2020-2-8",2020-02-08,CENTRE-SUD,900718,72.86432160804009,871927,635323
"2019-12-15_2020-2-8",2020-02-08,EST,900719,86.09249329758697,1777738,1530498
"2019-12-15_2020-2-8",2020-02-08,HAUTS-BASSINS,900720,57.55671902268755,2158541,1242385
"2019-12-15_2020-2-8",2020-02-08,NORD,900721,66.46956521739122,1632149,1084882
"2019-12-15_2020-2-8",2020-02-08,PLATEAU-CENTRAL,900722,62.711864406779576,949697,595572
"2019-12-15_2020-2-8",2020-02-08,SAHEL,900723,63.671423062090184,1395109,888285
"2019-12-15_2020-2-8",2020-02-08,SUD-OUEST,900724,66.82027649769572,866662,579105
"2019-12-16_2020-2-9",2020-02-09,BOUCLE-DU-MOUHOUN,900712,66.961651917404,1976217,1323307
"2019-12-16_2020-2-9",2020-02-09,CASCADES,900713,48.686868686868614,822445,400422
"2019-12-16_2020-2-9",2020-02-09,CENTRE,900714,46.126340882002275,2854356,1316609
"2019-12-16_2020-2-9",2020-02-09,CENTRE-EST,900715,73.13776243888401,2854356,2087612
"2019-12-16_2020-2-9",2020-02-09,CENTRE-NORD,900716,71.0202604920404,1687858,1198721
"2019-12-16_2020-2-9",2020-02-09,CENTRE-OUEST,900717,48.253887331124034,1643388,792998
"2019-12-16_2020-2-9",2020-02-09,CENTRE-SUD,900718,72.90305722498029,871927,635661
"2019-12-16_2020-2-9",2020-02-09,EST,900719,86.27892030848308,1777738,1533813
"2019-12-16_2020-2-9",2020-02-09,HAUTS-BASSINS,900720,60.54443053817262,2158541,1306876
"2019-12-16_2020-2-9",2020-02-09,NORD,900721,66.22583926754822,1632149,1080904
"2019-12-16_2020-2-9",2020-02-09,PLATEAU-CENTRAL,900722,63.419483101391556,949697,602292
"2019-12-16_2020-2-9",2020-02-09,SAHEL,900723,67.79082985979531,1395109,945755
"2019-12-16_2020-2-9",2020-02-09,SUD-OUEST,900724,65.87677725118472,866662,570929
"2019-12-17_2020-2-10",2020-02-10,BOUCLE-DU-MOUHOUN,900712,66.961651917404,1976217,1323307
"2019-12-17_2020-2-10",2020-02-10,CASCADES,900713,48.686868686868614,822445,400422
"2019-12-17_2020-2-10",2020-02-10,CENTRE,900714,46.4750378214825,2854356,1326563
"2019-12-17_2020-2-10",2020-02-10,CENTRE-EST,900715,72.73276904473992,2854356,2076052
"2019-12-17_2020-2-10",2020-02-10,CENTRE-NORD,900716,71.33757961783431,1687858,1204077
"2019-12-17_2020-2-10",2020-02-10,CENTRE-OUEST,900717,48.162525879917084,1643388,791497
"2019-12-17_2020-2-10",2020-02-10,CENTRE-SUD,900718,73.1323722149409,871927,637660
"2019-12-17_2020-2-10",2020-02-10,EST,900719,86.61290322580625,1777738,1539750
"2019-12-17_2020-2-10",2020-02-10,HAUTS-BASSINS,900720,60.17056222362591,2158541,1298806
"2019-12-17_2020-2-10",2020-02-10,NORD,900721,67.60124610591892,1632149,1103353
"2019-12-17_2020-2-10",2020-02-10,PLATEAU-CENTRAL,900722,62.563580874872756,949697,594164
"2019-12-17_2020-2-10",2020-02-10,SAHEL,900723,70.34837688044334,1395109,981436
"2019-12-17_2020-2-10",2020-02-10,SUD-OUEST,900724,63.7670740474478,866662,552644
"2019-12-18_2020-2-11",2020-02-11,BOUCLE-DU-MOUHOUN,900712,66.961651917404,1976217,1323307
"2019-12-18_2020-2-11",2020-02-11,CASCADES,900713,48.710317460317384,822445,400615
"2019-12-18_2020-2-11",2020-02-11,CENTRE,900714,47.79220779220766,2854356,1364159
"2019-12-18_2020-2-11",2020-02-11,CENTRE-EST,900715,73.48944781728815,2854356,2097650
"2019-12-18_2020-2-11",2020-02-11,CENTRE-NORD,900716,71.64283222881049,1687858,1209229
"2019-12-18_2020-2-11",2020-02-11,CENTRE-OUEST,900717,48.5882956878849,1643388,798494
"2019-12-18_2020-2-11",2020-02-11,CENTRE-SUD,900718,72.92891501870648,871927,635886
"2019-12-18_2020-2-11",2020-02-11,EST,900719,86.63954943679578,1777738,1540224
"2019-12-18_2020-2-11",2020-02-11,HAUTS-BASSINS,900720,60.17056222362591,2158541,1298806
"2019-12-18_2020-2-11",2020-02-11,NORD,900721,68.68365180467083,1632149,1121019
"2019-12-18_2020-2-11",2020-02-11,PLATEAU-CENTRAL,900722,62.16284987277345,949697,590358
"2019-12-18_2020-2-11",2020-02-11,SAHEL,900723,70.8130385912326,1395109,987919
"2019-12-18_2020-2-11",2020-02-11,SUD-OUEST,900724,63.14878892733553,866662,547286
"2019-12-19_2020-2-12",2020-02-12,BOUCLE-DU-MOUHOUN,900712,68.65846514352653,1976217,1356840
"2019-12-19_2020-2-12",2020-02-12,CASCADES,900713,48.64077669902904,822445,400043
"2019-12-19_2020-2-12",2020-02-12,CENTRE,900714,47.85591766723829,2854356,1365978
"2019-12-19_2020-2-12",2020-02-12,CENTRE-EST,900715,73.11046511627897,2854356,2086833
"2019-12-19_2020-2-12",2020-02-12,CENTRE-NORD,900716,72.00686106346471,1687858,1215373
"2019-12-19_2020-2-12",2020-02-12,CENTRE-OUEST,900717,47.93430844239148,1643388,787746
"2019-12-19_2020-2-12",2020-02-12,CENTRE-SUD,900718,73.18687136050809,871927,638136
"2019-12-19_2020-2-12",2020-02-12,EST,900719,86.66666666666647,1777738,1540706
