AdminStrata,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara
Commodity,Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG),Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG),Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG),Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG),Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG),Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG),Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG),Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG),Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG),Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG),Bread (Unit),Cowpeas (white) (KG),Fuel (diesel) (L),Fuel (petrol-gasoline) (L),Gari (white) (KG),Groundnuts (shelled) (KG),Maize (white) (KG),Maize (yellow) (KG),Millet (KG),Oil (palm) (L),Sorghum (brown) (KG),Sorghum (white) (KG)
2018-01-31,352.0,274.45095,224.7,207.24,231.5112333333333,279.32925,95.38466666666666,101.338,120.87626666666667,202.8093335,110.03535,105.34383333333334,307.6923,291.6667,190.0,244.2,252.0,333.3333,112.0,112.0,115.3828,533.3333,115.3846,115.3846,333.3333,254.90200000000002,250.0,290.0,171.2315,225.0794,84.5283,90.4614,96.4794,416.0,95.4198,86.3566,272.7273,254.3511,181.8,161.0,201.2632,276.7568,82.6235,85.714,146.9838,533.3333,116.16,121.4173,263.1579,251.8,214.0,192.0,119.25,242.8,102.30000000000001,107.3,129.51,575.5467,96.7,95.15,400.0,278.08,205.0,201.6,261.9048,298.32599999999996,96.7394,105.5697,127.5182,500.0,108.8189,116.2934,260.9524,241.3986,197.4,204.0,173.4513,259.5122,101.26,103.77600000000001,128.178,528.0,110.0,110.0,609.7561,413.7313,212.0,144.6,133.44195000000002,353.9726,127.2849,162.2352,190.8997,604.2667,230.0274,194.13975,372.093,321.3205,200.8,160.0,123.9302,291.611,101.75795,118.3153,167.1794,523.7333,172.8835,143.0728,208.60605,263.75,287.33335,220.06665,323.8596,207.7536,92.2203,88.51955000000001,100.4298,528.0,86.0923,94.6154,292.0755,238.5507,194.8,197.4,135.4565,209.12,94.40299999999999,94.544,123.338,406.4,98.5714,109.38585
2018-02-01,351.7524629195756,275.448931556328,224.87140470821274,206.2159498325864,226.3986468456406,277.4464116973856,95.2603117911487,101.33139986705716,121.38862554476496,201.89675164170458,109.9556544106745,105.8013767270082,307.69229976922196,289.27391540371303,190.00328229620976,246.53428770166082,245.83567425430323,328.7285781850506,111.36498887063571,111.3651785352718,115.28496457463856,528.2312732031743,115.66242989023635,115.46602287123812,333.38363042996093,255.91582084165682,250.0180951320826,287.8621276374524,166.86594283200523,228.35334884972386,85.18043987992138,91.19274289451654,97.48169051782946,414.2412334479606,96.39976193593031,87.140457810853,272.7622785013961,254.35183034009427,182.11258712019256,162.80910396851883,198.29103410427356,274.6222271345317,82.5069679284806,85.51843633943822,145.93756566461238,524.1709303717215,114.77338663572205,119.86015748889531,263.1579000949059,253.93037972592106,213.98538294780363,191.49029814153178,120.1206362231357,243.52484927747125,102.20153247747528,107.41348620345993,129.6635903933929,568.8735635870133,96.72219203128601,95.33425565612113,399.9999884966122,276.6438167470679,205.3336895006054,201.97286304063178,256.80599231088524,294.90828927947535,96.23835932747772,104.8950843309708,126.89130558850162,495.59921487711375,107.79416784256158,115.87128113761882,265.0474709106573,242.8962559910092,198.12329154012969,204.23487721741756,172.4471865369536,261.9950835872426,101.31143273602582,103.69315167807899,128.0053916552974,531.4959598638424,110.20285775379271,110.62727728879489,609.7560975350806,406.8727648027229,212.0030510851049,144.62217451567653,130.33097086705948,349.95899708083493,126.5715701171297,160.32597734671307,189.46367165849622,599.8352880155935,226.30516652722343,192.5346258240525,371.1076925366721,320.1438464767272,200.75732434246456,160.32740729785814,123.83656571565402,290.9303387655817,101.49001564137266,118.815639390366,166.50598447545343,515.5644444404182,171.07341352401826,142.7089873166748,208.6073962027115,262.32605206165533,285.9399989193567,221.04633217757603,318.12567969890836,208.27311966860086,92.73732570943187,88.40707204243891,100.85791389767721,523.4895401756349,86.07413927373757,95.04763240935524,292.30207388751967,240.43462807860627,195.64726536236884,199.77562777495115,133.18059823669594,211.5314161113842,94.68239053642478,94.678966894437,123.11287630888984,408.7068512772606,98.49829772158776,110.14837969878306
2018-02-02,351.5438107287065,276.4319807486952,225.03950430576424,205.19774200561613,221.4030476286412,275.6267750415257,95.13859519565145,101.32505582861805,121.88796242483836,200.99436835095483,109.88234187161649,106.2483247546613,307.6922995555386,286.954758502389,190.006321459367,248.7612736688071,239.83166893421364,324.25110216591753,110.74526957095982,110.74563485099965,115.19336351940971,523.233805798706,115.93188984151341,115.54039695836337,333.43023267992487,256.914326911974,250.034849884011,285.776796084829,162.61547587751278,231.5697581021137,85.81197601212372,91.8984535111324,98.45172300788319,412.5263260585062,97.34570605650073,87.89877430238354,272.79466600268876,254.36917033753608,182.3906439775137,164.5377716642373,195.409364095003,272.5530279204738,82.39001098395208,85.323829775426,144.92138625353923,515.2463378587654,113.41578166879803,118.33669934369257,263.1579001827818,255.9973979906628,213.9612666296324,190.9667646746961,120.97241579482218,244.20711712698167,102.10956519471428,107.52306337597575,129.81371377351863,562.3306330458882,96.74882486448732,95.5163706816301,399.9999778453273,275.2675095022895,205.65588877365278,202.29998490365062,251.79875027069966,291.5920862313707,95.75210632381953,104.23930342049407,126.28421235034176,491.3127736257642,106.79608542165299,115.45571234969975,269.0275378914247,244.38734328427174,198.82501651114922,204.4351603552381,171.4784272457731,264.42814458072115,101.35902918472699,103.60975772921033,127.83914583348283,534.7364869864476,110.40484244645795,111.23639647154145,609.7560952527481,400.2114721597414,212.0058761639057,144.64376467569448,127.30111730481295,346.0476647482748,125.87924112505402,158.46562515451623,188.06351393488163,595.5180192469633,222.67670325877958,190.96800357119108,370.1953708113686,319.01911305570735,200.71569344263017,160.6431283408485,123.73946994972523,290.26937995064424,101.23727761089765,119.29660099520227,165.85023094743417,507.607214954033,169.31041414149547,142.3573808638605,208.60864268670366,260.9593701081617,284.584382839396,221.97108313564908,312.5417333883738,208.78523153106195,93.24192544038732,88.29337062670773,101.27632676589684,519.095375523445,86.05205315153692,95.46407670373178,292.5233806616781,242.26855434186606,196.47727297302785,202.02713497398003,130.9763069214673,213.8797643626658,94.9564214563948,94.81413729933897,122.90194696526933,410.92986171916874,98.42804058549179,110.88991288548692
2018-02-03,351.37404342739256,277.4000975771016,225.20429879265447,204.18537651908917,216.524435682335,273.8703400324203,95.01951688017495,101.3189678846826,122.37427730688684,200.10218362775072,109.81541238282597,106.6846774162926,307.69229935895,284.7092292960281,190.0091174894716,250.8809579014388,233.9879840397312,319.90087194260076,110.14084210097225,110.14136894718358,115.10799683431345,518.3408977865952,116.19297985383113,115.60772226137574,333.4731067498916,257.89751821095143,250.0502642557851,283.7440053421297,158.4800991365225,234.72862775716945,86.42290839660704,92.57853184984755,99.3894974701612,410.8552778316366,98.25763236171122,88.63154947459164,272.824462503878,254.40311999232534,182.63417057196344,166.18600308715543,192.61818997218845,270.5492023578263,82.27262916641439,85.13018030796334,143.93526176678043,506.5595224611313,112.08718509922791,116.84692556439175,263.1579002636276,258.0010547942251,213.92765104548627,190.429399599493,121.80533871505946,244.84680354853126,102.02409815171701,107.62873151754744,129.96037014037714,555.9179083766245,96.77989849960399,95.69634507652691,399.9999680461451,273.9510782656648,205.966597819142,202.58136558905653,246.88307387944315,288.37739085568575,95.28064098902543,103.60235726856972,125.6969202855204,487.14067624595106,105.82465273727422,115.04669363624276,272.89260094230207,245.87186187978753,199.5051749130586,204.60084941346153,170.54502212645846,266.8113829804358,101.40278934610348,103.52581815339403,127.6792625345563,537.7215813678159,110.60595407799565,111.82735754823972,609.7560931530019,393.74742207105555,212.00847523640246,144.66477048005387,124.35238931326042,342.23860300231934,125.20791302377296,156.65414342340938,186.6992268291562,591.3148936941092,219.14201019466833,189.4398832414157,369.3560348240892,317.9462997369406,200.67510730049676,160.94716312897106,123.63891270221357,289.6281235551874,100.99973590857489,119.75818481450877,165.21213941594218,499.86161154084425,167.59450185243168,142.017980641557,208.60978945197644,259.64995413951885,283.2665017601178,222.84090287421913,307.10776106839637,209.2899355873833,93.73409919286631,88.17844575280647,101.68503860465891,514.8175060434303,86.02604163339801,95.86473288312963,292.73942032247527,244.05247878977937,197.29002283197696,204.15452159708653,128.84362605431411,216.1650447538449,95.22509275991008,94.94951121470595,122.70521196913846,413.06903132572415,98.36062859171206,111.61044956011165
2018-02-04,351.2431610156339,278.3532820415472,225.36578816888343,203.17885337300558,211.7628110067222,272.17710667006946,94.90307684471915,101.31313603525089,122.84757019091037,199.2201974720924,109.75486594430298,107.11043471190217,307.6922991794559,282.53732778463024,190.01167038652366,252.89334039955597,228.30461957085595,315.67788751510045,109.55170646067305,109.55238082382354,115.0288645193498,513.5525491668419,116.44569992718957,115.66799878027523,333.51225263986123,258.86539473858926,250.06433824740492,281.7637554093546,154.45981260903454,237.82995781489117,87.01323703337127,93.232977910662,100.29501390466346,409.22808876735206,99.13554085156179,89.3387833274773,272.8516680049638,254.45367930446218,182.84316690354177,167.75379823727323,189.91751173582978,268.61075044658907,82.15482247586756,84.9374879370502,142.97919220433607,498.11048417881955,110.78759692701175,115.39083615099288,263.1579003374433,259.94135013660815,213.88453619536529,189.87820291592246,122.61940498384755,245.44390854211997,101.94513134848349,107.730490628175,130.10355949396848,549.6353895792223,96.81541293663594,95.87417884081158,399.99995909906573,272.6945230371938,206.26581663707321,202.81700509684953,242.05896313711577,285.26420315242063,94.8239633230954,102.98424587519783,125.12942939403754,483.08292273767455,104.87986978942529,114.64422499724787,276.6426600632895,247.34981177755662,200.16376674585788,204.73194439208788,169.64697117900963,269.1447987863864,101.4427132201553,103.44133295063006,127.52574175851777,540.4512430079473,110.80619264840585,112.4001605188897,609.7560912358424,387.4806145366654,212.01084830259515,144.68519192875465,121.48478689240191,338.53181184296875,124.55758581328654,154.89153215339255,185.37081034131995,587.2259113570311,215.7010873348898,187.95026483472643,368.58968457483417,316.9254065204268,200.63556591606445,161.23951166222577,123.5348939731191,289.0065695792113,100.77739053440445,120.20039084828551,164.59170988097742,492.32763420085206,165.92567665682685,141.69078664976436,208.61083649852984,258.39780415572704,281.98635568152235,223.6557913932862,301.8237627389759,209.7872318375649,94.21384696686889,88.06229742073515,102.0840494139634,510.6559317355909,85.9961047193209,96.24960094754879,292.95019286991123,245.7864014223461,198.0855149392162,206.1577876442708,126.78255563523635,218.38725728492147,95.48840444697062,95.08508864053789,122.52267132049722,415.1243600969269,98.29606174024858,112.30998972265718
2018-02-05,351.15116349343054,279.29153414203205,225.52397243445114,202.17817256736532,207.11817360180262,270.5470749544731,94.78927508928413,101.30756028032286,123.30784107690903,198.34840988397974,109.70070255604747,107.52559664148995,307.69229901705665,280.43905396819554,190.01398015052314,254.7984211631586,222.78157552758788,311.58214888341644,108.97786265006222,108.9786704809196,114.95596657451875,508.868759939446,116.69005006158869,115.72122651506184,333.54767034983377,259.81795649488754,250.07707185887048,279.8360462865037,150.55461629504885,240.8737482752789,87.5829619224165,93.86179169357578,101.16827231139003,407.6447588656525,99.97943152605245,90.02047586104052,272.8762825059462,254.52084827394654,183.01763297224872,169.24115711459075,187.30732938592703,266.73767218676227,82.0365909123116,84.74575266268664,142.0531775662062,489.89922301183,109.51701715214949,113.96843110349596,263.157900404229,261.8182840178119,213.83192207926945,189.3131746239845,123.41461460118644,245.99843210774793,101.87266478501373,107.82834070785844,130.24328183429262,543.4830766536816,96.85536817558324,96.04987197448413,399.9999510040892,271.4978438168766,206.55354522744636,203.0069034270296,237.32641804371755,282.25252312157534,94.38207332602947,102.38496924037835,124.5817396758932,479.13951310093455,103.9617365781062,114.2483064327151,280.2777152543871,248.821192977579,200.80079200954705,204.8284452911172,168.78427440342676,271.428391998573,101.47880080688248,103.35630212091846,127.37858350536729,542.9254719068416,111.00555815768857,112.95480538349142,609.7560895012698,381.411049556571,212.01299536248385,144.70502902179686,118.69831004223741,334.927291270223,123.92825949359477,153.17779134446582,184.07826447137288,583.2510722357293,212.35393467944385,186.49914835112318,367.89632006360347,315.956433406166,200.59706928933315,161.52017394061275,123.42741376244179,288.404718022716,100.57024148838629,120.62321909653251,163.98894234253993,485.00528293405654,164.30393855468097,141.37579888848262,208.6117838263639,257.20292015678615,280.74394460360935,224.41574869285031,296.68973840011245,210.27712028160676,94.68116876239503,87.94492563049374,102.47335919381032,506.61065259992654,85.96224240930556,96.61868089698925,293.15569830398596,247.47032223956643,198.86374929474567,208.03693311553275,124.79309566423404,220.5464019558956,95.74635651757643,95.22086957683484,122.35432501934565,417.09584803277704,98.23434003110135,112.98853337312356
2018-02-06,351.0980508607822,280.21485387855597,225.67885158935758,201.18333410216835,202.5905234675763,268.98024488563124,94.6781116138698,101.30224061989853,123.75508996488273,197.4868208634127,109.65292221805944,107.93016320505595,307.69229887175186,278.41440784672375,190.01604678147004,256.5962001922466,217.4188519099269,307.61365604754883,108.41931066913972,108.42023791847166,114.88930299982026,504.28953010440756,116.92603025702853,115.76740546573558,333.57935987980915,260.75520347984593,250.08846509018173,277.9608779735768,146.76451019456536,243.85999913833254,88.13208306374264,94.46497319858884,102.00927269034084,406.1052881265377,100.78930438518317,90.6766270752813,272.8983060068252,254.60462690077833,183.1575687780842,170.64807971910784,184.7876429224802,264.92996757834567,81.91793447574646,84.5549744848726,141.1572178523907,481.9257389601625,108.27544577464113,112.57971042190091,263.1579004639846,263.6318564378362,213.7698086971987,188.7343147236791,124.19096756707609,246.51037424541497,101.80669846130766,107.92228175659777,130.3795371613495,537.460969600002,96.89976421644585,96.2234244775445,399.9999437612154,270.3610406047129,206.82978359026137,203.15106057959665,232.68543859924844,279.3423507631498,93.95497099782759,101.8045273641113,124.05385113108733,475.310447335731,103.07025310331692,113.85893794264439,283.7977665155945,250.28600547985462,201.416250704126,204.8903521105494,167.95693179970974,273.6621626169955,101.51105210628496,103.27072566425916,127.23778777510478,545.1442680644989,111.20405060584375,113.49129214204478,609.7560879492835,375.53872713077214,212.01491641606833,144.72428175918049,115.9929587627669,331.42504128408206,123.31993406469756,151.51292099662908,182.8215892193149,579.3903763302035,209.10055222833057,185.08653379060598,367.27594129039704,315.03938039415823,200.55961742030286,161.78914996413187,123.3164720701816,287.8225688857013,100.3782887705204,121.02666955924971,163.40383680062965,477.89455774045734,162.72928754599403,141.0730173577117,208.61263143547848,256.0653021426961,279.5392685263789,225.1207747729114,291.70568805180613,210.75960091950884,95.1360645794447,87.82633038208225,102.85296794419966,502.6816686364374,85.92445470335194,96.97197273145102,293.35593662469944,249.10424124144018,199.62472589856517,209.79195801087232,122.87524614130712,222.64247876676706,95.99894897172747,95.35685402359675,122.20017306568367,418.9834951332745,98.17546346427034,113.64608051151075
2018-02-07,351.0838231176894,281.1232412511192,225.8304256336028,200.1943379774148,198.17986060404337,267.4766164635439,94.56958641847623,101.29717705397792,124.18931685483155,196.63543041039148,109.61152493033894,108.32413440260021,307.6922987435419,276.4633894202151,190.0178702793644,258.28667748682017,212.21644871787322,303.7724090074975,107.87605051790561,107.87708313647983,114.8288737952544,499.81485966172664,117.15364051350905,115.80653563229646,333.60732122978754,261.67713569346483,250.09851794133877,276.1382504705743,143.08949430758418,246.78871040405218,88.66060045734977,95.04252242570121,102.81801504151595,404.6096765500079,101.56515942895399,91.30723697019963,272.91773850760086,254.70501518495774,183.26297432104835,171.97456605082468,182.35845234548935,263.1876366213396,81.79885316617221,84.36515340360813,140.29131306288966,474.19003202381737,107.06288279448673,111.22467410620787,263.1579005167102,265.3820673966813,213.6981960491531,188.14162321500632,124.94846388151657,246.97973495512124,101.74723237736536,108.012313774393,130.51232547513925,531.5690684181842,96.9486010592238,96.39483634999276,399.9999373704445,269.28411340070306,207.0945317255184,203.24947655455085,228.13602480370855,276.5336860771441,93.54265633848983,101.2429202463967,123.54576375962,471.5957254420642,102.2054193650575,113.47611952703582,287.2028138469121,251.7442492843836,202.01014282959494,204.9176648503846,167.16494336785857,275.84611064165415,101.53946711836281,103.18460358065228,127.10335456773034,547.1076314809193,111.40166999287149,114.00962079454989,609.7560865798839,369.86364725926904,212.01661146334885,144.74295014090558,113.36873305399043,328.025061884546,122.73260952659503,149.8969211098824,181.6007845851462,575.643823640454,205.94093998155,183.7124211531749,366.7285482552149,314.17424748440357,200.52321030897372,162.04643973278323,123.20206889633863,287.2601221681674,100.20153238080681,121.4107422364372,162.8363932552467,470.9954586200548,161.20172363076608,140.7824420574517,208.6133793258738,254.98495011345705,278.37232744983106,225.77086963346954,286.87161169405687,211.23467375127126,95.578534418018,87.70651167550069,103.22287566513147,498.8689798451236,85.88274160146014,97.3094764509341,293.5509078320516,250.68815842796755,200.36844475067488,211.42286233028966,121.02900706645568,224.67548771753607,96.2461818094238,95.49304198082368,122.06021545951138,420.7873013984194,98.11943203975562,114.28263113781881
2018-02-08,351.10848026415164,282.01669625972147,225.97869456718666,199.21118419310451,193.88618501120362,266.036189688211,94.46369950310337,101.292369582561,124.61052174675541,195.79423852491584,109.57651069288589,108.70751023412264,307.6922986324265,274.58599868866946,190.01945064420607,259.869853046879,207.17436595142658,300.0584077632626,107.34808219635983,107.34920613494401,114.77467896082108,495.4447486114031,117.37288083103022,115.8386170147444,333.6315543997687,262.583753135744,250.1072304123415,274.36816377749574,139.52956863410517,249.65988207243765,89.16851410323784,95.59443937491287,103.5944993649153,403.1579241360629,102.30699665736488,91.9123055457955,272.934580008273,254.82201312648456,183.33384960114103,173.22061610974112,180.01975765495433,261.5106793157437,81.67934698358879,84.17628941889319,139.45546319770298,466.69210220279433,105.8793282116862,109.90332215641669,263.15790056240553,267.0689168943469,213.61708413513261,187.535100097966,125.6871035445078,247.4065142368666,101.69426653318678,108.09843676124405,130.64164677566174,525.8073731082277,97.00187870391704,96.56410759182883,399.99993183177617,268.2670622048468,207.34778963321722,203.30215135189204,223.67817665709768,273.82652906355816,93.14512934801613,100.70014788723446,123.05747756149111,467.9953474199337,101.36723536332784,113.09985118588929,290.4928572483396,253.19592439116576,202.5824683859536,204.9103835106226,166.40830910787324,277.9802360725486,101.56404584311598,103.0979358700977,126.97528388324389,548.8155621561025,111.59841631877165,114.50979134100666,609.7560853930707,364.3858099420615,212.01808050432524,144.76103416697205,110.82563291590792,324.7273530716146,122.16628587928707,148.3297916842257,180.41585056886655,572.0114141664803,202.87509793910198,182.37681043882978,366.25414095805695,313.36103467690174,200.48784795534547,162.29204324656672,123.08420424091275,286.7173778701141,100.03997231924549,121.77543712809488,162.28661170639091,464.3079855728487,159.72124680899705,140.5040729877025,208.6140274975497,253.96186406906887,277.2431213739657,226.36603327452463,282.1875093268645,211.70233877689384,96.0085782781148,87.58546951074902,103.58308235660564,495.17258622598473,85.83710310363007,97.63119205543843,293.7406119260425,252.22207379914823,201.09490585107463,212.9296460737846,119.25437843967961,226.6454288082025,96.48805503066532,95.62943344851554,121.93445220082869,422.5072668282115,98.06624575755713,114.89818525204765
