AdminStrata,Agadez,Diffa,Dosso,Maradi,Niamey,Tahoua,Tillaberi,Zinder
2019-12-20,0.0,3.0,5.0,4.0,0.0,17.0,132.0,0.0
2019-12-21,0.0,3.0,5.0,4.0,0.0,17.0,132.0,0.0
2019-12-22,0.0,3.0,5.0,4.0,0.0,17.0,132.0,0.0
2019-12-23,0.0,3.0,5.0,4.0,0.0,17.0,132.0,0.0
2019-12-24,0.0,3.0,5.0,5.0,0.0,17.0,132.0,0.0
2019-12-25,0.0,3.0,5.0,5.0,0.0,17.0,146.0,0.0
2019-12-26,0.0,3.0,5.0,5.0,0.0,17.0,146.0,0.0
2019-12-27,0.0,3.0,5.0,5.0,0.0,17.0,145.0,0.0
2019-12-28,0.0,3.0,5.0,6.0,0.0,17.0,145.0,0.0
2019-12-29,0.0,0.0,3.0,4.0,0.0,17.0,145.0,0.0
2019-12-30,0.0,0.0,3.0,4.0,0.0,17.0,145.0,0.0
2019-12-31,0.0,0.0,3.0,4.0,0.0,17.0,145.0,0.0
2020-01-01,0.0,0.0,3.0,4.0,0.0,17.0,145.0,0.0
2020-01-02,0.0,0.0,3.0,4.0,0.0,17.0,145.0,0.0
2020-01-03,0.0,0.0,3.0,4.0,0.0,17.0,145.0,0.0
2020-01-04,0.0,0.0,3.0,4.0,0.0,17.0,145.0,0.0
2020-01-05,0.0,0.0,3.0,4.0,0.0,17.0,145.0,0.0
2020-01-06,0.0,0.0,3.0,4.0,0.0,0.0,144.0,0.0
2020-01-07,0.0,0.0,3.0,4.0,0.0,0.0,16.0,0.0
2020-01-08,0.0,1.0,3.0,4.0,0.0,0.0,20.0,0.0
2020-01-09,0.0,1.0,3.0,4.0,0.0,0.0,186.0,0.0
2020-01-10,0.0,1.0,3.0,2.0,0.0,0.0,186.0,0.0
2020-01-11,0.0,1.0,3.0,2.0,0.0,0.0,186.0,0.0
2020-01-12,0.0,1.0,3.0,2.0,0.0,0.0,186.0,0.0
2020-01-13,0.0,1.0,3.0,2.0,0.0,0.0,186.0,0.0
2020-01-14,0.0,1.0,3.0,2.0,0.0,0.0,186.0,0.0
2020-01-15,0.0,1.0,3.0,2.0,0.0,0.0,186.0,0.0
2020-01-16,0.0,1.0,3.0,2.0,0.0,0.0,186.0,0.0
2020-01-17,0.0,1.0,3.0,2.0,0.0,0.0,186.0,0.0
2020-01-18,0.0,1.0,3.0,2.0,0.0,0.0,186.0,0.0
2020-01-19,0.0,1.0,3.0,2.0,0.0,0.0,186.0,0.0
2020-01-20,0.0,1.0,3.0,2.0,0.0,0.0,187.0,0.0
2020-01-21,0.0,1.0,3.0,1.0,0.0,0.0,187.0,0.0
2020-01-22,0.0,1.0,3.0,1.0,0.0,0.0,173.0,0.0
2020-01-23,0.0,1.0,3.0,1.0,0.0,0.0,173.0,0.0
2020-01-24,0.0,1.0,3.0,1.0,0.0,0.0,173.0,0.0
2020-01-25,0.0,1.0,3.0,0.0,0.0,0.0,171.0,0.0
2020-01-26,0.0,1.0,3.0,0.0,0.0,0.0,171.0,0.0
2020-01-27,0.0,1.0,3.0,0.0,0.0,0.0,171.0,0.0
2020-01-28,0.0,1.0,3.0,0.0,0.0,0.0,173.0,0.0
2020-01-29,0.0,1.0,3.0,0.0,0.0,0.0,174.0,0.0
2020-01-30,0.0,4.0,3.0,0.0,0.0,0.0,174.0,0.0
2020-01-31,0.0,4.0,3.0,0.0,0.0,0.0,174.0,0.0
2020-02-01,0.0,4.0,3.0,0.0,0.0,0.0,197.5,0.0
2020-02-02,0.0,4.0,3.0,0.0,0.0,0.0,197.5,0.0
2020-02-03,0.0,7.0,3.0,0.0,0.0,0.0,197.5,0.0
2020-02-04,0.0,7.0,3.0,0.0,0.0,0.0,197.5,0.0
2020-02-05,0.0,6.0,3.0,0.0,0.0,0.0,193.5,0.0
2020-02-06,0.0,12.0,3.0,0.0,0.0,0.0,32.5,0.0
2020-02-07,0.0,12.0,3.0,0.0,0.0,0.0,32.5,0.0
2020-02-08,0.0,12.0,3.0,0.0,0.0,0.0,42.5,0.0
2020-02-09,0.0,12.0,3.0,0.0,0.0,0.0,42.5,0.0
2020-02-10,0.0,12.0,3.0,0.0,0.0,0.0,44.5,0.0
2020-02-11,0.0,12.0,0.0,0.0,0.0,0.0,44.5,0.0
2020-02-12,0.0,15.0,0.0,0.0,0.0,0.0,44.5,0.0
2020-02-13,0.0,15.0,0.0,0.0,0.0,0.0,44.5,0.0
2020-02-14,0.0,15.0,0.0,0.0,0.0,0.0,44.5,0.0
2020-02-15,0.0,15.0,0.0,0.0,0.0,0.0,44.5,0.0
2020-02-16,0.0,15.0,0.0,0.0,0.0,0.0,45.5,0.0
2020-02-17,0.0,15.0,0.0,0.0,0.0,0.0,44.5,0.0
2020-02-18,0.0,15.0,0.0,0.0,0.0,0.0,47.5,0.0
2020-02-19,0.0,17.0,0.0,0.0,0.0,0.0,47.5,0.0
2020-02-20,0.0,19.0,0.0,0.0,0.0,0.0,51.5,0.0
2020-02-21,0.0,19.0,0.0,0.0,0.0,0.0,54.5,0.0
2020-02-22,0.0,19.0,0.0,0.0,0.0,0.0,54.5,0.0
2020-02-23,0.0,19.0,0.0,0.0,0.0,0.0,81.5,0.0
2020-02-24,0.0,19.0,0.0,0.0,0.0,0.0,81.5,0.0
2020-02-25,0.0,19.0,0.0,0.0,0.0,0.0,84.5,0.0
2020-02-26,0.0,19.0,0.0,0.0,0.0,0.0,83.5,0.0
2020-02-27,0.0,16.0,0.0,0.0,1.0,0.0,86.5,0.0
2020-02-28,0.0,16.0,0.0,0.0,1.0,0.0,88.0,0.0
2020-02-29,0.0,16.0,0.0,0.0,1.0,0.0,64.5,0.0
2020-03-01,0.0,16.0,0.0,0.0,1.0,0.0,64.5,0.0
2020-03-02,0.0,13.0,0.0,0.0,1.0,0.0,65.5,0.0
2020-03-03,0.0,15.0,0.0,0.0,1.0,0.0,65.5,0.0
2020-03-04,0.0,15.0,0.0,0.0,1.0,25.0,70.5,0.0
2020-03-05,0.0,9.0,0.0,0.0,1.0,25.0,65.5,0.0
2020-03-06,0.0,9.0,0.0,0.0,1.0,25.0,65.5,0.0
2020-03-07,0.0,17.0,0.0,0.0,1.0,25.0,55.5,0.0
2020-03-08,0.0,17.0,0.0,0.0,1.0,27.0,55.5,0.0
2020-03-09,0.0,17.0,0.0,0.0,1.0,27.0,54.5,0.0
2020-03-10,0.0,17.0,0.0,0.0,1.0,27.0,54.5,0.0
2020-03-11,0.0,14.0,0.0,0.0,1.0,27.0,54.5,0.0
2020-03-12,0.0,28.0,0.0,0.0,1.0,27.0,87.5,0.0
2020-03-13,0.0,28.0,0.0,0.0,1.0,28.0,87.5,0.0
2020-03-14,0.0,28.0,0.0,0.0,1.0,28.0,87.5,0.0
2020-03-15,0.0,28.0,0.0,0.0,4.0,28.0,87.5,0.0
2020-03-16,0.0,78.0,0.0,0.0,4.0,28.0,87.5,0.0
2020-03-17,0.0,82.0,0.0,0.0,4.0,28.0,84.5,0.0
2020-03-18,0.0,80.0,0.0,0.0,4.0,28.0,85.5,0.0
2020-03-19,0.0,78.0,0.0,0.0,4.0,28.0,81.5,0.0
2020-03-20,0.0,78.0,0.0,0.0,4.0,28.0,78.5,0.0
2020-03-21,0.0,82.0,0.0,0.0,4.0,28.0,78.5,0.0
2020-03-22,0.0,82.0,0.0,0.0,4.0,28.0,51.5,0.0
2020-03-23,0.0,82.0,0.0,4.0,4.0,28.0,52.5,0.0
2020-03-24,0.0,82.0,0.0,4.0,4.0,28.0,50.5,0.0
2020-03-25,0.0,82.0,0.0,4.0,4.0,28.0,63.5,0.0
2020-03-26,0.0,82.0,0.0,4.0,4.0,28.0,60.5,0.0
2020-03-27,0.0,82.0,0.0,4.0,4.0,28.0,59.0,0.0
2020-03-28,0.0,82.0,0.0,4.0,4.0,28.0,59.0,0.0
2020-03-29,0.0,82.0,0.0,4.0,4.0,28.0,59.0,0.0
2020-03-30,0.0,82.0,0.0,4.0,4.0,28.0,129.0,0.0
2020-03-31,0.0,80.0,0.0,4.0,4.0,28.0,129.0,0.0
2020-04-01,0.0,80.0,0.0,4.0,4.0,3.0,124.0,0.0
2020-04-02,0.0,80.0,0.0,4.0,4.0,3.0,191.0,0.0
2020-04-03,0.0,80.0,0.0,4.0,4.0,3.0,191.0,0.0
2020-04-04,0.0,72.0,0.0,4.0,4.0,3.0,191.0,0.0
2020-04-05,0.0,72.0,0.0,4.0,4.0,1.0,206.0,0.0
2020-04-06,0.0,82.0,0.0,4.0,4.0,1.0,215.0,0.0
2020-04-07,0.0,82.0,0.0,4.0,4.0,1.0,215.0,0.0
2020-04-08,0.0,82.0,0.0,4.0,4.0,1.0,215.0,0.0
2020-04-09,0.0,68.0,0.0,4.0,4.0,1.0,185.0,0.0
2020-04-10,0.0,68.0,0.0,4.0,4.0,0.0,185.0,0.0
2020-04-11,0.0,68.0,0.0,4.0,4.0,0.0,185.0,0.0
2020-04-12,0.0,68.0,0.0,4.0,4.0,0.0,188.0,0.0
2020-04-13,0.0,18.0,0.0,4.0,4.0,0.0,188.0,0.0
2020-04-14,0.0,14.0,0.0,4.0,4.0,0.0,188.0,0.0
2020-04-15,0.0,14.0,0.0,4.0,4.0,0.0,187.0,0.0
2020-04-16,0.0,14.0,0.0,4.0,4.0,0.0,187.0,0.0
2020-04-17,0.0,14.0,0.0,4.0,4.0,0.0,187.0,0.0
2020-04-18,0.0,10.0,0.0,4.0,4.0,0.0,187.0,0.0
2020-04-19,0.0,10.0,0.0,4.0,4.0,0.0,187.0,0.0
2020-04-20,0.0,10.0,0.0,0.0,4.0,0.0,186.0,0.0
2020-04-21,0.0,10.0,0.0,0.0,4.0,0.0,183.0,0.0
2020-04-22,0.0,10.0,0.0,0.0,4.0,0.0,170.0,0.0
2020-04-23,0.0,10.0,0.0,0.0,4.0,0.0,170.0,0.0
2020-04-24,0.0,10.0,0.0,0.0,4.0,0.0,170.0,0.0
2020-04-25,0.0,10.0,0.0,0.0,4.0,0.0,170.0,0.0
2020-04-26,0.0,10.0,0.0,0.0,4.0,0.0,174.0,0.0
2020-04-27,0.0,13.0,0.0,0.0,4.0,0.0,103.0,0.0
2020-04-28,0.0,13.0,0.0,0.0,4.0,0.0,105.0,0.0
2020-04-29,0.0,13.0,0.0,0.0,4.0,0.0,105.0,0.0
2020-04-30,0.0,13.0,0.0,0.0,4.0,0.0,38.0,0.0
2020-05-01,0.0,13.0,0.0,0.0,4.0,0.0,38.0,0.0
2020-05-02,0.0,13.0,0.0,0.0,4.0,0.0,40.0,0.0
2020-05-03,0.0,15.0,0.0,0.0,4.0,0.0,26.0,0.0
2020-05-04,0.0,9.0,0.0,0.0,4.0,0.0,16.0,0.0
2020-05-05,0.0,9.0,0.0,0.0,4.0,0.0,18.0,0.0
2020-05-06,0.0,9.0,0.0,0.0,4.0,0.0,18.0,0.0
2020-05-07,0.0,9.0,0.0,0.0,4.0,0.0,15.0,0.0
2020-05-08,0.0,9.0,0.0,0.0,4.0,0.0,16.0,0.0
2020-05-09,0.0,10.0,0.0,0.0,4.0,0.0,34.0,0.0
2020-05-10,0.0,30.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-11,0.0,81.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-12,0.0,81.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-13,0.0,81.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-14,0.0,81.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-15,0.0,81.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-16,0.0,81.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-17,0.0,81.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-18,0.0,100.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-19,0.0,100.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-20,0.0,100.0,0.0,0.0,4.0,0.0,30.0,0.0
2020-05-21,0.0,100.0,0.0,0.0,3.0,0.0,31.0,0.0
2020-05-22,0.0,100.0,0.0,0.0,3.0,0.0,31.0,0.0
2020-05-23,0.0,100.0,0.0,0.0,3.0,0.0,37.0,0.0
2020-05-24,0.0,100.0,0.0,0.0,3.0,0.0,33.0,0.0
2020-05-25,0.0,97.0,0.0,0.0,3.0,0.0,33.0,0.0
2020-05-26,0.0,97.0,0.0,0.0,3.0,0.0,31.0,0.0
2020-05-27,0.0,97.0,0.0,0.0,3.0,0.0,31.0,0.0
2020-05-28,0.0,97.0,0.0,0.0,3.0,0.0,34.0,0.0
2020-05-29,0.0,97.0,0.0,0.0,3.0,0.0,45.0,0.0
2020-05-30,0.0,97.0,0.0,0.0,3.0,0.0,43.0,0.0
2020-05-31,0.0,95.0,0.0,0.0,3.0,3.0,42.0,0.0
2020-06-01,0.0,91.0,0.0,0.0,3.0,3.0,42.0,0.0
2020-06-02,0.0,91.0,0.0,0.0,3.0,3.0,40.0,0.0
2020-06-03,0.0,91.0,0.0,0.0,3.0,3.0,40.0,0.0
2020-06-04,0.0,91.0,0.0,0.0,3.0,3.0,40.0,0.0
2020-06-05,0.0,91.0,0.0,0.0,3.0,3.0,39.0,0.0
2020-06-06,0.0,91.0,0.0,0.0,3.0,3.0,21.0,0.0
2020-06-07,0.0,71.0,0.0,0.0,0.0,3.0,21.0,0.0
2020-06-08,0.0,20.0,0.0,0.0,0.0,3.0,21.0,0.0
2020-06-09,0.0,20.0,0.0,0.0,0.0,13.0,21.0,0.0
2020-06-10,0.0,20.0,0.0,0.0,0.0,13.0,21.0,0.0
2020-06-11,0.0,20.0,0.0,0.0,0.0,13.0,21.0,0.0
2020-06-12,0.0,20.0,0.0,0.0,0.0,13.0,21.0,0.0
2020-06-13,0.0,20.0,0.0,0.0,0.0,13.0,21.0,0.0
2020-06-14,11.0,20.0,0.0,0.0,0.0,13.0,21.0,0.0
2020-06-15,11.0,4.0,0.0,0.0,0.0,13.0,22.0,0.0
2020-06-16,11.0,4.0,0.0,0.0,0.0,13.0,43.0,0.0
2020-06-17,11.0,4.0,0.0,0.0,0.0,13.0,43.0,0.0
2020-06-18,11.0,4.0,0.0,0.0,0.0,13.0,42.0,0.0
2020-06-19,11.0,4.0,0.0,0.0,0.0,13.0,42.0,0.0
2020-06-20,11.0,4.0,0.0,0.0,0.0,13.0,36.0,0.0
2020-06-21,11.0,4.0,0.0,0.0,0.0,13.0,36.0,0.0
2020-06-22,11.0,4.0,0.0,0.0,0.0,13.0,36.0,0.0
2020-06-23,11.0,4.0,0.0,1.0,0.0,13.0,37.0,0.0
2020-06-24,12.0,4.0,0.0,1.0,0.0,13.0,40.0,0.0
2020-06-25,12.0,4.0,0.0,1.0,0.0,13.0,37.0,0.0
2020-06-26,12.0,4.0,0.0,1.0,0.0,13.0,28.0,0.0
2020-06-27,12.0,4.0,0.0,1.0,0.0,13.0,28.0,0.0
2020-06-28,12.0,4.0,0.0,1.0,0.0,10.0,28.0,0.0
2020-06-29,12.0,4.0,0.0,1.0,0.0,10.0,28.0,0.0
2020-06-30,12.0,4.0,0.0,1.0,0.0,10.0,28.0,0.0
2020-07-01,12.0,16.0,0.0,1.0,0.0,10.0,31.0,0.0
2020-07-02,12.0,16.0,0.0,1.0,0.0,10.0,31.0,0.0
2020-07-03,12.0,16.0,0.0,1.0,0.0,10.0,32.0,0.0
2020-07-04,12.0,15.0,0.0,1.0,0.0,10.0,32.0,0.0
2020-07-05,12.0,15.0,0.0,1.0,0.0,10.0,32.0,0.0
2020-07-06,12.0,15.0,0.0,1.0,0.0,10.0,32.0,0.0
2020-07-07,12.0,15.0,0.0,1.0,0.0,0.0,32.0,0.0
2020-07-08,12.0,16.0,0.0,1.0,0.0,0.0,32.0,0.0
2020-07-09,12.0,17.0,0.0,1.0,0.0,0.0,33.0,0.0
2020-07-10,12.0,21.0,0.0,1.0,0.0,0.0,33.0,0.0
2020-07-11,12.0,21.0,0.0,1.0,0.0,0.0,33.0,0.0
2020-07-12,12.0,21.0,0.0,1.0,0.0,0.0,33.0,0.0
2020-07-13,12.0,18.0,0.0,1.0,0.0,0.0,33.0,0.0
2020-07-14,12.0,18.0,0.0,1.0,0.0,0.0,12.0,0.0
2020-07-15,12.0,22.0,0.0,1.0,0.0,0.0,12.0,0.0
2020-07-16,12.0,22.0,0.0,1.0,0.0,0.0,12.0,0.0
2020-07-17,12.0,22.0,0.0,1.0,0.0,0.0,12.0,0.0
2020-07-18,12.0,22.0,0.0,1.0,0.0,0.0,12.0,0.0
2020-07-19,12.0,22.0,0.0,1.0,0.0,0.0,12.0,0.0
2020-07-20,12.0,22.0,0.0,1.0,0.0,0.0,12.0,0.0
2020-07-21,12.0,22.0,0.0,0.0,0.0,0.0,11.0,0.0
2020-07-22,12.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0
2020-07-23,12.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0
2020-07-24,12.0,25.0,0.0,0.0,0.0,0.0,6.0,0.0
2020-07-25,12.0,25.0,0.0,0.0,0.0,0.0,6.0,0.0
2020-07-26,12.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0
2020-07-27,12.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0
2020-07-28,12.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0
2020-07-29,12.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0
2020-07-30,12.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0
2020-07-31,12.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0
2020-08-01,12.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0
2020-08-02,12.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0
2020-08-03,12.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0
2020-08-04,12.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0
2020-08-05,12.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0
2020-08-06,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-08-07,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-08-08,12.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0
2020-08-09,12.0,8.0,2.0,0.0,0.0,1.0,9.0,0.0
2020-08-10,12.0,8.0,2.0,0.0,0.0,1.0,8.0,0.0
2020-08-11,12.0,8.0,2.0,0.0,0.0,1.0,8.0,0.0
2020-08-12,12.0,5.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-13,12.0,5.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-14,12.0,5.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-15,12.0,8.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-16,12.0,9.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-17,12.0,9.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-18,12.0,9.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-19,12.0,10.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-20,12.0,13.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-21,12.0,11.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-22,12.0,12.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-23,12.0,11.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-24,12.0,13.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-25,12.0,13.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-26,12.0,13.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-27,12.0,14.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-28,12.0,14.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-29,12.0,14.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-30,12.0,16.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-08-31,12.0,16.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-09-01,12.0,16.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-09-02,12.0,16.0,2.0,0.0,0.0,1.0,10.0,0.0
2020-09-03,12.0,16.0,3.0,0.0,0.0,1.0,10.0,0.0
2020-09-04,12.0,16.0,3.0,0.0,0.0,1.0,10.0,0.0
2020-09-05,12.0,16.0,3.0,0.0,0.0,0.0,10.0,0.0
2020-09-06,1.0,16.0,3.0,0.0,0.0,0.0,2.0,0.0
2020-09-07,1.0,16.0,3.0,0.0,0.0,0.0,2.0,0.0
2020-09-08,1.0,26.0,3.0,0.0,0.0,0.0,2.0,0.0
2020-09-09,1.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0
2020-09-10,1.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,1.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0
2020-09-12,3.0,22.0,3.0,0.0,0.0,0.0,10.0,0.0
2020-09-13,3.0,21.0,3.0,0.0,0.0,0.0,10.0,0.0
2020-09-14,3.0,21.0,3.0,0.0,0.0,0.0,10.0,0.0
2020-09-15,3.0,23.0,3.0,0.0,0.0,0.0,10.0,0.0
2020-09-16,2.0,22.0,3.0,0.0,0.0,0.0,10.0,0.0
2020-09-17,2.0,20.0,3.0,0.0,0.0,0.0,10.0,0.0
