"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.3753271,0.354146
2016,1,2,0.3566706,0.3368773
2016,1,3,0.3251796,0.3151492
2016,2,1,0.3121121,0.3088
2016,2,2,0.3022034,0.3046646
2016,2,3,0.2949784,0.3024074
2016,3,1,0.2938885,0.3026925
2016,3,2,0.3062035,0.3064634
2016,3,3,0.3275654,0.3139094
2016,4,1,0.3542645,0.3259088
2016,4,2,0.407997,0.3647526
2016,4,3,0.4314084,0.3917445
2016,5,1,0.4531241,0.4233283
2016,5,2,0.4772024,0.4587265
2016,5,3,0.540424,0.5345555
2016,6,1,0.5754623,0.5717574
2016,6,2,0.6093534,0.6070604
2016,6,3,0.640619,0.6393296
2016,7,1,0.6907771,0.6932996
2016,7,2,0.7107339,0.7113019
2016,7,3,0.7262545,0.7251964
2016,8,1,0.7423133,0.7429222
2016,8,2,0.7448736,0.7473569
2016,8,3,0.7441875,0.7486875
2016,9,1,0.7414211,0.7475269
2016,9,2,0.7329109,0.740548
2016,9,3,0.7279765,0.7349695
2016,10,1,0.7207981,0.7274295
2016,10,2,0.710269,0.7168074
2016,10,3,0.6719971,0.6783072
2016,11,1,0.6392062,0.6475692
2016,11,2,0.5942134,0.6098706
2016,11,3,0.4980003,0.523213
2016,12,1,0.4561931,0.4803632
2016,12,2,0.4206735,0.440849
2016,12,3,0.3915256,0.4061085
2017,1,1,0.3485927,0.354146
2017,1,2,0.3350542,0.3368773
2017,1,3,0.316331,0.3151492
2017,2,1,0.3090361,0.3088
2017,2,2,0.3033499,0.3046646
2017,2,3,0.2996591,0.3024074
2017,3,1,0.2965729,0.3026925
2017,3,2,0.2978029,0.3064634
2017,3,3,0.302814,0.3139094
2017,4,1,0.3140228,0.3259088
2017,4,2,0.3602995,0.3647526
2017,4,3,0.3947263,0.3917445
2017,5,1,0.4325576,0.4233283
2017,5,2,0.4716371,0.4587265
2017,5,3,0.5552482,0.5345555
2017,6,1,0.5978085,0.5717574
2017,6,2,0.6369517,0.6070604
2017,6,3,0.6689293,0.6393296
2017,7,1,0.7004819,0.6932996
2017,7,2,0.7101849,0.7113019
2017,7,3,0.7190025,0.7251964
2017,8,1,0.7345541,0.7429222
2017,8,2,0.7405446,0.7473569
2017,8,3,0.7451956,0.7486875
2017,9,1,0.7484843,0.7475269
2017,9,2,0.7488318,0.740548
2017,9,3,0.7439596,0.7349695
2017,10,1,0.7318748,0.7274295
2017,10,2,0.7144185,0.7168074
2017,10,3,0.6611031,0.6783072
2017,11,1,0.6240109,0.6475692
2017,11,2,0.5801828,0.6098706
2017,11,3,0.4940501,0.523213
2017,12,1,0.4568292,0.4803632
2017,12,2,0.424443,0.440849
2017,12,3,0.3954683,0.4061085
2018,1,1,N/A,0.354146
2018,1,2,0.3321542,0.3368773
2018,1,3,0.3101597,0.3151492
2018,2,1,0.3025957,0.3088
2018,2,2,0.2975413,0.3046646
2018,2,3,0.295468,0.3024074
2018,3,1,0.3033425,0.3026925
2018,3,2,0.3124141,0.3064634
2018,3,3,0.3239905,0.3139094
2018,4,1,0.3378864,0.3259088
2018,4,2,0.3752913,0.3647526
2018,4,3,0.4016226,0.3917445
2018,5,1,0.4337955,0.4233283
2018,5,2,0.4715196,0.4587265
2018,5,3,0.5552603,0.5345555
2018,6,1,0.5944666,0.5717574
2018,6,2,0.6282095,0.6070604
2018,6,3,0.6563337,0.6393296
2018,7,1,0.6972059,0.6932996
2018,7,2,0.7102716,0.7113019
2018,7,3,0.720653,0.7251964
2018,8,1,0.737088,0.7429222
2018,8,2,0.7423761,0.7473569
2018,8,3,0.7444647,0.7486875
2018,9,1,0.7442957,0.7475269
2018,9,2,0.7381217,0.740548
2018,9,3,0.7336731,0.7349695
2018,10,1,0.7262906,0.7274295
2018,10,2,0.7147224,0.7168074
2018,10,3,0.6640784,0.6783072
2018,11,1,0.6268592,0.6475692
2018,11,2,0.5851893,0.6098706
2018,11,3,0.500983,0.523213
2018,12,1,0.4619153,0.4803632
2018,12,2,0.4280803,0.440849
2018,12,3,0.4003312,0.4061085