"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2018,1,1,0.001,0
2018,1,2,0.001,0.001
2018,1,3,0.005,0.001
2018,2,1,0.058,0.026
2018,2,2,0.124,0.063
2018,2,3,1.198,0.064
2018,3,1,2.243,1.336
2018,3,2,19.117,2.512
2018,3,3,10.27,4.114
2018,4,1,13.683,8.744
2018,4,2,2.345,10.946
2018,4,3,10.814,16.26
2018,5,1,13.255,22.781
2018,5,2,25.649,27.445
2018,5,3,28.832,29.864
2018,6,1,38.78,45.969
2018,6,2,51.085,36.504
2018,6,3,49.405,46.995
2018,7,1,42.039,61.082
2018,7,2,69.263,60.41
2018,7,3,117.733,74.326
2018,8,1,96.86,82.19
2018,8,2,105.335,85.271
2018,8,3,96.404,97.283
2018,9,1,107.352,68.502
2018,9,2,54.418,57.744
2018,9,3,109.264,50.656
2018,10,1,40.064,27.057
2018,10,2,20.764,17.812
2018,10,3,22.698,14.939
2018,11,1,1.126,2.705
2018,11,2,2.063,0.412
2018,11,3,0.261,0.073
2018,12,1,0.085,0.012
2018,12,2,0,0
2018,12,3,0,0
2019,1,1,0.001,0
2019,1,2,0.001,0.001
2019,1,3,0.005,0.001
2019,2,1,0.027,0.026
2019,2,2,0.068,0.063
2019,2,3,0.133,0.064
2019,3,1,2.081,1.336
2019,3,2,1.411,2.512
2019,3,3,5.948,4.114
2019,4,1,1.893,8.744
2019,4,2,3.192,10.946
2019,4,3,13.152,16.26
2019,5,1,30.867,22.781
2019,5,2,42.321,27.445
2019,5,3,44.545,29.864
2019,6,1,37.07,45.969
2019,6,2,21.151,36.504
2019,6,3,41.377,46.995
2019,7,1,79.674,61.082
2019,7,2,89.086,60.41
2019,7,3,96.642,74.326
2019,8,1,76.511,82.19
2019,8,2,71.87,85.271
2019,8,3,73.681,97.283
2019,9,1,104.137,68.502
2019,9,2,79.879,57.744
2019,9,3,44.769,50.656
2019,10,1,64.424,27.057
2019,10,2,47.94,17.812
2019,10,3,22.262,14.939
2019,11,1,1.819,2.705
2019,11,2,0.225,0.412
2019,11,3,0.192,0.073
2019,12,1,0.112,0.012
2019,12,2,0,0
2019,12,3,0,0
2020,1,1,0.001,0
2020,1,2,0.004,0.001
2020,1,3,0.005,0.001
2020,2,1,0.032,0.026
2020,2,2,0.232,0.063
2020,2,3,0.154,0.064
2020,3,1,1.307,1.336
2020,3,2,8.83,2.512
2020,3,3,7.665,4.114
2020,4,1,2.94,8.744
2020,4,2,,10.946
2020,4,3,,16.26
2020,5,1,,22.781
2020,5,2,,27.445
2020,5,3,,29.864
2020,6,1,,45.969
2020,6,2,,36.504
2020,6,3,,46.995
2020,7,1,,61.082
2020,7,2,,60.41
2020,7,3,,74.326
2020,8,1,,82.19
2020,8,2,,85.271
2020,8,3,,97.283
2020,9,1,,68.502
2020,9,2,,57.744
2020,9,3,,50.656
2020,10,1,,27.057
2020,10,2,,17.812
2020,10,3,,14.939
2020,11,1,,2.705
2020,11,2,,0.412
2020,11,3,,0.073
2020,12,1,,0.012
2020,12,2,,0
2020,12,3,,0