AdminStrata,Al-Hasakeh,Aleppo,Ar-Raqqa,As-Sweida,Damascus,Dar'a,Deir-ez-Zor,Hama,Homs,Lattakia,Rural Damascus,Tartous
2018-10-18,57.0,116.5,31.0,1.0,7.0,14.0,915.0,18.0,3.0,11.0,325.0,0.0
2018-10-19,55.0,115.5,33.0,1.0,5.0,14.0,1029.0,18.0,3.0,11.0,315.0,0.0
2018-10-20,40.0,129.5,31.0,1.0,4.0,14.0,1031.0,18.0,0.0,11.0,290.0,0.0
2018-10-21,41.0,114.5,31.0,1.0,4.0,14.0,1000.0,18.0,0.0,11.0,280.0,0.0
2018-10-22,37.0,114.5,28.0,1.0,3.0,14.0,1011.0,18.0,0.0,11.0,280.0,0.0
2018-10-23,38.0,111.0,28.0,1.0,3.0,14.0,1016.0,20.0,2.0,11.0,270.0,0.0
2018-10-24,38.0,111.0,28.0,1.0,2.0,16.0,1049.0,20.0,2.0,11.0,259.0,0.0
2018-10-25,33.0,121.0,34.0,1.0,4.0,16.0,1032.0,15.0,2.0,11.0,260.0,0.0
2018-10-26,28.0,129.0,35.0,1.0,4.0,16.0,1104.0,15.0,2.0,9.0,248.0,0.0
2018-10-27,27.0,126.0,36.0,1.0,4.0,16.0,1074.0,14.0,2.0,9.0,238.0,0.0
2018-10-28,29.0,131.0,35.0,1.0,3.0,10.0,1086.5,13.0,2.0,9.0,232.0,0.0
2018-10-29,29.0,143.0,36.0,1.0,3.0,10.0,1071.5,13.0,5.0,9.0,217.0,0.0
2018-10-30,30.0,156.0,33.0,1.0,3.0,7.0,1089.5,13.0,5.0,9.0,217.0,0.0
2018-10-31,30.0,157.0,35.0,1.0,3.0,7.0,1059.5,15.0,5.0,9.0,217.0,0.0
2018-11-01,30.0,153.0,36.5,1.0,2.0,9.0,1030.5,15.0,5.0,9.0,225.0,0.0
2018-11-02,29.0,151.0,37.5,0.0,2.0,9.0,1035.5,15.0,5.0,9.0,223.0,0.0
2018-11-03,29.0,150.0,35.5,0.0,2.0,9.0,1020.5,15.0,5.0,9.0,214.0,0.0
2018-11-04,26.0,151.0,34.5,0.0,2.0,9.0,1015.5,15.0,5.0,9.0,209.0,0.0
2018-11-05,26.0,142.0,35.5,0.0,2.0,9.0,994.5,15.0,18.0,4.0,208.0,0.0
2018-11-06,31.0,129.0,35.5,0.0,2.0,9.0,1014.5,14.0,18.0,4.0,194.0,0.0
2018-11-07,31.0,133.0,36.0,0.0,2.0,12.0,1016.5,25.0,18.0,3.0,181.0,0.0
2018-11-08,21.0,138.0,36.0,0.0,2.0,12.0,1030.0,46.0,18.0,3.0,201.0,0.0
2018-11-09,18.0,139.0,37.0,3.0,2.0,12.0,1026.0,93.0,18.0,3.0,187.0,0.0
2018-11-10,18.0,151.0,35.5,3.0,2.0,13.0,975.0,96.0,18.0,13.0,172.0,0.0
2018-11-11,18.0,151.0,38.5,13.0,2.0,13.0,981.0,96.0,18.0,13.0,159.0,0.0
2018-11-12,17.0,151.0,38.5,13.0,2.0,13.0,893.0,106.0,18.0,13.0,181.0,0.0
2018-11-13,18.0,151.0,38.5,13.0,2.0,11.0,912.5,113.0,18.0,13.0,195.0,0.0
2018-11-14,18.0,153.0,38.0,13.0,2.0,9.0,943.0,115.0,18.0,13.0,205.0,0.0
2018-11-15,18.0,163.0,38.0,13.0,2.0,9.0,952.0,115.0,18.0,13.0,192.0,0.0
2018-11-16,18.0,153.0,38.0,13.0,2.0,9.0,938.0,142.5,18.0,31.0,195.0,0.0
2018-11-17,18.0,151.0,28.0,13.0,3.0,9.0,946.0,140.5,18.0,31.0,218.0,0.0
2018-11-18,21.0,176.0,29.0,13.0,3.0,9.0,928.0,139.5,18.0,30.0,218.0,0.0
2018-11-19,23.0,189.0,27.0,13.0,3.0,9.0,805.0,139.5,18.0,31.0,218.0,0.0
2018-11-20,23.0,176.0,27.0,13.0,3.0,9.0,812.0,139.5,18.0,31.0,218.0,0.0
2018-11-21,32.0,176.5,27.0,13.0,4.0,9.0,832.5,139.5,18.0,33.0,221.0,0.0
2018-11-22,30.0,174.5,27.0,13.0,4.0,9.0,863.5,139.5,18.0,33.0,221.0,0.0
2018-11-23,29.0,175.5,27.0,13.0,4.0,10.0,873.5,138.5,16.0,33.0,221.0,0.0
2018-11-24,29.0,179.5,27.0,13.0,4.0,8.0,858.0,138.5,16.0,33.0,221.0,0.0
2018-11-25,29.0,172.5,21.0,13.0,2.0,8.0,1017.0,139.5,16.0,33.0,219.0,0.0
2018-11-26,29.0,163.5,20.0,13.0,2.0,9.0,914.0,139.5,16.0,31.0,219.0,0.0
2018-11-27,28.0,161.5,19.0,13.0,2.0,11.0,896.0,139.5,16.0,37.0,219.0,0.0
2018-11-28,27.0,158.5,19.0,13.0,2.0,11.0,900.5,139.5,16.0,37.0,210.0,0.0
2018-11-29,33.0,164.5,18.0,13.0,3.0,11.0,900.5,139.5,13.0,37.0,211.0,0.0
2018-11-30,33.0,158.5,18.0,13.0,3.0,11.0,889.5,149.5,13.0,37.0,201.0,0.0
2018-12-01,46.0,155.5,15.0,13.0,3.0,11.0,881.0,148.5,15.0,37.0,202.0,0.0
2018-12-02,46.0,169.5,13.5,13.0,3.0,8.0,887.0,148.5,15.0,37.0,193.0,0.0
2018-12-03,57.0,170.5,12.5,13.0,3.0,8.0,882.0,148.5,15.0,37.0,182.0,0.0
2018-12-04,58.0,170.5,11.5,13.0,3.0,9.0,895.0,149.5,15.0,37.0,182.0,0.0
2018-12-05,58.0,192.5,10.5,13.0,3.0,9.0,910.0,160.0,25.0,37.0,200.0,0.0
2018-12-06,59.0,206.5,9.5,13.0,3.0,9.0,930.0,160.0,12.0,37.0,189.0,0.0
2018-12-07,55.0,223.5,9.5,13.0,3.0,15.0,937.0,169.0,12.0,38.0,189.0,0.0
2018-12-08,55.0,223.5,9.0,13.0,3.0,12.0,935.0,161.0,12.0,39.0,193.0,0.0
2018-12-09,55.0,215.5,9.0,13.0,5.0,12.0,916.5,143.0,22.0,39.0,165.0,0.0
2018-12-10,54.0,215.5,8.0,10.0,5.0,13.0,915.5,96.0,22.0,39.0,164.0,0.0
2018-12-11,55.0,200.5,6.5,10.0,5.0,13.0,955.5,93.0,22.0,29.0,154.0,0.0
2018-12-12,56.0,204.5,3.5,0.0,5.0,13.0,926.5,93.0,22.0,29.0,145.0,0.0
2018-12-13,57.0,206.5,3.5,0.0,6.0,13.0,936.5,85.0,22.0,29.0,121.0,0.0
2018-12-14,55.0,212.5,3.5,0.0,6.0,14.0,946.0,78.5,22.0,29.0,105.0,0.0
2018-12-15,55.0,210.5,14.0,0.0,6.0,14.0,918.5,76.5,22.0,29.0,97.0,0.0
2018-12-16,55.0,222.5,14.0,0.0,6.0,14.0,929.5,86.5,22.0,29.0,96.0,0.0
2018-12-17,55.0,217.5,13.0,0.0,6.0,14.0,941.5,57.0,22.0,26.0,83.0,0.0
2018-12-18,55.0,217.5,13.0,0.0,5.0,14.0,929.5,57.0,22.0,27.0,59.0,0.0
2018-12-19,52.0,189.0,12.5,0.0,5.0,14.0,898.5,99.5,23.0,27.0,59.0,0.0
2018-12-20,60.0,178.0,12.5,0.0,5.0,14.0,912.5,99.5,23.0,26.0,59.0,0.0
2018-12-21,60.0,177.0,12.5,0.0,5.0,14.0,912.5,100.5,23.0,26.0,59.0,0.0
2018-12-22,51.0,180.5,12.5,0.0,4.0,14.0,923.0,101.5,23.0,24.0,56.0,0.0
2018-12-23,51.0,182.5,12.5,2.0,4.0,14.0,880.0,101.5,23.0,24.0,56.0,0.0
2018-12-24,61.0,183.5,12.5,2.0,4.0,13.0,830.0,100.5,23.0,24.0,56.0,0.0
2018-12-25,61.0,178.5,12.5,2.0,4.0,13.0,826.5,100.5,23.0,24.0,56.0,0.0
2018-12-26,62.0,173.5,12.5,2.0,4.0,14.0,667.5,100.5,23.0,41.0,56.0,0.0
2018-12-27,63.0,171.5,12.5,2.0,5.0,13.0,711.5,100.5,23.0,41.0,55.0,0.0
2018-12-28,62.0,174.5,22.5,2.0,5.0,11.0,736.5,101.5,23.0,36.0,55.0,0.0
2018-12-29,62.0,175.5,23.5,2.0,5.0,11.0,709.5,111.5,23.0,36.0,57.0,0.0
2018-12-30,56.0,167.5,25.5,2.0,4.0,11.0,714.5,111.5,23.0,36.0,60.0,0.0
2018-12-31,65.0,164.5,25.5,2.0,4.0,11.0,704.5,102.5,23.0,36.0,61.0,0.0
2019-01-01,58.0,206.5,25.5,2.0,4.0,11.0,761.0,101.5,21.0,36.0,60.0,0.0
2019-01-02,58.0,200.0,25.5,2.0,4.0,11.0,777.0,101.5,21.0,37.0,59.0,0.0
2019-01-03,47.0,259.0,25.5,2.0,4.0,13.0,775.5,151.5,21.0,37.0,59.0,0.0
2019-01-04,46.0,333.0,25.5,2.0,4.0,14.0,781.5,151.5,21.0,37.0,60.0,0.0
2019-01-05,47.0,367.0,25.5,2.0,5.0,16.0,750.5,141.0,12.0,37.0,32.0,0.0
2019-01-06,47.0,368.0,25.5,2.0,5.0,17.0,792.5,141.0,12.0,37.0,32.0,0.0
2019-01-07,46.0,350.0,32.5,2.0,5.0,11.0,793.5,131.0,12.0,36.0,32.0,0.0
2019-01-08,46.0,347.0,33.5,2.0,5.0,11.0,779.5,136.0,12.0,35.0,28.0,0.0
2019-01-09,47.0,354.0,35.5,2.0,3.0,12.0,782.5,134.0,2.0,35.0,27.0,0.0
2019-01-10,50.0,356.0,35.5,2.0,3.0,12.0,790.5,134.0,2.0,35.0,27.0,0.0
2019-01-11,49.0,356.0,35.5,2.0,3.0,12.0,754.5,135.0,2.0,35.0,26.0,0.0
2019-01-12,48.0,355.0,36.5,2.0,3.0,12.0,723.5,135.0,2.0,35.0,16.0,0.0
2019-01-13,47.0,360.0,36.5,2.0,2.0,12.0,714.5,133.0,2.0,35.0,13.0,0.0
2019-01-14,47.0,351.0,37.5,2.0,2.0,11.0,693.5,129.5,2.0,35.0,13.0,0.0
2019-01-15,47.0,352.0,26.5,2.0,2.0,11.0,688.5,129.5,2.0,35.0,12.0,0.0
2019-01-16,51.0,345.0,26.5,2.0,2.0,11.0,660.5,120.5,2.0,35.0,12.0,0.0
2019-01-17,51.0,346.5,26.5,2.0,2.0,13.0,644.0,121.5,2.0,20.0,12.0,0.0
2019-01-18,52.0,348.5,26.5,3.0,2.0,13.0,665.0,125.5,2.0,19.0,12.0,0.0
2019-01-19,52.0,349.0,25.0,3.0,2.0,13.0,692.0,83.0,1.0,19.0,12.0,0.0
2019-01-20,42.0,350.0,25.0,3.0,12.0,14.0,680.0,84.0,1.0,20.0,12.0,0.0
2019-01-21,48.0,350.0,25.0,6.0,22.0,17.0,641.0,83.0,1.0,20.0,19.0,0.0
2019-01-22,47.0,360.0,25.0,6.0,22.0,17.0,633.0,83.0,1.0,22.0,20.0,0.0
2019-01-23,47.0,360.5,26.0,4.0,22.0,18.0,625.0,83.0,1.0,22.0,22.0,0.0
2019-01-24,37.0,365.5,26.0,4.0,22.0,18.0,689.0,83.0,1.0,23.0,22.0,0.0
2019-01-25,38.0,368.5,26.0,4.0,22.0,18.0,657.0,83.0,1.0,23.0,23.0,0.0
2019-01-26,37.0,379.5,26.0,4.0,22.0,17.0,678.0,90.0,1.0,6.0,24.0,0.0
2019-01-27,36.0,380.5,27.0,4.0,21.0,17.0,673.0,90.0,1.0,6.0,24.0,0.0
2019-01-28,39.0,377.5,17.0,4.0,21.0,18.0,648.0,90.0,1.0,5.0,24.0,0.0
2019-01-29,40.0,375.5,19.0,4.0,21.0,18.0,652.0,81.0,1.0,5.0,21.0,0.0
2019-01-30,42.0,365.5,20.0,4.0,21.0,18.0,638.0,81.0,1.0,5.0,16.0,0.0
2019-01-31,32.0,362.5,20.0,4.0,21.0,18.0,630.0,90.0,1.0,5.0,15.0,0.0
2019-02-01,26.0,331.5,20.0,4.0,21.0,18.0,570.0,91.0,1.0,5.0,16.0,0.0
2019-02-02,26.0,326.0,20.0,4.0,21.0,18.0,547.0,96.0,8.0,4.0,18.0,0.0
2019-02-03,27.0,267.0,20.0,4.0,21.0,16.0,563.5,46.5,8.0,5.0,18.0,0.0
2019-02-04,33.0,195.0,20.0,4.0,21.0,14.0,540.5,45.5,8.0,5.0,17.0,0.0
2019-02-05,32.0,142.0,20.0,4.0,20.0,15.0,525.5,50.5,7.0,5.0,18.0,0.0
2019-02-06,31.0,126.0,20.0,4.0,20.0,14.0,463.5,60.5,7.0,5.0,18.0,0.0
2019-02-07,31.0,124.0,13.0,4.0,20.0,14.0,420.5,60.5,7.0,5.0,20.0,0.0
2019-02-08,31.0,122.0,12.0,4.0,20.0,14.0,419.5,58.5,7.0,5.0,27.0,0.0
2019-02-09,30.0,117.0,13.0,4.0,20.0,13.0,422.5,57.5,7.0,15.0,26.0,0.0
2019-02-10,27.0,114.0,14.0,4.0,20.0,12.0,403.5,58.0,7.0,15.0,26.0,0.0
2019-02-11,27.0,117.0,14.0,4.0,20.0,13.0,470.5,57.0,10.0,15.0,28.0,0.0
2019-02-12,27.0,114.0,14.0,4.0,20.0,13.0,485.5,57.0,10.0,15.0,31.0,0.0
2019-02-13,27.0,104.0,14.0,4.0,20.0,13.0,483.5,61.0,10.0,15.0,31.0,0.0
2019-02-14,27.0,103.0,13.0,4.0,20.0,14.0,466.5,62.0,10.0,15.0,33.0,0.0
2019-02-15,27.0,102.0,13.0,4.0,20.0,14.0,470.5,62.0,10.0,15.0,33.0,0.0
2019-02-16,24.0,90.0,15.0,4.0,20.0,17.5,483.0,62.0,10.0,15.0,34.0,0.0
2019-02-17,25.0,89.5,15.0,4.0,20.0,15.5,484.5,62.0,10.0,15.0,35.0,0.0
2019-02-18,24.0,89.5,16.0,3.0,20.0,15.5,458.5,71.0,10.0,15.0,36.0,0.0
2019-02-19,24.0,83.5,16.0,3.0,20.0,15.5,449.5,73.0,10.0,15.0,38.0,0.0
2019-02-20,24.0,81.5,16.0,3.0,10.0,15.5,446.5,74.0,10.0,14.0,38.0,0.0
2019-02-21,20.0,91.5,16.0,1.0,0.0,12.5,467.5,85.0,10.0,14.0,31.0,0.0
2019-02-22,20.0,77.5,16.0,1.0,0.0,12.5,445.5,87.0,10.0,14.0,31.0,0.0
2019-02-23,20.0,74.0,15.0,1.0,0.0,11.5,453.5,87.0,16.0,14.0,29.0,0.0
2019-02-24,20.0,78.0,15.0,1.0,0.0,11.5,389.5,112.0,16.0,13.0,29.0,0.0
2019-02-25,19.0,76.0,15.0,1.0,0.0,11.5,378.5,118.5,16.0,13.0,29.0,0.0
2019-02-26,23.0,84.0,15.0,1.0,0.0,12.5,337.0,112.5,16.0,13.0,28.0,0.0
2019-02-27,23.0,83.0,14.0,2.0,0.0,12.5,298.0,112.5,16.0,13.0,28.0,0.0
2019-02-28,20.0,93.0,15.0,2.0,0.0,11.5,302.0,111.5,16.0,13.0,28.0,0.0
2019-03-01,18.0,92.0,16.0,2.0,0.0,11.5,287.0,116.0,16.0,13.0,28.0,0.0
2019-03-02,26.0,100.0,14.0,2.0,0.0,11.5,334.0,117.0,16.0,13.0,28.0,0.0
2019-03-03,26.0,101.0,20.0,2.0,0.0,11.5,373.0,140.0,16.0,22.0,28.0,0.0
2019-03-04,27.0,90.0,20.0,2.0,0.0,11.5,375.0,139.0,16.0,22.0,28.0,0.0
2019-03-05,29.0,104.0,23.0,2.0,0.0,11.5,376.0,135.0,9.0,22.0,26.0,0.0
2019-03-06,28.0,103.0,24.0,2.0,0.0,11.5,354.0,145.5,9.0,21.0,30.0,0.0
2019-03-07,22.0,103.0,25.0,2.0,0.0,11.5,354.0,156.5,9.0,21.0,40.0,0.0
2019-03-08,22.0,100.0,25.0,2.0,0.0,8.5,357.0,157.5,9.0,26.0,39.0,0.0
2019-03-09,26.0,104.0,26.0,3.0,0.0,8.5,366.0,163.5,17.0,26.0,42.0,0.0
2019-03-10,26.0,105.0,26.0,3.0,0.0,8.5,412.0,165.5,17.0,26.0,40.0,0.0
2019-03-11,26.0,105.0,29.0,3.0,0.0,8.5,424.0,173.5,17.0,26.0,33.0,0.0
2019-03-12,26.0,107.5,26.0,3.0,0.0,9.5,427.0,178.5,20.0,16.0,36.0,0.0
2019-03-13,26.0,107.5,27.0,3.0,0.0,9.5,491.0,178.0,20.0,16.0,36.0,0.0
2019-03-14,36.0,104.5,27.0,3.0,0.0,7.5,449.0,178.0,17.0,16.0,34.0,0.0
2019-03-15,46.0,102.5,26.0,3.0,0.0,8.5,443.0,178.0,19.0,16.0,32.0,0.0
2019-03-16,56.0,103.5,26.0,3.0,0.0,8.5,472.0,184.5,23.0,16.0,32.0,0.0
2019-03-17,56.0,104.5,26.0,3.0,0.0,7.5,499.0,183.5,23.0,16.0,30.0,0.0
2019-03-18,57.0,115.5,26.0,4.0,0.0,7.5,496.0,193.5,23.0,16.0,29.0,0.0
2019-03-19,56.0,113.5,24.0,4.0,0.0,4.0,724.0,198.5,23.0,16.0,29.0,0.0
2019-03-20,55.0,112.5,24.0,4.0,0.0,4.0,728.0,200.5,23.0,16.0,28.0,0.0
2019-03-21,60.0,110.5,23.0,4.0,0.0,4.0,730.0,188.5,28.0,16.0,27.0,0.0
2019-03-22,60.0,110.5,24.0,4.0,0.0,5.0,712.0,187.5,28.0,16.0,25.0,0.0
2019-03-23,61.0,110.5,25.0,4.0,0.0,5.0,710.0,196.5,28.0,16.0,27.0,0.0
2019-03-24,59.0,101.5,26.0,3.0,0.0,5.0,694.0,186.5,28.0,16.0,27.0,0.0
2019-03-25,63.0,111.5,26.0,17.0,0.0,5.0,698.0,183.5,28.0,14.0,26.0,0.0
2019-03-26,70.0,112.5,26.0,17.0,0.0,5.0,714.0,183.5,23.0,14.0,26.0,0.0
2019-03-27,71.0,118.5,26.0,17.0,0.0,5.0,714.0,159.5,23.0,14.0,26.0,0.0
2019-03-28,71.0,129.5,26.0,17.0,0.0,5.0,765.0,153.0,23.0,14.0,26.0,0.0
2019-03-29,72.0,115.5,26.0,17.0,0.0,5.0,768.5,151.0,23.0,14.0,26.0,0.0
2019-03-30,72.0,116.5,27.0,16.0,0.0,5.0,768.5,152.0,23.0,14.0,27.0,0.0
2019-03-31,71.0,107.0,26.0,16.0,0.0,5.0,766.5,152.0,23.0,14.0,27.0,0.0
2019-04-01,71.0,110.0,24.0,16.0,0.0,5.0,768.5,148.5,23.0,14.0,29.0,0.0
2019-04-02,61.0,104.0,37.0,16.0,10.0,5.0,720.5,152.5,23.0,14.0,31.0,0.0
2019-04-03,61.0,105.0,36.0,16.0,10.0,6.0,680.5,126.5,23.0,5.0,31.0,0.0
2019-04-04,62.0,106.0,36.0,16.0,10.0,6.0,689.5,137.5,23.0,5.0,30.0,0.0
2019-04-05,60.0,90.0,33.0,16.0,11.0,7.0,693.5,148.5,23.0,5.0,32.0,0.0
2019-04-06,61.0,91.0,32.0,16.0,11.0,7.0,702.5,141.5,23.0,5.0,31.0,0.0
2019-04-07,61.0,90.0,33.0,16.0,11.0,7.0,701.5,137.5,23.0,5.0,22.0,0.0
2019-04-08,61.0,89.0,34.0,16.0,11.0,7.0,698.5,132.5,24.0,0.0,22.0,0.0
2019-04-09,68.0,88.0,44.0,15.0,11.0,8.0,692.5,129.5,16.0,0.0,22.0,0.0
2019-04-10,78.0,100.0,44.0,15.0,12.0,8.0,644.5,127.5,16.0,0.0,22.0,0.0
2019-04-11,78.0,100.0,41.0,15.0,12.0,8.0,639.5,115.5,16.0,0.0,22.0,0.0
2019-04-12,78.0,99.5,41.0,15.0,12.0,8.0,637.5,112.5,13.0,0.0,22.0,0.0
2019-04-13,78.0,101.5,42.0,15.0,12.0,8.0,574.5,123.5,13.0,0.0,22.0,0.0
2019-04-14,69.0,121.5,42.0,15.0,12.0,8.0,537.5,124.5,13.0,2.0,25.0,0.0
2019-04-15,69.0,130.5,49.0,17.0,12.0,9.0,542.5,125.5,11.0,2.0,25.0,0.0
2019-04-16,59.0,130.5,49.0,17.0,13.0,10.0,513.5,116.0,7.0,2.0,28.0,0.0
2019-04-17,59.0,130.5,50.0,17.0,14.0,10.0,485.5,119.0,14.0,2.0,31.0,0.0
2019-04-18,58.0,119.5,50.0,16.0,14.0,10.0,476.5,109.0,14.0,2.0,31.0,0.0
2019-04-19,59.0,124.5,50.0,16.0,14.0,10.0,236.0,103.0,21.0,2.0,30.0,0.0
2019-04-20,59.0,154.5,50.0,16.0,14.0,10.0,241.0,100.0,28.0,7.0,31.0,0.0
2019-04-21,54.0,156.5,50.0,16.0,14.0,10.5,234.0,99.0,23.0,7.0,34.0,0.0
2019-04-22,54.0,158.5,52.0,16.0,14.0,10.5,232.0,98.0,23.0,7.0,34.0,0.0
2019-04-23,53.0,159.5,52.0,16.0,14.0,9.5,266.0,87.0,23.0,7.0,34.0,0.0
2019-04-24,53.0,159.5,51.0,16.0,16.0,14.5,257.0,102.5,23.0,7.0,35.0,0.0
2019-04-25,49.0,158.5,51.0,2.0,16.0,14.5,264.0,114.5,26.0,7.0,35.0,0.0
2019-04-26,42.0,159.5,56.5,2.0,16.0,16.5,244.0,150.5,25.0,7.0,36.0,0.0
2019-04-27,42.0,180.5,56.5,2.0,16.0,16.5,247.0,159.5,35.0,7.0,36.0,0.0
2019-04-28,42.0,171.5,56.5,2.0,16.0,16.5,196.0,166.5,35.0,7.0,36.0,0.0
2019-04-29,37.0,166.5,56.5,3.0,16.0,16.5,193.0,179.5,43.0,7.0,36.0,0.0
2019-04-30,37.0,186.5,57.5,3.0,16.0,17.5,194.0,184.5,46.0,7.0,130.0,0.0
2019-05-01,37.0,190.0,57.5,8.0,16.0,17.5,188.0,205.5,46.0,7.0,130.0,0.0
2019-05-02,37.0,187.0,55.5,8.0,16.0,17.5,185.0,210.5,56.0,12.0,128.0,0.0
2019-05-03,37.0,185.0,41.5,8.0,6.0,18.5,183.0,229.5,56.0,22.0,126.0,0.0
2019-05-04,37.0,186.0,36.5,8.0,6.0,17.5,184.0,225.5,56.0,22.0,127.0,0.0
2019-05-05,36.0,187.0,36.5,8.0,6.0,27.5,171.0,220.5,56.0,22.0,127.0,0.0
2019-05-06,36.0,189.0,36.5,8.0,5.0,26.5,170.0,240.5,56.0,32.0,125.0,0.0
2019-05-07,36.0,188.0,36.5,8.0,5.0,26.5,179.0,278.5,56.0,50.0,122.0,0.0
2019-05-08,36.0,189.5,44.5,8.0,5.0,28.5,177.0,311.5,56.0,50.0,121.0,0.0
2019-05-09,36.0,189.5,43.5,8.0,5.0,28.5,187.0,320.5,55.0,50.0,121.0,0.0
