n,loss
243,27.279160383930346
115,56.43207090127239
46,29.779763971646545
360,57.7594389362071
176,36.646593697238366
312,78.02203081773919
266,25.065870301508482
42,28.550278681256753
198,32.15207059363482
306,63.058388060740356
190,42.39606476406589
293,66.54147330998454
98,23.57916452663977
215,17.15955527459772
350,76.74793869979092
114,51.58885797034304
165,74.34913187215612
13,17.026484777796778
70,51.09795253885283
283,57.94815151815417
13,17.026484777796778
256,21.461455736325703
214,18.59617118782069
79,41.615439041370465
148,163.01345107555173
13,17.026484777796778
300,63.22448163714039
343,85.95002989423504
236,29.809355530613914
50,31.995656467259565
27,26.867031813969756
193,34.46228588931402
122,76.34399755643472
13,17.026484777796778
51,33.15715757627199
238,30.576596195472543
258,23.2627899646167
310,73.35613591519514
202,36.3156646745204
152,149.95637741869936
282,57.19346570453541
357,61.83764900015415
5,9.241064859545581
200,35.27259379502621
295,69.83577300617911
118,66.24998575200071
14,19.037251280006718
150,160.90847725446375
332,104.77542569502486
329,100.29719034406021
275,41.634249724798025
277,45.823953162682265
102,22.931391192116877
251,22.857653033449562
105,24.455195591473103
12,14.679339594693074
76,45.71086543949543
307,65.51058015390447
157,113.96266118282797
309,69.76270009987454
109,30.231687973830905
86,32.851182544252616
22,24.025430217705168
162,86.93543624386774
316,86.3034075014469
12,14.679339594693074
12,14.679339594693074
12,14.679339594693074
56,40.60771422086625
348,77.83108770090479
12,14.679339594693074
95,27.06658161276518
259,22.69144545776128
320,86.76717610980006
288,63.63642163489636
33,29.109473853643706
239,30.04560922979543
140,152.64374138427306
241,28.989435374207414
55,38.43774492014305
257,22.664452787632214
41,28.476780344550843
108,27.486082214363933
54,37.195428373334074
249,26.418656855321814
151,155.79593277240633
269,34.355522928551075
134,152.394425448051
201,36.011786946479894
110,32.9230603607843
342,88.12246878308754
196,29.967557413602975
285,61.23738572725869
351,74.24068533724669
29,28.613496276720692
101,23.691699073504992
5,9.241064859545581
188,42.08979452552895
5,9.241064859545581
5,9.241064859545581
246,31.288007193043786
218,18.024346633970442
5,9.241064859545581
2,6.450367805788794
112,41.982106109388134
229,29.622329368646223
170,55.09858626249076
90,28.84589339970897
2,6.450367805788794
242,28.00740472932282
279,51.78964447683748
231,28.454087071685787
250,24.07279834027697
65,51.913750642901185
287,64.47992077744024
186,40.34106829635805
73,49.585507914341854
220,20.349931142592506
2,6.450367805788794
297,69.73489758745792
2,6.450367805788794
135,153.8384595430978
2,6.450367805788794
28,27.911913850109528
2,6.450367805788794
167,67.13532902080911
67,53.03528991597119
23,23.783664231455205
344,84.36502277671417
83,37.48447937402201
2,6.450367805788794
21,24.22426029628347
24,23.60602834795449
240,29.53742553801406
31,31.321452765937398
164,78.81436960003991
331,103.54027525763756
169,59.638169978205305
139,153.15123457166138
254,19.66024897171402
96,26.456964145795567
183,33.08480990290993
160,96.68143041743076
230,29.45974167330454
52,34.621549657757605
290,65.30537613490353
2,6.450367805788794
132,145.66495863319264
129,124.20937422436499
59,43.92704953440418
304,58.92914082574015
45,29.16766499336833
2,6.450367805788794
120,70.20014988100144
144,157.29354664400793
252,21.749059066676086
106,25.462588436375672
264,23.53701758526408
141,154.1139929876422
262,23.151731106092267
20,24.24323836686486
278,49.73241209395758
247,30.172130420229724
305,61.005794573534246
117,64.77045730479858
103,23.282430080720633
107,25.958921072094213
206,25.91327955459093
355,67.07946099206886
191,40.92138848262545
35,29.261338742842156
211,19.096421476425153
66,52.83185646891233
232,28.211465553373973
228,29.479877285247294
127,105.24488459950551
71,50.61670449955193
261,22.829379551649172
10,14.292290573084307
294,69.5854263273114
221,21.041998769436308
153,142.727398034466
68,52.2157696564252
43,28.75024864123519
123,79.94218137270745
143,155.67808714695488
60,45.71029216917888
341,89.33842303997658
100,23.824536093569407
2,6.450367805788794
272,37.32906256358992
80,40.710332617790336
48,30.166875603924037
364,56.98065671646978
99,24.079656172563233
25,24.693427509570707
349,78.02320075186925
213,19.590669749146652
125,90.01815979774044
299,66.11338857506465
39,28.539258643598107
308,67.65374689805755
116,61.64499440535938
286,62.09408108492605
298,68.27412588883172
224,25.96034545518442
173,41.87829876773704
133,149.44336903326996
94,26.39193834242535
212,19.444071830829476
137,153.12924195304586
356,65.55070252261153
194,31.75378598341095
172,45.318723196440146
1,4.918877733282458
237,30.354035109708295
145,158.91784712335726
192,37.60303483426034
113,46.74162400534406
18,24.36744245110936
338,99.18629887395888
36,28.70220543955845
268,30.82884859282124
281,55.48455548556603
219,19.84454342926578
1,4.918877733282458
333,106.15071109161534
280,53.26892527329469
359,57.79750869857106
1,4.918877733282458
263,22.594383370189874
181,30.807136956647582
85,33.92515119567261
11,15.425057903581246
1,4.918877733282458
352,74.11140717893781
234,28.9308717880504
205,29.42838986717062
197,30.466222126377144
1,4.918877733282458
1,4.918877733282458
1,4.918877733282458
1,4.918877733282458
4,7.027711512988653
138,153.12751005968877
147,162.0701474437848
217,16.756972364433164
1,4.918877733282458
334,106.84265816638371
327,98.79244470446672
149,163.19015703306817
346,80.9804351188988
315,85.26708430396054
154,135.8530930349888
81,40.25493571329253
302,59.56030470476969
361,57.775280908478045
1,4.918877733282458
1,4.918877733282458
64,51.14909220386708
184,35.17852302150714
235,29.891064398577736
284,59.50881522343383
53,36.32330114532325
17,23.727534231130267
314,82.58317272470039
168,62.81956837657836
244,27.859606258823618
37,27.4897322267864
93,26.005621795321066
89,29.218224343470926
61,47.80679107087573
104,24.05033240391745
156,121.031104184949
216,16.50118431341313
203,35.70703754781374
119,67.9253966872895
267,28.16691290122203
336,105.70418438603792
88,29.920844605270005
292,65.00959744267338
289,64.34170036970436
97,24.415759187962653
337,102.36041745703297
185,37.97941352090211
159,101.24340154484575
131,139.9716685349783
223,24.243084274365042
353,72.99535623600055
265,22.675552417356197
179,32.643094884273054
189,42.81121944848138
204,32.80702328798342
146,160.810140771764
321,87.99469106999008
166,70.974925650884
15,21.01172557449545
319,85.97800214179891
75,47.011659290819814
270,32.88904125657406
209,22.09112806522427
347,80.4238599951678
8,11.295357501259558
126,97.13667042007603
47,30.23229365587672
44,28.87367165616392
340,91.889104520547
255,20.324752730665562
111,36.85539930719887
84,35.49024395843518
57,42.11576463637031
363,56.65764625542128
318,84.62711983136633
128,114.46349788772044
182,32.01620762136531
199,34.228181275925415
1,4.918877733282458
276,43.225425076578176
326,95.47283396254294
130,132.91063099522464
155,128.61074081803335
19,23.838703612826844
245,28.920846574959853
248,27.953040824293243
16,23.270100182298336
163,82.8634498270435
