n,loss
325,22.990473595385314
38,16.89534619478287
140,152.6130763070946
92,52.942949213362226
174,54.89509311484824
72,63.6092606722433
112,56.53615998186293
323,24.26374948011741
287,14.812022008298667
140,152.6130763070946
250,22.924229987568612
7,38.66742991703658
292,14.291239234349788
329,22.405866012837368
345,23.56497765313536
153,146.45640181574527
320,25.90822632474514
207,77.1845448538919
357,26.593633640825487
358,26.582822314896234
146,163.31098114560922
363,20.35791992090645
106,49.33373216911656
235,20.088596980234858
42,18.19215722747919
171,68.95206137470831
204,79.06475531220407
282,17.966076604243753
287,14.812022008298667
205,78.52321882924247
331,21.944772575022863
356,26.798788418876242
292,14.291239234349788
55,43.89512404487234
307,27.09550759314405
166,95.33062930612586
200,74.03726742491214
351,24.049482878832748
310,27.50704369114374
224,36.52213928768642
292,14.291239234349788
292,14.291239234349788
3,47.414380388173406
259,38.594249926794184
130,117.05065725539741
165,100.31139334929851
178,44.528486888162945
147,163.17635442429236
274,25.337510602973804
155,138.73914296028516
316,27.333062253621474
314,27.787375021487037
308,27.055757297895948
348,23.538068121656597
349,23.44234845516796
296,15.467933404854847
292,14.291239234349788
184,46.63118442950088
199,71.66060145651376
285,17.3826457374046
185,48.331851228448464
63,58.94751228899863
225,33.1151172031364
93,53.92572892093742
139,150.8398635489305
343,23.11616306441554
217,66.31581172228884
18,29.841437324323795
292,14.291239234349788
48,24.8940162832333
346,23.48895054786952
208,76.61054134787065
237,19.005211558362603
150,157.94532734991796
44,18.488291589798326
321,25.475544424489645
341,21.221382234680135
154,142.52532516151155
172,63.21625373531407
9,33.4098529506961
292,14.291239234349788
292,14.291239234349788
1,43.167750883000366
300,21.939056237177
117,68.6359403931991
90,51.16981527136972
190,53.37745999644516
264,35.26362397295612
361,23.85705525616198
127,101.69115231028695
291,14.1597576772443
66,58.05712246255579
256,35.88759883144885
350,23.644693532135136
187,50.72174552574602
311,28.401184064117924
291,14.1597576772443
265,34.12360511428962
291,14.1597576772443
196,64.16748924299803
31,24.459975253194205
332,21.606740956685073
291,14.1597576772443
330,22.345459721397404
291,14.1597576772443
103,49.94538792611647
248,19.45730030797254
194,59.4754169508546
2,45.6208607780193
239,17.80377893453107
104,49.747676452310905
275,24.13503397258641
73,64.04652318811338
30,24.304602344754247
291,14.1597576772443
193,57.430268334445365
182,44.694758693297956
333,21.05454358058041
219,58.97683422626596
226,29.974067238999908
291,14.1597576772443
19,29.811564100218913
21,30.543961228291735
142,157.33329874015143
144,160.33513237694777
102,50.70500546008817
124,89.0295701246664
177,46.26303847670531
180,43.561310156549354
273,26.119685872010294
347,23.550076758569023
141,154.69040148980653
266,32.49987949477081
10,34.02250042994894
47,22.83137866828066
109,50.60863767075176
86,50.53057127105817
45,19.560946555828938
157,131.55661638542773
79,61.4835193678947
115,64.23395193088668
56,47.45950687331032
13,32.16727456012919
290,14.119124837100111
119,73.61200800217706
89,50.54502626565034
290,14.119124837100111
246,17.836495196665663
278,21.631765876848206
306,27.078332701636736
210,74.5555061532782
188,51.63084067054259
198,69.73889336789865
64,58.31732096056468
290,14.119124837100111
336,20.079898964322034
327,21.57220003276878
95,55.24707239107693
114,61.78708885274566
318,27.384444944916922
125,92.45312989122306
77,64.22486999062302
11,35.532867667938305
37,16.87066901594262
290,14.119124837100111
105,49.821121351817474
290,14.119124837100111
290,14.119124837100111
290,14.119124837100111
328,21.789345037402374
243,16.354775878415726
247,18.61168883212896
309,26.938988234534182
286,16.313436022843135
334,20.585531601491486
121,79.40059454567971
313,28.334981105085603
290,14.119124837100111
268,29.902423921693416
228,24.94723680250478
255,34.02112264857944
59,56.66946675936293
290,14.119124837100111
101,51.12920803303104
280,19.371691117199216
216,69.0783623952633
339,20.058321855676862
161,117.17050669752253
50,29.484602805031102
304,25.701877064506828
179,43.799079496429506
315,27.43004521130187
238,18.70463735543451
271,26.387333430928336
164,104.71691657172323
249,21.084376717815783
312,28.590175013404945
6,41.49603285077623
360,25.137864496706538
340,20.71884342187971
206,77.80605840649196
68,59.29732216101339
143,158.4552614831207
203,78.60845032617551
230,22.320886896122555
303,25.463963992930687
269,28.5391005287853
288,13.983158547036362
160,121.28603480875586
99,52.88292557604314
352,24.453745057860147
20,29.785449636809187
191,54.30600819868604
122,81.79446676779742
39,16.843787757699882
244,16.59017803230198
253,29.738155066105364
189,52.27027992960984
297,16.53218614444297
91,52.0487451552164
365,18.38094673951051
52,35.27349428407524
54,40.8102662805509
281,18.431797275422884
111,54.33856139776151
138,148.05423034836414
324,23.889867445970072
110,52.766665157978416
78,63.2746230991341
302,24.440617643349796
293,13.85624110593691
27,26.016267497489096
284,18.006732617301264
33,21.95340151913669
288,13.983158547036362
293,13.85624110593691
75,65.03684694516937
227,27.0908107421192
270,27.39437831524187
305,26.374231398850696
288,13.983158547036362
100,51.71779195150626
181,44.01602150379329
258,38.05396130111714
128,106.43264190667098
145,162.45536347845842
222,45.4272736623646
288,13.983158547036362
118,70.68331606958452
260,39.00869609738932
293,13.85624110593691
218,62.72792201431506
293,13.85624110593691
293,13.85624110593691
65,58.21892983769981
326,22.166249456849172
298,17.966723371658535
34,20.808765754734065
60,58.50971856048386
293,13.85624110593691
8,38.47339907201499
83,53.38749996573867
133,132.0234381257195
252,27.826510457806602
293,13.85624110593691
277,22.136804975068554
293,13.85624110593691
108,49.74461301417269
234,20.46896052955549
293,13.85624110593691
96,55.34876032611064
69,60.55019095133491
245,17.042388193717276
354,25.53481331118652
209,75.2740725136818
158,128.11159933964962
135,138.29057987792245
337,19.733314051944404
43,18.458858524763418
231,21.397392346819426
293,13.85624110593691
276,22.904024062707354
58,54.352727819582526
98,53.783334368377744
293,13.85624110593691
289,14.35613499011979
214,72.2071481743612
364,18.991713901094784
29,24.40754776086627
51,31.81926256849792
71,62.75463652545448
5,43.646401393341996
233,20.43607267262657
15,29.663424140386713
113,59.13939706296889
213,72.70484943145979
137,145.09604010512797
36,18.312457172738746
168,84.75125910060581
24,30.77788263121226
236,19.483976137450806
26,27.62375091135316
195,61.58073328286047
355,26.15142019797628
81,57.18175843355282
126,97.24343867368862
107,49.73313366522979
149,161.16401220219538
4,45.13427026287158
163,108.48136269850357
183,45.560544636558234
156,134.96084468887707
342,21.985065857665948
76,64.86347568839388
61,59.71754346789689
201,76.11253337395385
176,48.611189836391986
12,35.13414433263685
241,16.420797086074835
40,17.225636108108834
67,58.698640076397794
242,15.801896200767473
220,54.954877254392585
62,59.47745525758261
215,71.24915415157926
85,51.311286177624886
173,58.427948762084434
299,19.894608701711018
82,55.49465368482194
262,38.09693862619143
116,66.37078541025626
212,73.20581602921168
169,79.29832696331495
120,76.93262612074399
257,37.44541313563966
295,15.007373347890654
170,74.4582564839729
197,66.97192314095273
70,62.1593777403998
132,127.6211475915922
151,154.25149050264852
293,13.85624110593691
338,19.87720576632609
294,14.248267676389887
57,51.39808917542883
97,54.59858670676227
251,25.050753882853837
267,31.27026689850376
136,141.51245448136726
46,20.607568952944845
272,26.104158371182223
80,58.942336861412265
16,30.638392153675778
134,135.59110457568576
175,51.89570469001894
283,18.034816854637423
186,49.7511166435549
88,50.02942030194449
49,27.387769395884316
159,124.81461101355579
240,17.31456433222273
254,31.957756626047416
22,31.582176844923406
53,37.754733831575805
301,23.262576609643673
223,40.71487118588414
35,19.71040675332741
359,26.266268662456728
148,162.53294014426623
153,146.45640181574527
221,50.41560167548885
232,20.756720637044985
279,20.422147333974618
171,68.95206137470831
87,50.328491013215746
25,29.150411110192664
32,23.080861482712397
41,17.175339527522123
7,38.66742991703658
192,55.88177944019907
84,52.51186432976315
319,26.83541284444276
229,23.51737341067846
152,150.70110422401095
353,25.086409147112487
28,25.154086897249886
167,90.32937206005204
293,13.85624110593691
250,22.924229987568612
322,24.845909410345243
323,24.26374948011741
202,77.79598398539234
362,22.203824328137497
261,38.53511356380532
211,73.89886151372599
263,37.01847320621594
129,111.27684730631798
235,20.088596980234858
317,27.524808056862998
94,55.14331540343417
335,20.67146901066106
320,25.90822632474514
293,13.85624110593691
131,122.6960490269701
112,56.53615998186293
14,29.455619612104467
130,117.05065725539741
274,25.337510602973804
293,13.85624110593691
17,30.307692385138328
38,16.89534619478287
205,78.52321882924247
42,18.19215722747919
363,20.35791992090645
184,46.63118442950088
329,22.405866012837368
146,163.31098114560922
155,138.73914296028516
293,13.85624110593691
140,152.6130763070946
307,27.09550759314405
166,95.33062930612586
345,23.56497765313536
74,64.42287720056565
23,31.079514260446945
358,26.582822314896234
314,27.787375021487037
123,85.25263300418217
174,54.89509311484824
92,52.942949213362226
199,71.66060145651376
287,14.812022008298667
147,163.17635442429236
106,49.33373216911656
55,43.89512404487234
344,23.58332853183565
348,23.538068121656597
207,77.1845448538919
204,79.06475531220407
162,112.76155432513724
325,22.990473595385314
310,27.50704369114374
259,38.594249926794184
351,24.049482878832748
72,63.6092606722433
282,17.966076604243753
357,26.593633640825487
63,58.94751228899863
3,47.414380388173406
296,15.467933404854847
154,142.52532516151155
285,17.3826457374046
185,48.331851228448464
343,23.11616306441554
217,66.31581172228884
18,29.841437324323795
178,44.528486888162945
139,150.8398635489305
308,27.055757297895948
346,23.48895054786952
316,27.333062253621474
165,100.31139334929851
200,74.03726742491214
300,21.939056237177
265,34.12360511428962
293,13.85624110593691
90,51.16981527136972
117,68.6359403931991
150,157.94532734991796
208,76.61054134787065
44,18.488291589798326
275,24.13503397258641
330,22.345459721397404
237,19.005211558362603
293,13.85624110593691
93,53.92572892093742
172,63.21625373531407
48,24.8940162832333
9,33.4098529506961
190,53.37745999644516
256,35.88759883144885
321,25.475544424489645
356,26.798788418876242
311,28.401184064117924
