n,loss
9,86.90961109207825
231,221.79774868432284
5,86.52951514960306
52,37.69851102490238
299,136.04499866964542
353,295.23217921941523
237,245.84547439921337
133,48.63053152411231
283,197.30553685680718
71,50.316761513224954
251,286.86754260009417
263,262.9764244311158
145,50.953614881966324
141,48.823039035962836
13,94.53559222050767
313,94.01424012471466
87,65.68682906559319
112,42.12717605552419
12,90.81465293598251
357,331.389988331338
112,42.12717605552419
165,85.59035213687226
131,49.80645457535126
47,57.63929995955647
289,168.31312006472925
272,232.0101553419454
294,147.47193071174104
136,46.60179799236457
137,46.07761895122811
306,115.77349249499353
111,43.013686279343005
10,86.46296722378283
135,47.47301579857685
202,155.9046375826405
28,122.06451717191034
168,97.12438295925857
250,289.16007427196683
195,153.88211785262843
166,89.65954874966872
8,86.8052146270079
97,63.23516745149317
296,141.70321216298842
148,50.35532068048054
20,114.46918189914084
174,121.64105934971748
52,37.69851102490238
32,122.28834504501303
277,216.74717066846998
194,155.72544563966576
269,247.5433978485706
180,144.71737824079995
163,75.04264967736783
52,37.69851102490238
66,46.906514397448774
349,252.81578454802812
254,277.1815850350674
149,50.90680499036042
22,112.40013060176682
52,37.69851102490238
252,282.3325152728509
115,42.50404980131071
232,226.32575171151325
104,54.41169329418602
116,43.643104793288636
361,355.86543377555955
52,37.69851102490238
52,37.69851102490238
107,50.24447382730259
11,88.42746068830633
154,48.95861834614035
249,288.97246202731816
240,262.0149757717788
278,212.9455592861133
156,49.66977019254594
127,54.907200446024895
245,277.6787723114008
52,37.69851102490238
62,40.20514841395545
204,157.69346959481348
129,51.4298963094393
15,103.38835493654774
143,51.3739102499408
192,157.33495601879412
171,108.50364276315652
24,118.72736048830969
226,188.28408611655104
75,57.02130930075106
139,48.009813609758034
222,166.47711709730842
208,157.16064865367238
59,34.974087388615125
351,274.78172415595844
59,34.974087388615125
7,86.26391416599485
93,65.27239751806322
42,87.05761260339891
191,157.13623302770577
363,368.8686681892885
59,34.974087388615125
185,154.7506618077517
59,34.974087388615125
320,71.41887944383477
241,268.09405097882626
59,34.974087388615125
65,45.067163223082105
223,171.42378646518475
59,34.974087388615125
324,65.1875034719427
72,51.989347318511165
217,152.5619929500566
59,34.974087388615125
281,199.84317526526934
319,73.96182167078707
356,323.63373344699465
120,47.595758131297025
270,240.3241787852984
167,93.48878933265559
274,225.66287649328024
317,79.91678429845699
365,382.19351451925127
335,110.14875383637548
184,154.65204726840778
346,217.84296462938767
339,142.78936659722294
100,61.51253284620312
88,65.60615502838307
364,376.1305868500167
229,208.157299378285
53,35.71893265522163
19,113.72704021224979
326,65.06137640027342
244,274.4681870726285
211,151.32137726165672
150,49.620187863015836
85,66.52944832755793
29,121.10438813173704
233,231.2624557651553
236,241.35041238930464
216,152.29205582818835
282,197.71545370029799
110,45.678055958122485
314,89.40413478409873
234,235.0754296082528
23,115.97623578867403
214,149.2780809289774
86,66.17183455170891
59,34.974087388615125
59,34.974087388615125
321,68.516632400109
275,222.60404758892525
119,46.08066416000685
213,149.8925997560607
160,60.302277262791186
310,102.63750128013051
308,109.62677106247975
203,156.5273098651733
128,53.65308355690885
354,304.8843351095309
59,34.974087388615125
309,106.74774431959622
262,262.4880014235194
130,50.348703560175146
79,62.018700053408054
327,68.36212240242669
228,201.74971126257415
140,48.44249532945097
215,151.41692879363458
35,116.18935420743146
290,162.79975193197197
76,57.77663738887558
109,47.75365652968381
49,46.41287504919239
92,68.11098774569365
187,156.1544652823461
161,64.48741786551206
1,74.4309237650023
90,68.96194260180987
190,156.54873473267472
102,58.50732949473845
220,157.62182542731435
307,111.68645379368667
157,50.71069295898402
51,39.43750818346158
123,53.60677769714368
303,125.37904999749117
341,159.22387888328186
43,80.60103494101982
94,64.0986004657609
178,135.80628702715651
311,99.79041754629357
238,250.2692202872362
302,127.69210931991584
337,126.12495211918116
197,154.77038397801056
59,34.974087388615125
225,182.30514765811412
164,80.70001537623132
134,48.33890332081311
40,96.63101266852486
3,81.70461345997275
219,155.06544784767755
63,41.73550274592302
291,159.03146876228524
122,50.63534725298448
196,153.01324925823366
253,280.3114454283777
362,362.6350362420848
48,51.58209225620676
189,156.1033790778893
198,155.995788764561
205,157.8628767489022
99,62.38200115271942
2,78.38020872536276
315,85.52803542878574
39,101.11209974086826
61,38.59500331452323
64,43.54765317314922
264,260.6121126333533
121,49.01841732738197
155,48.922041760447115
21,113.17084481037666
151,47.958880129282
336,117.5181795321651
78,60.2276362686388
301,131.36250011053707
186,154.99322388319538
73,53.596249867768854
312,97.21131524391132
265,258.23809694848603
36,112.86211574483632
27,122.29466658210607
55,34.99283172652357
81,64.98294923116867
170,103.60692503959898
132,49.02672984855392
330,78.60033152631932
227,196.28078751101495
172,113.85494434456017
297,140.00436633149243
323,65.97067085454144
284,193.62177117249863
355,314.40927328442365
267,255.20968844347863
59,34.974087388615125
318,77.32338670367297
46,63.89884426184491
57,35.402640282122384
183,154.7260738168272
340,149.82951859379216
329,74.2721889424948
325,63.94091434881498
304,122.54331689399758
273,229.21267450769972
103,55.838435602462596
106,52.10864474021812
206,156.28279359145043
235,237.71960006758493
331,84.33212112596011
305,119.59417195241838
242,270.21033634691184
59,34.974087388615125
54,35.17408050012882
142,50.890045570759945
179,140.55192737051564
38,105.01821162598907
255,274.3476350765056
44,74.19942040797044
350,264.6699046187388
6,86.15321449329475
342,169.04987005553252
59,34.974087388615125
37,109.04672072429958
70,49.801985012294836
328,70.52035226015518
338,134.71373872241256
334,104.3348699653024
257,271.15014259046956
17,111.80653438101815
158,53.47106935906398
162,69.59386229825046
200,157.29463257121762
352,286.2853529643639
16,107.90179313367706
126,56.36461100418407
287,177.86183000195388
358,336.0400493085488
344,190.88344196791445
59,34.974087388615125
18,113.44368253976474
300,134.40414835004148
210,153.32764869227637
333,96.71585928083671
332,90.66546200376735
34,118.16544232314187
30,121.69918943712166
224,176.5180323036333
280,203.8419032775621
292,153.9451809863081
125,56.39658676068308
41,92.29815951313941
173,117.32838803853723
261,264.1719610039299
124,56.021461553615474
96,63.50624289438836
218,152.296719817925
31,122.92971784874665
248,285.554043319923
322,67.17710511001623
285,189.61278174026302
266,257.1559344658569
45,69.51760027198623
60,36.7275990872109
74,55.18978593512467
82,65.56726771520894
58,34.58626575181534
69,49.50607261068762
58,34.58626575181534
188,155.6054353969876
33,120.55905126206686
138,47.28524102474503
182,152.61999692949806
279,208.31978573095762
175,125.93396848782521
25,120.76441741769948
230,215.0473748628568
343,179.0553781054434
293,150.3022160759309
359,343.4273767737374
199,156.9625778855015
276,218.9645594731414
147,49.82656896289571
345,204.66489408691731
80,63.82122836625906
221,161.96129688073253
97,63.23516745149317
113,41.67946352955951
247,280.683056756942
246,278.5420523040995
95,64.27406537942058
58,34.58626575181534
114,41.97077578321068
207,156.23755832918445
268,253.2834542306058
26,121.07445785189178
58,34.58626575181534
256,272.11498334964324
153,49.21638211547836
298,138.10745515547353
58,34.58626575181534
152,48.27104286147496
169,100.17030571466023
176,129.47073603683558
239,256.24996570884576
231,221.79774868432284
58,34.58626575181534
58,34.58626575181534
260,265.8380830086299
58,34.58626575181534
117,43.759961150242795
58,34.58626575181534
58,34.58626575181534
105,53.660233489590986
58,34.58626575181534
56,35.08715745632965
193,156.42924325716143
14,99.97075875953563
360,350.44076635951234
91,69.50423363158785
243,272.51670572268165
212,150.77664118019274
288,172.88363356025562
67,48.55463648282589
83,65.57285356292655
5,86.52951514960306
271,237.22584627621896
68,49.37536785493922
201,156.7946341957485
353,295.23217921941523
4,85.36407027565811
347,230.37333110935094
118,44.440420573590025
251,286.86754260009417
177,132.23692720799122
181,148.43533974906944
289,168.31312006472925
111,43.013686279343005
258,268.90139851865644
259,268.7801876286978
348,241.67396483426342
146,50.13316716311379
47,57.63929995955647
294,147.47193071174104
84,66.50433015425965
168,97.12438295925857
263,262.9764244311158
98,63.114523364803595
50,41.942064026209145
316,82.61196329261129
77,59.141795701411866
101,60.34716657496366
58,34.58626575181534
58,34.58626575181534
89,67.34243434053114
195,153.88211785262843
58,34.58626575181534
159,56.377814811374385
28,122.06451717191034
141,48.823039035962836
129,51.4298963094393
165,85.59035213687226
250,289.16007427196683
306,115.77349249499353
286,184.33675310917752
299,136.04499866964542
357,331.389988331338
135,47.47301579857685
180,144.71737824079995
313,94.01424012471466
295,144.2686774362284
174,121.64105934971748
272,232.0101553419454
131,49.80645457535126
209,156.46225255995788
8,86.8052146270079
148,50.35532068048054
9,86.90961109207825
107,50.24447382730259
283,197.30553685680718
237,245.84547439921337
361,355.86543377555955
13,94.53559222050767
133,48.63053152411231
112,42.12717605552419
254,277.1815850350674
108,49.36116435194845
58,34.58626575181534
22,112.40013060176682
349,252.81578454802812
144,51.68302889041913
249,288.97246202731816
232,226.32575171151325
66,46.906514397448774
136,46.60179799236457
116,43.643104793288636
269,247.5433978485706
145,50.953614881966324
23,115.97623578867403
65,45.067163223082105
137,46.07761895122811
363,368.8686681892885
10,86.46296722378283
194,155.72544563966576
115,42.50404980131071
11,88.42746068830633
32,122.28834504501303
12,90.81465293598251
104,54.41169329418602
149,50.90680499036042
42,87.05761260339891
226,188.28408611655104
278,212.9455592861133
351,274.78172415595844
202,155.9046375826405
163,75.04264967736783
62,40.20514841395545
320,71.41887944383477
252,282.3325152728509
15,103.38835493654774
156,49.66977019254594
143,51.3739102499408
166,89.65954874966872
7,86.26391416599485
20,114.46918189914084
139,48.009813609758034
71,50.316761513224954
58,34.58626575181534
192,157.33495601879412
171,108.50364276315652
245,277.6787723114008
240,262.0149757717788
204,157.69346959481348
185,154.7506618077517
127,54.907200446024895
87,65.68682906559319
75,57.02130930075106
24,118.72736048830969
167,93.48878933265559
364,376.1305868500167
53,35.71893265522163
130,50.348703560175146
233,231.2624557651553
217,152.5619929500566
150,49.620187863015836
324,65.1875034719427
223,171.42378646518475
154,48.95861834614035
270,240.3241787852984
281,199.84317526526934
274,225.66287649328024
93,65.27239751806322
58,34.58626575181534
191,157.13623302770577
19,113.72704021224979
277,216.74717066846998
72,51.989347318511165
296,141.70321216298842
356,323.63373344699465
58,34.58626575181534
208,157.16064865367238
229,208.157299378285
35,116.18935420743146
222,166.47711709730842
365,382.19351451925127
346,217.84296462938767
184,154.65204726840778
160,60.302277262791186
85,66.52944832755793
327,68.36212240242669
110,45.678055958122485
216,152.29205582818835
326,65.06137640027342
307,111.68645379368667
290,162.79975193197197
282,197.71545370029799
314,89.40413478409873
92,68.11098774569365
319,73.96182167078707
157,50.71069295898402
335,110.14875383637548
241,268.09405097882626
236,241.35041238930464
86,66.17183455170891
265,258.23809694848603
321,68.516632400109
79,62.018700053408054
309,106.74774431959622
109,47.75365652968381
311,99.79041754629357
339,142.78936659722294
88,65.60615502838307
120,47.595758131297025
214,149.2780809289774
317,79.91678429845699
275,222.60404758892525
99,62.38200115271942
211,151.32137726165672
43,80.60103494101982
119,46.08066416000685
178,135.80628702715651
76,57.77663738887558
220,157.62182542731435
134,48.33890332081311
234,235.0754296082528
3,81.70461345997275
228,201.74971126257415
244,274.4681870726285
187,156.1544652823461
164,80.70001537623132
140,48.44249532945097
225,182.30514765811412
308,109.62677106247975
310,102.63750128013051
213,149.8925997560607
102,58.50732949473845
90,68.96194260180987
262,262.4880014235194
198,155.995788764561
215,151.41692879363458
161,64.48741786551206
312,97.21131524391132
362,362.6350362420848
354,304.8843351095309
128,53.65308355690885
337,126.12495211918116
355,314.40927328442365
203,156.5273098651733
58,34.58626575181534
51,39.43750818346158
58,34.58626575181534
58,34.58626575181534
190,156.54873473267472
29,121.10438813173704
94,64.0986004657609
1,74.4309237650023
341,159.22387888328186
123,53.60677769714368
58,34.58626575181534
