n,loss
95,38.364296411631834
334,65.68032425961509
154,58.38305636732625
139,9.857528946290243
6,43.94471904897518
314,72.33787561935257
238,78.26242708312519
328,65.47343102979613
87,52.616638343484674
132,12.830559042187117
99,30.120286405718677
193,177.0321597997606
31,66.45964892064295
346,46.0825132636547
111,23.40860430229887
248,37.71405043740946
150,39.33864728732333
167,114.17436152218244
296,84.0250436854484
99,30.120286405718677
277,24.094977765674827
86,54.184593862510205
251,28.36813557953114
127,17.240427902490822
74,60.275000501898866
267,19.677892742222667
160,78.38251084336484
282,39.59311251410219
64,68.4841195989345
93,42.967027056173634
216,127.10237088814819
117,23.01105699967378
299,95.76850231690611
132,12.830559042187117
139,9.857528946290243
302,108.47475121659893
294,78.0205800200471
139,9.857528946290243
146,21.484454550053428
306,108.87246013548135
25,68.71337150694798
257,24.378999741932276
339,57.42469586494556
273,17.89580797821417
176,147.04441914607017
307,104.65877515134947
8,45.892191318178284
108,25.24242681499304
298,92.4018334327619
355,52.00511489540917
118,22.40165528167219
255,24.60990738122266
365,75.55307222225571
139,9.857528946290243
214,133.8262548677508
201,152.5511888659407
23,65.50565460551864
320,63.94858647542667
325,65.35541793964067
362,68.33529569882607
100,30.039288080006088
54,56.92698347751726
13,51.99269515606804
254,24.867806545450275
215,128.94841347218468
236,86.4673599938123
253,24.942061957976346
286,54.5654817428445
142,11.53829941723406
60,65.54671869766902
139,9.857528946290243
252,25.994983756867715
206,145.94564149210092
256,24.07855077219246
70,66.00193315578537
139,9.857528946290243
244,50.338459910805774
139,9.857528946290243
139,9.857528946290243
207,146.71186484827948
97,33.63829041275352
180,151.58024292807715
140,9.921211665663327
245,46.762257675856766
27,70.81356390521852
303,110.04581545003559
112,23.784544935964448
21,59.27446293638084
107,25.254153947423323
187,170.32284259980153
323,65.7387583468771
92,44.37308423658024
72,64.90576143079493
195,171.49495901311653
327,65.7708488322353
189,175.68233029147305
341,52.000060878718045
172,139.77333966375042
171,135.17231293979367
169,125.27965849764058
24,66.53714168859277
297,88.11002359968029
57,59.51303919484817
363,71.55459790291762
352,49.18899895974391
39,49.63193095255678
276,22.452356283317247
51,55.119497950352866
78,55.411216181358526
287,58.83824745445417
227,108.90522317370845
16,53.71215922612618
220,118.7256021121374
113,24.320947233691268
232,98.97628932906476
139,9.857528946290243
347,45.98825722036518
259,25.76116679143271
281,35.995479208874194
173,143.72464086008782
136,10.916604749423067
242,57.73975926680905
110,24.02590406275078
343,47.926388690167435
129,16.03606882791762
269,18.298997090818116
75,58.936290616243774
90,48.41255091646698
179,149.3250150688836
182,156.03999709464995
213,137.6870320632111
272,17.572801848522857
246,44.58072849593619
148,29.21668523075515
5,41.8838898696958
44,54.028975384965094
135,11.07976480120332
313,76.32434502762997
7,47.72790472598192
265,22.866875484731747
305,111.6203677350898
274,18.318346497297565
333,65.71796260138426
233,95.85687655781639
61,67.22525445519354
139,9.857528946290243
161,82.94937914998661
137,10.495181940361414
278,25.853396117328046
4,36.15442292290833
139,9.857528946290243
126,18.43645263324343
66,68.51941825673244
163,92.96560092138833
342,49.440739917789436
32,64.29379396950317
59,63.01527278383738
22,62.47377880787969
202,151.3597369860785
79,56.44410911813722
309,96.05737867193345
345,45.59168407013232
204,146.0443491354471
105,26.08070569019836
229,105.54049759604243
139,9.857528946290243
37,52.828532297209684
209,146.66058955521495
222,114.99842788323353
330,66.12646183430543
290,67.12175753969107
58,61.22845453989348
304,111.95358549499701
271,17.13060598954064
185,165.48759893764546
149,33.952490720628354
131,13.80957611818103
115,24.13351296760599
321,64.12038426482518
125,19.229698995456772
348,46.53623473660398
139,9.857528946290243
174,145.08556428141569
82,56.5341723244943
144,15.72054368073258
292,71.97512048671025
53,57.539828062155095
191,180.0750602491078
67,68.89239982682967
28,70.36558943439537
249,34.334983293697356
138,10.09653743094963
122,21.956965992245475
197,163.70463727962033
319,62.78403189119587
316,65.93553761598204
284,47.507881644795454
356,53.62240120982475
12,48.84177650244572
289,64.59601477270162
181,154.18029377505522
15,52.90265006626129
329,65.50093154903051
211,144.35245182036167
120,21.580785618559645
308,100.33759860951632
183,159.93366940575694
295,81.11099272615876
36,54.52875573102341
158,73.36328823093811
139,9.857528946290243
280,33.073539037871434
279,29.410208120195467
69,66.6910160516481
168,119.33959809951585
230,102.98868676776455
81,55.929786355988405
350,47.202845662184124
33,61.11692734666915
318,62.2831455213529
41,48.73400530431568
10,48.23757813015405
145,17.763864051231458
43,52.77397976623258
228,107.71728633259976
221,117.20642504246666
336,63.137916547328395
194,175.02319618764963
263,23.80132385176019
264,22.9114092841391
360,62.477704027841064
80,56.281599782557954
139,9.857528946290243
20,54.15364402733609
65,68.77776637080744
98,31.48086026761615
50,55.905152590573216
225,110.96379403470023
119,21.95065979531687
260,25.931955563908417
223,113.34921839945173
89,50.29272614399587
143,13.737523023414873
170,130.6372090384228
84,55.562712118407454
258,25.346634713679975
326,65.01402511918496
106,25.491229019120468
55,56.670185999444094
104,26.736173010788548
293,74.9285030842256
162,87.71831230734763
96,35.83781199588582
205,144.84477483869307
121,21.7803764243761
210,146.24127458696069
45,55.370697750684116
14,53.79977051253536
361,65.8053923575592
241,63.38528553735994
357,55.47413322136395
85,55.060211565753576
91,45.88585265766789
2,27.841066950082677
40,48.0293983709227
139,9.857528946290243
322,65.75644895546667
266,21.129013051117337
188,172.9842534675319
344,46.142887562141254
11,47.625380600114475
151,45.24429870828152
178,148.3706012375084
139,9.857528946290243
275,20.42023965377008
268,18.973724213814418
155,62.63522325661064
349,46.62553297763148
300,99.74767264913946
42,50.94740499903326
94,40.84958348970125
166,110.28064782352986
239,73.7612714058816
218,122.72682067473853
47,56.34970811306673
217,124.90502795375933
203,148.44260458592942
3,31.810675823501423
243,54.314457961219695
63,67.25877728514446
184,163.8716888201899
17,51.9491261399969
212,141.2331765922768
219,120.51229857220642
283,43.86017444368766
130,15.11436791691071
124,19.71540921728297
291,69.46361270120866
114,24.3078548481369
62,67.39181816298935
235,89.72622843108114
30,66.94317114300874
199,158.65286383547163
156,66.29236662800918
128,16.594234990619523
48,55.49935566151041
196,167.77984429449734
77,55.19769362377654
224,111.9640019424602
200,154.72203198006935
335,64.5910786114156
312,80.92799923694876
56,58.0104173077929
103,26.5768533797832
337,61.637624314356344
38,51.76203227926076
68,68.27037440749861
19,53.11719888736752
123,20.808190717118027
109,24.60693163640846
152,49.50695413318186
164,98.62402777462154
134,11.852057817662455
139,9.857528946290243
354,50.690150146571604
226,110.22542064679884
315,68.03800394890706
175,145.52212918547525
29,68.55957018780408
270,17.61208847509182
102,27.71608333136096
83,56.986409105799225
359,59.65169217734493
338,59.73502869093022
153,53.41837831799296
353,49.63914104634782
49,55.64837495662914
332,66.13526291527928
1,26.347089179426575
301,104.198671817645
177,147.7218610978374
76,57.00773020431433
139,9.857528946290243
310,91.22914855854697
190,178.24398215422084
208,147.03836264951576
101,29.616053653616152
133,12.378466735973733
364,73.85061092486538
247,41.55491603388141
198,161.66498840019736
324,65.67082643705642
71,66.23719495899498
331,67.13069347234836
116,23.56498678338224
88,51.340633491718
250,30.870502997208053
234,92.29061314594458
99,30.120286405718677
73,61.96105965193572
288,61.846199579557144
334,65.68032425961509
165,104.93136154791223
117,23.01105699967378
328,65.47343102979613
192,179.23407366524793
231,100.97030635894832
237,82.14591014749593
35,57.12582501202132
18,51.77046968681922
9,49.15250669634768
154,58.38305636732625
34,58.769351298547555
95,38.364296411631834
261,25.912929077356548
358,57.01885693841583
186,168.37470563340875
351,48.26317321616924
317,63.612116859688285
248,37.71405043740946
193,177.0321597997606
150,39.33864728732333
285,50.6307080898662
86,54.184593862510205
311,85.86643897398697
64,68.4841195989345
340,54.608575257983524
262,25.05556895596641
26,70.10190993447976
6,43.94471904897518
111,23.40860430229887
139,9.857528946290243
160,78.38251084336484
159,76.05839916530901
157,69.76496628270534
238,78.26242708312519
141,10.227336414587528
314,72.33787561935257
294,78.0205800200471
256,24.07855077219246
346,46.0825132636547
139,9.857528946290243
299,95.76850231690611
93,42.967027056173634
46,57.14537843140173
139,9.857528946290243
8,45.892191318178284
277,24.094977765674827
23,65.50565460551864
240,68.77875717098664
25,68.71337150694798
31,66.45964892064295
282,39.59311251410219
139,9.857528946290243
142,11.53829941723406
167,114.17436152218244
127,17.240427902490822
339,57.42469586494556
74,60.275000501898866
195,171.49495901311653
257,24.378999741932276
13,51.99269515606804
176,147.04441914607017
147,25.448719764248853
298,92.4018334327619
216,127.10237088814819
296,84.0250436854484
118,22.40165528167219
52,56.56286875928561
303,110.04581545003559
72,64.90576143079493
320,63.94858647542667
251,28.36813557953114
87,52.616638343484674
214,133.8262548677508
355,52.00511489540917
70,66.00193315578537
201,152.5511888659407
286,54.5654817428445
172,139.77333966375042
60,65.54671869766902
236,86.4673599938123
273,17.89580797821417
180,151.58024292807715
302,108.47475121659893
139,9.857528946290243
365,75.55307222225571
146,21.484454550053428
307,104.65877515134947
27,70.81356390521852
362,68.33529569882607
352,49.18899895974391
306,108.87246013548135
108,25.24242681499304
267,19.677892742222667
132,12.830559042187117
207,146.71186484827948
244,50.338459910805774
215,128.94841347218468
252,25.994983756867715
269,18.298997090818116
206,145.94564149210092
281,35.995479208874194
97,33.63829041275352
255,24.60990738122266
21,59.27446293638084
54,56.92698347751726
92,44.37308423658024
276,22.452356283317247
297,88.11002359968029
78,55.411216181358526
139,9.857528946290243
112,23.784544935964448
140,9.921211665663327
232,98.97628932906476
304,111.95358549499701
189,175.68233029147305
325,65.35541793964067
100,30.039288080006088
227,108.90522317370845
323,65.7387583468771
57,59.51303919484817
107,25.254153947423323
173,143.72464086008782
245,46.762257675856766
90,48.41255091646698
253,24.942061957976346
363,71.55459790291762
136,10.916604749423067
182,156.03999709464995
254,24.867806545450275
135,11.07976480120332
126,18.43645263324343
24,66.53714168859277
287,58.83824745445417
242,57.73975926680905
246,44.58072849593619
75,58.936290616243774
327,65.7708488322353
169,125.27965849764058
272,17.572801848522857
44,54.028975384965094
51,55.119497950352866
213,137.6870320632111
5,41.8838898696958
139,9.857528946290243
343,47.926388690167435
163,92.96560092138833
149,33.952490720628354
39,49.63193095255678
59,63.01527278383738
341,52.000060878718045
179,149.3250150688836
16,53.71215922612618
313,76.32434502762997
61,67.22525445519354
148,29.21668523075515
259,25.76116679143271
233,95.85687655781639
105,26.08070569019836
171,135.17231293979367
265,22.866875484731747
220,118.7256021121374
278,25.853396117328046
129,16.03606882791762
274,18.318346497297565
110,24.02590406275078
185,165.48759893764546
66,68.51941825673244
187,170.32284259980153
347,45.98825722036518
292,71.97512048671025
7,47.72790472598192
333,65.71796260138426
137,10.495181940361414
113,24.320947233691268
161,82.94937914998661
319,62.78403189119587
22,62.47377880787969
284,47.507881644795454
139,9.857528946290243
309,96.05737867193345
305,111.6203677350898
209,146.66058955521495
131,13.80957611818103
4,36.15442292290833
290,67.12175753969107
32,64.29379396950317
271,17.13060598954064
139,9.857528946290243
295,81.11099272615876
204,146.0443491354471
345,45.59168407013232
79,56.44410911813722
342,49.440739917789436
202,151.3597369860785
144,15.72054368073258
229,105.54049759604243
37,52.828532297209684
348,46.53623473660398
279,29.410208120195467
43,52.77397976623258
53,57.539828062155095
125,19.229698995456772
115,24.13351296760599
174,145.08556428141569
158,73.36328823093811
122,21.956965992245475
28,70.36558943439537
249,34.334983293697356
45,55.370697750684116
321,64.12038426482518
350,47.202845662184124
58,61.22845453989348
260,25.931955563908417
183,159.93366940575694
329,65.50093154903051
139,9.857528946290243
222,114.99842788323353
138,10.09653743094963
223,113.34921839945173
67,68.89239982682967
293,74.9285030842256
228,107.71728633259976
82,56.5341723244943
264,22.9114092841391
15,52.90265006626129
85,55.060211565753576
308,100.33759860951632
330,66.12646183430543
168,119.33959809951585
280,33.073539037871434
139,9.857528946290243
318,62.2831455213529
84,55.562712118407454
188,172.9842534675319
81,55.929786355988405
55,56.670185999444094
12,48.84177650244572
210,146.24127458696069
263,23.80132385176019
205,144.84477483869307
10,48.23757813015405
289,64.59601477270162
197,163.70463727962033
270,17.61208847509182
143,13.737523023414873
145,17.763864051231458
41,48.73400530431568
119,21.95065979531687
33,61.11692734666915
120,21.580785618559645
36,54.52875573102341
336,63.137916547328395
221,117.20642504246666
20,54.15364402733609
80,56.281599782557954
316,65.93553761598204
356,53.62240120982475
360,62.477704027841064
2,27.841066950082677
230,102.98868676776455
139,9.857528946290243
14,53.79977051253536
191,180.0750602491078
96,35.83781199588582
104,26.736173010788548
50,55.905152590573216
258,25.346634713679975
128,16.594234990619523
69,66.6910160516481
243,54.314457961219695
194,175.02319618764963
162,87.71831230734763
291,69.46361270120866
94,40.84958348970125
225,110.96379403470023
121,21.7803764243761
89,50.29272614399587
300,99.74767264913946
218,122.72682067473853
106,25.491229019120468
63,67.25877728514446
196,167.77984429449734
151,45.24429870828152
139,9.857528946290243
275,20.42023965377008
241,63.38528553735994
139,9.857528946290243
65,68.77776637080744
344,46.142887562141254
322,65.75644895546667
184,163.8716888201899
19,53.11719888736752
357,55.47413322136395
211,144.35245182036167
181,154.18029377505522
326,65.01402511918496
29,68.55957018780408
170,130.6372090384228
11,47.625380600114475
152,49.50695413318186
98,31.48086026761615
103,26.5768533797832
283,43.86017444368766
219,120.51229857220642
91,45.88585265766789
212,141.2331765922768
361,65.8053923575592
235,89.72622843108114
178,148.3706012375084
77,55.19769362377654
239,73.7612714058816
155,62.63522325661064
226,110.22542064679884
102,27.71608333136096
359,59.65169217734493
124,19.71540921728297
349,46.62553297763148
17,51.9491261399969
224,111.9640019424602
114,24.3078548481369
266,21.129013051117337
3,31.810675823501423
190,178.24398215422084
139,9.857528946290243
47,56.34970811306673
217,124.90502795375933
208,147.03836264951576
130,15.11436791691071
62,67.39181816298935
42,50.94740499903326
35,57.12582501202132
238,78.26242708312519
337,61.637624314356344
354,50.690150146571604
48,55.49935566151041
56,58.0104173077929
165,104.93136154791223
134,11.852057817662455
76,57.00773020431433
247,41.55491603388141
199,158.65286383547163
203,148.44260458592942
177,147.7218610978374
175,145.52212918547525
40,48.0293983709227
312,80.92799923694876
200,154.72203198006935
164,98.62402777462154
116,23.56498678338224
99,30.120286405718677
166,110.28064782352986
68,68.27037440749861
198,161.66498840019736
288,61.846199579557144
133,12.378466735973733
268,18.973724213814418
71,66.23719495899498
335,64.5910786114156
301,104.198671817645
153,53.41837831799296
351,48.26317321616924
311,85.86643897398697
186,168.37470563340875
88,51.340633491718
192,179.23407366524793
334,65.68032425961509
315,68.03800394890706
364,73.85061092486538
231,100.97030635894832
38,51.76203227926076
139,9.857528946290243
156,66.29236662800918
101,29.616053653616152
358,57.01885693841583
73,61.96105965193572
6,43.94471904897518
83,56.986409105799225
328,65.47343102979613
262,25.05556895596641
331,67.13069347234836
314,72.33787561935257
95,38.364296411631834
346,46.0825132636547
49,55.64837495662914
93,42.967027056173634
23,65.50565460551864
123,20.808190717118027
193,177.0321597997606
353,49.63914104634782
34,58.769351298547555
250,30.870502997208053
30,66.94317114300874
285,50.6307080898662
86,54.184593862510205
46,57.14537843140173
201,152.5511888659407
1,26.347089179426575
332,66.13526291527928
234,92.29061314594458
141,10.227336414587528
340,54.608575257983524
273,17.89580797821417
299,95.76850231690611
159,76.05839916530901
157,69.76496628270534
317,63.612116859688285
139,9.857528946290243
237,82.14591014749593
160,78.38251084336484
8,45.892191318178284
324,65.67082643705642
74,60.275000501898866
9,49.15250669634768
294,78.0205800200471
111,23.40860430229887
132,12.830559042187117
261,25.912929077356548
277,24.094977765674827
109,24.60693163640846
147,25.448719764248853
302,108.47475121659893
