n,loss
239,40.40366561048655
36,37.976737568253576
291,39.559198699744535
162,117.89699335975634
7,11.742845976325507
75,80.24063890343798
212,27.827660523988772
15,18.829691813088186
333,31.7781270002521
203,30.119161244641514
83,68.07897989629116
22,17.0346668939483
277,64.15483497360516
86,61.4754847880223
331,30.030749067435906
350,42.90499608692664
29,24.029654150801075
313,35.34757410886436
87,59.31159627875621
177,52.463550066933635
22,17.0346668939483
64,80.54807813326893
273,69.00542517167715
338,34.702951074141254
220,31.590758553998782
209,26.72078978684611
121,22.70163897915108
298,38.47092637679783
318,32.86150178833924
98,35.01357534803524
173,67.79877725297094
156,118.81928368406763
22,17.0346668939483
9,13.66170423489585
24,17.932742650518904
7,11.742845976325507
26,19.71173046756705
283,53.84749363771011
191,19.26332765032298
225,30.46748126276076
3,7.504302480748289
3,7.504302480748289
109,17.113347206726573
159,119.38593529585428
85,63.62558916671704
295,37.90093772623899
111,17.01385580603369
3,7.504302480748289
54,73.88820777513041
261,81.50781528104805
282,56.096656444077304
188,22.71406324605633
3,7.504302480748289
300,37.08159807430873
217,30.007346718427417
260,79.97593899929657
67,78.4154079099013
71,78.8685435615278
195,21.641483528956574
258,76.38473752562602
317,34.091582024278736
301,36.96446255626342
124,28.376417551552095
3,7.504302480748289
34,34.71155199751583
192,19.075127286744774
3,7.504302480748289
328,29.689039359148705
319,31.592701693484226
3,7.504302480748289
145,95.21722135950309
58,83.28543583194273
151,112.62251654203824
339,36.167794132628075
35,36.35103220946696
117,20.00545061127653
183,36.04624976271956
244,48.0227348146685
157,118.70475067946109
326,30.384116204487754
32,30.638836521868786
329,29.53935004773743
219,31.010070150666944
172,71.48337373688817
196,22.89818540574022
101,27.944658867430366
306,36.503800272314116
160,119.38567493729063
125,31.246133379241495
182,39.466900164857854
134,49.53886290280189
187,24.709973237656712
281,58.15175064175413
204,30.10156046486921
248,55.94816782709908
103,23.743427213414847
222,31.860990146779574
127,37.79078154583578
12,16.737324661699684
272,70.12850830382415
310,35.12276121789442
3,7.504302480748289
30,26.29619191056894
14,18.897733317742684
76,81.02125440843966
167,97.52427485102466
193,19.981661539758097
308,36.03394907423994
91,50.341896934950135
238,37.994748613968994
198,25.58086685537181
107,17.13112001231288
3,7.504302480748289
150,111.15401916544913
146,100.19629960809111
303,36.051652021444134
73,78.82181590396496
50,63.19303394866291
221,31.836159812494007
336,33.73234562679887
144,89.67316382158754
6,10.765478369356918
287,45.63488559212221
102,25.708564531313446
95,42.652267961840224
201,29.283374657319698
163,115.47707203132704
93,45.74805321580985
141,73.31400908478669
243,47.8737941594239
21,17.39044631398657
252,61.271792599207224
82,70.67369697516729
189,20.882344457206102
169,85.17679228126697
362,49.2408694838444
360,48.96719058246523
16,19.10820698734126
206,28.469459879339535
309,35.869772067959595
38,40.32187975468447
184,32.79580888444439
158,118.75067375200297
104,21.311630298205042
285,48.87045641684674
63,81.6082420754851
3,7.504302480748289
57,81.50694164346827
3,7.504302480748289
3,7.504302480748289
185,29.9817489335236
324,30.40014525626633
232,33.096823789326834
2,7.170297382045697
205,29.70206042495381
41,42.06734359798734
357,47.59642356845527
348,41.180678824330855
142,78.57128806289306
147,104.00131244120962
235,33.24810565437598
241,44.59816853334727
279,60.54995933561668
202,29.649378110930655
263,81.22031368804254
48,55.843079738853454
92,48.265152944044125
297,38.57679075618346
345,39.44044359279381
321,30.724785996391613
245,49.431252707497585
294,37.43118103349678
130,43.82669070555617
136,53.89542880486241
207,27.735434105540847
37,39.334967154794
2,7.170297382045697
2,7.170297382045697
355,46.05387130716351
2,7.170297382045697
13,17.828694456652457
2,7.170297382045697
214,29.59136221425341
2,7.170297382045697
2,7.170297382045697
259,78.30995371935178
2,7.170297382045697
10,15.30741623047914
2,7.170297382045697
20,17.725620260045122
342,39.79284152625976
113,18.605051128903654
296,38.40235629793968
19,17.884857586971986
352,43.810961295795316
100,29.983044218079215
114,19.475437031937602
45,48.233007201423185
175,60.01561994251148
140,67.9291443774914
316,35.04343616397342
88,56.84436222464572
55,76.0663528448122
253,63.09734127645263
305,36.41722432482672
33,32.40765862381621
17,20.158454816794965
72,78.66421800268266
74,79.53256477722947
139,63.32888103403442
137,56.56645474846254
81,73.09621256145157
25,19.06192615669651
363,48.502156673000066
240,42.34984643879045
286,46.967935296514945
299,37.295453148784745
231,33.045927995472525
233,32.89398928816144
49,59.2911997077893
224,30.716600664132756
246,51.596974276023495
249,57.06829770482935
97,37.57632013815219
267,77.1058628339364
358,47.80529887949606
229,32.29565715092976
115,19.63087919232861
276,65.44994331518654
155,118.41607863016777
361,49.38369133449686
77,80.4321825482798
132,46.43320238024421
213,28.89389725197286
265,79.459643243529
105,19.58251539785261
255,69.75208280399447
116,19.99589712708486
223,31.925991330040944
43,45.41411533959465
110,16.798426675153312
122,24.34579536147889
290,41.015407008367184
242,46.29478510312672
120,21.763351620834076
292,37.92101537453464
197,24.154807523796478
307,36.34053686896408
346,39.49799430635258
325,30.769400616865315
234,33.135903242350906
106,18.265677688508667
293,37.83728032240369
152,113.97874916292653
264,81.32759097051078
176,56.172117642735024
27,20.557035594685956
118,20.67156337908655
59,83.92879025842056
138,59.6031080634759
153,115.66016148340309
2,7.170297382045697
2,7.170297382045697
288,44.35522702973456
262,81.40572436735975
2,7.170297382045697
344,40.23952363379832
320,30.635157625760673
179,46.701920008406226
84,65.70752387443615
364,48.07044121235517
5,9.528692746837548
168,91.48574618446035
335,33.43804260482869
148,107.46096797170816
51,66.38209595389289
274,66.55730053005009
28,22.329910561601853
289,42.994318663455054
170,79.78025134394808
227,31.12819407299771
53,71.71434482646595
181,42.227407416119256
236,34.401175156287316
62,82.57724034952687
31,28.95333162989411
2,7.170297382045697
280,59.46913850421969
275,66.28590523718104
254,66.01856989194555
8,12.122910591829728
230,32.91290741258246
314,36.19427202534847
356,46.54551934171774
23,17.02444041806078
341,38.68667136966488
194,20.369808362349847
80,75.61408426306396
61,83.91053452283354
164,111.9467328723453
68,78.38489988916803
149,109.51715209406576
52,69.19130815692301
304,35.93658217904443
60,84.66813607974204
99,32.52635424361322
284,51.51046718535568
327,29.85107423149874
56,78.44692284353886
112,17.481698014246135
247,53.45073417846573
1,4.806896323611546
133,47.77886122129814
250,58.81764483351346
323,30.711027100150194
174,63.95357864996953
332,31.099901466628832
180,44.621382038872646
218,30.921016905739943
44,46.5297219963189
166,103.11045421527031
171,75.2633331231191
228,31.765770487998072
322,30.95549514417524
161,119.0027354243934
210,26.76815827293167
353,44.22750481804483
347,40.09491039118708
257,74.71527048262404
215,29.63456749442339
340,37.372293979956375
354,45.4174083400859
199,26.585665124390996
119,21.08795206009672
65,79.61999244748472
69,78.88966381442003
311,34.342830861491464
216,30.01375851430228
123,26.045245291458855
278,62.21223520515034
268,77.53426576511754
94,44.1309573390159
39,41.524134619776916
126,34.3172595755802
46,49.82543695032081
96,39.749797387327895
226,30.789531180997304
334,32.79222993325616
349,42.23563995718616
208,27.223605385876496
89,55.08470869948221
343,40.180268230503756
86,61.4754847880223
186,27.246500294844157
165,107.80863748628191
78,79.36839182189367
135,51.44857038090225
190,19.616585878224964
15,18.829691813088186
200,28.13367483398535
79,77.96003587465927
211,27.3261674899482
1,4.806896323611546
359,48.40245577899768
66,79.36292613504497
271,71.710895662215
162,117.89699335975634
9,13.66170423489585
70,78.61318126675074
83,68.07897989629116
1,4.806896323611546
1,4.806896323611546
269,75.96530496811347
312,34.407306171051474
129,42.045020111603485
256,72.32592162863727
315,35.69925807051706
143,84.21308668391485
277,64.15483497360516
351,43.496080785295845
1,4.806896323611546
1,4.806896323611546
365,47.782807857899265
1,4.806896323611546
266,78.44188538029913
75,80.24063890343798
42,44.04529773801198
154,116.99690824231861
40,41.727253023389
4,8.10926049129984
1,4.806896323611546
87,59.31159627875621
239,40.40366561048655
124,28.376417551552095
331,30.030749067435906
298,38.47092637679783
1,4.806896323611546
302,36.30531748474685
330,29.811059604588337
121,22.70163897915108
1,4.806896323611546
131,45.17290433131433
1,4.806896323611546
36,37.976737568253576
1,4.806896323611546
1,4.806896323611546
270,73.45511451172379
64,80.54807813326893
313,35.34757410886436
156,118.81928368406763
251,59.83278100155201
128,40.200801007229195
90,52.7865679223218
178,49.661526580318586
1,4.806896323611546
47,52.375014397539616
11,16.32421738760335
283,53.84749363771011
319,31.592701693484226
29,24.029654150801075
98,35.01357534803524
237,35.82804129670499
333,31.7781270002521
191,19.26332765032298
225,30.46748126276076
12,16.737324661699684
108,17.039098848376145
18,18.713201770003927
258,76.38473752562602
338,34.702951074141254
350,42.90499608692664
220,31.590758553998782
58,83.28543583194273
7,11.742845976325507
34,34.71155199751583
67,78.4154079099013
209,26.72078978684611
273,69.00542517167715
26,19.71173046756705
203,30.119161244641514
212,27.827660523988772
192,19.075127286744774
159,119.38593529585428
318,32.86150178833924
187,24.709973237656712
24,17.932742650518904
151,112.62251654203824
177,52.463550066933635
188,22.71406324605633
117,20.00545061127653
1,4.806896323611546
32,30.638836521868786
173,67.79877725297094
301,36.96446255626342
217,30.007346718427417
160,119.38567493729063
337,33.96378335902612
282,56.096656444077304
295,37.90093772623899
111,17.01385580603369
85,63.62558916671704
281,58.15175064175413
145,95.21722135950309
317,34.091582024278736
326,30.384116204487754
54,73.88820777513041
329,29.53935004773743
219,31.010070150666944
91,50.341896934950135
306,36.503800272314116
157,118.70475067946109
272,70.12850830382415
328,29.689039359148705
300,37.08159807430873
35,36.35103220946696
339,36.167794132628075
125,31.246133379241495
308,36.03394907423994
109,17.113347206726573
248,55.94816782709908
195,21.641483528956574
95,42.652267961840224
158,118.75067375200297
261,81.50781528104805
222,31.860990146779574
291,39.559198699744535
182,39.466900164857854
134,49.53886290280189
103,23.743427213414847
183,36.04624976271956
50,63.19303394866291
101,27.944658867430366
163,115.47707203132704
198,25.58086685537181
287,45.63488559212221
244,48.0227348146685
1,4.806896323611546
150,111.15401916544913
172,71.48337373688817
14,18.897733317742684
196,22.89818540574022
107,17.13112001231288
360,48.96719058246523
303,36.051652021444134
71,78.8685435615278
127,37.79078154583578
310,35.12276121789442
22,17.0346668939483
184,32.79580888444439
362,49.2408694838444
142,78.57128806289306
201,29.283374657319698
93,45.74805321580985
279,60.54995933561668
221,31.836159812494007
260,79.97593899929657
193,19.981661539758097
204,30.10156046486921
1,4.806896323611546
167,97.52427485102466
76,81.02125440843966
73,78.82181590396496
206,28.469459879339535
146,100.19629960809111
309,35.869772067959595
238,37.994748613968994
38,40.32187975468447
82,70.67369697516729
245,49.431252707497585
30,26.29619191056894
241,44.59816853334727
342,39.79284152625976
6,10.765478369356918
189,20.882344457206102
102,25.708564531313446
41,42.06734359798734
202,29.649378110930655
336,33.73234562679887
144,89.67316382158754
357,47.59642356845527
21,17.39044631398657
348,41.180678824330855
252,61.271792599207224
37,39.334967154794
33,32.40765862381621
345,39.44044359279381
243,47.8737941594239
130,43.82669070555617
1,4.806896323611546
285,48.87045641684674
175,60.01561994251148
136,53.89542880486241
139,63.32888103403442
74,79.53256477722947
113,18.605051128903654
355,46.05387130716351
316,35.04343616397342
92,48.265152944044125
205,29.70206042495381
57,81.50694164346827
169,85.17679228126697
63,81.6082420754851
185,29.9817489335236
10,15.30741623047914
147,104.00131244120962
259,78.30995371935178
100,29.983044218079215
20,17.725620260045122
49,59.2911997077893
229,32.29565715092976
45,48.233007201423185
324,30.40014525626633
276,65.44994331518654
19,17.884857586971986
235,33.24810565437598
48,55.843079738853454
114,19.475437031937602
25,19.06192615669651
132,46.43320238024421
231,33.045927995472525
104,21.311630298205042
305,36.41722432482672
1,4.806896323611546
1,4.806896323611546
137,56.56645474846254
140,67.9291443774914
296,38.40235629793968
13,17.828694456652457
299,37.295453148784745
233,32.89398928816144
81,73.09621256145157
97,37.57632013815219
253,63.09734127645263
1,4.806896323611546
321,30.724785996391613
286,46.967935296514945
214,29.59136221425341
263,81.22031368804254
232,33.096823789326834
207,27.735434105540847
297,38.57679075618346
1,4.806896323611546
17,20.158454816794965
55,76.0663528448122
246,51.596974276023495
116,19.99589712708486
110,16.798426675153312
361,49.38369133449686
72,78.66421800268266
115,19.63087919232861
88,56.84436222464572
5,9.528692746837548
294,37.43118103349678
242,46.29478510312672
68,78.38489988916803
255,69.75208280399447
223,31.925991330040944
59,83.92879025842056
264,81.32759097051078
363,48.502156673000066
106,18.265677688508667
120,21.763351620834076
274,66.55730053005009
290,41.015407008367184
249,57.06829770482935
224,30.716600664132756
262,81.40572436735975
155,118.41607863016777
292,37.92101537453464
77,80.4321825482798
227,31.12819407299771
213,28.89389725197286
141,73.31400908478669
352,43.810961295795316
43,45.41411533959465
105,19.58251539785261
234,33.135903242350906
240,42.34984643879045
346,39.49799430635258
31,28.95333162989411
307,36.34053686896408
265,79.459643243529
267,77.1058628339364
176,56.172117642735024
122,24.34579536147889
1,4.806896323611546
197,24.154807523796478
84,65.70752387443615
152,113.97874916292653
148,107.46096797170816
138,59.6031080634759
325,30.769400616865315
118,20.67156337908655
1,4.806896323611546
230,32.91290741258246
27,20.557035594685956
16,19.10820698734126
179,46.701920008406226
358,47.80529887949606
275,66.28590523718104
28,22.329910561601853
322,30.95549514417524
293,37.83728032240369
164,111.9467328723453
181,42.227407416119256
62,82.57724034952687
356,46.54551934171774
153,115.66016148340309
327,29.85107423149874
288,44.35522702973456
344,40.23952363379832
254,66.01856989194555
289,42.994318663455054
280,59.46913850421969
8,12.122910591829728
364,48.07044121235517
250,58.81764483351346
304,35.93658217904443
46,49.82543695032081
61,83.91053452283354
53,71.71434482646595
354,45.4174083400859
133,47.77886122129814
161,119.0027354243934
211,27.3261674899482
341,38.68667136966488
170,79.78025134394808
314,36.19427202534847
52,69.19130815692301
51,66.38209595389289
65,79.61999244748472
119,21.08795206009672
143,84.21308668391485
335,33.43804260482869
320,30.635157625760673
168,91.48574618446035
23,17.02444041806078
80,75.61408426306396
44,46.5297219963189
171,75.2633331231191
353,44.22750481804483
323,30.711027100150194
284,51.51046718535568
349,42.23563995718616
99,32.52635424361322
149,109.51715209406576
180,44.621382038872646
268,77.53426576511754
236,34.401175156287316
1,4.806896323611546
112,17.481698014246135
96,39.749797387327895
340,37.372293979956375
166,103.11045421527031
60,84.66813607974204
228,31.765770487998072
343,40.180268230503756
332,31.099901466628832
162,117.89699335975634
359,48.40245577899768
218,30.921016905739943
312,34.407306171051474
199,26.585665124390996
247,53.45073417846573
4,8.10926049129984
315,35.69925807051706
174,63.95357864996953
194,20.369808362349847
123,26.045245291458855
56,78.44692284353886
226,30.789531180997304
126,34.3172595755802
347,40.09491039118708
186,27.246500294844157
319,31.592701693484226
271,71.710895662215
210,26.76815827293167
257,74.71527048262404
39,41.524134619776916
94,44.1309573390159
9,13.66170423489585
15,18.829691813088186
215,29.63456749442339
188,22.71406324605633
75,80.24063890343798
1,4.806896323611546
208,27.223605385876496
331,30.030749067435906
334,32.79222993325616
350,42.90499608692664
190,19.616585878224964
251,59.83278100155201
69,78.88966381442003
86,61.4754847880223
311,34.342830861491464
79,77.96003587465927
36,37.976737568253576
66,79.36292613504497
108,17.039098848376145
256,72.32592162863727
203,30.119161244641514
266,78.44188538029913
298,38.47092637679783
216,30.01375851430228
200,28.13367483398535
351,43.496080785295845
78,79.36839182189367
135,51.44857038090225
26,19.71173046756705
1,4.806896323611546
277,64.15483497360516
1,4.806896323611546
89,55.08470869948221
121,22.70163897915108
212,27.827660523988772
165,107.80863748628191
258,76.38473752562602
40,41.727253023389
313,35.34757410886436
42,44.04529773801198
11,16.32421738760335
261,81.50781528104805
29,24.029654150801075
270,73.45511451172379
318,32.86150178833924
64,80.54807813326893
239,40.40366561048655
1,4.806896323611546
87,59.31159627875621
124,28.376417551552095
337,33.96378335902612
47,52.375014397539616
191,19.26332765032298
70,78.61318126675074
1,4.806896323611546
54,73.88820777513041
111,17.01385580603369
283,53.84749363771011
209,26.72078978684611
302,36.30531748474685
83,68.07897989629116
101,27.944658867430366
330,29.811059604588337
128,40.200801007229195
178,49.661526580318586
154,116.99690824231861
173,67.79877725297094
365,47.782807857899265
131,45.17290433131433
237,35.82804129670499
1,4.806896323611546
156,118.81928368406763
192,19.075127286744774
338,34.702951074141254
157,118.70475067946109
103,23.743427213414847
90,52.7865679223218
300,37.08159807430873
187,24.709973237656712
328,29.689039359148705
295,37.90093772623899
269,75.96530496811347
7,11.742845976325507
91,50.341896934950135
326,30.384116204487754
273,69.00542517167715
127,37.79078154583578
159,119.38593529585428
24,17.932742650518904
220,31.590758553998782
34,34.71155199751583
291,39.559198699744535
278,62.21223520515034
317,34.091582024278736
248,55.94816782709908
272,70.12850830382415
58,83.28543583194273
67,78.4154079099013
18,18.713201770003927
117,20.00545061127653
281,58.15175064175413
195,21.641483528956574
1,4.806896323611546
12,16.737324661699684
85,63.62558916671704
35,36.35103220946696
125,31.246133379241495
339,36.167794132628075
98,35.01357534803524
38,40.32187975468447
183,36.04624976271956
301,36.96446255626342
1,4.806896323611546
109,17.113347206726573
22,17.0346668939483
172,71.48337373688817
177,52.463550066933635
129,42.045020111603485
260,79.97593899929657
333,31.7781270002521
107,17.13112001231288
287,45.63488559212221
14,18.897733317742684
182,39.466900164857854
196,22.89818540574022
219,31.010070150666944
308,36.03394907423994
360,48.96719058246523
217,30.007346718427417
184,32.79580888444439
160,119.38567493729063
150,111.15401916544913
193,19.981661539758097
282,56.096656444077304
145,95.21722135950309
71,78.8685435615278
167,97.52427485102466
336,33.73234562679887
6,10.765478369356918
329,29.53935004773743
151,112.62251654203824
163,115.47707203132704
222,31.860990146779574
204,30.10156046486921
221,31.836159812494007
76,81.02125440843966
95,42.652267961840224
252,61.271792599207224
238,37.994748613968994
73,78.82181590396496
198,25.58086685537181
306,36.503800272314116
244,48.0227348146685
169,85.17679228126697
30,26.29619191056894
1,4.806896323611546
357,47.59642356845527
32,30.638836521868786
303,36.051652021444134
362,49.2408694838444
134,49.53886290280189
310,35.12276121789442
139,63.32888103403442
93,45.74805321580985
142,78.57128806289306
136,53.89542880486241
201,29.283374657319698
342,39.79284152625976
241,44.59816853334727
57,81.50694164346827
225,30.46748126276076
185,29.9817489335236
348,41.180678824330855
146,100.19629960809111
37,39.334967154794
21,17.39044631398657
10,15.30741623047914
104,21.311630298205042
202,29.649378110930655
309,35.869772067959595
17,20.158454816794965
232,33.096823789326834
243,47.8737941594239
102,25.708564531313446
100,29.983044218079215
82,70.67369697516729
294,37.43118103349678
285,48.87045641684674
206,28.469459879339535
33,32.40765862381621
50,63.19303394866291
