"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2014,1,1,0.667,0.494
2014,1,2,0.717,0.499
2014,1,3,0.95,0.871
2014,2,1,2.236,2.42
2014,2,2,2.651,2.524
2014,2,3,1.744,1.626
2014,3,1,1.422,1.522
2014,3,2,1.2,1.367
2014,3,3,1.442,2.043
2014,4,1,3.821,4.098
2014,4,2,2.528,4.628
2014,4,3,3.578,5.118
2014,5,1,1.814,5.499
2014,5,2,6.009,6.345
2014,5,3,4.669,6.154
2014,6,1,0.635,0.44
2014,6,2,0.039,0.05
2014,6,3,0.615,0.281
2014,7,1,3.776,5.741
2014,7,2,2.549,7.855
2014,7,3,7.585,9.655
2014,8,1,16.102,12.859
2014,8,2,10.864,13.955
2014,8,3,16.002,14.601
2014,9,1,7.444,4.909
2014,9,2,4.628,5.24
2014,9,3,3.454,4.138
2014,10,1,15.399,4.533
2014,10,2,3.567,2.154
2014,10,3,1.594,2.043
2014,11,1,0.771,0.433
2014,11,2,0.46,0.288
2014,11,3,0.875,0.274
2014,12,1,1.048,1.179
2014,12,2,1.372,1.014
2014,12,3,1.875,1.32
2015,1,1,1.406,0.494
2015,1,2,0.884,0.499
2015,1,3,1.58,0.871
2015,2,1,1.587,2.42
2015,2,2,1.807,2.524
2015,2,3,1.17,1.626
2015,3,1,2.324,1.522
2015,3,2,2.093,1.367
2015,3,3,3.379,2.043
2015,4,1,3.306,4.098
2015,4,2,3.268,4.628
2015,4,3,4.322,5.118
2015,5,1,10.694,5.499
2015,5,2,7.066,6.345
2015,5,3,13.293,6.154
2015,6,1,1.281,0.44
2015,6,2,0.07,0.05
2015,6,3,0.077,0.281
2015,7,1,7.054,5.741
2015,7,2,5.49,7.855
2015,7,3,3.789,9.655
2015,8,1,17.367,12.859
2015,8,2,12.052,13.955
2015,8,3,15.884,14.601
2015,9,1,7.707,4.909
2015,9,2,9.143,5.24
2015,9,3,7.451,4.138
2015,10,1,3.061,4.533
2015,10,2,3.934,2.154
2015,10,3,0.9,2.043
2015,11,1,1.608,0.433
2015,11,2,2.463,0.288
2015,11,3,0.553,0.274
2015,12,1,2.136,1.179
2015,12,2,1.501,1.014
2015,12,3,2.138,1.32
2016,1,1,1.009,0.494
2016,1,2,0.717,0.499
2016,1,3,1.297,0.871
2016,2,1,3.213,2.42
2016,2,2,3.791,2.524
2016,2,3,2.63,1.626
2016,3,1,2.644,1.522
2016,3,2,2.279,1.367
2016,3,3,2.49,2.043
2016,4,1,5.703,4.098
2016,4,2,11.526,4.628
2016,4,3,5.764,5.118
2016,5,1,6.336,5.499
2016,5,2,4.882,6.345
2016,5,3,10.444,6.154
2016,6,1,1.474,0.44
2016,6,2,0.073,0.05
2016,6,3,0.658,0.281
2016,7,1,4.925,5.741
2016,7,2,13.014,7.855
2016,7,3,39.392,9.655
2016,8,1,29.687,12.859
2016,8,2,13.596,13.955
2016,8,3,10.719,14.601
2016,9,1,5.535,4.909
2016,9,2,4.626,5.24
2016,9,3,4.469,4.138
2016,10,1,2.032,4.533
2016,10,2,2.741,2.154
2016,10,3,1.991,2.043
2016,11,1,1.803,0.433
2016,11,2,1.045,0.288
2016,11,3,0.676,0.274
2016,12,1,0.841,1.179
2016,12,2,1.041,1.014
2016,12,3,1.732,1.32