AdminStrata,Al-Hasakeh,Al-Hasakeh,Aleppo,Aleppo,Ar-Raqqa,Ar-Raqqa,As-Sweida,As-Sweida,Damascus,Damascus,Dar'a,Dar'a,Deir-ez-Zor,Deir-ez-Zor,Hama,Hama,Homs,Homs,Lattakia,Lattakia,Rural Damascus,Rural Damascus,Tartous,Tartous
Food Group,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers,Exchange rate,Price cereals and tubers
2018-08-31,0.010774142059058245,0.03625429382298461,0.009444001064112806,0.11238907395778097,,,0.006983240223463694,0.04434920578957462,0.010375099760574623,0.1202342471524642,0.0063846767757382294,0.10198444510820828,,,0.009177972865123698,0.09620199848114871,0.008379888268156417,0.09208507793771528,0.007382282521947309,0.09505002580680977,0.010175578611332801,0.11773169805721218,0.010574620909816423,0.10782889891829092
2018-09-01,0.010909301547254318,0.03638226118287804,0.009622068326339377,0.11245553316380559,,,0.007092655047241466,0.044625901964774256,0.01054244007929357,0.12037805690286357,0.006622814921607497,0.10161779961857512,,,0.009323859296827395,0.09613221246965431,0.008508611590247912,0.09220075712550607,0.00753031434235253,0.09487230716473402,0.010349355096156324,0.11786424312919822,0.010696908065803347,0.1085251668491076
2018-09-02,0.01104446103545039,0.03651022854277146,0.009800135588565947,0.11252199236983021,,,0.007202069871019238,0.044902598139973895,0.010709780398012517,0.12052186665326296,0.006860953067476766,0.10125115412894196,,,0.009469745728531091,0.0960624264581599,0.008637334912339409,0.09231643631329688,0.007678346162757752,0.09469458852265826,0.010523131580979846,0.11799678820118426,0.010819195221790269,0.10922143477992427
2018-09-03,0.011179620523646462,0.036638195902664886,0.009978202850792518,0.11258845157585481,,,0.00731148469479701,0.04517929431517353,0.010877120716731465,0.12066567640366234,0.007099091213346034,0.1008845086393088,,,0.009615632160234788,0.0959926404466655,0.008766058234430905,0.09243211550108768,0.007826377983162974,0.09451686988058251,0.010696908065803368,0.1181293332731703,0.010941482377777192,0.10991770271074094
2018-09-04,0.011314780011842536,0.036766163262558306,0.010156270113019087,0.11265491078187943,,,0.007420899518574782,0.04545599049037317,0.011044461035450412,0.12080948615406173,0.007337229359215301,0.10051786314967565,,,0.009761518591938483,0.0959228544351711,0.008894781556522404,0.09254779468887847,0.007974409803568195,0.09433915123850675,0.01087068455062689,0.11826187834515635,0.011063769533764114,0.11061397064155762
2018-09-05,0.011449939500038607,0.036894130622451726,0.010334337375245658,0.11272136998790405,,,0.007530314342352554,0.04573268666557281,0.01121180135416936,0.1209532959044611,0.007575367505084569,0.10015121766004248,,,0.00990740502364218,0.0958530684236767,0.0090235048786139,0.09266347387666928,0.008122441623973416,0.09416143259643099,0.011044461035450412,0.11839442341714239,0.011186056689751037,0.11131023857237429
2018-09-06,0.01158509898823468,0.037022097982345153,0.010512404637472229,0.11278782919392867,,,0.007639729166130326,0.046009382840772446,0.011379141672888305,0.1210971056548605,0.007813505650953838,0.09978457217040933,,,0.010053291455345876,0.0957832824121823,0.009152228200705395,0.09277915306446007,0.008270473444378637,0.09398371395435524,0.011218237520273934,0.11852696848912843,0.01130834384573796,0.11200650650319097
2018-09-07,0.011720258476430753,0.03715006534223857,0.010690471899698796,0.11285428839995329,,,0.007749143989908098,0.046286079015972086,0.011546481991607252,0.12124091540525987,0.008051643796823106,0.09941792668077616,,,0.010199177887049571,0.0957134964006879,0.009280951522796893,0.09289483225225087,0.00841850526478386,0.09380599531227948,0.011392014005097454,0.11865951356111447,0.011430631001724883,0.11270277443400764
2018-09-08,0.011855417964626825,0.037278032702131994,0.010868539161925367,0.11292074760597791,,,0.00785855881368587,0.046562775191171725,0.011713822310326196,0.12138472515565928,0.008289781942692373,0.09905128119114302,,,0.010345064318753268,0.09564371038919349,0.009409674844888392,0.09301051144004166,0.00856653708518908,0.09362827667020374,0.011565790489920973,0.11879205863310051,0.011552918157711806,0.11339904236482432
2018-09-09,0.011990577452822894,0.037406000062025414,0.011046606424151938,0.11298720681200253,,,0.007967973637463642,0.046839471366371364,0.011881162629045143,0.12152853490605865,0.008527920088561642,0.09868463570150986,,,0.010490950750456965,0.09557392437769908,0.009538398166979887,0.09312619062783248,0.008714568905594302,0.09345055802812798,0.011739566974744495,0.11892460370508655,0.011675205313698724,0.11409531029564099
2018-09-10,0.012125736941018967,0.03753396742191884,0.011224673686378509,0.11305366601802715,,,0.008077388461241414,0.047116167541571004,0.012048502947764087,0.12167234465645803,0.008766058234430909,0.0983179902118767,,,0.010636837182160661,0.09550413836620468,0.009667121489071383,0.0932418698156233,0.008862600725999523,0.0932728393860522,0.011913343459568014,0.11905714877707257,0.011797492469685648,0.11479157822645766
2018-09-11,0.012260896429215039,0.03766193478181227,0.01140274094860508,0.11312012522405177,,,0.008186803285019188,0.04739286371677064,0.012215843266483032,0.12181615440685743,0.009004196380300181,0.09795134472224357,,,0.010782723613864353,0.09543435235471028,0.00979584481116288,0.09335754900341409,0.009010632546404744,0.09309512074397645,0.012087119944391536,0.11918969384905861,0.011919779625672571,0.11548784615727434
2018-09-12,0.012396055917411112,0.03778990214170569,0.011580808210831649,0.11318658443007638,,,0.008296218108796959,0.04766955989197028,0.012383183585201976,0.12195996415725681,0.009242334526169448,0.09758469923261041,,,0.01092861004556805,0.09536456634321586,0.009924568133254378,0.0934732281912049,0.009158664366809966,0.09291740210190069,0.012260896429215054,0.11932223892104465,0.012042066781659493,0.11618411408809101
2018-09-13,0.012531215405607182,0.03791786950159911,0.011758875473058216,0.11325304363610099,,,0.00840563293257473,0.04794625606716992,0.012550523903920923,0.1221037739076562,0.009480472672038715,0.09721805374297726,,,0.011074496477271746,0.09529478033172147,0.010053291455345875,0.09358890737899571,0.009306696187215188,0.09273968345982493,0.012434672914038577,0.11945478399303068,0.012164353937646413,0.11688038201890769
2018-09-14,0.012666374893803253,0.03804583686149253,0.011936942735284787,0.11331950284212561,,,0.008515047756352503,0.04822295224236956,0.012717864222639867,0.12224758365805559,0.009718610817907985,0.0968514082533441,,,0.011220382908975441,0.09522499432022705,0.01018201477743737,0.09370458656678651,0.009454728007620409,0.09256196481774917,0.012608449398862093,0.11958732906501672,0.012286641093633335,0.11757664994972436
2018-09-15,0.012801534381999326,0.03817380422138596,0.012115009997511358,0.11338596204815023,,,0.008624462580130277,0.0484996484175692,0.012885204541358814,0.12239139340845498,0.009956748963777252,0.09648476276371096,,,0.011366269340679138,0.09515520830873264,0.010310738099528868,0.09382026575457733,0.00960275982802563,0.09238424617567341,0.012782225883685615,0.11971987413700276,0.012408928249620258,0.11827291788054103
2018-09-16,0.0129366938701954,0.03830177158127938,0.012293077259737929,0.11345242125417485,,,0.008733877403908045,0.04877634459276884,0.013052544860077757,0.12253520315885436,0.010194887109646519,0.0961181172740778,,,0.011512155772382834,0.09508542229723824,0.010439461421620366,0.09393594494236814,0.009750791648430852,0.09220652753359766,0.012956002368509134,0.1198524192089888,0.012531215405607182,0.11896918581135771
2018-09-17,0.013071853358391467,0.0384297389411728,0.012471144521964496,0.11351888046019946,,,0.008843292227685819,0.04905304076796848,0.013219885178796704,0.12267901290925376,0.010433025255515791,0.09575147178444465,,,0.01165804220408653,0.09501563628574382,0.01056818474371186,0.09405162413015894,0.009898823468836073,0.09202880889152189,0.013129778853332656,0.11998496428097484,0.0126535025615941,0.11966545374217438
2018-09-18,0.01320701284658754,0.038557706301066225,0.012649211784191065,0.11358533966622408,,,0.008952707051463593,0.04932973694316812,0.013387225497515648,0.12282282265965314,0.010671163401385058,0.09538482629481149,,,0.011803928635790226,0.09494585027424943,0.010696908065803357,0.09416730331794974,0.010046855289241294,0.09185109024944614,0.013303555338156175,0.12011750935296088,0.012775789717581023,0.12036172167299106
