Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,,,,,
Burkina Faso,1,1.0773355436263716,0.5251494969230773,1.1080671862325606,1.0892749853846164,0.3411882740006036,0.29842749153846176,13.465841372066514,13.582405000769226,1.3279805278445558,0.7725643592307685
Burkina Faso,2,0.8164932620625784,0.7057626792307654,1.085300671014067,1.0018424523076936,0.7338238900215683,0.4950651523076954,19.317542119415698,20.054478970769228,1.4514875034186838,0.792991087692309
Burkina Faso,3,1.4523919364978606,1.2196271653846158,1.6477666452550346,1.5732243553846172,3.0150665581104144,2.1228751053846175,29.437444512019894,30.782067710769226,1.7846066933818545,0.8850359184615366
Burkina Faso,4,1.2209759854191642,1.3303452092307693,2.5076608766687674,2.6481662169230753,4.252096993747064,2.756280497692314,25.76948138893578,27.002522327692304,5.8540529777051,3.033985349999997
Burkina Faso,5,1.4162219862205832,1.8482031515384625,3.8206549997654005,4.135514947692318,6.380825776003904,4.5325876276923145,27.26004873789777,28.29050513384616,8.330138591473958,4.455623696153847
Burkina Faso,6,1.8405835587136492,2.306871314615385,5.821923237294414,6.035153701538463,9.093153976917419,7.083303196923082,33.90842710413634,34.73126945307693,10.955602628607144,5.3435318361538435
Burkina Faso,7,2.0393202360081872,2.1705447207692306,6.400287741195455,6.888656765384619,10.05632229202152,7.726112800769238,33.92556036541822,32.92538692692308,10.65393364495816,4.3792383753846105
Burkina Faso,8,3.293396402552534,4.056832899230773,9.311621109898722,9.891178039230782,11.103306625358034,8.123783337692304,38.501849586948055,35.803725243076926,11.848079208439154,4.5844272076923085
Burkina Faso,9,5.22254439959295,5.556114250000016,9.110906558490557,9.58941813153846,12.216838026640897,8.20789450538462,34.57878534548445,31.55250554769232,13.228212964238695,5.159445296923076
Burkina Faso,10,7.23546917036792,7.4816456607692325,10.687642489192307,10.736694279230772,13.339745959620902,9.525582062307693,9.69647762880886,6.977990778461537,16.591494239721335,5.896801978461535
Burkina Faso,11,10.101559174591413,11.012607553846161,13.30336669285032,13.87106331153847,11.122542706972611,7.411788251538463,13.001377952194588,8.280603786923077,20.53291442002744,7.7918081230769225
Burkina Faso,12,13.489985693935962,13.141066711538468,19.277600002191978,18.57491037076925,10.919917113887951,5.958353103076921,15.499981914073938,8.894175589230777,24.988750821026663,9.539948576153842
Burkina Faso,13,14.005632839628326,13.118799018461543,22.042508298319625,21.31623450538463,13.089887188122155,6.556882066153853,15.69088837435707,9.791470434615384,34.26570515434403,12.116166155384612
Burkina Faso,14,15.158010673431384,14.363199678461543,22.00489455163506,23.01516586230773,15.08320055352443,7.444622355384622,20.37032783028689,13.64735624769231,40.47268638698232,14.513375493076918
Burkina Faso,15,17.89369153824401,15.96448982384616,21.167958848910395,22.723194174615404,15.179042352695443,7.733274386153847,17.617530817620924,11.880973661538473,41.85333561841947,15.250302496923082
Burkina Faso,16,17.47907188370012,15.517711206923103,21.263313623559043,23.910343107692334,13.199702189565347,7.221756638461536,15.77554839900687,10.872358743076925,46.779621631324275,17.675987416923082
Burkina Faso,17,19.993606665118556,16.874006544615384,20.689664954654425,24.43607536307695,12.373004430128438,6.382403943076922,15.180038023893745,10.753117684615383,49.58288152700898,17.344184287692308
Burkina Faso,18,19.85489213363874,17.542488892307723,20.663093533232008,24.49304608384617,11.995265367005205,5.601352130769234,16.991080314053963,10.807091492307697,42.39790699580006,14.407019454615384
Burkina Faso,19,21.49443411431199,17.208688026153848,25.46553358347058,29.544725035384637,8.521662615577693,5.2481719400000015,18.922115215800947,12.413643191538467,42.83868154934272,14.844633760000004
Burkina Faso,20,20.480121024947834,18.034900675384613,24.575454103323803,28.25955468538464,9.625289816192097,5.697383441538464,20.209197083963712,13.91379207307693,42.5975915685672,15.099892674615385
Burkina Faso,21,19.251472958017043,19.3297500123077,26.04609045866812,29.542621922307724,11.889050604314072,6.909424647692301,21.314124788482957,15.90958191153847,50.08905987670407,17.61477215384616
Burkina Faso,22,15.795722407228102,17.397943573076926,31.02998913090258,34.18135209846155,14.636680780290188,7.749509009999998,21.730080070640156,15.66600238000001,49.80488105117407,18.56352430384616
Burkina Faso,23,13.426757930869822,15.614420770769225,34.838666103936966,34.057950730769264,13.480964173801635,7.465905838461533,28.473082930456254,17.80495293461539,49.93717735376147,18.21823575461539
Burkina Faso,24,16.99076621539977,20.140848484615375,41.92115093567645,39.483944824615406,17.785839184052605,8.530343853076932,36.339666320230414,22.213454327692304,52.53036444674073,19.220787346153834
Burkina Faso,25,15.895972858893545,22.428643703076904,47.48516976466361,40.80903720384618,18.48778098018193,6.572893151538462,36.84827117609884,21.278654069999998,51.824283358078866,17.361216870769233
Burkina Faso,26,16.344578083889175,22.191275244615376,58.108030371996314,50.26729952923078,19.919115272343365,6.756267025384615,39.62894518467101,21.479340203846146,47.64099249622621,16.729650749999998
Burkina Faso,27,18.99309421284287,22.515555019999983,60.55460228827842,50.733152895384606,23.169396068951357,8.125272608461533,39.106215398234994,20.533819519230764,47.28598073838471,16.72324981384616
Burkina Faso,28,18.615172416672632,25.00629651307691,60.25891534886349,50.11032573230772,24.213800262655234,6.691628606153846,35.262316935823776,20.175703159999994,53.40438736101316,18.714843626153844
Burkina Faso,29,18.250552298264374,25.380957159999976,66.59035984635271,57.73647908384617,26.6607030439337,7.112947657692311,40.46674837695976,27.074801197692302,47.318003884244845,18.375987931538468
Burkina Faso,30,24.22641056431198,27.213863054615345,67.86877848693555,60.812086648461566,30.94424925224379,7.273949489999998,41.47363763599136,30.452512323846154,45.31586442888064,20.33240786615384
