Split,,Split 1,Split 1,Split 10,Split 10,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7,Split 8,Split 8,Split 9,Split 9
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,,,,,,,,,,,,,,,
Yemen,Abyan,42.504808129789076,4.922155269333328,20.829992206662826,2.596294448000009,23.78355635919275,1.684033752666667,5.18416013241851,5.79697053633333,5.381260544452989,4.175584415999996,28.855628331787763,17.76509441333335,4.4343675166968755,3.8405135483333455,20.983764995294262,46.82845601833334,29.25381630395054,44.55790401166669,2.374428056031445,2.8985690526666676
Yemen,Aden,1.7862377763011326,2.4569927286666724,14.247731472466144,32.17564816566664,4.2591050281254095,5.184038776666667,8.117351000851686,5.4826462383333325,2.666355078536645,11.437862768333325,6.180345424371513,6.6645597053333345,2.2412636290715184,1.6282461936666643,8.637794964538909,7.273919183000001,2.471739138932026,17.523471242333333,23.40378690989995,25.670935506666662
Yemen,Al Bayda,54.230232366914905,55.6231024903333,3.2347729152937403,2.2967273650000006,8.023323049536392,6.040451076333338,21.414138626201755,25.045917907333337,5.543643902175126,43.53135386066668,87.77761140261856,55.36528698333333,11.104604990908479,6.564782074666676,34.66771594539564,6.401659931000001,4.156902756213908,6.163460958333335,9.142208922142599,5.561421470999992
Yemen,Al Dhale'e,42.99599832075638,42.68095542733334,6.015737193790702,5.162300602999998,2.8401576843148595,15.453605342999994,6.425287234110764,2.3024654526666626,33.37601513295438,88.45986654633334,18.901781951180556,29.20808611200002,2.546499183860576,11.551643294666672,6.291222353250404,3.045780589333332,28.825976779412517,17.157256102333307,7.916269066574155,5.4421651806666524
Yemen,Al Hudaydah,14.167377443099946,9.791294713999998,2.950331998949841,7.866424788000012,7.866411190313577,9.435207943666674,6.920099344029606,2.6922839929999984,2.541608180051834,2.866903570333333,11.39769389425054,14.471344136333338,2.533045557807433,2.17752996866667,8.33020562273989,2.6792399656666643,12.054214430172301,4.062846636666654,5.49009930691753,4.184184138333325
Yemen,Al Jawf,7.064038740566745,16.617082165000003,2.455752023388515,3.3400319286666633,36.35626108366497,76.55837378933332,32.09051950999144,4.487249558333338,14.452542203156932,93.52402627566666,99.58816756774262,71.60650659566666,10.208928641783348,10.489926652666679,32.73073019423391,19.075109720333344,3.180429450438522,7.338583197,2.9599351744013105,3.184497876333326
Yemen,Al Maharah,15.019220768715082,9.758363800333335,3.7400536569537683,5.564978257333332,6.54656683309526,18.68458769366666,4.3776759220362385,2.997183777666666,1.3295812654393955,47.122834289,101.7735202203566,73.95290620266665,24.490952440379413,25.85228751533334,2.6658049281415557,6.416273113333332,2.1610204739396432,0.9830074050000004,11.926452511646742,4.846297276666671
Yemen,Al Mahwit,5.645378222833952,5.9311859543333245,24.593321392840306,22.494486888666707,5.810092209815417,5.075300744999994,2.5983858707974687,4.486387302333343,2.3623289637439977,4.373480567666667,2.31188543280932,3.066417076666664,9.818948210209147,16.97012339700002,6.678475345739832,5.0493416859999956,29.642102219015314,24.43446574899999,16.35257767467774,33.81299374733335
Yemen,Amanat Al Asimah,8.018579143875865,5.754784655333333,6.018825505625687,5.071275303333338,36.449049515870136,26.686103176999968,12.295991513392217,41.61378890999999,3.294277429906109,1.1451406879999984,2.53545415462191,2.9255605103333346,19.13923679035275,52.05490845433333,15.17021100064896,54.57412832433333,2.887640286140308,2.638624234999997,0.9396763196984992,2.7874949703333396
Yemen,Amran,16.01160853044107,17.122132234666665,6.014255574784682,2.7976126026666583,17.089734898319918,5.720667139666664,63.662104739568136,49.11319001066667,5.018428988148832,111.98667522600003,36.55812197074507,48.02063581466668,15.469819558676745,6.4541653829999905,8.990310070556884,47.92622976000002,25.482330462544137,37.670847411333334,5.551228051120504,3.963387535666662
Yemen,Dhamar,6.584892871609944,24.003583719333314,6.557879784209121,14.684593350666683,5.473020875545251,5.377755908666663,5.380520291395514,6.251041738000003,9.409394940370662,33.1642737583333,13.286512198368541,20.231192954999997,33.06178728641827,32.776631042333356,3.888423783653935,15.441040092666649,1.2014791520015444,1.2082467566666668,7.583087710989897,6.138819648333333
Yemen,Hajjah,14.104038153934495,4.842007422000001,18.001545216591076,37.20455881133333,1.9554000333124446,7.10332173,2.9898406101462607,4.617786798333338,3.77524747557997,3.840325387666669,13.24647980570293,9.570490483999983,5.31163863581485,2.9473431650000004,23.798297301930162,8.581480388666678,4.913163953556086,7.456721025333334,17.798286141107234,14.221024356999996
Yemen,Ibb,3.4248900446435893,14.332342093333306,4.858028808470369,6.548419001999999,15.01669356846458,6.874914219333339,59.98993019044256,65.62903716700002,12.416395911559345,238.39454547599988,30.080353413465193,60.01854955666669,3.7288423252874807,6.138703142999998,16.278505914195023,8.43979253366668,32.39084953430166,3.8140043469999965,21.080352713071758,3.1817651573333356
Yemen,Lahj,3.9834510427311303,4.555273586666663,41.07816812809308,45.01425376500002,67.15966888651745,51.941809881999966,17.350415193275193,0.9860111016666686,7.583627945442248,75.33518610066672,83.84218107573152,43.5149306423333,3.79211454415714,0.8084568880000036,2.2782371292682533,2.271763158999993,61.15600751517407,63.65612613266665,0.9853045359341405,55.8045075076667
Yemen,Marib,18.03955427635066,6.153297788666667,2.2767237384075143,4.2594913126666665,21.524907654584457,41.51063075333332,2.3571031466686763,4.659636538000011,44.199585434819824,69.72843983733334,2.3797799693259263,14.703293091666664,17.568288430779713,44.57569544499996,4.365411583882245,9.48453419033333,5.312989796880258,2.1991737229999986,24.936527720836622,43.45955882199998
Yemen,Raymah,79.92832485018624,25.81686920599999,9.85656621158784,6.170574442333328,7.158700967433903,9.826174079333335,19.009521373608344,9.250146989999998,17.54519007012642,10.995460262333346,23.055488895940204,3.0333781090000023,11.0499784350705,1.403072325999996,15.236044325031848,13.626039896333323,20.434197808177654,38.10955024600003,12.200279601135342,44.4982638766667
Yemen,Sa'ada,69.03226069293254,65.76361486166671,7.459474937896231,2.019507509666659,24.243585204208905,74.65053576199998,3.966671737234901,3.60111386866667,23.006810006186324,50.004383567,21.490868911570157,63.617063776666654,13.195513711610335,21.49456494499999,15.989604700906083,8.455596650000006,43.12242137089729,46.49622965733334,4.320526787531034,4.534820784000003
Yemen,Sana'a,10.656353241658516,10.686532293999994,15.15222779983459,17.07331808033334,6.456877931835253,5.401822036666668,38.214304666399265,29.886840299666666,3.187381419670024,5.409960338,29.59562790445559,11.124161797666671,23.738744082849617,83.40023473633333,9.084159916019958,5.6439877163333305,15.855313047511336,16.845441294000025,6.117113479451059,4.398879685666672
Yemen,Shabwah,14.012227848390312,27.671451829666694,6.841761706525261,4.444201837666667,1.2780892572313092,2.0801839356666663,0.7578433205660542,1.2182905906666668,5.641394157427163,12.151239950999996,51.284450353622525,28.705234426333323,14.813685217504238,10.98732346533332,7.333077788922624,3.244700456666672,4.195367660746454,1.3357405279999992,5.994472538421968,3.9921516739999983
Yemen,Taizz,29.798430427341785,18.50103891466666,8.852113393488079,5.278926737333331,17.406876449643175,25.193359481666654,1.403986453999288,1.4573348320000001,37.22663706178958,76.02020506233337,41.40686120160349,107.08803269866661,18.63176797431555,25.07956218499998,3.148960856820857,3.435664708666668,4.787378918932552,6.426532832666658,9.77789074003633,8.733890331333344
