,Adamawa Central,Adamawa North,Adamawa South,Borno Central,Borno North,Borno South,Yobe East,Yobe North,Yobe South
2019-03-12,35.94593845854917,33.72999879427238,38.82579443370769,42.52212282304344,46.75081015955544,46.65286207123983,37.15003577473755,33.353456000408706,25.798230440094766
2019-03-13,37.37581975083101,33.661908416124376,39.7655753430768,43.606420929391454,46.32176813593592,45.046869356077785,36.48703297870072,34.05825632793979,28.503717431892444
2019-03-14,37.87715536278762,32.995399777188325,38.953045132170566,44.58283034228043,45.17442543438968,42.73597392831987,34.53212150747412,33.12906599714125,30.622014261906745
2019-03-15,37.69319799964082,32.76073311052165,38.52585987458198,45.636438787287524,44.08636931144772,41.29295695632177,33.16470015288346,31.62086825342642,32.87009522523129
2019-03-16,36.528413970719704,32.4506901260458,37.60499067675863,45.45398306581088,42.88394720073065,41.04470622653023,32.10328195744208,29.990049259399214,33.731621987277705
2019-03-17,34.86878853804575,31.74489094506872,38.67753263462166,44.82406975385985,41.999129580602045,40.686083024866385,31.36808824670118,29.436918163093612,34.37140947517758
2019-03-18,33.26223348340313,31.056325288503064,40.01529924313632,44.728993741083315,41.46858038259502,38.68673523134323,31.381963758527704,29.211359292306543,35.4034478192025
2019-03-19,30.827559493173585,29.670338566379836,40.297556274459616,45.376616581214556,41.07914400638479,37.28062821140094,31.534784045477153,29.819976846334303,35.9475991670302
2019-03-20,29.492512936281685,29.363170612833727,40.012704956213746,46.57321850076925,40.43517091586935,35.879747631780226,31.5557944405903,30.42332256348241,36.921472036244914
2019-03-21,28.436967971180295,28.825379963903945,39.073430687959416,47.27183473214109,39.40838555107993,35.65626021666541,30.3266933281472,31.31884269689266,37.10468919566756
2019-03-22,28.47150691398674,28.4169310835137,38.782753979663845,47.4123475850898,38.40900560775938,34.95899143636577,28.851225304717758,31.0027324171901,37.4144232267606
2019-03-23,28.350530408666213,27.523517339441188,38.2600037110824,46.70350356557563,37.10602683670501,34.10966270422177,28.18420243425309,30.018436532493467,37.22768438670236
2019-03-24,27.916378730122023,27.60247055086533,37.818963722884455,44.88494252988036,36.183422674106936,33.52333222543319,27.696105557136097,27.55857502319431,37.696906941303645
2019-03-25,27.286621803384914,27.951774294861124,37.00240669439674,43.31699837693045,35.699236915710436,33.01135350454425,27.28408606242756,26.05008209452276,38.997788761450856
2019-03-26,26.694781759305318,29.028011916871503,34.78207726226825,42.71916625774495,35.679292852784634,32.08117506642438,26.338684367150815,24.939638960250434,41.042448301177494
2019-03-27,26.56333412337214,29.07165229570442,32.380759863305535,43.01054138870044,35.570050976882925,30.09728244897472,25.42613900842667,25.43931017737707,41.941330561850606
2019-03-28,25.80755690823878,29.126719133078282,29.818982321432447,43.391281650422435,35.192178242804495,28.833304882468003,24.49617407780055,25.916386143310074,42.48694321878933
2019-03-29,25.39029746945924,29.10285832679607,29.046283917607468,43.36615307779707,35.12023135094284,28.14217406571525,24.578389301997834,26.603637725938643,42.63527800564204
2019-03-30,24.611321515756106,29.651980901116413,28.870966554790105,43.47562444754012,35.50974797437165,28.48353249393801,24.700247136246542,27.91637085270469,43.21011319586185
2019-03-31,24.338021807013078,29.37155643097751,29.191649498880693,43.28150175341742,35.75056110424446,28.007531102236047,24.055907451119992,28.132354439072383,43.33425877441676
2019-04-01,24.245163577941444,28.235397393546346,29.14930584598937,42.13260744341196,34.41012232297257,26.753075621464586,23.41544003317958,28.27747984586156,43.38012496480642
2019-04-02,25.765833312271184,27.229419982365766,28.540142711367988,41.94804504437358,32.50978677537539,25.56299133041614,23.410482666532744,28.10058276794663,43.18846696064841
2019-04-03,27.466111258460945,26.154427413520718,28.470498548440833,41.952737901778974,30.689445701289326,24.692210738708464,23.310354149770163,28.70627075151523,43.169017118826
2019-04-04,28.72664469937301,26.525046794646006,28.586271310447803,42.57491663968173,30.257976122713675,25.591311030002732,22.45939731439947,30.38196412220807,41.75682744758638
2019-04-05,28.974144534673332,26.518892164490428,29.480529666873267,42.87773879591979,30.054747722290397,26.427256649469303,20.83770556556709,31.708953659090195,40.87268699084291
2019-04-06,28.954136902088027,27.305475883897884,29.19898182015892,41.927176333496426,30.190886106868835,27.732784857482198,20.392169146079052,32.76482626833401,39.272068700741414
2019-04-07,28.71959714522234,28.084957469039306,29.86780544810024,40.90278096665343,30.77928478873331,28.657930329311398,20.88161663273762,32.37446684521147,38.76804106240436
2019-04-08,27.518177974254925,28.50931239327477,30.00110969832339,39.493916100913005,31.623458786395584,30.44311258911409,21.68766881657777,31.546846671846623,37.32606397672059
2019-04-09,27.112852202450654,30.212889623700672,29.961886764794468,39.16510707598093,32.95775028852136,31.71123212790752,21.557101979033337,31.36525008818607,37.07489381175741
2019-04-10,27.565846783140767,31.542461445167405,28.925612781087413,39.312209456996186,33.148496894443326,32.720567938817645,20.427994521480937,31.147442330555304,37.827439477770284
2019-04-11,27.64248726388872,32.10491776119877,29.144860118172957,39.27505372384166,32.6571845028395,32.669643274948015,18.7153966291577,30.805910183349766,38.44040860379201
2019-04-12,26.752033280112716,31.395193846072278,30.67068530721694,39.29854780036835,31.75006562564512,32.95995734198417,18.001736887181433,29.935466952037157,37.80211607667089
2019-04-13,25.300320699893746,30.20268216166568,31.333986063194647,38.62240081200741,31.59219419664787,33.41237916621049,18.0806925372317,29.249169805563017,35.52549884339718
2019-04-14,24.82543966986685,29.71666697876783,30.073710045926347,37.14630501680307,31.769379056609427,34.515258776028176,18.81551392201834,29.14811818552235,34.19243842185358
2019-04-15,24.835791126755023,29.266504683792316,27.838073387198534,35.32384169982899,31.588816627263867,34.955141473975395,19.99427065670409,29.501347086213514,34.02915972904628
2019-04-16,24.604566665858602,28.955153954547132,25.822885769469547,32.979698681652536,31.257864880681847,34.74999084937513,20.528617571116442,29.620952041100082,34.4131273929855
2019-04-17,24.46497128816799,28.95698564966573,24.174270446966318,31.23867126906718,30.280814246775805,34.618829201098244,20.338319159930787,31.045220011673848,35.20205389328809
2019-04-18,24.483610362103363,28.656402226320754,22.979091960858838,29.49211560784984,29.33152070875177,35.186061993025135,18.161706880436185,31.88270166126995,35.1686104727329
2019-04-19,24.716401632052655,28.133414967943278,22.596828963916938,28.141633224331702,28.107647831688393,35.63498376609591,16.096315362921334,32.57259266789249,35.422983305509625
2019-04-20,24.94814586407594,27.77641872411175,22.71949153441904,26.922338169339067,27.842252994834737,35.96910614588343,14.622263170717602,32.09086865691549,34.92643578657208
2019-04-21,24.506967821893085,27.084564944695142,22.591176498958102,25.739472429167993,27.75982599823841,36.34782853196191,14.268937217286139,31.620019756976415,34.90239490765638
2019-04-22,23.76533682027682,26.389290851225827,22.680785928174497,25.19157470887173,28.119016873769425,37.26158618472846,14.273264611875868,32.508997581319726,35.02907002761859
2019-04-23,23.030388860543564,25.06425646672948,22.355520733632932,24.795559966943642,28.20003612082009,38.692164298068526,14.152286089330579,33.326725087311466,35.41500953023654
2019-04-24,23.43661141569849,24.33811605630106,22.309957055627493,24.603692892313035,28.057547852645722,39.72648812677508,14.58136780183475,34.20943434643351,35.57704405447403
2019-04-25,23.75315292090527,24.425521811465774,22.456876443888092,24.410043356832734,28.154107230579246,40.49662255152169,16.00751356890594,33.92787842362372,35.30547909816057
2019-04-26,24.052813248724817,25.327840986964844,22.852653210656772,24.117169209871935,27.80749651064094,39.787884082164446,17.252251352472246,32.915030636659175,34.32438602680048
2019-04-27,23.74061209565788,26.618353668991332,23.360817711119097,24.058802912140678,27.76724612212968,39.378087432462856,18.089879430792287,31.49023671043638,33.64071597752136
2019-04-28,24.32166139244663,26.728594545306084,22.72367212335229,23.55367675638008,26.861292662913115,39.04622598135507,17.662539396205172,30.238775732850637,32.96615721881867
2019-04-29,25.197348955965406,26.47062170589889,22.33920380628042,23.319287799823034,26.39920236664405,38.93988848328178,17.71763524647653,29.995486947736822,33.13914528064954
2019-04-30,26.072441352834336,27.074140137819686,22.485898466891058,22.617257129941787,25.44884186825645,38.1647194485622,17.913953558908986,30.138206566703044,32.06526049148998
2019-05-01,26.284979629479817,28.49298289583953,24.20069949686607,22.496329746655505,25.206325877178273,37.21737983252339,19.01018371763914,30.93115489497052,30.837600891527682
2019-05-02,26.528278887302445,30.035946197596246,26.310363919402334,22.005575786675806,25.216317234487125,36.102453899340226,19.385500511023164,31.75647485567949,29.802240728335118
2019-05-03,25.67628971826764,30.529677478516685,28.463515461076923,21.637146262236048,25.99309111987432,35.36021365312683,19.25938167198936,32.81651859090503,29.93790062122044
2019-05-04,24.411732255845617,30.70256101555349,29.361365190359848,19.93565670022208,26.655205170957895,34.97893962844196,18.61135487717357,33.3485283507417,30.20263829181192
2019-05-05,23.24362522530301,29.955415136364376,30.24247389281199,18.896122839303732,26.57837195498968,33.671155513421205,18.839822744862104,32.38203740644443,30.052408153913973
2019-05-06,23.037322232957752,28.97101326766253,30.227839731836365,18.02363748152425,26.270812213322802,32.1844142470576,20.017752082903638,31.210129404932626,29.372289089703802
2019-05-07,23.569809377408074,27.58718718050609,30.477696076765728,18.431673661248876,25.63899435453021,30.754652319004197,21.411871595643124,30.448287453967225,28.890416283421555
2019-05-08,24.204050591738795,26.415434853389574,30.010033872155798,18.936430272290295,24.925199918233133,30.314470566082488,21.43426790081649,31.651033172382416,28.800648496065676
2019-05-09,24.48678325064388,24.52219367969064,29.940038068457074,19.59147328122941,23.67810000503822,29.327575874156153,20.928302970840754,32.25358377432487,28.576233899882467
2019-05-10,23.87160088626615,22.035827403623184,29.84934020920706,19.93590824759656,22.101396889628745,27.391292780537327,20.028632077700546,31.83424755050815,27.85554085963798
2019-05-11,22.399754334432327,19.917825293995197,29.17136072383561,19.89216966596099,21.383850617437542,25.111487725792983,19.883117062045386,31.11609813610903,26.441212925065013
2019-05-12,21.45499907962432,18.52523990089769,27.25601393960925,20.418668193475984,21.860593822902658,23.226307230726146,20.259996905513404,31.662439539414763,27.059359120973152
2019-05-13,20.924055971498696,18.317348930642524,25.32979408905473,21.575467911969543,22.741758208067996,21.51406677884344,21.483818488769405,33.18871511998841,28.467119852449034
2019-05-14,20.618896251268612,17.730415273842375,24.185709055541537,22.638534217601716,23.37856221951104,19.80634408320206,22.492955535340045,34.55004235239105,30.206270960116154
2019-05-15,20.278882396704425,17.397001117176988,24.2408387891727,23.09841633375513,23.38747160236819,18.55812136363574,23.223985393700598,34.887820813201635,29.765745107016926
2019-05-16,20.211954992504268,17.398253752301716,24.52813606595734,23.415469307873906,23.7144506990734,17.893822705497072,22.570973199581402,34.45294199612116,28.76601600807552
2019-05-17,20.47008585080464,17.845113160377156,25.055163850724654,24.179057640781224,23.67894627522681,17.782283024883796,22.35176199855245,33.7660305160407,27.775964977804033
2019-05-18,20.84001033635327,18.56707354305599,25.779764632373873,24.882133789245472,24.390214310658493,17.372147603834232,22.458225507365857,32.258010407248115,26.712232788085505
2019-05-19,21.839082157599666,19.16539125266938,26.500005803434146,25.07481048653628,24.82505370413939,16.91053764039549,23.22841798086925,30.855466911559244,25.942342627635053
2019-05-20,22.48060922585634,20.216553958268264,27.201962410727223,25.30808268778507,26.017530310648578,16.422682359990134,23.581455779545333,29.444851184632203,25.443189044051525
2019-05-21,23.25815876752799,20.85898687265565,28.041360307095943,25.543643008973657,27.52982290110948,15.397288846997062,23.4719290268597,28.870653820980234,25.13319127017292
2019-05-22,23.31047630922242,21.196947186166856,28.518927466252862,25.81237840964236,28.828380288735076,14.727410780443302,23.350740842060176,28.199454945748872,24.503711697231278
2019-05-23,23.43450098413564,21.597864750883456,28.46389131189511,25.65737136614968,29.518240256261993,14.670397877323522,23.674896984062922,27.32430291768485,23.422858541759158
2019-05-24,23.677678845054746,21.952096105956958,28.299962788580384,26.01362513608557,29.281681993347508,14.31425136567458,23.861967323579552,27.161383399926624,22.52467890458154
2019-05-25,23.77663702129226,23.966058373260825,28.3625608157015,26.761099379855853,29.408767737072566,15.277777276485452,24.003004175239052,28.174546630554136,23.282323684081444
2019-05-26,24.004535857565312,25.51243565158896,28.255486722099548,26.545728386920484,29.213997222363172,15.877348420929907,23.43035180245563,30.140318946698567,23.835681548734115
2019-05-27,23.93997294615816,27.024265536061183,28.029607593563288,26.39518772027361,28.949585704650485,17.747403180972718,22.877670143488313,32.37992685328722,25.05339267069159
2019-05-28,23.626240632351614,26.891203697708125,28.226190983412437,26.041013134855888,28.92678908210334,18.47314231721418,23.198328965229667,33.80041243636197,24.951835213071817
2019-05-29,23.031313860075283,27.761490168437998,29.50948050571039,27.027141950538887,30.058149469381306,18.708345286610044,25.55727234674008,34.475667126175324,25.48485194166393
2019-05-30,22.63949989833279,28.594630441122842,30.08762369360453,27.50820739001955,31.160956720696642,19.243739004925164,28.419318807548336,34.01401913199757,25.703616400420614
2019-05-31,22.683041374596808,28.734092118357683,29.07128990951134,28.819715709355943,32.788501000103146,19.79929237509535,30.704288678466913,34.086500454231185,26.385465597252786
2019-06-01,23.047616016057674,27.699772276328293,26.091608980352976,29.769928220609838,33.502610462361964,21.149288065203766,31.23325048168147,33.843306590869425,27.6867157453746
2019-06-02,22.558188239369006,27.612276938130023,22.84059007980805,31.51532791459236,34.13441451074741,23.053982009114204,32.097062537626776,33.76536117751608,28.901303159068785
2019-06-03,22.394142647391025,28.670404359427668,21.064311902018947,31.636136696339808,34.53527152713158,24.57304607769687,32.74908724593151,33.77561506018986,29.086506457196084
2019-06-04,21.9461120211934,30.85210186244707,19.619308421746883,32.624000797409174,34.78443828339435,26.227005205987382,34.528401122019574,34.09231831220979,28.82874017199588
2019-06-05,22.392046843653826,32.968188225430644,19.58170013128432,33.775456361524505,34.806591032092236,26.804815735964464,36.2618763156397,34.95009495386844,28.986039936038193
2019-06-06,22.683256065734668,34.71992385009986,19.23533071356891,36.47721418904391,34.46970732215581,28.352178472821446,37.597154433989736,35.95655878041641,29.95085085070094
2019-06-07,22.866808799370702,36.02870683695313,19.945490634255147,38.47542065431026,34.769693659411736,29.283736159704542,37.94908065083806,36.92766026194901,30.830552202890626
2019-06-08,22.633058542399684,36.50477514730209,19.352769477138242,39.565614148113276,35.49164744813391,30.39451257359113,37.88038047893872,37.44492971473516,31.359705249391794
2019-06-09,23.03291430489536,36.93298955766928,19.296052614471606,39.57486964749962,36.06441023517648,30.205376767826724,38.527975656232194,36.56325203404216,32.138134855524676
2019-06-10,23.66940561447268,37.32196951821388,19.74233956806792,40.26727988346472,36.750506997070794,30.150385795748747,40.045660366558955,36.229902868404594,32.8492030065101
2019-06-11,24.950810284579745,37.97234060109847,20.545075707145322,40.97035105986665,37.19308807733197,30.86161189586791,41.5360634090724,36.418894417871314,32.944422754777015
2019-06-12,26.14914688576394,38.671005482348214,21.340248535156665,41.84941935188817,37.49411505900557,31.80791223502823,41.83517902845741,37.166056947036225,32.1835403982821
2019-06-13,27.624667448249316,38.8313728245098,22.276314658828678,41.817110908731195,37.33617339562348,33.17180071891382,40.8377919857819,37.24812177048036,31.815187679740035
2019-06-14,28.733808893696846,39.5946618219398,23.905745390810267,41.90806702598102,37.419643176807604,34.066435309679086,39.809668982116904,36.98455015313525,32.1524532458177
2019-06-15,29.641107649610586,40.092660062720064,26.42685048518617,42.24938707003442,37.74727570416491,35.12687026047697,39.98509634518357,37.44038746461923,33.461994292847486
2019-06-16,30.579743379060883,40.73432861461409,28.477860925314967,42.7010197585152,38.42245028097711,36.170021351083236,41.334317022214435,38.61662093907823,34.56985205982937
2019-06-17,31.012394715343717,41.15459577808325,30.10214529994902,43.308440676159734,39.02357351477531,37.48385810763809,42.858282121956115,40.51632814415754,36.20984311585108
2019-06-18,31.46080866944614,41.35995083992597,29.932808367741572,44.3725061877882,39.00589022575078,38.49129048235952,44.24276657369569,42.53023798004819,37.6750284069467
2019-06-19,31.10479514744199,41.54787030301322,28.80512670411436,45.803955112475826,38.67834638515562,39.304791110947384,45.73744738971016,44.60166691194602,38.992496438414065
2019-06-20,31.319437826690518,41.858269437070824,27.86034451217733,46.81127794866444,38.76800748851076,39.73775912647613,47.79312815687814,45.88594421229231,39.747393256962475
2019-06-21,31.060273029434097,42.80168805767493,27.334570903913413,47.476765561099405,38.387684876452795,40.75764571542054,50.06850150795501,46.98425446321759,40.480687635159136
2019-06-22,31.611629493980605,44.46420903289948,27.629551671090088,47.89969256382606,38.74296382317727,41.350634914075414,52.14306146254649,47.98166672794439,41.47994853685907
2019-06-23,32.01400737978535,44.22858350689538,27.53550833543149,49.9660994343404,38.631154679642485,42.290955928512965,53.00338952057485,49.4827361204442,43.84256568067317
2019-06-24,32.497762056320475,42.50856411157578,27.482972991270675,51.5869803324411,40.12563408699373,41.77462217903315,53.18019141686795,50.31090042318478,44.79603925882821
2019-06-25,32.718700495612026,39.40911890247267,27.05257322760984,52.53782158172006,41.50923727359132,42.03737386326913,52.73712058494467,50.33417881238143,45.35949560446276
2019-06-26,32.70027651342992,36.84205896653954,26.684221433330467,52.26523884831216,42.14429774369514,41.66940508219641,52.096858835488234,48.91235374700642,44.527089439498404
2019-06-27,32.32291213652181,35.069920294987924,26.143357997103532,51.67467349253766,41.948441866839175,42.220633078847946,52.26039067128591,47.3924291638613,44.383520906958694
2019-06-28,32.15410461174434,34.22505466763736,25.6534852395273,52.01281001266481,41.21437009631034,41.84621547715667,52.44369373762408,46.22607190469186,44.23433776870079
2019-06-29,32.34624381361048,33.67375212840293,25.100594696485413,52.21877716966792,40.94781358306118,41.53297040715648,52.2816580121908,46.23991413299357,44.112968736020626
2019-06-30,32.50539205947991,33.95617180163446,25.555647062392254,53.519474684898036,40.40692591750039,41.727815481187484,49.968124781663796,46.34204368410258,44.58220362277958
2019-07-01,32.425496276613295,34.22784950989427,25.679575030345987,53.63291440990346,39.01315259138764,42.2677995865451,47.59452432216707,45.94786559080944,45.4287058923828
2019-07-02,32.446412882392586,35.42373166948888,26.220196499203478,53.279510354503905,37.861859047685286,42.890240307654544,46.08371301333123,45.14282677735548,45.775788815030545
2019-07-03,32.461307216190455,35.041404058510984,26.302117680857204,51.13050249650987,36.94879523057196,42.15556179763446,45.92602442945966,44.317113772324895,45.56864902897942
2019-07-04,32.09422767208175,34.67652788608569,26.445050113266436,49.98735735971334,36.510128800144365,41.91741926124944,45.04462843800689,43.32554719936298,45.872812058114505
2019-07-05,31.092232315158203,32.89564404784352,26.355526291513787,48.68131790959379,36.03460486891649,40.96809963783393,43.55747926999711,43.0873153679961,46.13546841990538
2019-07-06,29.71827921435492,31.438621146692626,25.063599815870642,47.81295846645875,35.57080671317896,41.416012699400426,41.55867444484233,42.26019575482605,47.04324290723378
2019-07-07,28.26938794469159,29.7419414463556,24.07627689719879,46.09667518226735,35.72741913772263,40.660018384434856,40.230184032491714,41.607334256540604,47.5000784964814
2019-07-08,27.879837204627517,29.192168678310523,23.394438317813997,44.27245321204773,35.37472493914089,41.337464090728,39.29153370905255,40.697480789119304,48.55675051345537
2019-07-09,29.051849187701595,29.567560508728192,24.32533794091874,44.2075787535274,35.31731792660876,41.67506923216441,38.759217700546074,41.68007607707762,48.74470753143538
2019-07-10,30.571393159596568,29.5544276674861,25.76234688969244,45.342699511335184,35.788816430956096,42.90608997665307,39.17326057924278,43.04574713837329,48.86032545581776
2019-07-11,32.91304083880422,29.094901043057053,26.570913807245585,46.58718932287527,36.54329644814318,44.408241488662725,39.23868714289207,43.639883290836956,49.10660847971863
2019-07-12,34.085703371817566,27.93377031392132,26.89899454813084,46.6879637259696,37.13626551158264,45.65989892067224,39.80382796624885,42.23269618331963,49.962164100208916
2019-07-13,34.82107978273806,27.336886388904706,26.273228058357294,46.08832687634131,36.96986665850768,47.253232064554055,40.19077702715179,40.90157728106984,50.01140476242373
