,Al-Hasakeh,Aleppo,As-Sweida,Damascus,Dar'a,Hama,Homs,Lattakia,Rural Damascus,Tartous
,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS
2018-09-12,33.12868254859835,26.871160660408606,6.300429749722207,13.536534250667824,23.60537720792313,27.91149954625467,34.14808948115877,22.32718059706701,24.890830784837057,19.685216852823135
2018-09-13,32.799976745948,27.061893929831005,6.95188330183019,13.165721778681007,23.46973890982347,29.66236891650218,35.928193390719,22.53714600312199,24.937117448923818,18.83541777531812
2018-09-14,31.995500943962774,27.32247586933805,7.896933782851496,12.820148910866143,22.67788194365662,30.936931151876447,36.754470739049744,22.789547529626695,24.971132219036726,17.87424739595903
2018-09-15,31.053400693853646,27.631384381389292,9.047987066625119,12.517162908708942,21.48053181257733,31.784566451261412,36.884180095717426,23.094959567561332,24.988993354765405,16.86566086042514
2018-09-16,30.42148018251161,27.9670973684443,10.317449026990065,12.274111033695117,20.223628152970058,32.30654809970156,36.634632758833675,23.463956507906087,24.986819115699475,15.873613314395707
2018-09-17,30.547543596827644,28.30809273296263,11.617725537785327,12.108340547310391,19.25311060121924,32.604149382241346,36.32314002651015,23.90711274164117,24.96072776142856,14.96205990355
2018-09-18,31.71181224387475,28.635968556117113,12.874407839674781,12.033000682342676,19.89908919403147,32.76472630415045,36.203516269679035,24.428172139663364,24.907909687083748,14.182600449033075
2018-09-19,33.52417591145378,28.944803633933567,14.06582864062174,12.044448556788696,23.029596788360955,32.819965751599355,36.275588150554675,25.00355649253575,24.829843829962,13.537413473853112
2018-09-20,35.4269415075476,29.23179694115108,15.183506015414393,12.134843259947372,19.59070694941659,32.78763733098379,36.47568540417201,25.602857070738036,24.72908126290174,13.016322176484081
2018-09-21,36.862415940139066,29.494147452508756,16.21895803884093,12.296343881117629,18.53567232446819,32.68551064869945,36.740137765565926,26.195665144749874,24.60817305874141,12.609149755399956
2018-09-22,37.421253897402075,29.729054142745657,17.163702785689527,12.521109509598388,19.08203948123379,32.531355311142036,37.00527496977133,26.751571985050965,24.469670290319414,12.305719409074705
2018-09-23,37.28750118827482,29.93371598660091,18.009258330748395,12.80129923468857,19.994166920074488,32.34294092470726,37.207426751823135,27.24016886212099,24.316124030474203,12.095854335982295
2018-09-24,36.793551401886525,30.10533195881356,18.747142748805697,13.129072145687093,21.01053709083273,32.13803709579083,37.282922846756236,27.63104704643961,24.15008535204418,11.969377734596693
2018-09-25,36.27179812736641,30.241101034122714,19.368874114649632,13.496587331892888,21.86963244335097,31.93441343078845,37.16809298960554,27.893797808486518,23.974105327867797,11.91611280339187
2018-09-26,35.99182290626024,30.338222187267466,19.865970503068382,13.896003882604875,22.369402662646216,31.749839536095816,36.825002164137935,28.006691041654214,23.790735030783466,11.925882740841804
2018-09-27,35.97195908977983,30.393894392986898,20.229949988850137,14.319480887121975,22.545666374433686,31.60208501810866,36.31865634904815,27.982711130986466,23.602525533629613,11.988510745420449
2018-09-28,36.16772798155352,30.405316626020088,20.45233064678308,14.759177434743108,22.49370943960316,31.50891948322267,35.73979677176294,27.843521084439878,23.412027909244674,12.093820015601782
