AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
2018-01-10,100.0,36.0076188277395,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,0.3067931,95.77623468637779,4946724,,0.0,,27.743703110147877,,100.0,70.59581639734309,5.987848714595808,47,,,11.88898010020693,13.153346984526964,0.24608735,99.00080481296209,5884116,,0.0,,42.576610921940656,,100.0,86.51702207257759,3.726688294429786,75,,,12.298680220936609,11.43706583990847,0.2153154,95.84560685568796,4340967,,0.0,,11.177105690667396,
2018-01-11,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-12,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-13,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-14,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-15,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-16,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-17,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-18,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-19,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-20,100.0,41.95598349381021,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,0.28159709999999993,92.2458043926746,4946724,,0.0,,27.743703110147877,,100.0,81.99112238427391,5.987848714595808,47,,,11.88898010020693,13.153346984526964,0.2252128,94.1522924606406,5884116,,0.0,,42.576610921940656,,100.0,93.5489495248888,3.726688294429786,75,,,12.298680220936609,11.43706583990847,0.2031674,92.9811835766446,4340967,,0.0,,11.177105690667396,
2018-01-21,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-22,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-23,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-24,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-25,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-26,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-27,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-28,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-29,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-30,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-01-31,100.0,91.55430556704441,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,0.268573,94.12132102463259,4946724,,0.005,,27.743703110147877,,100.0,99.7563352826511,5.987848714595808,47,,,11.88898010020693,13.153346984526964,0.2169509,95.3162886936589,5884116,,0.0,,42.576610921940656,,100.0,100.03937007874,3.726688294429786,75,,,12.298680220936609,11.43706583990847,0.1970824,93.61912375958141,4340967,,0.0,,11.177105690667396,
2018-02-01,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-02,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-03,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-04,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-05,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-06,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-07,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-08,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-09,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-10,100.109923053862,100.179874088138,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,0.2634528,94.9794801309975,4946724,,0.013,,27.743703110147877,,100.0,100.0,5.987848714595808,47,,,11.88898010020693,13.153346984526964,0.213046,95.81182497257272,5884116,,0.0,,42.576610921940656,,100.0,100.0,3.726688294429786,75,,,12.298680220936609,11.43706583990847,0.1949378,94.0759358707767,4340967,,0.0,,11.177105690667396,
2018-02-11,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-12,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-13,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-14,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-15,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-16,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-17,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-18,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-19,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-20,100.888134916675,100.957988224728,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,0.2600958,96.03539700226759,4946724,,0.092,,27.743703110147877,,100.0,100.0,5.987848714595808,47,,,11.88898010020693,13.153346984526964,0.2104651,96.8631833395314,5884116,,0.0,,42.576610921940656,,100.0,100.0,3.726688294429786,75,,,12.298680220936609,11.43706583990847,0.1944506,95.4099142542335,4340967,,0.0,,11.177105690667396,
2018-02-21,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-22,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-23,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-24,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-25,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-26,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-27,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-02-28,107.775697250419,107.840819542947,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,0.2585138,97.2925805505536,4946724,,0.831,,27.743703110147877,,100.0,100.0,5.987848714595808,47,,,11.88898010020693,13.153346984526964,0.2086449,98.12636223435841,5884116,,0.0,,42.576610921940656,,100.0,100.0,3.726688294429786,75,,,12.298680220936609,11.43706583990847,0.1946699,97.02008209852457,4340967,,0.0,,11.177105690667396,
2018-03-01,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-02,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-03,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-04,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-05,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-06,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-07,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-08,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-09,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-10,109.965913168281,110.05826983415501,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,0.2593565,100.090268621948,4946724,,1.336,,27.743703110147877,,100.0,100.0,5.987848714595808,47,,,11.88898010020693,13.153346984526964,0.2036124,100.07161715481399,5884116,,0.0,,42.576610921940656,,100.0,100.0,3.726688294429786,75,,,12.298680220936609,11.43706583990847,0.1936449,99.60007881509192,4340967,,0.0,,11.177105690667396,
2018-03-11,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-12,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-13,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-14,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-15,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-16,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-17,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-18,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-19,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-20,104.013040440891,104.696218226906,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,0.2602873,100.701695284904,4946724,,1.233,,27.743703110147877,,100.0,100.0,5.987848714595808,47,,,11.88898010020693,13.153346984526964,0.2018471,100.92591627841401,5884116,,0.001,,42.576610921940656,,100.0,100.0,3.726688294429786,75,,,12.298680220936609,11.43706583990847,0.1915036,100.01051854784401,4340967,,0.0,,11.177105690667396,
2018-03-21,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-22,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
2018-03-23,,,3.1130065092724286,41,,,9.323227331978973,12.400240775699976,,,4946724,,,,27.743703110147877,,,,5.987848714595808,47,,,11.88898010020693,13.153346984526964,,,5884116,,,,42.576610921940656,,,,3.726688294429786,75,,,12.298680220936609,11.43706583990847,,,4340967,,,,11.177105690667396,
