1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Exchange rate (USD/LCU),FCS,Fatality,Lat,Lon,NDVI Anomaly,Population,Rainfall (mm),Ramadan,rCSI,h,val_loss,train_loss
36,51,91,61,46,31,0,0,26,0,76,36,41,24,30.985138,0.012111395
36,51,91,61,46,31,0,0,26,0,76,36,41,25,31.74278,0.008281517
36,51,91,61,46,31,0,0,26,0,76,36,41,26,38.262188,0.0103296125
36,51,91,61,46,31,0,0,26,0,76,36,41,27,37.017178,0.008397233
36,51,91,61,46,31,0,0,26,0,76,36,41,28,38.130173,0.010959693
36,51,91,61,46,31,0,0,26,0,76,36,41,29,34.011833,0.006772305
36,51,91,61,46,31,0,0,26,0,76,36,41,30,40.298534,0.006264266
,16,,,66,76,0,0,36,0,26,11,,1,0.22128828,0.009537169
,16,,,66,76,0,0,36,0,26,11,,2,0.7938838,0.01782812
,16,,,66,76,0,0,36,0,26,11,,3,1.7363904,0.021861339
,16,,,66,76,0,0,36,0,26,11,,4,3.2968822,0.027339114
,16,,,66,76,0,0,36,0,26,11,,5,4.622232,0.038529854
,16,,,66,76,0,0,36,0,26,11,,6,6.6159134,0.037133843
,16,,,66,76,0,0,36,0,26,11,,7,8.303706,0.042819783
,16,,,66,76,0,0,36,0,26,11,,8,10.351408,0.037903223
,16,,,66,76,0,0,36,0,26,11,,9,11.618204,0.0402992
,16,,,66,76,0,0,36,0,26,11,,10,13.477132,0.03909462
,16,,,66,76,0,0,36,0,26,11,,11,16.366457,0.04115514
,16,,,66,76,0,0,36,0,26,11,,12,17.171843,0.03833069
,16,,,66,76,0,0,36,0,26,11,,13,17.799862,0.042377967
,16,,,66,76,0,0,36,0,26,11,,14,16.385015,0.04051103
,16,,,66,76,0,0,36,0,26,11,,15,17.906757,0.038397152
,16,,,66,76,0,0,36,0,26,11,,16,20.491486,0.03284069
,16,,,66,76,0,0,36,0,26,11,,17,21.607119,0.038121346
,16,,,66,76,0,0,36,0,26,11,,18,21.591436,0.035591856
,16,,,66,76,0,0,36,0,26,11,,19,23.192387,0.033790573
,16,,,66,76,0,0,36,0,26,11,,20,24.89135,0.037999332
,16,,,66,76,0,0,36,0,26,11,,21,25.406986,0.026533796
,16,,,66,76,0,0,36,0,26,11,,22,28.610483,0.03474684
,16,,,66,76,0,0,36,0,26,11,,23,26.297995,0.02514046
,16,,,66,76,0,0,36,0,26,11,,24,27.175743,0.032355387
,16,,,66,76,0,0,36,0,26,11,,25,31.21878,0.026007654
,16,,,66,76,0,0,36,0,26,11,,26,31.537205,0.027548224
,16,,,66,76,0,0,36,0,26,11,,27,29.645432,0.022017056
,16,,,66,76,0,0,36,0,26,11,,28,35.045177,0.02330599
,16,,,66,76,0,0,36,0,26,11,,29,31.962414,0.021605598
,16,,,66,76,0,0,36,0,26,11,,30,35.914757,0.023433927
,,,,11,,0,,,,,,,1,0.1323061,0.022221897
,,,,11,,0,,,,,,,2,0.5267944,0.067317195
,,,,11,,0,,,,,,,3,1.2658828,0.14869018
,,,,11,,0,,,,,,,4,2.324064,0.25602034
,,,,11,,0,,,,,,,5,4.4517307,0.37707245
,,,,11,,0,,,,,,,6,6.406199,0.5233879
,,,,11,,0,,,,,,,7,8.509781,0.6583865
,,,,11,,0,,,,,,,8,12.062607,0.7428273
,,,,11,,0,,,,,,,9,13.984054,0.79924154
,,,,11,,0,,,,,,,10,16.029285,0.8843348
,,,,11,,0,,,,,,,11,18.517132,0.7688396
,,,,11,,0,,,,,,,12,18.985313,0.78763056
,,,,11,,0,,,,,,,13,20.99069,0.8286255
,,,,11,,0,,,,,,,14,21.492224,0.8309031
,,,,11,,0,,,,,,,15,22.413763,0.8120795
,,,,11,,0,,,,,,,16,23.273872,0.7449154
,,,,11,,0,,,,,,,17,27.177044,0.7695642
,,,,11,,0,,,,,,,18,25.877117,0.72453064
,,,,11,,0,,,,,,,19,29.742786,0.6480728
,,,,11,,0,,,,,,,20,31.78191,0.66764283
,,,,11,,0,,,,,,,21,30.34145,0.67520934
,,,,11,,0,,,,,,,22,34.10256,0.66733414
,,,,11,,0,,,,,,,23,33.09438,0.7372537
,,,,11,,0,,,,,,,24,38.230633,0.6293879
,,,,11,,0,,,,,,,25,38.346252,0.66665936
,,,,11,,0,,,,,,,26,37.12272,0.52282417
,,,,11,,0,,,,,,,27,41.402847,0.68156624
,,,,11,,0,,,,,,,28,49.098415,0.5535244
,,,,11,,0,,,,,,,29,46.590103,0.5302957
,,,,11,,0,,,,,,,30,46.80036,0.50363225
86,81,21,,16,,0,0,,0,,16,6,1,0.23682033,0.008084358
86,81,21,,16,,0,0,,0,,16,6,2,0.90352,0.013311548
86,81,21,,16,,0,0,,0,,16,6,3,2.119108,0.019942075
86,81,21,,16,,0,0,,0,,16,6,4,3.5885627,0.02323224
86,81,21,,16,,0,0,,0,,16,6,5,5.647588,0.025114903
86,81,21,,16,,0,0,,0,,16,6,6,7.4424763,0.027383558
86,81,21,,16,,0,0,,0,,16,6,7,9.882835,0.027171709
86,81,21,,16,,0,0,,0,,16,6,8,10.372478,0.027145669
86,81,21,,16,,0,0,,0,,16,6,9,11.690647,0.025159478
86,81,21,,16,,0,0,,0,,16,6,10,13.299846,0.027018202
86,81,21,,16,,0,0,,0,,16,6,11,13.287206,0.025216054
86,81,21,,16,,0,0,,0,,16,6,12,16.878895,0.021222604
86,81,21,,16,,0,0,,0,,16,6,13,18.24869,0.021129714
86,81,21,,16,,0,0,,0,,16,6,14,18.90523,0.021498876
86,81,21,,16,,0,0,,0,,16,6,15,18.276514,0.020636078
86,81,21,,16,,0,0,,0,,16,6,16,19.950083,0.020171348
86,81,21,,16,,0,0,,0,,16,6,17,20.976515,0.022511711
86,81,21,,16,,0,0,,0,,16,6,18,20.675686,0.018981349
86,81,21,,16,,0,0,,0,,16,6,19,23.47436,0.020153405
86,81,21,,16,,0,0,,0,,16,6,20,23.729774,0.017520098
86,81,21,,16,,0,0,,0,,16,6,21,23.265162,0.016549796
86,81,21,,16,,0,0,,0,,16,6,22,25.149649,0.016499106
86,81,21,,16,,0,0,,0,,16,6,23,26.27633,0.014953214
86,81,21,,16,,0,0,,0,,16,6,24,27.067959,0.016987115
86,81,21,,16,,0,0,,0,,16,6,25,24.747087,0.013619711
86,81,21,,16,,0,0,,0,,16,6,26,29.950945,0.014375213
86,81,21,,16,,0,0,,0,,16,6,27,28.676067,0.011605647
86,81,21,,16,,0,0,,0,,16,6,28,30.009787,0.010894009
86,81,21,,16,,0,0,,0,,16,6,29,30.864305,0.0090647675
86,81,21,,16,,0,0,,0,,16,6,30,28.247053,0.008403282
21,51,,91,6,76,0,0,86,0,6,56,81,1,0.27726534,0.00878022
21,51,,91,6,76,0,0,86,0,6,56,81,2,0.90554255,0.01173654
21,51,,91,6,76,0,0,86,0,6,56,81,3,2.1899607,0.014023684
21,51,,91,6,76,0,0,86,0,6,56,81,4,4.2328453,0.01774132
21,51,,91,6,76,0,0,86,0,6,56,81,5,6.0029507,0.021390354
21,51,,91,6,76,0,0,86,0,6,56,81,6,8.459893,0.020441849
21,51,,91,6,76,0,0,86,0,6,56,81,7,9.956946,0.02375082
21,51,,91,6,76,0,0,86,0,6,56,81,8,12.2859335,0.023163157
21,51,,91,6,76,0,0,86,0,6,56,81,9,13.457298,0.023199938
21,51,,91,6,76,0,0,86,0,6,56,81,10,16.16682,0.022320198
21,51,,91,6,76,0,0,86,0,6,56,81,11,17.147375,0.02323844
21,51,,91,6,76,0,0,86,0,6,56,81,12,17.797136,0.019856324
21,51,,91,6,76,0,0,86,0,6,56,81,13,18.879519,0.017673697
21,51,,91,6,76,0,0,86,0,6,56,81,14,21.089842,0.016877692
21,51,,91,6,76,0,0,86,0,6,56,81,15,21.031233,0.019093018
21,51,,91,6,76,0,0,86,0,6,56,81,16,23.846754,0.019447029
21,51,,91,6,76,0,0,86,0,6,56,81,17,25.178411,0.0151274735
21,51,,91,6,76,0,0,86,0,6,56,81,18,24.616491,0.013590381
21,51,,91,6,76,0,0,86,0,6,56,81,19,28.357838,0.014901034
21,51,,91,6,76,0,0,86,0,6,56,81,20,27.708004,0.014803324
21,51,,91,6,76,0,0,86,0,6,56,81,21,30.031113,0.013681614
21,51,,91,6,76,0,0,86,0,6,56,81,22,28.050077,0.011388068
21,51,,91,6,76,0,0,86,0,6,56,81,23,28.624247,0.010405797
21,51,,91,6,76,0,0,86,0,6,56,81,24,30.229067,0.011116141
21,51,,91,6,76,0,0,86,0,6,56,81,25,29.05803,0.008930709
21,51,,91,6,76,0,0,86,0,6,56,81,26,29.263416,0.008966016
21,51,,91,6,76,0,0,86,0,6,56,81,27,31.852774,0.0073160287
21,51,,91,6,76,0,0,86,0,6,56,81,28,30.667727,0.006362005
21,51,,91,6,76,0,0,86,0,6,56,81,29,31.582314,0.0063171834
21,51,,91,6,76,0,0,86,0,6,56,81,30,35.660095,0.005970077
1,56,56,36,66,,0,0,81,0,,21,21,1,0.2362678,0.008495878
1,56,56,36,66,,0,0,81,0,,21,21,2,0.8980207,0.015174091
1,56,56,36,66,,0,0,81,0,,21,21,3,2.1455517,0.019964918
1,56,56,36,66,,0,0,81,0,,21,21,4,3.5430224,0.02301887
1,56,56,36,66,,0,0,81,0,,21,21,5,5.4551306,0.026146544
1,56,56,36,66,,0,0,81,0,,21,21,6,7.261616,0.027835444
1,56,56,36,66,,0,0,81,0,,21,21,7,8.4789915,0.029141191
1,56,56,36,66,,0,0,81,0,,21,21,8,9.7857685,0.025689758
1,56,56,36,66,,0,0,81,0,,21,21,9,11.248385,0.02697077
1,56,56,36,66,,0,0,81,0,,21,21,10,12.476948,0.029444719
1,56,56,36,66,,0,0,81,0,,21,21,11,13.694566,0.032059386
1,56,56,36,66,,0,0,81,0,,21,21,12,14.503086,0.029456053
1,56,56,36,66,,0,0,81,0,,21,21,13,14.462702,0.028187148
1,56,56,36,66,,0,0,81,0,,21,21,14,16.079702,0.027066959
1,56,56,36,66,,0,0,81,0,,21,21,15,17.532448,0.021744447
1,56,56,36,66,,0,0,81,0,,21,21,16,19.60259,0.027701112
1,56,56,36,66,,0,0,81,0,,21,21,17,20.011395,0.023334356
1,56,56,36,66,,0,0,81,0,,21,21,18,19.163414,0.02379704
1,56,56,36,66,,0,0,81,0,,21,21,19,21.248947,0.022934055
1,56,56,36,66,,0,0,81,0,,21,21,20,24.349514,0.020349
1,56,56,36,66,,0,0,81,0,,21,21,21,28.676186,0.020685462
1,56,56,36,66,,0,0,81,0,,21,21,22,27.810799,0.019396447
1,56,56,36,66,,0,0,81,0,,21,21,23,29.666616,0.016177693
1,56,56,36,66,,0,0,81,0,,21,21,24,27.641937,0.017630123
1,56,56,36,66,,0,0,81,0,,21,21,25,31.728281,0.014110134
1,56,56,36,66,,0,0,81,0,,21,21,26,31.82908,0.01504777
1,56,56,36,66,,0,0,81,0,,21,21,27,33.61333,0.01655812
1,56,56,36,66,,0,0,81,0,,21,21,28,31.125452,0.015195338
1,56,56,36,66,,0,0,81,0,,21,21,29,31.11302,0.013971949
1,56,56,36,66,,0,0,81,0,,21,21,30,34.948093,0.014164798
61,11,21,11,86,,0,0,26,0,51,61,26,1,0.25238672,0.0067608007
61,11,21,11,86,,0,0,26,0,51,61,26,2,0.9038957,0.010753543
61,11,21,11,86,,0,0,26,0,51,61,26,3,2.0562544,0.012485425
61,11,21,11,86,,0,0,26,0,51,61,26,4,3.1762526,0.019762114
61,11,21,11,86,,0,0,26,0,51,61,26,5,5.6034927,0.020155817
61,11,21,11,86,,0,0,26,0,51,61,26,6,7.6204653,0.02145866
61,11,21,11,86,,0,0,26,0,51,61,26,7,8.516792,0.020415787
61,11,21,11,86,,0,0,26,0,51,61,26,8,9.445116,0.023283152
61,11,21,11,86,,0,0,26,0,51,61,26,9,11.767051,0.020962745
61,11,21,11,86,,0,0,26,0,51,61,26,10,14.335179,0.01869323
61,11,21,11,86,,0,0,26,0,51,61,26,11,14.871814,0.017387886
61,11,21,11,86,,0,0,26,0,51,61,26,12,15.782691,0.020006716
61,11,21,11,86,,0,0,26,0,51,61,26,13,16.569654,0.017514748
61,11,21,11,86,,0,0,26,0,51,61,26,14,17.891466,0.021042312
61,11,21,11,86,,0,0,26,0,51,61,26,15,17.493633,0.017663397
61,11,21,11,86,,0,0,26,0,51,61,26,16,20.136202,0.021614222
61,11,21,11,86,,0,0,26,0,51,61,26,17,25.109499,0.017580438
61,11,21,11,86,,0,0,26,0,51,61,26,18,23.211271,0.015625298
61,11,21,11,86,,0,0,26,0,51,61,26,19,24.850092,0.018385883
61,11,21,11,86,,0,0,26,0,51,61,26,20,25.634146,0.015407502
61,11,21,11,86,,0,0,26,0,51,61,26,21,28.193674,0.013756727
61,11,21,11,86,,0,0,26,0,51,61,26,22,33.087727,0.013847725
61,11,21,11,86,,0,0,26,0,51,61,26,23,31.460144,0.012318993
61,11,21,11,86,,0,0,26,0,51,61,26,24,38.653194,0.011753198
61,11,21,11,86,,0,0,26,0,51,61,26,25,35.51518,0.011577263
61,11,21,11,86,,0,0,26,0,51,61,26,26,38.25256,0.008130211
61,11,21,11,86,,0,0,26,0,51,61,26,27,40.38671,0.008460408
61,11,21,11,86,,0,0,26,0,51,61,26,28,43.880356,0.0064957817
61,11,21,11,86,,0,0,26,0,51,61,26,29,34.60017,0.00629762
61,11,21,11,86,,0,0,26,0,51,61,26,30,41.796307,0.006775602
,,,,66,,,,86,0,,,41,1,0.24023692,0.0064922194
,,,,66,,,,86,0,,,41,2,0.8343713,0.010934224
,,,,66,,,,86,0,,,41,3,1.9093646,0.012568121
,,,,66,,,,86,0,,,41,4,3.165554,0.015385915
,,,,66,,,,86,0,,,41,5,5.1135373,0.018941611
,,,,66,,,,86,0,,,41,6,7.1621275,0.02029303
,,,,66,,,,86,0,,,41,7,8.892914,0.023237996
,,,,66,,,,86,0,,,41,8,10.6901245,0.021163084
,,,,66,,,,86,0,,,41,9,12.095937,0.019202584
,,,,66,,,,86,0,,,41,10,14.069581,0.02175694
,,,,66,,,,86,0,,,41,11,14.797799,0.021634288
,,,,66,,,,86,0,,,41,12,17.9743,0.017476533
,,,,66,,,,86,0,,,41,13,19.60129,0.020986672
,,,,66,,,,86,0,,,41,14,20.165192,0.018844148
,,,,66,,,,86,0,,,41,15,19.51727,0.018897757
,,,,66,,,,86,0,,,41,16,22.42454,0.018939655
,,,,66,,,,86,0,,,41,17,24.534212,0.016651211
,,,,66,,,,86,0,,,41,18,25.730423,0.016763711
,,,,66,,,,86,0,,,41,19,24.784933,0.015704138
,,,,66,,,,86,0,,,41,20,28.017357,0.014899748
,,,,66,,,,86,0,,,41,21,28.659466,0.0134983985
,,,,66,,,,86,0,,,41,22,27.378777,0.012233539
,,,,66,,,,86,0,,,41,23,31.500317,0.012124813
,,,,66,,,,86,0,,,41,24,32.326046,0.010063192
,,,,66,,,,86,0,,,41,25,27.512367,0.011415572
,,,,66,,,,86,0,,,41,26,31.55864,0.009606383
,,,,66,,,,86,0,,,41,27,36.565197,0.0097658755
,,,,66,,,,86,0,,,41,28,35.985332,0.008039875
,,,,66,,,,86,0,,,41,29,39.150936,0.008737485
,,,,66,,,,86,0,,,41,30,34.756546,0.005425787
,,,,61,,,,,,,,,1,0.1889073,0.009273849
,,,,61,,,,,,,,,2,0.656462,0.018927256
,,,,61,,,,,,,,,3,1.5418669,0.03024607
,,,,61,,,,,,,,,4,2.837263,0.04214591
,,,,61,,,,,,,,,5,4.242542,0.05139528
,,,,61,,,,,,,,,6,6.5447717,0.052913155
,,,,61,,,,,,,,,7,8.024217,0.06815834
,,,,61,,,,,,,,,8,9.745158,0.07233177
,,,,61,,,,,,,,,9,11.575328,0.07497871
,,,,61,,,,,,,,,10,13.104255,0.08583801
,,,,61,,,,,,,,,11,16.134367,0.08846441
,,,,61,,,,,,,,,12,16.436872,0.08754075
,,,,61,,,,,,,,,13,17.788273,0.09575436
,,,,61,,,,,,,,,14,18.686653,0.07986802
,,,,61,,,,,,,,,15,20.778397,0.08966589
,,,,61,,,,,,,,,16,20.725693,0.08629412
,,,,61,,,,,,,,,17,23.149979,0.09811754
,,,,61,,,,,,,,,18,24.936737,0.091544226
,,,,61,,,,,,,,,19,29.970802,0.097516045
,,,,61,,,,,,,,,20,27.162569,0.08865377
,,,,61,,,,,,,,,21,32.153725,0.076438844
,,,,61,,,,,,,,,22,31.39888,0.08335768
,,,,61,,,,,,,,,23,34.52707,0.087634206
,,,,61,,,,,,,,,24,33.37659,0.07602573
,,,,61,,,,,,,,,25,34.716805,0.07730181
,,,,61,,,,,,,,,26,35.90285,0.086791
,,,,61,,,,,,,,,27,37.40112,0.078240864
,,,,61,,,,,,,,,28,39.429348,0.07883172
,,,,61,,,,,,,,,29,40.211353,0.068106145
,,,,61,,,,,,,,,30,43.401535,0.06420485
,,,,46,,,,,,,,,1,0.16379236,0.011898398
,,,,46,,,,,,,,,2,0.62289137,0.026277646
,,,,46,,,,,,,,,3,1.4145794,0.04276881
,,,,46,,,,,,,,,4,2.9523468,0.06941637
,,,,46,,,,,,,,,5,4.358213,0.09143001
,,,,46,,,,,,,,,6,6.385761,0.10985365
,,,,46,,,,,,,,,7,8.206278,0.13764936
,,,,46,,,,,,,,,8,10.45801,0.16022019
,,,,46,,,,,,,,,9,12.266545,0.15151878
,,,,46,,,,,,,,,10,13.644097,0.19134378
,,,,46,,,,,,,,,11,15.563912,0.18287557
,,,,46,,,,,,,,,12,17.815872,0.1651284
,,,,46,,,,,,,,,13,21.212275,0.1613578
,,,,46,,,,,,,,,14,19.994188,0.18159324
,,,,46,,,,,,,,,15,22.558958,0.17377862
,,,,46,,,,,,,,,16,25.352423,0.17712018
,,,,46,,,,,,,,,17,25.909765,0.16025126
,,,,46,,,,,,,,,18,30.568954,0.1752962
,,,,46,,,,,,,,,19,28.988691,0.16091776
,,,,46,,,,,,,,,20,29.498255,0.19972393
,,,,46,,,,,,,,,21,33.70408,0.1713049
,,,,46,,,,,,,,,22,35.722805,0.20562789
,,,,46,,,,,,,,,23,40.098663,0.18901442
,,,,46,,,,,,,,,24,38.503056,0.21084122
,,,,46,,,,,,,,,25,36.941734,0.18293597
,,,,46,,,,,,,,,26,40.736103,0.18732718
,,,,46,,,,,,,,,27,38.955322,0.16944103
,,,,46,,,,,,,,,28,44.60489,0.17213665
,,,,46,,,,,,,,,29,44.947884,0.15817687
,,,,46,,,,,,,,,30,42.61968,0.17182285
,,51,1,71,,0,,,0,,,,1,0.22047678,0.008245809
,,51,1,71,,0,,,0,,,,2,0.78514093,0.014559007
,,51,1,71,,0,,,0,,,,3,1.8723274,0.023010662
,,51,1,71,,0,,,0,,,,4,3.4480193,0.03194789
,,51,1,71,,0,,,0,,,,5,5.3150554,0.0341865
,,51,1,71,,0,,,0,,,,6,7.1678405,0.041184176
,,51,1,71,,0,,,0,,,,7,8.906534,0.043723162
,,51,1,71,,0,,,0,,,,8,10.73005,0.048273902
,,51,1,71,,0,,,0,,,,9,12.611392,0.047199804
,,51,1,71,,0,,,0,,,,10,13.73895,0.0501551
,,51,1,71,,0,,,0,,,,11,14.794338,0.04639616
,,51,1,71,,0,,,0,,,,12,18.613781,0.04404192
,,51,1,71,,0,,,0,,,,13,18.048326,0.047819585
,,51,1,71,,0,,,0,,,,14,21.078854,0.04301494
,,51,1,71,,0,,,0,,,,15,19.4848,0.035618186
,,51,1,71,,0,,,0,,,,16,19.35457,0.041173883
,,51,1,71,,0,,,0,,,,17,22.58164,0.044303954
,,51,1,71,,0,,,0,,,,18,23.840946,0.039640293
,,51,1,71,,0,,,0,,,,19,23.828068,0.040172953
,,51,1,71,,0,,,0,,,,20,24.36621,0.040138964
,,51,1,71,,0,,,0,,,,21,24.472603,0.03759035
,,51,1,71,,0,,,0,,,,22,24.048525,0.028869212
,,51,1,71,,0,,,0,,,,23,26.06077,0.02827386
,,51,1,71,,0,,,0,,,,24,28.94382,0.02855357
,,51,1,71,,0,,,0,,,,25,29.095871,0.027266419
,,51,1,71,,0,,,0,,,,26,35.348663,0.026071526
,,51,1,71,,0,,,0,,,,27,35.995193,0.027321152
,,51,1,71,,0,,,0,,,,28,39.11539,0.028373912
,,51,1,71,,0,,,0,,,,29,38.54467,0.024033831
,,51,1,71,,0,,,0,,,,30,42.721737,0.025977278
,66,,6,76,,0,,1,,,,6,1,0.23344217,0.007518879
,66,,6,76,,0,,1,,,,6,2,0.7947299,0.014551641
,66,,6,76,,0,,1,,,,6,3,1.8887967,0.019919941
,66,,6,76,,0,,1,,,,6,4,3.3453963,0.023937445
,66,,6,76,,0,,1,,,,6,5,5.0020823,0.031915847
,66,,6,76,,0,,1,,,,6,6,7.557099,0.03462222
,66,,6,76,,0,,1,,,,6,7,8.05812,0.034772087
,66,,6,76,,0,,1,,,,6,8,10.606168,0.036785737
,66,,6,76,,0,,1,,,,6,9,11.823493,0.03364451
,66,,6,76,,0,,1,,,,6,10,14.348625,0.032069772
,66,,6,76,,0,,1,,,,6,11,14.874498,0.033602912
,66,,6,76,,0,,1,,,,6,12,15.095914,0.036411308
,66,,6,76,,0,,1,,,,6,13,16.549282,0.034437735
,66,,6,76,,0,,1,,,,6,14,16.851528,0.03285613
,66,,6,76,,0,,1,,,,6,15,17.620384,0.0339479
,66,,6,76,,0,,1,,,,6,16,19.162333,0.03206354
,66,,6,76,,0,,1,,,,6,17,17.50726,0.028205266
,66,,6,76,,0,,1,,,,6,18,21.264301,0.03146973
,66,,6,76,,0,,1,,,,6,19,23.419415,0.032445434
,66,,6,76,,0,,1,,,,6,20,24.662848,0.029013054
,66,,6,76,,0,,1,,,,6,21,25.75918,0.02616709
,66,,6,76,,0,,1,,,,6,22,28.577862,0.029418623
,66,,6,76,,0,,1,,,,6,23,29.833923,0.027024958
,66,,6,76,,0,,1,,,,6,24,27.173615,0.02610025
,66,,6,76,,0,,1,,,,6,25,29.409029,0.021755468
,66,,6,76,,0,,1,,,,6,26,32.13279,0.023947554
,66,,6,76,,0,,1,,,,6,27,34.9985,0.02137243
,66,,6,76,,0,,1,,,,6,28,37.168045,0.01947583
,66,,6,76,,0,,1,,,,6,29,39.120937,0.020700054
,66,,6,76,,0,,1,,,,6,30,40.31764,0.018035429
,,,,91,,,0,,,,,,1,0.23071261,0.005324795
,,,,91,,,0,,,,,,2,0.81397057,0.007939384
,,,,91,,,0,,,,,,3,1.9018801,0.0099624125
,,,,91,,,0,,,,,,4,3.1559455,0.013978379
,,,,91,,,0,,,,,,5,4.625867,0.017108647
,,,,91,,,0,,,,,,6,6.3909693,0.01582676
,,,,91,,,0,,,,,,7,8.312099,0.019516336
,,,,91,,,0,,,,,,8,9.374245,0.01895223
,,,,91,,,0,,,,,,9,10.755903,0.015080456
,,,,91,,,0,,,,,,10,11.06225,0.015240175
,,,,91,,,0,,,,,,11,14.516189,0.016055087
,,,,91,,,0,,,,,,12,14.362696,0.01541347
,,,,91,,,0,,,,,,13,15.235671,0.014290503
,,,,91,,,0,,,,,,14,14.685855,0.015030936
,,,,91,,,0,,,,,,15,18.757334,0.014894425
,,,,91,,,0,,,,,,16,20.465208,0.014645761
,,,,91,,,0,,,,,,17,23.830494,0.014362724
,,,,91,,,0,,,,,,18,27.574043,0.014742225
,,,,91,,,0,,,,,,19,28.317663,0.015362719
,,,,91,,,0,,,,,,20,26.000273,0.010595514
,,,,91,,,0,,,,,,21,28.300611,0.011472428
,,,,91,,,0,,,,,,22,32.16498,0.00955721
,,,,91,,,0,,,,,,23,36.27464,0.010643602
,,,,91,,,0,,,,,,24,34.95468,0.006976376
,,,,91,,,0,,,,,,25,33.147064,0.0068769767
,,,,91,,,0,,,,,,26,37.37669,0.007019327
,,,,91,,,0,,,,,,27,35.00732,0.0063319434
,,,,91,,,0,,,,,,28,38.244392,0.005077565
,,,,91,,,0,,,,,,29,38.928814,0.005807188
