AdminStrata,Al-Hasakeh,Aleppo,Ar-Raqqa,As-Sweida,Damascus,Dar'a,Deir-ez-Zor,Hama,Homs,Lattakia,Quneitra,Rural Damascus,Tartous
Indicator,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG
2019-03-21,25.8621,32.7641,37.7595,20.7726,26.5517,26.8731,31.4613,28.8639,29.6593,29.7321,30.1095,31.6685,24.9699
2019-03-22,25.8621,32.7641,37.3791,20.7726,26.5517,26.3062,30.6587,29.0526,30.0972,29.7321,30.4428,31.7628,24.9699
2019-03-23,25.8621,32.94,34.9436,20.7726,26.5517,26.0187,29.215999999999998,29.1162,30.1105,29.7321,30.4428,31.8654,24.9699
2019-03-24,25.8621,32.755,34.3183,20.7726,26.5517,25.7775,28.5815,29.1595,30.3164,29.7321,30.4428,31.9311,24.9699
2019-03-25,25.8621,32.755,35.1441,20.7726,26.5517,25.7014,28.3191,29.1306,30.6317,29.7321,30.4428,31.9311,24.9699
2019-03-26,25.8621,31.4681,34.1027,20.7726,26.5517,26.211,26.0061,29.3293,30.5563,29.7321,31.3093,32.1266,24.9699
2019-03-27,25.8621,31.8201,34.9793,20.7726,26.5517,25.7281,24.6869,29.2685,30.3213,29.7321,,31.978,25.1973
2019-03-28,25.8621,32.0845,33.9524,20.7726,26.5517,25.6134,23.8773,29.087,30.4759,29.7321,,32.0531,25.1973
2019-03-29,25.8621,32.0845,33.1272,20.7726,26.5517,25.0809,21.5153,29.1859,30.1241,29.7321,,32.1309,25.1973
2019-03-30,25.8621,30.8602,34.1305,20.9251,26.5517,24.3539,21.697,29.1859,29.763,29.7321,,32.2114,25.1973
2019-03-31,25.8621,30.9892,33.7438,20.9251,26.5517,25.3083,23.7289,29.3289,29.9164,29.7321,,32.2114,25.1973
2019-04-01,26.808000000000003,28.8652,33.5975,21.7585,26.7535,26.1149,22.8569,29.7386,29.7127,29.6832,33.0722,32.72,27.6907
2019-04-02,27.5818,30.9416,33.0345,22.2458,24.7572,24.1183,24.4816,28.6499,27.9376,28.5571,34.8944,30.4876,25.0934
2019-04-03,27.1465,28.8227,33.8102,22.6085,26.1786,22.7409,26.0211,28.2007,28.1384,28.6033,,31.8194,26.5643
2019-04-04,26.3158,25.4867,33.946,25.3064,26.5315,22.9386,26.1352,29.3703,29.2119,27.5047,34.5141,30.4,29.245
2019-04-05,27.2603,21.7656,34.1854,26.3656,26.4317,23.3374,26.6404,31.5387,30.9733,26.2927,34.5141,29.6434,29.245
2019-04-06,27.6902,25.5546,33.0718,24.8938,26.8478,21.5141,26.3475,29.2319,28.1474,28.8582,33.0148,31.2157,30.5947
2019-04-07,31.5875,24.9263,32.6847,27.7275,26.0263,19.9396,26.824,28.4932,26.8678,26.3007,34.1588,31.6742,29.4764
2019-04-08,33.2299,23.7802,32.2189,27.1763,26.5955,20.9937,27.5957,32.2521,29.3482,24.9661,34.1588,30.3966,28.5753
2019-04-09,31.8907,24.3592,31.5722,27.3673,25.7308,20.2606,27.3105,31.0536,28.1267,24.6253,36.7706,30.1166,29.3082
2019-04-10,32.3226,24.0357,31.8662,27.428,24.6611,21.3605,29.0022,28.5504,26.5714,23.9852,37.1267,29.8164,28.4373
2019-04-11,33.7537,25.3943,31.6693,28.3456,24.0817,19.8814,28.6731,28.9673,26.7731,22.8707,38.525999999999996,30.7998,27.6271
2019-04-12,34.564,25.3943,31.8734,28.4607,24.5971,19.3261,28.6541,29.203000000000003,27.2716,22.0905,38.525999999999996,30.421,27.883000000000003
2019-04-13,34.9089,25.038,30.8229,26.5718,23.6975,19.3365,28.1911,29.5996,27.3804,17.4279,38.525999999999996,30.8965,26.2745
2019-04-14,36.0825,25.3765,30.4708,27.1889,23.9738,18.7994,27.6258,30.111,26.8685,18.1363,39.5189,31.4085,25.0
2019-04-15,36.0825,25.3765,30.1255,26.4317,24.2506,19.2554,26.8971,30.1969,26.8157,19.7183,43.1548,31.4569,25.0963
2019-04-16,36.6317,24.451999999999998,28.0364,28.1893,23.7027,20.4229,26.730999999999998,29.7434,27.6552,20.4894,48.9865,32.1941,25.3921
2019-04-17,36.6317,25.1502,27.2496,28.9503,23.1668,21.0022,27.1595,29.864,27.3365,21.0478,46.4701,32.7289,26.4544
2019-04-18,36.6317,24.9945,25.67,26.6325,21.5843,20.2036,27.2011,30.395,26.8388,21.0478,,32.5465,26.5764
2019-04-19,36.6317,24.1733,26.0587,26.6325,22.6848,21.0771,27.2471,30.2962,27.3542,21.0478,,32.6002,26.824
2019-04-20,36.6317,23.899,28.1623,27.0481,23.1778,21.2884,28.2739,29.9926,27.3076,21.0478,,32.6316,26.824
2019-04-21,36.6317,23.94,28.2183,27.0481,22.7796,21.2547,27.8576,29.9425,26.9619,21.0478,,32.7431,26.824
2019-04-22,36.6317,23.7422,28.2669,27.0481,22.2125,21.2547,27.9599,29.8255,27.0665,21.0478,,32.6602,26.824
2019-04-23,36.6317,23.7422,28.9848,27.0481,22.2125,21.3135,29.0015,29.8576,26.9619,21.0478,,32.6205,26.824
2019-04-24,36.6317,23.8389,29.4771,27.0481,22.2125,21.3328,29.5528,29.9063,26.8853,21.0478,,32.5796,26.824
2019-04-25,36.6317,23.8389,28.4175,27.0481,22.2125,21.5793,29.767,29.9392,26.3287,21.0478,,32.5796,26.824
2019-04-26,36.6317,23.8788,28.4175,27.0481,22.2125,21.7653,29.767,30.0918,26.3287,21.0478,,32.5432,26.824
2019-04-27,36.6317,23.8788,28.7923,27.0481,22.2125,21.8171,30.0782,30.0715,26.4091,21.0478,,32.5432,26.824
2019-04-28,36.6317,23.8788,28.7923,27.0481,22.2125,21.8171,30.0782,30.0715,26.4091,21.0478,,32.5432,26.824
2019-04-29,36.6317,23.8788,28.6209,27.0481,22.2125,21.8171,29.7166,30.0715,26.4091,21.0478,,32.5432,26.824
2019-04-30,36.6317,23.8788,28.6209,27.0481,22.2125,21.8171,29.7166,30.0715,26.4091,21.0478,,32.5432,26.824
2019-05-01,35.2158,26.0117,30.2561,26.5306,22.3621,20.4223,30.7023,30.3001,26.5521,21.3156,,31.9441,27.4918
2019-05-02,34.5948,28.89,30.0286,25.3095,23.1483,18.8901,32.0232,28.2976,25.7442,19.4257,,30.8288,24.1814
2019-05-03,33.692,27.9045,30.2776,24.7318,24.0519,20.0285,29.9441,27.74,25.9191,19.434,,31.21,24.4721
2019-05-04,33.8774,28.4617,30.5988,26.7946,23.7146,20.8397,29.976999999999997,28.3754,26.5174,21.4684,,30.4834,23.4718
2019-05-05,33.9453,34.4442,31.064,25.1549,22.9441,20.8779,30.772,24.4237,24.5369,21.5475,,31.5657,21.5174
2019-05-06,34.586,35.46,30.9444,24.6165,22.6723,20.683000000000003,30.5197,24.2067,24.3689,21.3385,,32.0989,21.5174
2019-05-07,34.3017,33.1312,31.0924,26.2089,20.07,21.3893,29.5561,22.7511,24.2705,23.7885,,30.1841,18.1446
2019-05-08,25.4144,29.9906,29.7451,19.6399,20.2967,22.7515,28.7186,23.6645,23.9065,27.7778,,27.9133,17.8505
2019-05-09,24.2424,36.2882,29.9317,20.4082,17.7165,21.1665,27.7098,13.1907,15.774000000000001,28.3019,,30.6709,18.4286
2019-05-10,26.7261,34.8015,30.7785,20.3897,17.9701,23.0221,27.2905,12.2031,16.5199,28.3465,,30.9619,15.2635
2019-05-11,25.0746,32.3396,25.246,20.8623,17.2535,22.1169,25.246,16.4053,18.6688,25.8575,,30.9498,12.0267
2019-05-12,26.7409,31.8566,27.7386,19.5783,18.4906,22.8313,27.7386,16.5528,19.8063,25.9239,,26.8757,12.7059
2019-05-13,25.0653,28.5349,26.2572,19.174,17.5313,22.0779,26.2572,15.5879,18.7936,28.639,,24.7131,13.7634
2019-05-14,23.9401,27.1198,25.1171,18.3616,15.7696,21.0721,25.1171,18.7816,20.4159,29.1145,,22.9993,13.2597
2019-05-15,22.695,24.0122,27.4237,15.873,16.1994,21.1197,27.4237,18.7465,20.634,26.3037,,20.8382,13.7206
2019-05-16,31.6222,23.5497,28.2082,16.0075,14.2684,19.5279,28.2082,17.3951,19.2416,24.0232,,20.8859,14.3376
2019-05-17,30.7692,23.5497,28.5438,9.86079,14.3135,17.1857,28.5438,17.9756,17.0134,24.3682,,21.1048,13.2563
2019-05-18,29.6593,23.3204,25.8657,9.78474,13.6884,15.1306,25.8657,16.3541,14.835,21.576999999999998,,20.2628,14.7251
2019-05-19,27.8719,23.3204,25.1385,9.15751,13.0615,14.6107,25.1385,14.7028,13.2951,24.6826,,19.2787,16.3671
2019-05-20,27.8075,23.3204,22.8063,8.73744,14.0067,14.0713,22.8063,14.082,12.4202,23.6807,,18.232,14.6552
2019-05-21,26.8318,23.3204,22.0396,8.624410000000001,15.012,13.6619,22.0396,14.4161,13.7404,23.6807,,17.639,13.3508
2019-05-22,29.9345,23.3204,18.9151,9.468919999999999,14.7173,15.8642,18.9151,16.4864,15.2234,25.9823,,17.2721,12.439
2019-05-23,28.0128,23.3204,23.8251,10.2402,13.6743,16.8134,18.2803,16.1682,14.937999999999999,26.6904,,17.1134,11.9326
2019-05-24,28.0128,23.3204,22.9306,10.2402,13.6743,16.8134,16.3931,16.1682,14.937999999999999,26.6904,,16.9842,11.9326
2019-05-25,25.883000000000003,23.3204,22.4675,9.88969,13.1798,17.1523,15.4161,16.9618,15.849,25.4813,,16.5457,11.9147
2019-05-26,25.2565,23.3204,21.0172,10.251,12.3992,16.9149,14.6871,17.747,16.0764,25.655,,16.0137,11.3501
2019-05-27,24.714000000000002,23.3204,20.9729,10.0381,11.9042,16.9149,14.5936,16.9922,15.3568,25.9498,,15.3959,11.1901
2019-05-28,25.5762,22.8997,20.6527,9.734810000000001,11.6781,16.6082,13.9182,17.0239,16.0163,25.0655,,15.2915,10.911
2019-05-29,25.5762,22.587,19.8405,9.54261,11.870999999999999,16.8918,13.5785,17.0719,15.6228,23.5097,,15.1933,10.0511
2019-05-30,25.5762,22.5245,21.5511,10.9239,11.3333,15.9148,15.5152,16.7791,15.2947,23.5097,,15.1393,10.0511
2019-05-31,25.5762,22.5245,21.5511,10.9239,11.3333,15.9148,15.5152,16.7791,15.2947,23.5097,,15.1393,10.0511
2019-06-01,26.6667,20.6644,18.8286,12.1338,10.5703,16.1765,11.6872,15.1578,14.9866,22.3945,,15.2852,8.3089
2019-06-02,27.2664,19.8955,19.6847,12.8002,8.30301,14.8085,11.1568,16.4055,17.0775,22.7451,,14.0129,7.672630000000001
2019-06-03,27.4568,18.5556,20.3106,13.1249,9.59877,15.9432,11.735,15.7648,16.3273,22.9539,,13.2673,9.620989999999999
2019-06-04,27.8825,18.1599,20.1084,11.7339,8.46875,14.4959,12.4298,15.8153,16.6737,22.7953,,13.4998,9.2827
2019-06-05,28.2541,16.6814,20.1985,11.8691,7.675160000000001,14.7045,12.6199,16.0862,16.5124,22.7953,,11.7036,9.2827
2019-06-06,27.6586,15.3609,20.2448,12.0355,7.73676,14.8637,12.7175,16.1794,16.5845,22.9008,,11.1745,9.2827
2019-06-07,27.3504,15.124,20.8967,12.2555,7.87582,15.1963,13.5424,16.0897,16.3983,21.4656,,10.4423,9.55691
2019-06-08,30.5663,15.2371,21.5905,13.4415,8.07911,14.6029,13.8425,16.8178,17.9828,21.1114,,11.2697,10.0213
2019-06-09,27.2944,16.0281,21.7938,12.1056,8.744760000000001,15.3919,13.9859,17.1194,18.5715,20.275,,10.3182,9.56799
2019-06-10,26.9984,17.6117,23.1209,14.339,8.68773,15.4251,14.0383,16.0603,17.0523,20.7514,,10.5519,9.169210000000001
2019-06-11,26.7187,18.6638,23.4645,15.6286,8.57722,16.4841,14.1484,15.9492,16.7021,21.6135,35.1351,11.5241,8.921330000000001
2019-06-12,26.362,21.7424,25.3799,16.2288,10.5768,18.9956,16.8585,15.9902,15.9047,24.1584,40.4762,12.0295,9.043569999999999
2019-06-13,28.462,23.0089,25.8767,15.5654,11.1185,18.4632,17.29,15.522,15.33,22.5487,40.4762,11.5669,7.87195
2019-06-14,28.9879,22.7721,28.340999999999998,15.8679,11.3957,18.7304,18.3054,14.2928,14.8354,22.4334,37.5,11.6615,8.17216
2019-06-15,30.113000000000003,24.5051,29.159000000000002,16.48,12.415999999999999,19.1622,16.7196,15.0107,15.2634,21.7731,37.8378,12.0623,8.71172
2019-06-16,27.5429,25.6109,26.7185,16.714000000000002,13.3554,19.3662,16.8063,17.2084,17.8581,23.0345,34.2857,11.5575,7.142860000000001
2019-06-17,27.5429,25.6829,27.9287,16.714000000000002,14.6958,19.1386,19.3596,17.0954,17.6315,23.0345,32.4324,11.3959,8.05074
2019-06-18,27.8384,26.2427,30.6109,18.0446,15.0849,19.021,21.7712,17.5277,18.2011,23.9504,35.0,11.1669,10.0091
2019-06-19,28.5793,26.18,33.9616,19.0651,15.5323,21.3464,24.3084,18.2019,18.7842,22.7846,35.0,11.4389,9.39075
2019-06-20,28.6334,26.0274,32.2866,19.5063,15.2133,20.9286,25.5255,18.659000000000002,19.3939,23.1893,34.7107,11.8023,9.79924
2019-06-21,29.1955,26.0274,32.6021,19.6361,15.4553,20.4103,26.1913,18.6974,18.9254,23.1893,35.2941,12.0439,10.2142
2019-06-22,27.308000000000003,26.0274,35.0125,19.4451,15.6232,19.3799,26.9159,18.373,18.1005,22.0663,41.3793,11.7947,10.5834
2019-06-23,28.5928,26.108,35.2239,19.2442,16.3698,18.7876,27.552,18.6473,18.2563,21.5563,39.3443,11.7014,10.8265
2019-06-24,28.5928,25.9679,34.333,19.2442,16.3698,19.0572,27.2802,19.0817,18.1903,21.5563,39.3443,11.6431,10.8265
2019-06-25,30.4279,25.4448,33.9122,19.6569,16.6402,18.7856,27.8934,18.3924,17.3927,22.1143,39.3443,11.7461,10.7588
2019-06-26,31.0786,25.5491,34.0196,19.8899,17.1328,18.9426,28.8339,17.6738,17.2102,21.9356,43.6364,12.0502,11.1339
2019-06-27,31.7746,25.5809,33.9897,20.192999999999998,17.4965,18.9426,28.7708,18.369,17.8627,21.5637,43.6364,12.4669,11.2576
2019-06-28,31.0964,26.0035,34.0497,20.6654,17.6784,19.1797,28.8972,18.3431,17.4159,22.0936,,12.5319,11.5245
2019-06-29,31.0964,26.2889,34.7785,20.9929,17.9162,18.9237,28.9834,18.5399,17.6992,23.1744,,12.6017,12.5448
2019-06-30,31.0964,26.5131,33.9968,20.2927,19.0593,18.9348,28.1388,18.7324,17.9008,23.1744,,12.6405,12.5448
2019-07-01,30.7232,28.5197,33.9643,19.3572,19.8801,17.8976,29.5952,18.855999999999998,18.3554,21.5918,,13.377,13.828
2019-07-02,30.0238,28.7439,34.0407,18.3365,20.3847,17.6361,28.7687,22.2268,21.2422,22.3301,50.3356,13.0059,13.9241
2019-07-03,29.4903,29.9782,35.6066,17.7515,21.8108,18.3497,30.0793,23.1642,19.7865,21.3807,,13.1408,18.4606
2019-07-04,29.7227,31.7134,36.5995,17.094,20.7813,16.7419,31.3972,23.7255,20.686,19.8935,,14.1622,16.372
2019-07-05,29.7227,32.7566,37.3388,17.4927,21.2287,16.9365,31.4338,24.0775,20.9298,20.0622,,13.8898,17.0707
2019-07-06,29.7352,32.3229,37.1437,17.340999999999998,20.272000000000002,16.2174,31.0221,22.9172,19.8456,19.5001,,15.7437,16.9326
2019-07-07,30.4467,35.1278,36.1893,17.9837,19.7115,16.3569,30.5317,22.5153,19.3381,18.7682,,15.5288,16.7582
2019-07-08,31.4422,35.5488,35.9148,17.2911,20.4492,16.3472,29.9526,22.5299,19.7341,19.3322,,16.1213,16.5195
2019-07-09,32.0559,35.0307,35.1969,17.7945,20.3037,16.9303,28.7308,21.5879,19.0267,19.5217,44.9251,16.0126,15.7853
2019-07-10,32.1569,35.3628,35.9774,20.1396,19.4655,15.7406,29.3479,22.6415,19.5557,19.1781,44.7094,16.046,17.1073
2019-07-11,33.1547,34.9467,34.5697,17.6273,19.9147,15.587,29.1815,23.3657,21.9904,18.3902,44.7094,16.6071,18.0016
2019-07-12,33.9878,35.6443,33.8052,16.2208,20.7562,14.6161,29.0911,23.5956,22.206999999999997,17.8117,43.4451,15.978,18.4838
2019-07-13,33.9572,34.3454,33.3063,14.6636,19.9095,11.109000000000002,29.7228,23.6271,23.0553,15.1822,36.5854,15.6435,19.118
2019-07-14,30.3816,35.3495,33.1826,14.4969,19.375,11.3658,28.8149,23.7395,24.5548,13.7702,34.9854,19.1132,21.0909
2019-07-15,30.3816,35.0425,33.4065,15.4555,18.7615,11.209000000000001,29.6219,24.2508,24.2845,13.5768,33.7553,18.6794,19.7279
2019-07-16,29.5795,36.1582,32.1618,14.8433,16.4004,11.048,28.2813,23.7752,24.5234,14.2857,31.6456,17.8388,18.9562
2019-07-17,28.3797,35.4337,34.4706,16.0428,16.4867,10.7067,29.5946,22.5315,22.9866,11.4318,29.1829,19.3492,19.7208
2019-07-18,28.3797,35.9313,33.7616,15.1676,15.2519,11.4272,27.4015,22.6061,22.7288,11.4318,28.9017,19.4396,19.7902
2019-07-19,28.5816,35.8528,32.6905,13.9413,15.1862,10.6303,25.8388,22.8743,23.0521,11.4318,26.5849,19.1783,17.9688
2019-07-20,28.6836,35.544000000000004,33.5714,12.991,15.2226,10.9241,26.066,22.5961,23.7715,11.4318,24.1187,19.1965,17.9688
2019-07-21,28.6836,35.7365,33.5899,12.991,15.2226,12.0829,27.6094,22.6423,24.5464,11.4318,23.4657,19.1697,17.9688
2019-07-22,28.6836,35.4399,33.1147,12.991,15.2226,12.0829,26.9908,22.9676,24.2564,11.4318,23.4657,19.1177,17.9688
2019-07-23,28.6836,35.4031,33.3251,12.991,15.2226,12.3438,27.4349,22.1694,24.0689,11.4318,19.8556,19.357,17.9688
2019-07-24,28.6836,35.3657,33.0972,12.991,15.2226,12.409,26.9539,22.1473,23.8877,11.4318,19.6195,19.3686,17.9688
2019-07-25,28.6836,35.4116,32.6914,12.991,15.2226,11.6632,27.0502,21.6176,23.607,11.3347,18.623,19.3302,17.9688
2019-07-26,28.6836,35.6245,33.3648,12.991,15.2226,11.798,27.4238,21.7321,23.8987,11.3347,18.623,19.3589,17.9688
2019-07-27,28.6836,35.746,35.5013,12.991,15.2226,11.4705,27.19,22.0311,23.6025,11.3347,17.2594,19.3915,17.9688
2019-07-28,28.6836,35.6168,34.0452,12.991,15.2226,12.3494,27.0179,21.9776,23.4972,11.3347,18.5538,19.4087,17.9688
2019-07-29,28.6836,35.8122,32.5799,12.991,15.2226,12.2437,26.8446,22.8876,24.3127,11.3347,20.2066,19.3827,17.9688
2019-07-30,28.6836,35.8761,32.4855,12.991,15.2226,11.9228,27.1372,22.704,24.386,11.3347,20.0267,19.3561,17.9688
2019-07-31,28.6836,36.0802,32.9169,12.991,15.2226,12.0302,27.1882,22.772,24.5355,11.3347,20.0267,19.3561,17.9688
2019-08-01,30.3285,34.0131,33.3862,14.5985,14.3407,12.8409,25.463,23.2071,24.3892,15.1427,18.4453,19.1799,16.2162
2019-08-02,31.495,33.6705,33.848,15.1362,14.1188,13.181,26.3829,20.5799,21.737,14.6171,16.7832,19.53,16.5975
2019-08-03,30.2127,32.0697,32.5664,14.2857,15.9164,13.5075,25.4025,18.4515,21.5807,18.3119,18.3006,19.6679,12.3728
2019-08-04,28.805999999999997,33.715,32.2629,15.025,16.1746,13.8791,25.1876,18.5756,21.4699,18.9517,18.792,19.0141,12.5453
2019-08-05,28.003,34.0489,32.188,14.9502,15.9418,13.6951,25.0296,18.8405,21.4919,18.8402,18.792,18.7727,12.4412
2019-08-06,27.2981,33.6251,32.3883,15.8139,16.2351,13.9959,25.3815,20.7071,23.4041,18.575,16.1074,17.1152,11.7198
2019-08-07,25.7988,27.971999999999998,32.7999,14.218,15.6144,14.2188,25.4301,21.3325,24.3422,20.3372,15.9645,18.0443,10.4875
2019-08-08,24.1785,26.3365,32.8732,14.6199,14.3418,14.5025,25.154,20.8718,23.8431,19.1309,16.6282,18.7286,11.3098
2019-08-09,20.665,27.5765,33.4472,13.6555,13.5774,14.3685,26.2019,21.5784,24.3114,19.1962,14.6699,19.0914,11.7748
2019-08-10,21.3964,26.3876,33.8853,15.1025,14.5582,15.3081,25.7493,19.252,22.6252,20.5523,17.4009,19.643,13.4283
2019-08-11,21.0152,26.4942,34.1345,15.379000000000001,14.7465,15.4835,25.9189,19.7606,22.4711,20.712,17.8733,19.4934,13.0534
2019-08-12,21.0152,26.4942,34.1345,15.379000000000001,14.7465,15.4835,25.9189,19.7606,22.4711,20.712,17.8733,19.4934,13.0534
2019-08-13,14.1428,24.7358,32.5778,15.4015,12.4979,16.3459,22.6985,21.4236,24.2701,15.9059,16.5909,19.5611,13.8575
2019-08-14,16.176,27.3665,31.566999999999997,15.4185,14.9368,16.3521,23.186999999999998,21.1738,23.4733,15.9972,15.3361,18.1826,11.8308
2019-08-15,15.7259,27.319000000000003,32.0139,13.1675,15.9415,15.4187,22.4844,20.9844,23.9926,18.5124,14.7177,17.5463,12.3609
2019-08-16,15.9954,27.4105,32.468,13.8249,18.4136,16.0973,23.7261,21.015,23.6574,18.5124,14.898,18.5505,13.2188
2019-08-17,19.7339,27.2744,31.3892,13.48,17.7328,16.8585,22.5635,20.7549,23.7938,18.1863,16.39,17.7347,12.0406
2019-08-18,20.1313,27.373,32.1182,13.7538,17.1724,17.0216,24.3653,20.781999999999996,24.6293,18.0973,17.7453,17.6892,11.8824
2019-08-19,20.1313,27.2404,31.5045,13.7538,17.7824,17.3399,23.912,20.6544,24.8707,18.0973,17.5983,17.8672,11.8824
2019-08-20,20.1313,27.8257,29.4117,13.7538,17.7162,15.7487,22.4707,20.6834,24.4621,18.0973,17.6715,17.9046,11.8824
2019-08-21,20.1313,27.6913,28.9482,13.7538,17.7162,15.5352,20.3835,20.6957,24.1201,18.0973,21.9758,17.8319,11.8824
2019-08-22,20.1313,27.908,29.2765,13.7538,17.7162,14.9313,20.6544,20.636,24.326,18.0973,20.6049,17.8736,11.8824
2019-08-23,20.1313,28.1336,28.9898,13.7538,17.7162,14.9626,20.9807,20.7764,24.619,18.0973,21.0832,17.843,11.8824
2019-08-24,20.1313,28.135,29.4168,13.7538,17.7162,16.1145,22.0042,20.8479,24.7713,18.0973,21.5842,17.7632,11.8824
2019-08-25,20.1313,28.1162,29.3526,13.7538,17.7162,16.2335,21.9966,20.8704,25.1253,18.2311,22.1095,17.8465,11.8824
2019-08-26,20.1313,28.1189,29.3526,13.7538,17.7162,16.168,21.9966,20.8704,25.1253,18.2311,22.1095,17.8465,11.8824
2019-08-27,20.1313,28.0951,28.9087,13.7538,17.7162,16.3345,22.1593,20.6109,25.4734,18.2311,22.8512,17.8417,11.8824
2019-08-28,20.1313,28.3123,29.7896,13.7538,17.7162,15.6458,22.395,20.5943,25.8042,18.2311,22.0957,17.8238,11.8824
2019-08-29,20.1313,27.8002,30.8193,13.7538,17.7162,15.6321,22.5167,19.3863,24.8478,18.2311,19.4064,17.8473,11.8824
2019-08-30,20.1313,27.7386,31.0339,13.7538,17.7162,15.9153,22.5421,19.3863,24.8478,18.2311,20.1422,17.8784,11.8824
2019-08-31,20.1313,27.5007,30.8366,13.7538,17.7162,16.1544,22.5188,19.3863,24.8478,18.2311,20.1422,17.8784,11.8824
2019-09-01,22.0755,27.9342,29.5696,14.9355,17.236,15.6385,21.8987,19.4278,25.7721,20.9067,20.0472,21.6892,11.6564
2019-09-02,23.5993,26.6574,32.1411,12.8243,16.8988,16.259,26.2398,20.4509,26.2151,25.6987,20.0828,22.0021,11.9644
2019-09-03,25.2009,26.8128,33.4657,14.9396,14.9188,16.2007,27.7837,21.6112,26.1755,23.8191,18.2796,23.6155,12.2437
2019-09-04,26.8769,26.8958,33.141999999999996,14.5917,16.1429,16.3087,26.8236,22.6826,26.8597,24.4906,18.2796,24.483,13.2412
2019-09-05,29.6244,26.508000000000003,32.9396,14.1439,16.5945,16.4562,26.6738,22.1475,26.699,25.3679,18.2796,24.8449,13.0534
2019-09-06,30.115,27.3996,32.9304,13.3203,17.0169,16.8511,26.7065,21.3363,25.9646,26.3809,18.7638,25.2654,13.8138
2019-09-07,30.058000000000003,28.0209,34.3232,13.1284,17.523,16.7931,29.1949,21.3087,25.8077,25.0843,18.8053,25.5766,14.7294
2019-09-08,32.4513,29.3798,33.9487,17.9554,17.4505,17.0378,29.5925,23.5287,27.309,25.1639,20.2505,24.2946,14.1914
2019-09-09,31.6517,33.857,34.3954,16.7116,18.3028,16.651,29.3097,23.5718,27.6439,25.7255,18.9453,23.6254,14.58
2019-09-10,30.5894,32.6035,34.2487,14.9933,17.941,16.7878,30.3933,24.5663,29.151,25.736,15.2425,25.2344,13.0092
2019-09-11,30.4765,33.032,33.239000000000004,14.3223,17.6674,16.3622,29.9778,25.7454,30.9305,26.1496,17.3361,24.7612,14.0441
2019-09-12,31.9641,32.3916,33.0554,14.2857,18.5431,16.8954,30.2327,24.4053,29.9248,26.5031,17.119,25.1293,15.4074
2019-09-13,34.8688,34.2594,33.5921,15.0702,19.7133,16.9161,31.2634,23.8863,29.215999999999998,29.8209,18.1818,25.9746,14.2243
2019-09-14,37.2367,33.7731,34.9279,15.7208,18.5185,18.6199,31.0164,26.1659,31.8824,30.3064,20.0489,26.4229,15.0402
2019-09-15,39.3413,34.1592,35.2655,17.6009,18.0166,19.7932,33.4644,28.2954,32.791,30.3806,21.6359,28.3215,15.3079
2019-09-16,39.3413,33.8408,35.9407,15.9002,17.2796,18.9479,32.917,31.7855,34.6647,30.3806,21.2987,28.4328,19.0102
2019-09-17,40.8438,34.3806,36.2302,15.0873,18.6307,19.2313,33.3755,29.1225,32.1299,34.3578,19.9475,28.3866,24.6305
2019-09-18,40.7188,33.7118,36.2633,15.8311,19.5993,18.8546,33.7139,29.3904,30.2678,34.5582,21.5223,28.5462,25.8042
2019-09-19,40.7188,33.778,36.8486,15.8311,18.3391,18.5257,34.5689,30.0037,29.7541,34.5582,24.1645,28.3339,26.3067
2019-09-20,40.7188,33.608000000000004,36.9948,15.8311,18.4692,18.1253,34.5518,30.2,29.7541,34.5582,26.0388,28.2242,26.3067
2019-09-21,40.7188,33.5584,38.0235,15.8311,18.4692,17.8915,35.0491,30.6109,30.1191,34.5582,21.148000000000003,28.285999999999998,26.3067
2019-09-22,40.7188,33.6029,38.2402,15.8311,18.4692,18.7326,35.4757,30.2306,29.9145,34.5582,23.4899,28.436,26.3067
2019-09-23,40.7188,33.6029,37.7191,15.8311,18.4692,18.7326,35.4141,30.0855,30.1514,34.5582,23.0263,28.436,26.3067
2019-09-24,40.7188,33.5999,37.6817,15.8311,18.4692,17.6859,34.6487,30.0855,30.1514,34.5582,22.4359,28.5335,26.3067
2019-09-25,40.7188,33.6758,39.074,15.8311,18.4692,17.6859,34.8133,30.0855,30.1514,34.5582,22.1814,28.5335,26.3067
2019-09-26,40.7188,33.6736,38.7065,15.8311,18.4692,17.8267,34.7699,30.0855,30.1514,34.5582,22.1814,28.5335,26.3067
2019-09-27,40.7188,33.671,38.3856,15.8311,18.4692,17.8267,34.7319,30.0855,30.1514,34.5582,23.028000000000002,28.5335,26.3067
2019-09-28,40.7188,33.671,37.4805,15.8311,18.4692,17.8267,34.6249,30.0855,30.1514,34.5582,23.028000000000002,28.5335,26.3067
2019-09-29,40.7188,34.0199,37.3031,15.8311,18.4692,17.8267,34.6039,30.0855,30.1514,34.5582,24.4265,28.5335,26.3067
2019-09-30,40.7188,34.0199,37.1042,15.8311,18.4692,17.8267,34.1842,30.0855,30.1514,34.5582,26.8448,28.5335,26.3067
2019-10-01,39.7248,34.2647,36.9104,15.0586,18.24,18.3208,33.7753,29.7238,29.7783,33.8668,26.5075,29.6734,26.9826
2019-10-02,36.5091,33.8629,38.2077,12.6582,18.994,18.8005,36.8866,29.7063,29.2606,29.3109,26.6304,27.1339,28.8022
