Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,
Niger,Agadez,5.538145524291967,1.29685980966962,188.82588343861303,6.1701782219366175,127.59263089391312,7.591162742391412
Niger,Diffa,69.90401297000332,89.53341436192709,85.73851143802422,10.050773105486202,135.70053303587818,2.6390447027260877
Niger,Dosso,5.563558966809006,26.905333204016678,56.418908051007485,9.16760158867663,208.87204361107797,4.211859000837598
Niger,Maradi,12.934086293990932,19.450683895725597,147.4871750651686,30.538770226172893,128.5433250654035,14.201716393342766
Niger,Niamey,2.747638973324335,5.9924851161137065,60.88120220337263,20.83354651408104,160.59688542475425,1.7334571810476553
Niger,Tahoua,11.126315700226886,12.841120133193824,301.1869669508713,70.89411166212118,64.35995699460601,54.58521894521591
Niger,Tillaberi,91.67062261907088,63.891559379735675,140.74831843387457,13.40687229647459,89.63826163703052,31.39739557339736
Niger,Zinder,6.829483546488221,18.875342351464308,85.53284548049774,7.849407950469166,128.00787126517895,2.395696344095284
